name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.20: [{direction}, *]",0,0.20454545454545456,0,-1.0,-1.0,-1.0
"0.43: [{evaluateCustomBlock:userDef}, *]",1,0.4318181818181818,0.5384615384615384,-1.0,-1.0,-1.0
"0.16: [{getCostumeIdx}, *]",2,0.1590909090909091,0.23076923076923078,-1.0,-1.0,-1.0
"0.14: [{getTimer}, *]",3,0.13636363636363635,0,-1.0,-1.0,-1.0
"0.32: [{literal:Stage}, *]",4,0.3181818181818182,0.47692307692307695,-1.0,-1.0,-1.0
"0.48: [{literal:all}, *]",5,0.4772727272727273,0.35384615384615387,-1.0,-1.0,-1.0
"0.18: [{literal:back}, *]",6,0.18181818181818182,0.23692307692307693,-1.0,-1.0,-1.0
"0.32: [{literal:color}, *]",7,0.3181818181818182,0.2,-1.0,-1.0,-1.0
"0.41: [{literal:ghost}, *]",8,0.4090909090909091,0.39076923076923076,-1.0,-1.0,-1.0
"0.18: [{literal:left arrow}, *]",9,0.18181818181818182,0.5446153846153846,-1.0,-1.0,-1.0
"0.75: [{literal:mouse-pointer}, *]",10,0.75,0.2523076923076923,-1.0,-1.0,-1.0
"0.18: [{literal:right arrow}, *]",11,0.18181818181818182,0.5446153846153846,-1.0,-1.0,-1.0
"0.39: [{literal:space}, *]",12,0.38636363636363635,0.4369230769230769,-1.0,-1.0,-1.0
"0.18: [{literal:up arrow}, *]",13,0.18181818181818182,0.47384615384615386,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",14,1.0,0.9938461538461538,-1.0,-1.0,-1.0
"0.25: [{reportMouseDown}, *]",15,0.25,0.1753846153846154,-1.0,-1.0,-1.0
"0.41: [{reportMouseX}, *]",16,0.4090909090909091,0.12615384615384614,-1.0,-1.0,-1.0
"0.25: [{reportMouseY}, *]",17,0.25,0.11384615384615385,-1.0,-1.0,-1.0
"0.45: [{script}, *]",18,0.45454545454545453,0.5138461538461538,-1.0,-1.0,-1.0
"0.57: [{var:userDef}, *]",19,0.5681818181818182,0.6492307692307693,-1.0,-1.0,-1.0
"0.25: [{xPosition}, *]",20,0.25,0.31384615384615383,-1.0,-1.0,-1.0
"0.23: [{yPosition}, *]",21,0.22727272727272727,0.3230769230769231,-1.0,-1.0,-1.0
"0.18: [script, {clear}, *]",22,0.18181818181818182,0,-1.0,-1.0,-1.0
"0.23: [script, {clearEffects}, *]",23,0.22727272727272727,0.19692307692307692,-1.0,-1.0,-1.0
"0.16: [script, {doStamp}, *]",24,0.1590909090909091,0,-1.0,-1.0,-1.0
"0.16: [script, {doStopAllSounds}, *]",25,0.1590909090909091,0.22153846153846155,-1.0,-1.0,-1.0
"0.30: [script, {doWearNextCostume}, *]",26,0.29545454545454547,0.5076923076923077,-1.0,-1.0,-1.0
"0.41: [script, {evaluateCustomBlock:userDef}, *]",27,0.4090909090909091,0.5138461538461538,-1.0,-1.0,-1.0
"0.14: [reportEquals, {getCostumeIdx}, *]",28,0.13636363636363635,0.18769230769230769,-1.0,-1.0,-1.0
"0.68: [script, {hide}, *]",29,0.6818181818181818,0.8184615384615385,-1.0,-1.0,-1.0
"0.16: [reportTouchingObject, {literal:edge}, *]",30,0.1590909090909091,0.2246153846153846,-1.0,-1.0,-1.0
"0.30: [reportTouchingObject, {literal:mouse-pointer}, *]",31,0.29545454545454547,0.2,-1.0,-1.0,-1.0
"0.18: [reportKeyPressed, {literal:space}, *]",32,0.18181818181818182,0.25846153846153846,-1.0,-1.0,-1.0
"0.11: [reportMonadic, {literal:sqrt}, *]",33,0.11363636363636363,0,-1.0,-1.0,-1.0
"0.14: [reportKeyPressed, {literal:up arrow}, *]",34,0.13636363636363635,0.37846153846153846,-1.0,-1.0,-1.0
"0.32: [reportTouchingColor, {literal:userDef}, *]",35,0.3181818181818182,0.27692307692307694,-1.0,-1.0,-1.0
"0.14: [reportOr, {literal:userDef}, *]",36,0.13636363636363635,0,-1.0,-1.0,-1.0
"0.32: [reportProduct, {literal:userDef}, *]",37,0.3181818181818182,0.3476923076923077,-1.0,-1.0,-1.0
"0.25: [reportAttributeOf, {literal:userDef}, *]",38,0.25,0.30153846153846153,-1.0,-1.0,-1.0
"0.27: [reportDifference, {literal:userDef}, *]",39,0.2727272727272727,0.2553846153846154,-1.0,-1.0,-1.0
"0.14: [reportKeyPressed, {literal:userDef}, *]",40,0.13636363636363635,0.29846153846153844,-1.0,-1.0,-1.0
"0.75: [reportTouchingObject, {literal:userDef}, *]",41,0.75,0.5446153846153846,-1.0,-1.0,-1.0
"0.20: [reportSum, {literal:userDef}, *]",42,0.20454545454545456,0.20923076923076922,-1.0,-1.0,-1.0
"0.64: [reportRandom, {literal:userDef}, *]",43,0.6363636363636364,0.47384615384615386,-1.0,-1.0,-1.0
"0.41: [reportLessThan, {literal:userDef}, *]",44,0.4090909090909091,0.5138461538461538,-1.0,-1.0,-1.0
"0.43: [reportEquals, {literal:userDef}, *]",45,0.4318181818181818,0.5723076923076923,-1.0,-1.0,-1.0
"0.34: [reportQuotient, {literal:userDef}, *]",46,0.3409090909090909,0.1753846153846154,-1.0,-1.0,-1.0
"1.00: [script, {receiveGo}, *]",47,1.0,0.9784615384615385,-1.0,-1.0,-1.0
"0.50: [script, {removeClone}, *]",48,0.5,0.3446153846153846,-1.0,-1.0,-1.0
"0.16: [reportAnd, {reportMouseDown}, *]",49,0.1590909090909091,0.12923076923076923,-1.0,-1.0,-1.0
