name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.20: [{direction}, *]",0,0.2,0,-1.0,-1.0,-1.0
"0.55: [{evaluateCustomBlock:userDef}, *]",1,0.55,0.5349544072948328,-1.0,-1.0,-1.0
"0.23: [{getCostumeIdx}, *]",2,0.225,0.23100303951367782,-1.0,-1.0,-1.0
"0.10: [{getTimer}, *]",3,0.1,0,-1.0,-1.0,-1.0
"0.33: [{literal:Stage}, *]",4,0.325,0.44984802431610943,-1.0,-1.0,-1.0
"0.53: [{literal:all}, *]",5,0.525,0.3221884498480243,-1.0,-1.0,-1.0
"0.25: [{literal:back}, *]",6,0.25,0.24620060790273557,-1.0,-1.0,-1.0
"0.33: [{literal:color}, *]",7,0.325,0.1945288753799392,-1.0,-1.0,-1.0
"0.10: [{literal:down arrow}, *]",8,0.1,0.3373860182370821,-1.0,-1.0,-1.0
"0.45: [{literal:ghost}, *]",9,0.45,0.3951367781155015,-1.0,-1.0,-1.0
"0.20: [{literal:left arrow}, *]",10,0.2,0.5349544072948328,-1.0,-1.0,-1.0
"0.73: [{literal:mouse-pointer}, *]",11,0.725,0.25227963525835867,-1.0,-1.0,-1.0
"0.53: [{literal:myself}, *]",12,0.525,0.364741641337386,-1.0,-1.0,-1.0
"0.20: [{literal:right arrow}, *]",13,0.2,0.5440729483282675,-1.0,-1.0,-1.0
"0.33: [{literal:space}, *]",14,0.325,0.41033434650455924,-1.0,-1.0,-1.0
"0.20: [{literal:up arrow}, *]",15,0.2,0.47112462006079026,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",16,1.0,0.993920972644377,-1.0,-1.0,-1.0
"0.30: [{reportMouseDown}, *]",17,0.3,0.19148936170212766,-1.0,-1.0,-1.0
"0.45: [{reportMouseX}, *]",18,0.45,0.1276595744680851,-1.0,-1.0,-1.0
"0.30: [{reportMouseY}, *]",19,0.3,0.11550151975683891,-1.0,-1.0,-1.0
"0.58: [{script}, *]",20,0.575,0.49240121580547114,-1.0,-1.0,-1.0
"0.63: [{var:userDef}, *]",21,0.625,0.6352583586626139,-1.0,-1.0,-1.0
"0.33: [{xPosition}, *]",22,0.325,0.3009118541033435,-1.0,-1.0,-1.0
"0.25: [{yPosition}, *]",23,0.25,0.3252279635258359,-1.0,-1.0,-1.0
"0.18: [script, {clear}, *]",24,0.175,0,-1.0,-1.0,-1.0
"0.25: [script, {clearEffects}, *]",25,0.25,0.19148936170212766,-1.0,-1.0,-1.0
"0.10: [reportMonadic, {direction}, *]",26,0.1,0,-1.0,-1.0,-1.0
"0.13: [script, {doStamp}, *]",27,0.125,0,-1.0,-1.0,-1.0
"0.18: [script, {doStopAllSounds}, *]",28,0.175,0.2188449848024316,-1.0,-1.0,-1.0
"0.33: [script, {doWearNextCostume}, *]",29,0.325,0.49848024316109424,-1.0,-1.0,-1.0
"0.50: [script, {evaluateCustomBlock:userDef}, *]",30,0.5,0.5045592705167173,-1.0,-1.0,-1.0
"0.18: [reportEquals, {getCostumeIdx}, *]",31,0.175,0.1884498480243161,-1.0,-1.0,-1.0
"0.73: [script, {hide}, *]",32,0.725,0.8115501519756839,-1.0,-1.0,-1.0
"0.10: [reportAttributeOf, {literal:Stage}, *]",33,0.1,0.1458966565349544,-1.0,-1.0,-1.0
"0.18: [reportMonadic, {literal:abs}, *]",34,0.175,0,-1.0,-1.0,-1.0
"0.20: [reportTouchingObject, {literal:edge}, *]",35,0.2,0.21580547112462006,-1.0,-1.0,-1.0
"0.13: [reportMonadic, {literal:floor}, *]",36,0.125,0,-1.0,-1.0,-1.0
"0.35: [reportTouchingObject, {literal:mouse-pointer}, *]",37,0.35,0.20972644376899696,-1.0,-1.0,-1.0
"0.15: [reportKeyPressed, {literal:space}, *]",38,0.15,0.2553191489361702,-1.0,-1.0,-1.0
"0.15: [reportMonadic, {literal:sqrt}, *]",39,0.15,0,-1.0,-1.0,-1.0
"0.15: [reportKeyPressed, {literal:up arrow}, *]",40,0.15,0.3799392097264438,-1.0,-1.0,-1.0
"0.33: [reportTouchingColor, {literal:userDef}, *]",41,0.325,0.26443768996960487,-1.0,-1.0,-1.0
"0.15: [reportOr, {literal:userDef}, *]",42,0.15,0,-1.0,-1.0,-1.0
"0.38: [reportProduct, {literal:userDef}, *]",43,0.375,0.3373860182370821,-1.0,-1.0,-1.0
"0.30: [reportAttributeOf, {literal:userDef}, *]",44,0.3,0.2887537993920973,-1.0,-1.0,-1.0
"0.33: [reportDifference, {literal:userDef}, *]",45,0.325,0.2613981762917933,-1.0,-1.0,-1.0
"0.15: [reportListItem, {literal:userDef}, *]",46,0.15,0,-1.0,-1.0,-1.0
"0.13: [reportModulus, {literal:userDef}, *]",47,0.125,0,-1.0,-1.0,-1.0
"0.13: [reportKeyPressed, {literal:userDef}, *]",48,0.125,0.2948328267477204,-1.0,-1.0,-1.0
"0.75: [reportTouchingObject, {literal:userDef}, *]",49,0.75,0.541033434650456,-1.0,-1.0,-1.0
"0.25: [reportSum, {literal:userDef}, *]",50,0.25,0.20972644376899696,-1.0,-1.0,-1.0
"0.68: [reportRandom, {literal:userDef}, *]",51,0.675,0.47416413373860183,-1.0,-1.0,-1.0
"0.45: [reportLessThan, {literal:userDef}, *]",52,0.45,0.49848024316109424,-1.0,-1.0,-1.0
"0.50: [reportEquals, {literal:userDef}, *]",53,0.5,0.5775075987841946,-1.0,-1.0,-1.0
"0.40: [reportQuotient, {literal:userDef}, *]",54,0.4,0.17933130699088146,-1.0,-1.0,-1.0
"1.00: [script, {receiveGo}, *]",55,1.0,0.9696048632218845,-1.0,-1.0,-1.0
"0.50: [script, {removeClone}, *]",56,0.5,0.3525835866261398,-1.0,-1.0,-1.0
"0.18: [reportAnd, {reportMouseDown}, *]",57,0.175,0.14285714285714285,-1.0,-1.0,-1.0
"0.13: [reportListContainsItem, {var:userDef}, *]",58,0.125,0,-1.0,-1.0,-1.0
"0.18: [reportListItem, {var:userDef}, *]",59,0.175,0,-1.0,-1.0,-1.0
"0.20: [reportSum, {var:userDef}, *]",60,0.2,0.14893617021276595,-1.0,-1.0,-1.0
"0.15: [reportMonadic, {var:userDef}, *]",61,0.15,0,-1.0,-1.0,-1.0
"0.15: [reportListLength, {var:userDef}, *]",62,0.15,0,-1.0,-1.0,-1.0
"0.48: [reportEquals, {var:userDef}, *]",63,0.475,0.49544072948328266,-1.0,-1.0,-1.0
"0.13: [reportModulus, {var:userDef}, *]",64,0.125,0,-1.0,-1.0,-1.0
"0.20: [reportDifference, {var:userDef}, *]",65,0.2,0.1641337386018237,-1.0,-1.0,-1.0
"0.25: [reportQuotient, {var:userDef}, *]",66,0.25,0.14893617021276595,-1.0,-1.0,-1.0
"0.18: [reportStringSize, {var:userDef}, *]",67,0.175,0,-1.0,-1.0,-1.0
"0.48: [reportLessThan, {var:userDef}, *]",68,0.475,0.44984802431610943,-1.0,-1.0,-1.0
"0.20: [reportLetter, {var:userDef}, *]",69,0.2,0.10030395136778116,-1.0,-1.0,-1.0
"0.35: [reportProduct, {var:userDef}, *]",70,0.35,0.2917933130699088,-1.0,-1.0,-1.0
"0.15: [reportLessThan, {xPosition}, *]",71,0.15,0.19148936170212766,-1.0,-1.0,-1.0
"0.15: [reportDifference, {xPosition}, *]",72,0.15,0,-1.0,-1.0,-1.0
"0.18: [reportLessThan, {yPosition}, *]",73,0.175,0.22796352583586627,-1.0,-1.0,-1.0
"0.23: [sprite:userDef, script, {clearEffects}, *]",74,0.225,0.17325227963525835,-1.0,-1.0,-1.0
"0.10: [sprite:userDef, script, {doResetTimer}, *]",75,0.1,0,-1.0,-1.0,-1.0
"0.10: [stage:Stage, script, {doStopAllSounds}, *]",76,0.1,0,-1.0,-1.0,-1.0
"0.10: [sprite:userDef, script, {doStopAllSounds}, *]",77,0.1,0.1458966565349544,-1.0,-1.0,-1.0
"0.13: [doForever, script, {doWearNextCostume}, *]",78,0.125,0.12462006079027356,-1.0,-1.0,-1.0
"0.15: [doRepeat, script, {doWearNextCostume}, *]",79,0.15,0.22796352583586627,-1.0,-1.0,-1.0
"0.38: [sprite:userDef, script, {evaluateCustomBlock:userDef}, *]",80,0.375,0.4072948328267477,-1.0,-1.0,-1.0
"0.13: [doRepeat, script, {evaluateCustomBlock:userDef}, *]",81,0.125,0,-1.0,-1.0,-1.0
"0.18: [doIf, script, {evaluateCustomBlock:userDef}, *]",82,0.175,0.1094224924012158,-1.0,-1.0,-1.0
"0.13: [doWarp, script, {evaluateCustomBlock:userDef}, *]",83,0.125,0,-1.0,-1.0,-1.0
"0.15: [doIfElse, script, {evaluateCustomBlock:userDef}, *]",84,0.15,0.10030395136778116,-1.0,-1.0,-1.0
"0.15: [doForever, script, {evaluateCustomBlock:userDef}, *]",85,0.15,0.1094224924012158,-1.0,-1.0,-1.0
"0.70: [sprite:userDef, script, {hide}, *]",86,0.7,0.7720364741641338,-1.0,-1.0,-1.0
"0.35: [doIf, script, {hide}, *]",87,0.35,0.3738601823708207,-1.0,-1.0,-1.0
"0.28: [doIfElse, script, {hide}, *]",88,0.275,0.182370820668693,-1.0,-1.0,-1.0
"0.28: [script, doTellTo, {list}, *]",89,0.275,0.40425531914893614,-1.0,-1.0,-1.0
"0.28: [doTellTo, reifyScript, {list}, *]",90,0.275,0.40425531914893614,-1.0,-1.0,-1.0
"0.28: [script, doTellTo, {literal:Stage}, *]",91,0.275,0.40425531914893614,-1.0,-1.0,-1.0
"0.15: [reportLessThan, reportMonadic, {literal:abs}, *]",92,0.15,0,-1.0,-1.0,-1.0
