name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.38: [{evaluateCustomBlock:userDef}, *]",0,0.38095238095238093,0.5344827586206896,-1.0,-1.0,-1.0
"0.19: [{literal:color}, *]",1,0.19047619047619047,0.21839080459770116,-1.0,-1.0,-1.0
"0.38: [{literal:down arrow}, *]",2,0.38095238095238093,0.31896551724137934,-1.0,-1.0,-1.0
"0.62: [{literal:left arrow}, *]",3,0.6190476190476191,0.49712643678160917,-1.0,-1.0,-1.0
"0.43: [{literal:mouse-pointer}, *]",4,0.42857142857142855,0.3045977011494253,-1.0,-1.0,-1.0
"0.57: [{literal:right arrow}, *]",5,0.5714285714285714,0.5057471264367817,-1.0,-1.0,-1.0
"0.19: [{literal:space}, *]",6,0.19047619047619047,0.4281609195402299,-1.0,-1.0,-1.0
"0.48: [{literal:up arrow}, *]",7,0.47619047619047616,0.4482758620689655,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",8,1.0,0.9971264367816092,-1.0,-1.0,-1.0
"0.43: [{script}, *]",9,0.42857142857142855,0.5086206896551724,-1.0,-1.0,-1.0
"0.57: [{var:userDef}, *]",10,0.5714285714285714,0.6408045977011494,-1.0,-1.0,-1.0
"0.24: [{xPosition}, *]",11,0.23809523809523808,0.3103448275862069,-1.0,-1.0,-1.0
"0.29: [{yPosition}, *]",12,0.2857142857142857,0.3074712643678161,-1.0,-1.0,-1.0
"0.19: [script, {doStopAllSounds}, *]",13,0.19047619047619047,0.21551724137931033,-1.0,-1.0,-1.0
"0.33: [script, {doWearNextCostume}, *]",14,0.3333333333333333,0.47126436781609193,-1.0,-1.0,-1.0
"0.33: [script, {evaluateCustomBlock:userDef}, *]",15,0.3333333333333333,0.5,-1.0,-1.0,-1.0
"0.29: [reportTouchingObject, {literal:edge}, *]",16,0.2857142857142857,0.21551724137931033,-1.0,-1.0,-1.0
"0.33: [reportTouchingColor, {literal:userDef}, *]",17,0.3333333333333333,0.27873563218390807,-1.0,-1.0,-1.0
"0.81: [reportTouchingObject, {literal:userDef}, *]",18,0.8095238095238095,0.5459770114942529,-1.0,-1.0,-1.0
"0.24: [reportProduct, {literal:userDef}, *]",19,0.23809523809523808,0.32471264367816094,-1.0,-1.0,-1.0
"0.29: [reportLessThan, {literal:userDef}, *]",20,0.2857142857142857,0.5114942528735632,-1.0,-1.0,-1.0
