PQGram,Count
sprite:userDef|{script}|receiveMessage|hide,2
sprite:userDef|{script}|gotoXY,3
sprite:userDef|script|{setColor}|*|literal:userDef,2
"{setColor}|*|*|literal:userDef|*",8
script|doUntil|{reportLessThan}|var:userDef|*|*|*,2
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
"{script}|hide",1
"{script}|show",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
sprite:userDef|{script}|*|*|receiveInteraction|doBroadcast,3
snapshot|stage:userDef|{script}|receiveGo,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
"{receiveKey}|literal:userDef|*|*",4
stage:userDef|sprite:userDef|{script}|receiveMessage,5
"{receiveMessage}|*|*|literal:userDef|*",17
"{script}|*|*|*|doStopThis",1
"{script}|*|*|receiveMessage|hide",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
sprite:userDef|script|{receiveInteraction}|*|literal:userDef|*,7
doTellTo|{reifyScript}|*|*|list|script,1
script|{hide}|*|*|*,1
sprite:userDef|script|{doBroadcast}|*|*|literal:userDef,6
reportLessThan|{var:userDef}|*|*|*,1
doUntil|script|{setColor}|*|*|*|literal:userDef,4
stage:userDef|sprite:userDef|{script}|receiveGo|hide|*,2
"{script}|setColor|doUntil",1
sprite:userDef|script|{doForever}|*|script,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,1
sprite:userDef|{script}|*|*|receiveGo,2
script|{doIfElse}|*|reportTouchingColor|script|script,1
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
"{doBroadcast}|*|literal:userDef|*|*",6
"{sprite:userDef}|script|*|*",7
script|{gotoXY}|literal:userDef|*,6
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
stage:userDef|sprite:userDef|{script}|hide|*|*,5
"{script}|*|receiveMessage|show",3
"{script}|setColor",1
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
sprite:userDef|{script}|hide,12
script|{setColor}|literal:userDef|*|*|*,7
"{script}|receiveInteraction|doBroadcast",3
doPlaySoundUntilDone|{literal:userDef}|*|*,1
"{sprite:userDef}|script|script",15
"{setEffect}|*|literal:userDef|literal:userDef",2
sprite:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,2
script|{doWait}|*|literal:userDef|*,9
script|{receiveMessage}|literal:userDef|*|*,19
stage:userDef|{sprite:userDef}|script|script,16
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
script|doUntil|{reportColorIsTouchingColor}|*|literal:userDef|literal:userDef|*,1
"{reportColorIsTouchingColor}|*|*|literal:userDef|literal:userDef",1
sprite:userDef|script|{doIfElse}|script|script,1
script|{doStopAllSounds}|*|*|*,1
"{script}|*|*|*|receiveMessage",8
stage:userDef|sprite:userDef|{script}|show|gotoXY|setScale|*,2
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
stage:userDef|sprite:userDef|{script}|doStopAllSounds|doIfElse|*,1
sprite:userDef|{script}|*|*|receiveMessage,8
doUntil|{script}|setColor|doWait|setColor,5
sprite:userDef|script|{gotoXY}|literal:userDef,16
sprite:userDef|{script}|setEffect|hide,1
doForever|script|{doWait}|*|*|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
"{script}|receiveInteraction|doBroadcast|*|*",3
"{gotoXY}|literal:userDef|*|*|*",4
"{script}|*|*|*|receiveGo",5
"{script}|goToLayer|setEffect|gotoXY|doForever",1
"{receiveMessage}|*|*|literal:userDef",13
stage:userDef|sprite:userDef|{script}|receiveMessage|doSwitchToCostume,3
"{setHeading}|*|literal:userDef",4
stage:userDef|sprite:userDef|{script}|gotoXY|doBroadcast|*,1
"{gotoXY}|literal:userDef",14
"{setEffect}|literal:userDef|literal:userDef|*|*",2
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
sprite:userDef|{script}|doSwitchToCostume|setColor|*,1
stage:userDef|sprite:userDef|{script}|clear|*,1
"{script}|hide|*|*",17
sprite:userDef|{script}|*|receiveMessage|hide,3
script|{doBroadcast}|literal:userDef|*|*|*,6
sprite:userDef|{script}|doPlaySoundUntilDone|*,1
"{gotoXY}|literal:userDef|literal:userDef|*",6
script|{setEffect}|*|literal:userDef,2
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|receiveMessage|{literal:userDef}|*|*|*,1
"{setScale}|literal:userDef|*|*|*",2
doUntil|{reportLessThan}|var:userDef|*|*,2
"{doForever}|*|script|*|*",1
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,11
sprite:userDef|{script}|setColor,2
script|{down}|*|*|*|*,1
script|{doSwitchToCostume}|*|*|*|literal:userDef,10
"{sprite:userDef}|*|script",1
script|doUntil|{script}|*|*|*|setColor,1
"{script}|*|receiveKey|setHeading|*",3
"{script}|*|*|receiveMessage|doSwitchToCostume",2
script|{receiveMessage}|*|literal:userDef|*,4
"{sprite:userDef}|script|script|*|*",3
sprite:userDef|{script}|clear,1
"{doBroadcast}|literal:userDef|*|*|*",2
"{gotoXY}|*|literal:userDef|literal:userDef|*",4
sprite:userDef|{script}|setHeading|*|*,2
script|{hide}|*|*,1
"{sprite:userDef}|*|*|script",10
"{reifyScript}|list",1
stage:userDef|sprite:userDef|{script}|show,7
"{script}|*|*|receiveMessage",16
script|{doWait}|literal:userDef|*,5
snapshot|stage:userDef|{sprite:userDef}|script,37
sprite:userDef|script|{receiveKey}|literal:userDef|*|*,4
script|{setEffect}|*|*|literal:userDef,2
stage:userDef|{sprite:userDef}|script,1
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,5
"{doSwitchToCostume}|*|literal:userDef|*|*",6
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
doSetVar|{varMenu:userDef}|*,1
"{doUntil}|script",2
stage:userDef|{sprite:userDef}|script,11
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
script|{receiveInteraction}|*|*|literal:userDef,1
"{doUntil}|*|reportLessThan",2
"{script}|show|goToLayer|gotoXY",1
doIfElse|script|{doForever}|*|*|script,1
doForever|{script}|*|*|*|doPlaySoundUntilDone,1
"{setColor}|literal:userDef",1
"{receiveMessage}|literal:userDef",15
"{gotoXY}|*|literal:userDef|literal:userDef|*",1
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
"{receiveMessage}|*|*|literal:userDef",23
sprite:userDef|{script}|gotoXY|*|*|*,3
script|{receiveMessage}|*|literal:userDef,10
"{script}|hide|*|*",7
script|{receiveMessage}|*|literal:userDef|*,7
"{script}|*|*|receiveMessage|show",3
"*|snapshot|{stage:userDef}|sprite:userDef",7
"{doSwitchToCostume}|literal:userDef|*|*",5
"{script}|doBroadcast|*|*",5
stage:userDef|{sprite:userDef}|script|script|*,11
sprite:userDef|script|{receiveKey}|literal:userDef|*|*|*,1
stage:userDef|sprite:userDef|{script}|receiveMessage|show,4
script|{doIfElse}|*|*|*|reportLessThan,1
stage:userDef|sprite:userDef|{script}|setHeading|*,2
stage:userDef|sprite:userDef|{script}|doUntil|*|*,2
sprite:userDef|{script}|*|receiveKey|setHeading,3
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
sprite:userDef|script|{receiveInteraction}|*|literal:userDef|*|*,7
doIfElse|script|{doStopThis}|*|literal:userDef|*,2
stage:userDef|sprite:userDef|{script}|*|receiveMessage|hide,3
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,10
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,12
sprite:userDef|script|{setHeading}|*|*|literal:userDef|*,2
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,2
stage:userDef|sprite:userDef|{script}|*|receiveGo|setEffect|hide,1
sprite:userDef|{script}|receiveMessage|doSwitchToCostume|setColor|*,1
script|{receiveMessage}|literal:userDef|*,19
"{script}|*|*|*|receiveMessage",11
"{script}|receiveKey|setHeading|*",3
sprite:userDef|script|{doBroadcast}|literal:userDef,1
sprite:userDef|{script}|*|*|receiveGo,5
"{gotoXY}|literal:userDef|*|*|*",7
"{doUntil}|reportColorIsTouchingColor",1
sprite:userDef|{script}|doSwitchToCostume|doForever,1
"{doWait}|literal:userDef|*",7
script|{doStopAllSounds}|*|*,1
