PQGram,Count
"{script}|doIfElse|*",10
doUntil|script|{doFaceTowards}|literal:userDef|*|*|*,7
script|{reportAnd}|literal:userDef,5
"{script}|hide",1
"{script}|show",3
"{receiveMessage}|literal:userDef|*|*|*",28
sprite:userDef|{script}|hide,42
script|doIf|{reportLessThan}|literal:userDef|var:userDef|*,4
"{sprite:userDef}|*|*|script|script",17
"{setScale}|*|literal:userDef|*|*",6
script|doIf|{script}|doWait|doWaitUntil|*,2
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
"{reportAttributeOf}|literal:userDef|literal:userDef|*|*",3
"{script}|receiveMessage|doStopAllSounds",2
script|doIf|{reportAnd}|*|reportMouseDown|reportTouchingObject|*,5
"{reportTouchingObject}|*|*|literal:userDef|*",25
"{script}|*|*|*|receiveMessage",58
"{reportAttributeOf}|literal:userDef|*|*",12
doIfElse|{script}|hide,2
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|show|doForever,2
doIfElse|{reportEquals}|var:userDef|*|*,6
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
"{script}|*|receiveMessage|hide|doStopThis",21
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
"{sprite:userDef}|script|script|script",90
reportLessThan|{var:userDef}|*|*|*,1
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
sprite:userDef|script|{receiveOnClone}|*,1
"{reportAttributeOf}|*|*|literal:userDef|literal:userDef",9
"{doChangeVar}|varMenu:userDef|literal:userDef|*",20
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
doForever|script|{doIf}|script|*|*|*,21
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
doForever|script|{doIf}|*|reportKeyPressed,4
script|doIf|{script}|doChangeVar|doWait,8
"{script}|doSetVar|createClone|doWait",1
sprite:userDef|script|{doStopThis}|literal:userDef|*|*,15
script|{doIf}|reportAnd|script|*|*,9
doIf|{script}|doSetVar|createClone,1
"{script}|removeClone|*|*|*",3
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
script|{doIf}|reportMouseDown,1
"{doIf}|*|reportTouchingObject|script|*",3
"{script}|*|receiveMessage|show",3
"{reportLessThan}|literal:userDef",6
script|doIf|{script}|doBroadcast,8
"{script}|doShowVar|show",1
stage:userDef|sprite:userDef|{script}|doForever|*,40
script|{doIf}|*|reportLessThan|script|*,2
doIf|script|{doTellTo}|*|*|literal:userDef,3
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{reportEquals}|literal:userDef|reportKeyPressed|*|*",1
"{reportRandom}|*|reportAttributeOf",3
doIfElse|script|{doIf}|*|reportMouseDown,1
doIf|reportAnd|{reportLessThan}|*|var:userDef|literal:userDef,1
reportAnd|{reportTouchingObject}|literal:userDef|*|*|*,5
sprite:userDef|script|{setScale}|*|literal:userDef,14
script|doForever|{script}|*|doSwitchToCostume,2
"{doStopThis}|*|literal:userDef",36
script|doIfElse|{reportTouchingObject}|*|*|literal:userDef|*,4
stage:userDef|{script}|doForever|*|*|*,1
"{doIf}|*|*|*|reportEquals",8
doIf|script|{doChangeVar}|literal:userDef,2
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
doIf|script|{playSound}|literal:userDef|*|*|*,2
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
"{reportRandom}|literal:userDef",6
doForever|{script}|*|*|doWait,5
"{doIfElse}|script|*|*",8
script|doForever|{script}|doSwitchToCostume|*|*|*,1
doIf|reportNot|{reportEquals}|literal:userDef|var:userDef|*|*,4
"{script}|bubble|*|*",7
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
sprite:userDef|script|{doUntil}|*|reportMouseDown|script,1
doUntil|{script}|doIf,1
"{doWait}|literal:userDef|*|*",24
doIf|script|{createClone}|*|*|literal:userDef,1
sprite:userDef|{script}|show|doUntil|doBroadcast,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
script|{doForever}|*|*|script|*,15
