PQGram,Count
"{reportDifference}|*|var:userDef|literal:userDef",4
"{script}|doIfElse|*",10
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
"{script}|hide",1
"{script}|show",3
doIf|{reportLessThan}|literal:userDef,10
sprite:userDef|{script}|doUntil|removeClone|*,2
"{receiveMessage}|literal:userDef|*|*|*",28
script|doIf|{reportLessThan}|literal:userDef|var:userDef|*,4
script|doIf|{script}|doIfElse|*|*|*,1
"{sprite:userDef}|*|*|script|script",17
"{setScale}|*|literal:userDef|*|*",6
script|doRepeat|{script}|doWait|*|*|*,4
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
customBlock:userDef|script|{doForever}|*|script|*,3
sprite:userDef|{script}|gotoXY,13
"{script}|*|*|*|receiveMessage",58
script|{doRepeat}|script|*|*|*,21
"{script}|*|changeYPosition|doChangeVar",1
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
"{reportNot}|*|*|*|reportTouchingColor",5
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
sprite:userDef|{script}|receiveMessage|doForever|*,7
"{script}|doSetVar",44
doIfElse|reportEquals|{reportListItem}|var:userDef|var:userDef,4
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
script|{gotoXY}|var:userDef|literal:userDef|*,1
doRepeat|{script}|doIf|doIf,1
script|doRepeat|{script}|*|*|doSwitchToCostume|doWait,1
script|{gotoXY}|reportRandom,2
reportLessThan|{var:userDef}|*|*|*,1
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
reportQuotient|{reportRandom}|literal:userDef,1
"{gotoXY}|*|*|*|literal:userDef",25
sprite:userDef|script|{receiveOnClone}|*,1
"{doChangeVar}|varMenu:userDef|literal:userDef|*",20
reportJoinWords|{list}|literal:userDef|*|*,7
reportJoinWords|{list}|var:userDef,2
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
"{doSwitchToCostume}|*|reportLetter|*|*",2
script|doIf|{script}|*|doSwitchToCostume|doForever,1
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
doIf|script|{doStopThis}|literal:userDef|*,6
sprite:userDef|script|{doIf}|*|reportLessThan|script,1
script|{gotoXY}|literal:userDef|*|*|*,12
doIf|{script}|doSetVar|createClone,1
"{script}|removeClone|*|*|*",3
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
"{doIf}|*|reportTouchingObject|script|*",3
"{reportProduct}|*|getScale|literal:userDef|*",1
"{script}|*|doWearNextCostume",7
"{script}|*|receiveMessage|show",3
