PQGram,Count
doForever|{script}|doWait|hide|*,1
"{script}|hide",1
"{script}|show",3
script|doIf|{script}|doChangeVar|*,24
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
"{reportOr}|*|reportEquals",2
script|{doForever}|*|script|*|*,3
stage:userDef|sprite:userDef|{script}|receiveMessage,5
doIf|{reportAnd}|reportEquals|reportTouchingObject|*,2
"{reportTouchingObject}|*|*|literal:userDef|*",25
script|{gotoXY}|literal:userDef|reportRandom|*|*,3
"{reportTouchingObject}|*|*|*|literal:userDef",7
script|{doIf}|*|*|reportEquals|script,3
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
sprite:userDef|{script}|receiveMessage|doForever|*,7
"{doChangeVar}|*|varMenu:userDef|literal:userDef",24
script|doForever|{script}|*|doWait|show,1
script|{gotoXY}|reportRandom,2
doIf|{reportAnd}|*|*|reportEquals,12
"{doChangeVar}|varMenu:userDef|literal:userDef|*",20
sprite:userDef|script|{doForever}|*|script,1
doIf|reportAnd|{reportEquals}|var:userDef,11
doForever|script|{doIf}|script|*|*|*,21
"{script}|hide|doChangeVar",11
doWait|{reportRandom}|literal:userDef|*|*,10
script|{doIf}|reportAnd|script|*|*,9
"{sprite:userDef}|script|script",5
script|{doIf}|*|reportAnd|script|*,15
reportAnd|{reportEquals}|*|*|literal:userDef,23
"{doIf}|script|*|*|*",22
script|gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,2
doForever|{script}|gotoXY|doWait,8
reportAnd|{reportTouchingObject}|literal:userDef|*|*|*,5
doIf|{script}|hide|doChangeVar|*|*,2
gotoXY|{reportRandom}|literal:userDef|*|*|*,3
doForever|script|{gotoXY}|reportRandom|*,2
sprite:userDef|{script}|receiveMessage|doForever|*|*,13
doIf|script|{doChangeVar}|literal:userDef,2
"{reportRandom}|literal:userDef",6
doForever|{script}|*|*|doWait,5
reportAnd|{reportTouchingObject}|literal:userDef|*,14
script|{doChangeVar}|*|varMenu:userDef|literal:userDef,24
script|doWait|{reportRandom}|literal:userDef,4
script|doIf|{script}|hide,13
script|{doForever}|*|*|script|*,15
reportAnd|{reportEquals}|var:userDef|*|*,22
reportAnd|{reportTouchingObject}|*|literal:userDef,5
doIf|{reportAnd}|reportTouchingObject,7
doIf|reportAnd|{reportTouchingObject}|*|*|literal:userDef,7
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
"{doChangeVar}|literal:userDef|*",3
doIf|script|{doSayFor}|literal:userDef|literal:userDef|*,2
"{script}|doSayFor",3
doIf|reportAnd|{reportTouchingObject}|literal:userDef|*|*|*,19
script|doIf|{script}|doChangeVar|*|*|*,10
script|{doChangeVar}|*|varMenu:userDef|literal:userDef|*,12
doForever|script|{doWait}|reportRandom|*|*,13
sprite:userDef|script|{doForever}|*|*|*|script,6
script|{doSayFor}|*|*|literal:userDef|literal:userDef,15
script|doForever|{script}|*|*|*|doWait,4
"*|{snapshot}|varDec:userDef|*|*",1
script|{doWait}|*|reportRandom|*,9
"{reportAnd}|reportEquals|reportTouchingObject",13
doIf|{reportAnd}|*|reportEquals|reportTouchingObject|*,22
doUntil|{reportOr}|*|*|reportEquals,1
"{doForever}|*|script",5
"{script}|doSayFor|hide|doChangeVar|*",14
reportEquals|{literal:userDef}|*|*|*,1
doForever|{script}|doIf|*,7
script|receiveMessage|{literal:userDef}|*|*|*,1
doIf|reportAnd|{reportEquals}|*|*|literal:userDef|var:userDef,14
"{doIf}|reportAnd",2
script|doIf|{reportAnd}|*|*|reportEquals|reportTouchingObject,18
doIf|script|{doChangeVar}|*|*|*|varMenu:userDef,13
script|{doWait}|*|*|reportRandom|*,2
doForever|{script}|doWait|hide|*|*,7
script|{receiveMessage}|*|literal:userDef|*,4
reportAnd|{reportTouchingObject}|*|*|literal:userDef|*,13
"{sprite:userDef}|script|script|*|*",3
doIf|{script}|*|doSayFor,22
"{gotoXY}|*|literal:userDef|reportRandom",1
"{doSayFor}|literal:userDef",45
"{script}|*|doSayFor|hide|doChangeVar",11
"{reportEquals}|*|*|literal:userDef",23
doIf|script|{doSayFor}|literal:userDef|*,21
doWait|{reportRandom}|literal:userDef|literal:userDef|*,6
"{changeYPosition}|*|literal:userDef",2
script|doWait|{reportRandom}|*|*|literal:userDef,14
script|{hide}|*|*,1
"{doSayFor}|literal:userDef|*",22
"{doChangeVar}|literal:userDef|*",23
"{doSayFor}|*|literal:userDef",9
"{reportEquals}|var:userDef|*|*",6
doForever|{script}|doIf|*|*,5
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage|doForever,3
script|doForever|{script}|gotoXY,5
script|{doSayFor}|literal:userDef|*,30
doIf|script|{doChangeVar}|*|varMenu:userDef,16
stage:userDef|{sprite:userDef}|script,1
doForever|script|{doWait}|*|reportRandom,4
script|gotoXY|{reportRandom}|literal:userDef|literal:userDef|*,5
script|doIf|{reportAnd}|reportEquals,23
doIf|{reportAnd}|reportEquals|reportTouchingObject,16
stage:userDef|sprite:userDef|{script}|doSayFor|doSayFor|doUntil|doIf,1
doIf|reportAnd|{reportEquals}|var:userDef|*|*,22
doIf|script|{doSayFor}|*|literal:userDef,3
doIf|{script}|hide|doChangeVar|*,14
"{receiveMessage}|literal:userDef",15
stage:userDef|sprite:userDef|{script}|gotoXY|doSayFor,1
doIf|{reportAnd}|*|*|*|reportEquals,11
doIf|{reportAnd}|*|reportEquals|reportTouchingObject,1
script|{doSayFor}|*|literal:userDef,21
"{script}|*|doSayFor|hide|doChangeVar",8
doIf|reportAnd|{reportEquals}|*|literal:userDef|var:userDef|*,10
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",4
reportAnd|{reportTouchingObject}|literal:userDef,18
"{script}|hide|*|*",7
doIf|{script}|hide|doChangeVar|*,11
script|{doChangeVar}|*|varMenu:userDef|literal:userDef,21
script|{receiveMessage}|*|literal:userDef|*,7
sprite:userDef|script|{doForever}|*|*|script|*,15
"{reportTouchingObject}|*|literal:userDef|*",2
"{doSayFor}|literal:userDef|*|*",3
doIf|{script}|hide,3
script|{doForever}|script|*|*,15
script|doIf|{reportAnd}|reportEquals|reportTouchingObject|*|*,6
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*|*,16
doIf|reportAnd|{reportEquals}|var:userDef|*|*|*,2
"{doSayFor}|*|literal:userDef",29
doForever|{script}|doIf,6
sprite:userDef|script|{doForever}|script,3
doIf|{reportAnd}|reportTouchingObject|*|*|*,15
"{doSayFor}|literal:userDef|*",2
"{doChangeVar}|literal:userDef|*|*",8
doForever|{script}|doIf,26
reportAnd|{reportTouchingObject}|*|literal:userDef|*|*,8
script|doWait|{reportRandom}|*|literal:userDef|literal:userDef|*,7
sprite:userDef|script|{doBroadcast}|literal:userDef,1
"{doSayFor}|literal:userDef|literal:userDef|*",17
"{reportRandom}|literal:userDef",7
doForever|{script}|doWait|hide|*,4
"{script}|*|receiveMessage|doForever|*",7
doIf|reportAnd|{reportTouchingObject}|*|*|*|literal:userDef,16
doIf|script|{doChangeVar}|*|varMenu:userDef|literal:userDef,5
"{script}|doSayFor|hide",15
"{reportTouchingObject}|*|*|*|literal:userDef",10
script|doIf|{script}|doChangeVar|*,21
script|{gotoXY}|*|literal:userDef|reportRandom,7
script|doIf|{script}|hide|doChangeVar|*,16
sprite:userDef|script|{receiveMessage}|literal:userDef|*,4
"{reportOr}|*|*|reportEquals|reportOr",1
doForever|script|{gotoXY}|literal:userDef|reportRandom|*,6
script|doForever|{script}|show,2
doIf|script|{doSayFor}|literal:userDef|literal:userDef|*|*,25
doIf|{script}|doChangeVar|*|*|*,7
script|{gotoXY}|literal:userDef,11
"{doForever}|*|script|*",10
"{reportEquals}|*|literal:userDef|var:userDef",15
gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,4
doForever|script|{doWait}|reportRandom|*|*|*,10
doIf|{script}|doChangeVar|*,23
doWait|{reportRandom}|literal:userDef|*|*|*,11
"{doWait}|*|*|reportRandom",9
doIf|{script}|*|*|*|doSayFor,16
script|doForever|{script}|doIf|doIf|doIf,4
script|{doSayFor}|literal:userDef|*|*|*,14
doIf|{script}|hide|doChangeVar,10
doIf|script|{changeYPosition}|*|literal:userDef|*,1
"{doIf}|reportAnd",3
script|doWait|{reportRandom}|literal:userDef|literal:userDef|*,10
"{script}|hide|doChangeVar|*",14
script|doIf|{script}|doSayFor|hide|doChangeVar,3
doIf|script|{doSayFor}|literal:userDef|*|*|*,9
doForever|{script}|*|*|doWait,8
doForever|{script}|doIf|*|*,8
doForever|script|{doWait}|*|reportRandom,1
"{script}|*|receiveMessage|doForever|*",10
doWait|{reportRandom}|literal:userDef|literal:userDef|*,9
script|{gotoXY}|*|*|literal:userDef,9
"{script}|doSayFor",2
reportAnd|{reportEquals}|*|*|literal:userDef,20
"{script}|doSayFor|hide|doChangeVar",16
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef,8
doForever|script|{doIf}|script|*|*,13
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,1
doIf|reportAnd|{reportEquals}|literal:userDef|var:userDef|*,13
doForever|script|{gotoXY}|reportRandom|*|*|*,7
doIf|script|{doChangeVar}|literal:userDef|*|*,7
doIf|script|{doSayFor}|*|literal:userDef|literal:userDef|*,19
doIf|script|{doSayFor}|literal:userDef|*,18
"{reportRandom}|*|literal:userDef|literal:userDef",15
script|doForever|{script}|*|doIf|doIf|doIf,6
"{reportRandom}|*|literal:userDef",16
doForever|script|{doIf}|reportAnd|script|*,1
reportAnd|{reportEquals}|var:userDef,18
doIf|{reportAnd}|reportEquals|reportTouchingObject|*,5
"{script}|hide|*",4
"{script}|doChangeVar|*",12
stage:userDef|sprite:userDef|{script}|*|receiveMessage,12
doForever|{script}|*|doWait,3
sprite:userDef|script|{doIf}|script,3
script|doIf|{script}|doChangeVar|*|*,7
"{receiveMessage}|literal:userDef",16
"{reportRandom}|*|*|literal:userDef",1
doIf|script|{doSayFor}|literal:userDef|literal:userDef|*,25
script|doForever|{script}|doIf|doIf|*|*,2
doForever|script|{doWait}|*|*|reportRandom|*,1
stage:userDef|{sprite:userDef}|script|script,6
script|doForever|{script}|*|*|*|doIf,7
reportAnd|{reportEquals}|literal:userDef|var:userDef,23
script|{doChangeVar}|literal:userDef|*,23
"{doSayFor}|literal:userDef",46
"{doForever}|*|*|script",17
sprite:userDef|script|{receiveMessage}|literal:userDef,6
sprite:userDef|{script}|doForever,8
"{script}|doSayFor|hide|doChangeVar|*",11
doIf|{script}|doSayFor|hide,22
sprite:userDef|script|{doIf}|reportEquals|script,2
doIf|{reportAnd}|reportEquals,13
"{script}|*|receiveMessage|doForever|*",4
