PQGram,Count
sprite:userDef|{script}|receiveMessage|hide,2
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
"{script}|hide",1
"{script}|show",3
"{receiveMessage}|literal:userDef|*|*|*",28
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
sprite:userDef|{script}|receiveGo|hide|doSwitchToCostume,1
snapshot|stage:userDef|{script}|receiveGo,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
sprite:userDef|{script}|receiveMessage|show|*|*,6
"{receiveKey}|literal:userDef|*|*",4
stage:userDef|sprite:userDef|{script}|receiveMessage,5
"{script}|*|*|*|doStopThis",1
sprite:userDef|script|{forward}|*|literal:userDef,4
doIf|{script}|*|forward|setHeading|*,2
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
reportLessThan|{var:userDef}|*|*|*,1
"{script}|gotoXY|*|*|*",9
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
setHeading|{reportRandom}|literal:userDef|literal:userDef|*,1
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
reportAnd|reportNot|{reportTouchingObject}|literal:userDef|*|*,1
script|{gotoXY}|literal:userDef|*|*|*,12
"{setHeading}|*|*|*|literal:userDef",5
doIf|{reportAnd}|reportNot|*|*|*,1
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
"{doIf}|*|reportTouchingObject|script|*",3
"{script}|*|receiveMessage|show",3
"{script}|doShowVar|show",1
script|{doIf}|*|reportLessThan|script|*,2
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{script}|show|*",6
stage:userDef|sprite:userDef|{script}|receiveMessage|show|*|*,7
sprite:userDef|{script}|hide,22
stage:userDef|{script}|doForever|*|*|*,1
doForever|script|{forward}|literal:userDef,1
script|{doWait}|*|literal:userDef|*,9
script|{receiveMessage}|literal:userDef|*|*,19
doIf|script|{doChangeVar}|literal:userDef,2
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
"{doGlide}|*|literal:userDef",1
snapshot|stage:userDef|{sprite:userDef}|*|*|script,15
doForever|script|{forward}|*|*|*|literal:userDef,1
doIf|script|{forward}|*|literal:userDef|*,2
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
script|{doForever}|*|*|script|*,15
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
doForever|script|{doWait}|*|*|literal:userDef|*,1
sprite:userDef|{script}|hide|gotoXY,3
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
"{doChangeVar}|literal:userDef|*",3
doIf|script|{doSayFor}|literal:userDef|literal:userDef|*,2
"{script}|doSayFor",3
"{gotoXY}|literal:userDef|*|*|*",4
"{script}|gotoXY|*|*",8
doForever|script|{gotoXY}|literal:userDef|literal:userDef|*,6
stage:userDef|sprite:userDef|{script}|hide|*,18
"{gotoXY}|literal:userDef",14
sprite:userDef|{script}|doWait,5
stage:userDef|sprite:userDef|{script}|doWait|doWearNextCostume,2
sprite:userDef|{script}|show|doForever,4
sprite:userDef|{script}|*|receiveMessage,36
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
setHeading|{reportRandom}|literal:userDef|*,1
sprite:userDef|script|{doForever}|*|*|*|script,6
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
"{script}|*|receiveGo",11
stage:userDef|sprite:userDef|{script}|doWearNextCostume|doBroadcast|hide,1
script|{doBroadcast}|literal:userDef|*|*|*,6
"{doForever}|*|script",5
"{doSwitchToCostume}|literal:userDef|*|*|*",2
reportEquals|{literal:userDef}|*|*|*,1
doForever|{script}|doIf|*,7
script|receiveMessage|{literal:userDef}|*|*|*,1
sprite:userDef|{script}|*|receiveInteraction|doWearNextCostume|doIf,2
script|doForever|{script}|*|doSayFor|forward,1
doIf|script|{forward}|literal:userDef|*,1
script|{doHideVar}|var:userDef|*,1
"{script}|*|*|*|forward",3
sprite:userDef|{script}|doIf|*|*|*,1
script|{doShowVar}|*|*|varMenu:userDef,7
"{reportMouseDown}|*|*|*|*",1
sprite:userDef|{script}|receiveInteraction|doWearNextCostume|doWait,4
"{script}|*|*|receiveMessage|doSwitchToCostume",2
doForever|script|{gotoXY}|literal:userDef|*,2
script|{receiveMessage}|*|literal:userDef|*,4
"{sprite:userDef}|script|script|*|*",3
doForever|{script}|*|gotoXY|*|*,2
"{script}|receiveMessage|show|*",10
"{doBroadcast}|literal:userDef|*|*|*",2
sprite:userDef|{script}|setHeading|*|*,2
script|{hide}|*|*,1
"{sprite:userDef}|*|*|script",10
"{receiveMessage}|*|literal:userDef|*",32
doForever|{script}|doIf|*|*,5
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage|doForever,3
script|doForever|{script}|gotoXY,5
stage:userDef|script|{doSwitchToCostume}|literal:userDef|*|*|*,7
script|{doWait}|literal:userDef|*,5
snapshot|stage:userDef|{sprite:userDef}|script,37
doForever|{script}|*|gotoXY,7
sprite:userDef|{script}|doAsk|doSetVar|doForever,1
"{gotoXY}|literal:userDef|literal:userDef|*|*",15
doIf|{reportTouchingColor}|*|literal:userDef|*,2
stage:userDef|{sprite:userDef}|script,1
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,5
doIf|{script}|*|doSwitchToCostume|*,1
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
stage:userDef|sprite:userDef|{script}|doHideVar|*|*,2
sprite:userDef|script|{doHideVar}|*|*|*|varMenu:userDef,7
stage:userDef|sprite:userDef|{script}|doHideVar|hide,2
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
script|{receiveMessage}|*|literal:userDef|*|*,28
doIf|script|{doSayFor}|*|literal:userDef,3
"{receiveMessage}|literal:userDef",15
"{script}|doSayFor|doStopThis|*",2
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
"{receiveMessage}|*|*|literal:userDef",23
sprite:userDef|{script}|gotoXY|*|*|*,3
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",4
"{script}|doPlaySoundUntilDone|doWait",1
"{script}|hide|*|*",7
sprite:userDef|{script}|forward|setHeading|*|*,2
script|{receiveMessage}|*|literal:userDef|*,7
script|{goBack}|*|literal:userDef|*,1
sprite:userDef|script|{doForever}|*|*|script|*,15
stage:userDef|sprite:userDef|{script}|receiveMessage|show,4
"{reportTouchingObject}|*|literal:userDef|*",2
stage:userDef|{sprite:userDef}|script|*|*|*,13
"{doSayFor}|literal:userDef|*|*",3
script|{doForever}|script|*|*,15
"{script}|*|gotoXY|doIf",2
"{script}|receiveKey|forward",2
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
snapshot|stage:userDef|{script}|doSwitchToCostume,6
"{script}|doHideVar|doSetVar|doSetVar|doSetVar",1
"{sprite:userDef}|*|script|script",12
doForever|{script}|doIf,6
sprite:userDef|{script}|show|*,11
sprite:userDef|script|{doForever}|script,3
sprite:userDef|script|{receiveMessage}|*|literal:userDef|*,35
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,10
"{doSayFor}|literal:userDef|*",2
sprite:userDef|script|{setHeading}|*|*|literal:userDef|*,2
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,2
script|{gotoXY}|literal:userDef,31
sprite:userDef|script|{doBroadcast}|literal:userDef,1
"{reportEquals}|*|getCostumeIdx|literal:userDef",2
script|{doShowVar}|*|*|varMenu:userDef,4
"{gotoXY}|literal:userDef|*|*|*",7
doIf|script|{doChangeVar}|*|varMenu:userDef|literal:userDef,5
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",2
"{snapshot}|varDec:userDef|varDec:userDef",4
doForever|script|{doIf}|*|reportLessThan|script|*,1
script|{receiveMessage}|*|*|literal:userDef|*,33
"{receiveMessage}|literal:userDef|*|*|*",31
sprite:userDef|script|{receiveMessage}|literal:userDef|*,4
stage:userDef|sprite:userDef|{script}|*|receiveGo|hide|doForever,2
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
doIf|{reportTouchingObject}|literal:userDef|*|*,3
"{goBack}|literal:userDef|*|*",1
script|{doShowVar}|varMenu:userDef|*|*,3
script|{gotoXY}|literal:userDef,11
"{doForever}|*|script|*",10
sprite:userDef|{script}|receiveMessage|hide|*|*,9
"{receiveMessage}|literal:userDef|*|*",21
script|doForever|{script}|*|*|*|doPlaySoundUntilDone,1
"*|snapshot|{stage:userDef}|script|script|script",2
"{sprite:userDef}|*|*|script|script",14
script|doIf|{reportLessThan}|*|*|literal:userDef,2
script|{gotoXY}|*|literal:userDef|literal:userDef,5
"{script}|*|*|receiveGo",6
doIf|{script}|doWait|doChangeVar,2
"{script}|*|receiveGo|show|doForever",1
sprite:userDef|{script}|receiveMessage|hide|doHideVar|*,1
"{doIf}|reportTouchingColor|script|*",1
script|{doBroadcast}|literal:userDef,6
sprite:userDef|{script}|doWearNextCostume|doBroadcast|*|*,3
doForever|script|{gotoXY}|*|*|literal:userDef|literal:userDef,3
script|{receiveKey}|*|literal:userDef|*,3
doIf|{reportEquals}|getCostumeIdx,2
script|{gotoXY}|literal:userDef|*,16
stage:userDef|sprite:userDef|{script}|gotoXY|show,1
"{script}|doWait|doWearNextCostume|doBroadcast|hide",1
script|{gotoXY}|*|*|literal:userDef,9
"{gotoXY}|literal:userDef",13
script|{doWait}|*|*|literal:userDef|*,2
"{script}|receiveInteraction|doBroadcast|hide|*",2
snapshot|stage:userDef|{sprite:userDef}|script|script|script,28
"{script}|doSayFor",2
script|doIf|{reportLessThan}|*|literal:userDef|var:userDef,3
doIf|{reportTouchingObject}|*|literal:userDef|*|*,2
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef,8
"{script}|*|receiveInteraction|doWearNextCostume|doWait",4
doForever|script|{doIf}|script|*|*,13
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,1
"{gotoXY}|literal:userDef|literal:userDef",9
"{sprite:userDef}|script",21
sprite:userDef|{script}|hide,2
sprite:userDef|{script}|*|receiveMessage|show|*,2
script|{gotoXY}|*|literal:userDef|literal:userDef,2
"{script}|doSwitchToCostume|*",5
doForever|script|{doIf}|reportAnd|script|*,1
"{script}|receiveGo|hide|gotoXY|*",1
"{script}|hide|*",4
stage:userDef|sprite:userDef|{script}|*|receiveMessage,12
sprite:userDef|script|{receiveMessage}|*|*|*|literal:userDef,35
"{receiveInteraction}|*|*|literal:userDef",2
script|doForever|{script}|doChangeVar|doIf|*,1
reportNot|{reportTouchingObject}|literal:userDef|*,1
sprite:userDef|{script}|show|*|*|*,12
"{receiveMessage}|literal:userDef",16
"{reportRandom}|*|*|literal:userDef",1
stage:userDef|sprite:userDef|{script}|receiveInteraction,4
script|doForever|{script}|doIf|doIf|*|*,2
doForever|script|{doSayFor}|literal:userDef|*,1
stage:userDef|{sprite:userDef}|script|script,6
doIf|script|{setHeading}|literal:userDef|*|*|*,1
"{script}|gotoXY|*|*|*",6
"{forward}|*|literal:userDef",5
stage:userDef|sprite:userDef|{script}|*|*|receiveInteraction,4
"{doHideVar}|*|varMenu:userDef",6
sprite:userDef|script|{setHeading}|*|literal:userDef,2
"{doForever}|*|*|script",17
sprite:userDef|script|{receiveMessage}|literal:userDef,6
sprite:userDef|{script}|doForever,8
doIf|{script}|*|*|doChangeVar|doSayFor,1
sprite:userDef|script|{doIf}|reportEquals|script,2
"{receiveInteraction}|*|*|*|literal:userDef",9
"{gotoXY}|literal:userDef|*|*",2
script|{doSayFor}|*|literal:userDef,1
script|{doShowVar}|*|*|varMenu:userDef,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage|hide|*,2
"{snapshot}|stage:userDef",1
sprite:userDef|script|{doHideVar}|varMenu:userDef,5
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,9
sprite:userDef|script|{doForever}|script|*|*|*,8
"{gotoXY}|literal:userDef|*|*|*",10
doIf|script|{setHeading}|literal:userDef|*,2
sprite:userDef|{script}|hide|gotoXY|*|*,2
"{gotoXY}|literal:userDef|*",4
script|{doChangeVar}|literal:userDef|*,3
"{gotoXY}|literal:userDef|literal:userDef|*",16
sprite:userDef|script|{doForever}|*|*|script,10
doForever|script|{gotoXY}|*|*|*|literal:userDef,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,6
stage:userDef|sprite:userDef|{script}|show,17
stage:userDef|sprite:userDef|{script}|hide|*,15
"{receiveMessage}|literal:userDef",17
"{doSetVar}|varMenu:userDef|getLastAnswer|*|*",1
script|{doShowVar}|varMenu:userDef|*|*,6
doForever|{script}|doFaceTowards,1
sprite:userDef|script|{receiveMessage}|*|*|literal:userDef,17
script|{gotoXY}|*|literal:userDef|literal:userDef,8
script|{doGlide}|literal:userDef,6
stage:userDef|{sprite:userDef}|*|*|*|script,2
script|{doShowVar}|varMenu:userDef|*|*|*,1
sprite:userDef|{script}|show,22
stage:userDef|sprite:userDef|{script}|hide|*|*,14
stage:userDef|sprite:userDef|{script}|receiveKey|forward,2
"{snapshot}|stage:userDef|varDec:userDef",1
script|{receiveMessage}|*|literal:userDef|*,10
stage:userDef|sprite:userDef|{script}|*|receiveMessage|doForever,2
sprite:userDef|{script}|receiveInteraction|doWearNextCostume|doWait,1
"{setHeading}|*|*|*|literal:userDef",2
"{script}|*|*|receiveMessage",26
"*|*|{snapshot}|varDec:userDef",2
sprite:userDef|{script}|receiveMessage|show,2
sprite:userDef|{script}|show,2
script|{gotoXY}|*|*|literal:userDef,12
script|{setHeading}|*|literal:userDef,6
doForever|script|{doIf}|*|reportTouchingColor|script,2
"{snapshot}|*|*|stage:userDef|varDec:userDef",1
"{script}|*|setHeading|doChangeVar",1
"{script}|doStopThis|*|*",2
sprite:userDef|script|{doForever}|script|*|*,13
script|{doChangeVar}|varMenu:userDef,6
"{receiveMessage}|*|literal:userDef|*",1
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*,30
"{script}|*|receiveMessage|hide",3
sprite:userDef|script|{doHideVar}|varMenu:userDef|*,4
script|{receiveInteraction}|*|*|literal:userDef|*,8
"{doForever}|*|*|*|script",9
sprite:userDef|script|{receiveMessage}|literal:userDef|*,7
"{doForever}|script|*|*|*",2
sprite:userDef|script|{receiveMessage}|*|*|literal:userDef|*,32
script|doGlide|{literal:userDef}|*|*|*|*,1
sprite:userDef|{script}|receiveGo,5
sprite:userDef|script|{doSwitchToCostume}|*|literal:userDef|*,5
script|{gotoXY}|*|literal:userDef,7
"{script}|gotoXY|*|*|*",3
sprite:userDef|script|{doForever}|*|script|*,2
doForever|{script}|doChangeVar|doIf,1
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef",12
snapshot|stage:userDef|{sprite:userDef}|script|script,47
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,8
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,1
"{sprite:userDef}|script",20
sprite:userDef|{script}|*|receiveMessage,5
sprite:userDef|{script}|doWearNextCostume|doWait,3
sprite:userDef|{script}|*|*|*|receiveInteraction,4
"{script}|*|receiveGo|gotoXY",1
script|doBroadcast|{literal:userDef}|*|*,1
script|{receiveMessage}|*|literal:userDef,31
"{stage:userDef}|sprite:userDef|sprite:userDef",5
"{receiveMessage}|*|literal:userDef",12
"{script}|show",4
"{script}|hide",2
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage|show,9
sprite:userDef|script|{forward}|*|literal:userDef,1
sprite:userDef|{script}|receiveMessage,18
"{receiveInteraction}|*|literal:userDef",1
stage:userDef|sprite:userDef|{script}|forward|setHeading|*|*,3
"{receiveMessage}|*|literal:userDef",32
stage:userDef|sprite:userDef|{script}|doForever|*|*|*,13
doForever|{script}|gotoXY|*,3
"{script}|show|doAsk|doSetVar|doForever",1
doForever|script|{doFaceTowards}|*|*|literal:userDef,1
stage:userDef|sprite:userDef|{script}|receiveMessage,25
sprite:userDef|{script}|receiveMessage|show|*,1
doAsk|{literal:userDef}|*|*|*|*,1
"*|snapshot|{stage:userDef}|*|*|script|script",1
sprite:userDef|{script}|receiveGo|hide|gotoXY|*,2
script|{receiveInteraction}|*|literal:userDef|*|*,3
script|{gotoXY}|*|*|literal:userDef,15
script|doForever|{script}|gotoXY|*|*,3
stage:userDef|sprite:userDef|{script}|*|receiveGo,12
script|doForever|{script}|doIf,1
stage:userDef|{sprite:userDef}|script,21
"{receiveMessage}|literal:userDef",18
script|{doSwitchToCostume}|*|*|*|literal:userDef,1
doForever|{script}|doIf|doIf|doIf,1
stage:userDef|script|{doSwitchToCostume}|literal:userDef|*|*,3
"{script}|goBack|gotoXY",1
"{doSetVar}|literal:userDef|*",3
doForever|script|{doSayFor}|*|*|literal:userDef,1
script|{doHideVar}|var:userDef|*|*|*,1
"{doHideVar}|*|varMenu:userDef|*|*",3
"{script}|*|receiveInteraction|doWearNextCostume",4
