PQGram,Count
"{script}|hide",1
"{script}|show",3
doForever|{script}|doIfElse|createClone|doWait,1
script|{changeYPosition}|var:userDef|*,1
sprite:userDef|script|{doForever}|*|script|*|*,7
script|doGlide|{reportRandom}|*|*|*|literal:userDef,2
snapshot|stage:userDef|{script}|receiveGo,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|removeClone,2
script|{doForever}|*|script|*|*,3
script|{doRepeat}|literal:userDef|script|*,1
"{doForever}|*|*|script|*",8
"{reportEquals}|*|literal:userDef|reportLetter|*",1
doForever|script|{doSetVar}|varMenu:userDef|reportRandom|*,1
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
script|{doSetVar}|varMenu:userDef|reportStringSize|*|*,1
"{doForever}|*|*|*|script",6
"{direction}|*|*|*|*",1
script|{hide}|*|*|*,1
doIf|{reportNot}|*|*|reportEquals,1
"{script}|doRepeat|*|*|*",1
script|{gotoXY}|reportRandom,2
doIf|script|{doSwitchToCostume}|literal:userDef,1
doForever|script|{doIfElse}|script,3
sprite:userDef|script|{receiveOnClone}|*,1
doUntil|script|{turn}|*|*|literal:userDef|*,1
"{script}|gotoXY|doSwitchToCostume",1
script|doSwitchToCostume|{reportSum}|getCostumeIdx|literal:userDef|*|*,1
sprite:userDef|script|{doForever}|*|script,1
"{createClone}|*|*|*|literal:userDef",4
sprite:userDef|{script}|*|*|receiveGo,2
sprite:userDef|{script}|hide|doForever|*|*,1
doWarp|script|{show}|*|*|*|*,1
"{script}|*|doWarp",1
"{reportOr}|*|reportEquals|reportEquals|*",1
doWarp|script|{doSetVar}|varMenu:userDef|literal:userDef,1
"{script}|removeClone|*|*|*",3
doSwitchToCostume|reportSum|{reportProduct}|reportRandom|*,1
sprite:userDef|{script}|*|*|receiveGo|goToLayer,2
"{sprite:userDef}|script|script",5
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
gotoXY|reportSum|{literal:userDef}|*|*,1
script|gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,2
sprite:userDef|script|{doSwitchToCostume}|*|reportSum|*,1
script|{gotoXY}|reportQuotient|reportQuotient|*|*,2
"{reportRandom}|*|literal:userDef",6
doWarp|script|{gotoXY}|literal:userDef,1
changeXPosition|reportQuotient|{reportDifference}|*|*|reportMouseX|xPosition,1
doForever|{script}|*|*|*|createClone,1
"{reportSum}|reportProduct|*",2
sprite:userDef|script|{setEffect}|literal:userDef|reportRandom,1
doPlaySoundUntilDone|{literal:userDef}|*|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage|removeClone,1
changeXPosition|{reportQuotient}|reportDifference,1
script|doForever|{script}|*|doWait|doIf|*,1
gotoXY|{reportRandom}|literal:userDef|*|*|*,3
gotoXY|{reportRandom}|literal:userDef|literal:userDef,3
script|doWarp|{script}|gotoXY|doSwitchToCostume,1
reportEquals|reportLetter|{var:userDef}|*|*|*,1
stage:userDef|{script}|doForever|*|*|*,1
doRepeat|{script}|changeYPosition|changeEffect|changeScale|*,1
doIf|script|{doSwitchToCostume}|*|*|*|reportDifference,1
script|doIf|{script}|doSwitchToCostume|doWait|doSwitchToCostume,1
"{reportRandom}|literal:userDef",6
doWarp|{script}|doIf|show,1
"{script}|*|changeXPosition|*",1
script|doWait|{reportRandom}|literal:userDef,4
script|{doIf}|*|reportEquals,1
script|doForever|{script}|doIfElse|*|*,1
"{reportRandom}|*|*|*|literal:userDef",7
doIf|{script}|*|*|*|doSetVar,1
script|{doWarp}|*|script|*,2
sprite:userDef|{script}|setEffect|hide,1
"{changeScale}|literal:userDef|*|*|*",1
doForever|script|{doWait}|*|*|literal:userDef|*,1
script|doRepeat|{script}|createClone|*|*|*,1
script|doWarp|{script}|doIf|show,1
doUntil|script|{changeYPosition}|*|var:userDef|*,1
"{doChangeVar}|literal:userDef|*",3
doIfElse|reportOr|{reportEquals}|literal:userDef|var:userDef,1
"{script}|*|*|*|receiveGo",5
"{script}|*|*|turnLeft",1
doIfElse|script|{doGlide}|literal:userDef,2
customBlock:userDef|{script}|*|doWarp|*|*,2
"{reportLetter}|var:userDef|*|*|*",1
reportProduct|{literal:userDef}|*,1
script|doIfElse|{script}|doShowVar|*|*|*,1
"{reportDifference}|reportMouseX|xPosition|*|*",1
doUntil|script|{turn}|*|literal:userDef|*,1
script|{goToLayer}|*|literal:userDef,3
sprite:userDef|script|{doForever}|*|*|*|script,6
"{doRepeat}|*|reportStringSize|script",1
sprite:userDef|customBlock:userDef|{script}|*|doWarp|*|*,1
"*|{snapshot}|varDec:userDef|*|*",1
"{doForever}|*|*|script",7
doRepeat|{reportStringSize}|var:userDef|*|*|*,1
"{doForever}|*|script",5
"{reportDifference}|literal:userDef|*",1
stage:userDef|script|{doForever}|script,1
script|{setEffect}|*|literal:userDef,2
"{doSwitchToCostume}|literal:userDef|*|*|*",2
reportEquals|{literal:userDef}|*|*|*,1
script|receiveMessage|{literal:userDef}|*|*|*,1
sprite:userDef|{script}|receiveOnClone,5
"{doForever}|*|script|*|*",1
sprite:userDef|{script}|*|receiveOnClone|doForever|*,2
"{script}|*|*|evaluateCustomBlock:userDef",1
"{reportDifference}|*|*|getCostumeIdx|literal:userDef",1
script|{doIf}|script|*,3
stage:userDef|sprite:userDef|{script}|receiveMessage|removeClone|*|*,1
doIf|script|{doSwitchToCostume}|reportDifference|*,1
"{doIf}|script|*|*",1
"{sprite:userDef}|*|script",1
doIfElse|script|{doHideVar}|*|*|varMenu:userDef,1
script|{doForever}|script|*,12
"{doSwitchToCostume}|*|reportLetter|*",1
script|{doWait}|*|*|reportRandom|*,2
doRepeat|script|{changeEffect}|literal:userDef|literal:userDef|*,2
"{reportQuotient}|literal:userDef",1
createClone|{literal:userDef}|*|*|*|*,1
"{sprite:userDef}|script|script|*|*",3
doForever|{script}|*|gotoXY|*|*,2
"{gotoXY}|*|literal:userDef|reportRandom",1
script|{changeScale}|literal:userDef,1
"{reportQuotient}|reportMouseX|literal:userDef|*",2
"{sprite:userDef}|customBlock:userDef|*",1
"{script}|doSwitchToCostume|gotoXY|doForever|*",1
"{doSwitchToCostume}|*|reportSum",2
doIfElse|{script}|*|doGlide|*|*,1
doSwitchToCostume|{reportLetter}|var:userDef|var:userDef|*|*,1
"{reportKeyPressed}|*|literal:userDef|*|*",1
doRepeat|script|{changeYPosition}|*|*|*|var:userDef,1
script|{hide}|*|*,1
"{script}|*|*|receiveGo|doForever",2
"{reportStringSize}|var:userDef|*|*|*",3
gotoXY|{reportSum}|literal:userDef,1
script|{doGlide}|yPosition,2
"{reportRandom}|literal:userDef|*|*",9
sprite:userDef|script|{doForever}|*|*|script|*,5
script|{doWait}|literal:userDef|*,5
script|doForever|{script}|doIfElse,3
"{script}|*|*|*|doWarp",2
script|{setEffect}|*|*|literal:userDef,2
stage:userDef|{sprite:userDef}|script,1
script|doUntil|{reportOr}|reportLessThan|reportTouchingObject|*,1
doIf|{script}|*|doSwitchToCostume|*,1
script|{doRepeat}|*|*|literal:userDef,1
stage:userDef|sprite:userDef|{script}|doChangeVar,2
"{doSetVar}|varMenu:userDef|reportStringSize",1
doSetVar|{varMenu:userDef}|*,1
"{doUntil}|script",2
doIf|script|{doWait}|*|literal:userDef|*,1
"{reportQuotient}|*|reportMouseX|literal:userDef|*",1
stage:userDef|{sprite:userDef}|script,11
"{doIf}|reportNot|script",1
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
"{doUntil}|*|reportLessThan",2
"{customBlock:userDef}|*|script",2
doIf|{script}|doWait|*,1
"{script}|receiveGo|doForever",1
sprite:userDef|script|{doForever}|script|*,3
doForever|{script}|*|*|*|doPlaySoundUntilDone,1
"{doSetVar}|*|varMenu:userDef|reportRandom|*",2
"{gotoXY}|*|literal:userDef|literal:userDef|*",1
stage:userDef|sprite:userDef|{script}|*|*|receiveOnClone|doSwitchToCostume,1
"{doHideVar}|*|varMenu:userDef|*",3
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
script|doForever|{script}|gotoXY|*|*|*,2
"{script}|doWaitUntil|doPlaySoundUntilDone|doChangeVar",1
sprite:userDef|script|{doForever}|script|*|*,4
script|doForever|{script}|*|doIfElse|*,1
doSwitchToCostume|{reportDifference}|literal:userDef,1
reportOr|{reportEquals}|literal:userDef|var:userDef,2
reportSum|reportProduct|{reportRandom}|literal:userDef,2
script|{doIfElse}|*|*|*|reportLessThan,1
"{script}|changeEffect|changeScale|*",1
"{reportTouchingObject}|*|literal:userDef|*",2
doForever|script|{gotoXY}|*|*|reportQuotient,1
script|{doWarp}|*|*|script|*,2
"{doSwitchToCostume}|*|*|reportSum",1
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
stage:userDef|sprite:userDef|{varDec:userDef}|*,1
sprite:userDef|script|{doForever}|script,3
doWarp|script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,1
sprite:userDef|script|{doForever}|script|*,6
doUntil|{reportOr}|*|reportLessThan|reportTouchingObject|*,1
sprite:userDef|script|{setScale}|*|*|*|reportRandom,1
reportQuotient|{reportDifference}|xPosition|*,1
doWarp|script|{doIf}|reportEquals|script|*|*,1
doIf|{reportNot}|reportEquals|*,1
sprite:userDef|{script}|*|*|receiveGo,5
sprite:userDef|script|{goToLayer}|literal:userDef,3
sprite:userDef|{script}|doSwitchToCostume|doForever,1
script|{doIf}|reportNot,1
"{reportRandom}|literal:userDef",7
"{doWait}|literal:userDef|*",7
script|{doRepeat}|script|*,2
reportNot|{reportEquals}|reportStringSize,1
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",2
doSwitchToCostume|{reportRandom}|*|literal:userDef,2
script|{doSetVar}|*|varMenu:userDef,6
"{script}|*|*|*|receiveGo",2
"{script}|receiveOnClone|doSwitchToCostume",1
"{script}|*|*|*|receiveOnClone",2
stage:userDef|sprite:userDef|{script}|doHideVar|clearEffects,1
"{doIf}|*|reportNot|script",1
script|doIfElse|{reportLessThan}|*|literal:userDef,1
doUntil|{reportLessThan}|literal:userDef|*|*|*,1
reportDifference|{xPosition}|*|*|*|*,1
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
script|{doSetVar}|*|*|varMenu:userDef,5
"{doRepeat}|script|*|*",3
script|doSwitchToCostume|{reportRandom}|literal:userDef,4
reportQuotient|reportDifference|{reportMouseX}|*|*,1
"{doForever}|*|script|*",10
script|doForever|{script}|*|*|*|doPlaySoundUntilDone,1
script|{gotoXY}|literal:userDef,1
"{script}|doSwitchToCostume|doIf|show",1
script|doIfElse|{script}|doGlide|*|*|*,2
doUntil|reportOr|{reportLessThan}|*|*|*|yPosition,1
"{script}|*|*|receiveGo",6
stage:userDef|sprite:userDef|{script}|receiveOnClone|doForever|*,2
"{doIf}|*|*|reportEquals|script",1
doRepeat|{script}|*|*|doChangeVar|createClone,1
sprite:userDef|{script}|doForever|*,10
sprite:userDef|{script}|setEffect|hide|doForever,1
"{doWaitUntil}|*|reportTouchingObject|*|*",1
sprite:userDef|script|{doRepeat}|*|literal:userDef|script,2
"{goToLayer}|*|literal:userDef|*",1
"{script}|doIf|show",1
"{doSetVar}|reportRandom|*|*",1
sprite:userDef|script|{gotoXY}|*|*|reportRandom,1
snapshot|stage:userDef|{sprite:userDef}|varDec:userDef|script|script,1
"{reportStringSize}|*|*|var:userDef|*",2
"{script}|receiveOnClone|setEffect",1
"{doRepeat}|*|*|literal:userDef",2
"{doHideVar}|*|*|varMenu:userDef|*",2
"{clearEffects}|*",1
script|doRepeat|{reportStringSize}|var:userDef|*|*|*,1
doSwitchToCostume|reportRandom|{literal:userDef}|*|*|*,1
doUntil|script|{changeYPosition}|*|*|var:userDef|*,1
gotoXY|{reportSum}|*|*|literal:userDef|reportProduct,1
script|doForever|{script}|doWait|*,3
snapshot|stage:userDef|{sprite:userDef}|script|script|*,1
doForever|script|{doWait}|*|reportRandom,1
script|doForever|{script}|*|*|*|doSetVar,1
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",1
"{reportQuotient}|literal:userDef",2
script|{doWait}|*|*|literal:userDef|*,2
"{doForever}|*|*|script|*",5
"{reportQuotient}|reportMouseY|literal:userDef|*",2
script|doSwitchToCostume|{reportRandom}|literal:userDef|*,1
sprite:userDef|{script}|*|*|receiveOnClone,2
"{reportDifference}|*|*|reportMouseX",1
stage:userDef|sprite:userDef|{script}|*|receiveOnClone,3
"{reportRandom}|*|*|literal:userDef|literal:userDef",3
stage:userDef|sprite:userDef|{varDec:userDef}|*|*,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,1
"{customBlock:userDef}|*|*|script",2
snapshot|stage:userDef|{sprite:userDef}|varDec:userDef|script,3
sprite:userDef|{script}|hide,2
"{reportRandom}|*|*|*|literal:userDef",10
stage:userDef|sprite:userDef|{script}|*|*|receiveOnClone|setEffect,1
"{reportSum}|*|*|literal:userDef|reportProduct",2
"{doUntil}|script",3
stage:userDef|sprite:userDef|{script}|doHideVar|setEffect,1
"{reportProduct}|*|*|literal:userDef|reportRandom",1
script|doWarp|{script}|doSwitchToCostume|doIf|show,1
gotoXY|{reportRandom}|*|literal:userDef|literal:userDef|*,3
"{changeEffect}|literal:userDef|*|*",1
gotoXY|reportSum|{reportProduct}|var:userDef|*|*|*,1
doSetVar|{literal:userDef}|*,1
snapshot|stage:userDef|{script}|doWait,1
script|doSwitchToCostume|{reportRandom}|literal:userDef|*|*,2
stage:userDef|{sprite:userDef}|*|*|script,2
"{doGlide}|*|reportRandom",2
"{reportEquals}|literal:userDef|reportLetter",1
doUntil|{reportLessThan}|direction|literal:userDef|*,1
"{reportRandom}|*|*|literal:userDef",1
script|{doUntil}|*|*|reportLessThan|script,1
"{doWait}|reportRandom|*|*",1
doForever|script|{doWait}|*|*|reportRandom|*,1
stage:userDef|{sprite:userDef}|script|script,6
script|doIfElse|{script}|*|*|gotoXY|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|doHideVar|setEffect,1
doRepeat|script|{changeEffect}|*|literal:userDef|literal:userDef|*,2
sprite:userDef|{script}|doSwitchToCostume|createClone,1
"{sprite:userDef}|varDec:userDef",5
"{customBlock:userDef}|script",2
"{script}|doRepeat|removeClone|*",1
snapshot|stage:userDef|{sprite:userDef}|varDec:userDef,3
"{gotoXY}|literal:userDef|reportRandom|*|*",1
stage:userDef|sprite:userDef|{script}|doForever|*|*|*,3
doForever|{script}|*|doWait|doIf|*,1
sprite:userDef|{script}|doForever,8
sprite:userDef|script|{setScale}|*|literal:userDef|*,1
reportDifference|{getCostumeIdx}|*|*|*,1
script|doGlide|{reportRandom}|*|*|literal:userDef,1
"{gotoXY}|literal:userDef|*|*",2
script|{doShowVar}|*|*|varMenu:userDef,1
"{reportLessThan}|literal:userDef",4
script|setScale|{literal:userDef}|*|*,1
"{snapshot}|stage:userDef",1
script|doSetVar|{varMenu:userDef}|*|*|*,1
script|{doUntil}|*|reportLessThan|script|*,1
doIfElse|script|{doShowVar}|varMenu:userDef|*,1
"{sprite:userDef}|varDec:userDef",4
sprite:userDef|script|{doForever}|script|*|*|*,8
setScale|reportRandom|{literal:userDef}|*|*,1
"{reportStringSize}|var:userDef|*|*",1
"{stage:userDef}|sprite:userDef",2
script|{setScale}|*|*|reportRandom,1
script|doSwitchToCostume|{reportSum}|*|getCostumeIdx|literal:userDef,1
script|{doSwitchToCostume}|*|*|*|reportRandom,2
script|{doChangeVar}|literal:userDef|*,3
script|{doSetVar}|varMenu:userDef,4
changeXPosition|{reportQuotient}|*|reportDifference|literal:userDef,1
doIfElse|reportOr|{reportEquals}|literal:userDef|var:userDef|*|*,2
script|{createClone}|*|*|*|literal:userDef,3
script|{doSetVar}|reportRandom|*,2
sprite:userDef|script|{doForever}|*|*|script,10
script|{doUntil}|script|*|*|*,1
sprite:userDef|script|{doSwitchToCostume}|*|reportSum|*|*,1
sprite:userDef|{script}|receiveGo|doHideVar|setEffect|hide,1
"{script}|*|*|*|receiveGo",8
"{doSwitchToCostume}|reportSum|*",1
"{doRepeat}|literal:userDef|script|*",2
"{script}|turnLeft|*|*",1
doForever|script|{doUntil}|*|reportLessThan|script|*,2
stage:userDef|{sprite:userDef}|varDec:userDef|varDec:userDef|script,2
sprite:userDef|script|{doForever}|script|*,9
"{reportOr}|*|*|reportLessThan|reportTouchingObject",1
"{reportRandom}|*|*|literal:userDef",11
snapshot|stage:userDef|{sprite:userDef}|*|*|script|*,1
"{goToLayer}|*|literal:userDef",3
script|doIfElse|{script}|doShowVar|*,1
snapshot|stage:userDef|{sprite:userDef}|script|script,6
script|{changeYPosition}|*|*|var:userDef|*,1
script|createClone|{literal:userDef}|*|*|*|*,1
script|{doShowVar}|varMenu:userDef|*|*|*,1
