PQGram,Count
sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef,77
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef,31
"{script}|hide",1
"{script}|show",3
"{script}|doTellTo|gotoXY",2
"{script}|doHideVar|*",7
script|doIf|{script}|doIfElse|*|*|*,1
doIf|script|{doShowVar}|*|varMenu:userDef|*,7
doIf|reportAnd|{reportTouchingColor}|literal:userDef|*|*|*,1
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
sprite:userDef|{script}|gotoXY,13
"{reportAttributeOf}|literal:userDef|literal:userDef|*|*",3
script|doIf|{reportAnd}|*|reportMouseDown|reportTouchingObject|*,5
sprite:userDef|{script}|receiveKey|doHideVar,1
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
script|doForever|{script}|*|*|*|setXPosition,1
script|{doIf}|*|*|reportEquals|script,3
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
"{script}|hide|gotoXY|*",12
script|doTellTo|{reifyScript}|*|*|list|script,11
doRepeat|{script}|doIf|doIf,1
script|{gotoXY}|reportRandom,2
reportLessThan|{var:userDef}|*|*|*,1
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
"{gotoXY}|*|*|*|literal:userDef",25
sprite:userDef|script|{receiveOnClone}|*,1
"{gotoXY}|*|*|literal:userDef",66
"{reportAttributeOf}|*|*|literal:userDef|literal:userDef",9
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
script|{changeXPosition}|*|reportProduct|*,1
doForever|script|{doIf}|script|*|*|*,21
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
doUntil|reportEquals|{reportAttributeOf}|literal:userDef|literal:userDef|*,3
doForever|script|{doIf}|*|reportKeyPressed,4
sprite:userDef|script|{doHideVar}|varMenu:userDef|*,10
script|{gotoXY}|literal:userDef|*|*|*,12
stage:userDef|sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|doForever,10
"{script}|evaluateCustomBlock:userDef",78
script|{doIf}|reportAnd|script|*|*,9
"{script}|removeClone|*|*|*",3
script|doUntil|{reportEquals}|*|literal:userDef|reportAttributeOf,7
"{sprite:userDef}|script|script",5
script|{doIf}|*|reportAnd|script|*,15
"{script}|*|*|evaluateCustomBlock:userDef|hide",18
script|gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,2
"{receiveKey}|*|*|*|literal:userDef",5
sprite:userDef|script|{doHideVar}|*|varMenu:userDef|*|*,26
script|{doIf}|*|reportLessThan|script|*,2
doIf|script|{doTellTo}|*|*|literal:userDef,3
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{reportTouchingColor}|literal:userDef|*",20
"{script}|*|evaluateCustomBlock:userDef|gotoXY|*",9
sprite:userDef|{script}|receiveOnClone|show|gotoXY,1
"{reportTouchingColor}|literal:userDef|*|*",14
sprite:userDef|{script}|evaluateCustomBlock:userDef|doHideVar|*,1
reportAnd|{reportTouchingObject}|literal:userDef|*|*|*,5
sprite:userDef|script|{gotoXY}|literal:userDef|literal:userDef|*,37
doIf|script|{doChangeVar}|literal:userDef,2
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
stage:userDef|sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|gotoXY,15
script|{doHideVar}|*|varMenu:userDef|*|*,23
"{reportRandom}|literal:userDef",6
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
doUntil|{script}|doIf,1
"{script}|*|changeXPosition|*",1
doIf|script|{doForever}|*|*|script,2
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
"{doSetVar}|varMenu:userDef|reportProduct|*|*",1
script|{doForever}|*|*|script|*,15
"{gotoXY}|literal:userDef",128
reportAnd|{reportTouchingObject}|*|literal:userDef,5
sprite:userDef|{script}|doHideVar|gotoXY,2
sprite:userDef|{script}|hide|gotoXY,3
doIf|script|{doSayFor}|literal:userDef|literal:userDef|*,2
script|{doChangeVar}|*|varMenu:userDef|literal:userDef|*,12
script|{changeEffect}|literal:userDef|literal:userDef|*|*,4
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|doHideVar,1
script|{doTellTo}|literal:userDef|reifyScript|list|*,10
sprite:userDef|script|{gotoXY}|*|*|reportRandom|literal:userDef,3
"{script}|*|receiveOnClone|show|gotoXY",1
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
sprite:userDef|{script}|show|doForever,4
sprite:userDef|script|{gotoXY}|literal:userDef|literal:userDef,18
doIf|{script}|*|doTellTo,8
sprite:userDef|{script}|gotoXY,53
"*|snapshot|{stage:userDef}|sprite:userDef",17
sprite:userDef|{script}|evaluateCustomBlock:userDef|gotoXY|*,9
script|{doTellTo}|*|literal:userDef,10
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
stage:userDef|{sprite:userDef}|script|script,57
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
