PQGram,Count
"{script}|setEffect|doForever|*|*",1
sprite:userDef|{script}|receiveMessage|hide,2
"{script}|doIfElse|*",10
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
"{script}|doIfElse",7
"{script}|hide",1
"{script}|show",3
"{receiveMessage}|literal:userDef|*|*|*",28
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
script|{setEffect}|literal:userDef|*,52
sprite:userDef|{script}|hide,42
snapshot|stage:userDef|{script}|receiveGo,1
"{sprite:userDef}|*|*|script|script",17
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
sprite:userDef|{script}|receiveMessage|show|*|*,6
script|doIfElse|{script}|setEffect|*|*|*,8
stage:userDef|sprite:userDef|{script}|receiveMessage,5
stage:userDef|{sprite:userDef}|*|script,24
"{script}|receiveMessage|doStopAllSounds",2
script|doIfElse|{script}|setEffect,34
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
doIfElse|script|{setEffect}|*|*|literal:userDef|literal:userDef,15
"{doWait}|*|*|*|literal:userDef",10
script|doForever|{script}|doFaceTowards|*|*,2
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
doIfElse|{script}|doTellTo|*,1
"{script}|hide|*",44
sprite:userDef|script|{receiveOnClone}|*,1
stage:userDef|sprite:userDef|{script}|hide|*|*|*,32
sprite:userDef|script|{doForever}|*|script,1
script|{doIfElse}|reportTouchingObject,19
stage:userDef|{sprite:userDef}|*|script|script,19
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
script|{setEffect}|*|literal:userDef,43
script|{receiveMessage}|literal:userDef|*|*|*,48
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
"{script}|*|receiveMessage|show",3
"{script}|show|*",6
stage:userDef|sprite:userDef|{script}|*|receiveMessage|show|setEffect,17
stage:userDef|sprite:userDef|{script}|receiveMessage|show|*|*,7
"{script}|*|receiveMessage|show|setEffect",10
"{doIfElse}|script",16
doIfElse|{script}|*|*|setEffect,31
sprite:userDef|{script}|receiveOnClone|show|gotoXY,1
sprite:userDef|{script}|hide,22
"{script}|receiveMessage|show|doSwitchToCostume|doWait",4
script|{changeEffect}|literal:userDef|literal:userDef|*,3
"{script}|receiveGo|hide|*|*",26
sprite:userDef|{script}|receiveMessage|show|setEffect,7
"{setEffect}|literal:userDef",66
doForever|{script}|*|doFaceTowards|*|*,1
sprite:userDef|{script}|hide|*|*|*,27
"{script}|*|setEffect|*|*",3
script|doIfElse|{reportTouchingObject}|*|*|literal:userDef|*,4
sprite:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,2
doForever|script|{forward}|literal:userDef,1
script|{setEffect}|literal:userDef|literal:userDef|*,28
script|{doWait}|*|literal:userDef|*,9
script|{receiveMessage}|literal:userDef|*|*,19
script|{doForever}|script|*|*,18
script|doIfElse|{script}|*|*|setEffect|*,8
sprite:userDef|{script}|receiveMessage|doWait,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
stage:userDef|sprite:userDef|{script}|show|setEffect|doRepeat|doWait,1
"{reportRandom}|literal:userDef",6
"{doIfElse}|script|*|*",8
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
snapshot|stage:userDef|{sprite:userDef}|*|*|script,15
sprite:userDef|script|{doIfElse}|script|script,1
doForever|script|{forward}|*|*|*|literal:userDef,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage|show,17
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
script|{doForever}|*|*|script|*,15
"{sprite:userDef}|*|script",31
script|doRepeat|{script}|*|*|*|doBroadcast,1
script|doForever|{script}|doIfElse|*|*,1
script|turn|{reportRandom}|*|literal:userDef|literal:userDef,1
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
script|{setEffect}|literal:userDef|*|*|*,46
script|{setEffect}|literal:userDef|*|*,35
sprite:userDef|{script}|setEffect|hide,1
doForever|script|{doWait}|*|*|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
"{setEffect}|*|*|literal:userDef",29
"{gotoXY}|literal:userDef|*|*|*",4
script|doIfElse|{reportTouchingObject}|*|*|*|literal:userDef,7
stage:userDef|sprite:userDef|{script}|hide|*,18
sprite:userDef|{script}|doWait,5
"{script}|*|receiveOnClone|show|gotoXY",1
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
"{setEffect}|literal:userDef|literal:userDef|*|*",2
"*|snapshot|{stage:userDef}|sprite:userDef",17
sprite:userDef|{script}|*|receiveMessage,36
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
sprite:userDef|{script}|hide|*,25
sprite:userDef|script|{doForever}|*|*|*|script,6
doForever|script|{doIfElse}|reportTouchingObject,17
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef|sprite:userDef,16
stage:userDef|{sprite:userDef}|script|script,57
script|{doTellTo}|list|*|*,3
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
stage:userDef|sprite:userDef|{script}|setEffect|doForever,5
"{script}|*|receiveGo",11
