PQGram,Count
script|{doSwitchToCostume}|*|evaluateCustomBlock:userDef|*|*,1
"{script}|doIfElse|*",10
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
"{reportEquals}|literal:userDef|xPosition|*|*",9
"{script}|show",3
"{receiveMessage}|literal:userDef|*|*|*",28
"{script}|*|changeScale|doIf",2
"{customBlock:userDef}|*|script",12
"{script}|*|setXPosition",4
stage:userDef|sprite:userDef|{script}|receiveMessage|doSetVar|doDeleteFromList,1
script|doIfElse|{script}|doIfElse|*,12
"{reportOr}|*|reportEquals",2
"{setScale}|*|literal:userDef|*|*",6
sprite:userDef|script|{doWaitUntil}|*|*|*|reportEquals,2
snapshot|stage:userDef|{script}|doAddToList,34
"{reportAttributeOf}|literal:userDef|literal:userDef|*|*",3
doIf|script|{setSize}|*|literal:userDef|*,1
"{script}|*|changeYPosition|doChangeVar",1
doIfElse|{reportEquals}|var:userDef|*|*,6
sprite:userDef|{script}|doIfElse,9
doIfElse|script|{doReplaceInList}|var:userDef|literal:userDef|*|*,8
"{doAddToList}|var:userDef|*|*",5
stage:userDef|script|{doAddToList}|*|literal:userDef|var:userDef,53
"{doIf}|reportOr|script|*|*",6
"{gotoXY}|*|*|*|literal:userDef",25
sprite:userDef|script|{receiveOnClone}|*,1
script|{doWaitUntil}|*|reportEquals,5
"{reportAttributeOf}|*|*|literal:userDef|literal:userDef",9
"{doChangeVar}|varMenu:userDef|literal:userDef|*",20
sprite:userDef|script|{doWaitUntil}|reportEquals,3
sprite:userDef|script|{doForever}|*|script,1
script|{doAddToList}|var:userDef|*|*|*,5
doIfElse|{reportEquals}|*|reportListItem,7
script|{changeXPosition}|*|reportProduct|*,1
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
doIfElse|script|{doRepeat}|*|literal:userDef,15
doIfElse|script|{doIfElse}|script|*,37
reportLetter|{reportListItem}|var:userDef|*|*,2
"{setHeading}|*|*|*|literal:userDef",5
doIf|{script}|doSetVar|createClone,1
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
script|{doIf}|reportMouseDown,1
doIfElse|script|{gotoXY}|*|literal:userDef|literal:userDef|*,7
"{script}|*|receiveMessage|show",3
reportOr|{reportEquals}|var:userDef|*|*,8
script|{doIf}|*|reportLessThan|script|*,2
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{doRepeat}|literal:userDef",40
"{script}|*|*|*|up",1
doIfElse|script|{doIf}|*|reportMouseDown,1
doIf|reportAnd|{reportLessThan}|*|var:userDef|literal:userDef,1
"{playSound}|literal:userDef|*|*",8
stage:userDef|sprite:userDef|{script}|receiveMessage|evaluateCustomBlock:userDef,3
doIf|script|{doChangeVar}|literal:userDef,2
script|{doAddToList}|literal:userDef|var:userDef|*|*,15
doIf|script|{playSound}|literal:userDef|*|*|*,2
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
"{script}|up|clear|*",1
"{doIfElse}|script|*|*",8
script|doIfElse|{script}|*|*|setVolume,2
script|changeScale|{reportQuotient}|literal:userDef|*,11
doIfElse|{script}|doRepeat|doWaitUntil|doRepeat,4
"{script}|changeXPosition|doWaitUntil",2
snapshot|stage:userDef|{script}|doAddToList|doAddToList|doAddToList,14
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
doWarp|{script}|setPenHSVA|doIf|*|*,1
customBlock:userDef|{script}|*|doWarp|*|*,2
"{doIfElse}|reportListContainsItem",2
"{doIf}|*|reportLessThan",4
stage:userDef|sprite:userDef|{script}|receiveMessage|gotoXY|doSwitchToCostume|setHeading,1
script|{doIf}|*|*|*|reportOr,6
script|doIfElse|{script}|doIfElse,11
script|{doBroadcastAndWait}|*|*|literal:userDef,8
"{sprite:userDef}|script",22
sprite:userDef|{script}|hide|*,25
script|{doWait}|literal:userDef|*|*,21
stage:userDef|{sprite:userDef}|script|script,57
sprite:userDef|script|{doSetVar}|*|*|varMenu:userDef,15
"{doAddToList}|*|*|*|literal:userDef",2
script|doRepeat|{script}|changeEffect|*|*,8
sprite:userDef|{script}|doStopAllSounds|doStopThis|doStopAllSounds,1
script|receiveMessage|{literal:userDef}|*|*|*,1
"{reportOr}|reportAnd|reportEquals|*",4
"{reportAnd}|*|*|reportNot",2
doIfElse|script|{doBroadcastAndWait}|*|*|literal:userDef,6
stage:userDef|script|{doAddToList}|*|*|literal:userDef|var:userDef,3
doRepeat|{script}|*|changeEffect|*|*,7
doIfElse|{reportLessThan}|var:userDef|literal:userDef|*|*,1
script|{down}|*|*|*|*,1
"{reportListItem}|literal:userDef|var:userDef|*|*",16
"{setEffect}|*|*|*|literal:userDef",15
doIfElse|reportAnd|{reportEquals}|*|reportAttributeOf|reportAttributeOf|*,1
doForever|{script}|*|doSetVar|doIfElse|*,1
"{doRepeat}|*|literal:userDef|script|*",30
doIfElse|{script}|*|*|doChangeVar,1
script|{receiveMessage}|*|literal:userDef|*,4
stage:userDef|sprite:userDef|{script}|doSetVar|doChangeVar|createClone|doWaitUntil,1
"{sprite:userDef}|script|script|*|*",3
doRepeat|script|{changeXPosition}|*|*|literal:userDef|*,2
"{doIf}|*|*|*|reportOr",2
"{doIfElse}|reportEquals|script|script",24
"{script}|removeClone|*|*",8
script|doIfElse|{script}|doRepeat,15
"{script}|doIfElse|doSetVar",1
list|reportJoinWords|{list}|*|reportListItem|reportJoinWords,3
stage:userDef|sprite:userDef|{script}|doIfElse|*|*|*,5
stage:userDef|{sprite:userDef}|varDec:userDef|script|script,8
script|{setYPosition}|literal:userDef|*|*,1
"{reportRound}|*|*|*|var:userDef",8
script|{doRepeat}|*|*|literal:userDef|script,21
"{script}|*|*|doIfElse",29
"{script}|doBroadcastAndWait",2
reportListItem|{reportRandom}|*|*|literal:userDef|literal:userDef,1
reportDifference|reportProduct|{reportSum}|literal:userDef|reportModulus,1
doIfElse|{script}|*|playSound,18
stage:userDef|sprite:userDef|{script}|doChangeVar,2
doIfElse|{script}|gotoXY|show|setEffect,3
"{doIf}|*|reportOr",6
doRepeat|script|{doWait}|*|*|literal:userDef,7
script|{doAddToList}|*|*|*|literal:userDef,6
doIfElse|{script}|removeClone|*,8
doForever|script|{doPlaySoundUntilDone}|*|reportSum,1
"{doReplaceInList}|literal:userDef|var:userDef|literal:userDef|*",4
stage:userDef|sprite:userDef|{script}|doIfElse|doIfElse|doForever,1
script|{setEffect}|literal:userDef|literal:userDef,6
"{reportEquals}|yPosition|*",2
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
sprite:userDef|{script}|gotoXY|*|*|*,3
"{script}|hide|*|*",7
doIfElse|{reportAnd}|*|reportEquals|reportEquals,3
script|{doIfElse}|*|*|*|reportEquals,22
"{reportRound}|*|*|*|xPosition",4
stage:userDef|script|{doAddToList}|var:userDef|*|*,17
reportOr|{reportEquals}|literal:userDef|var:userDef,2
"{script}|doReplaceInList|*",7
"{reportTouchingObject}|*|literal:userDef|*",2
"{evaluateCustomBlock:userDef}|*|*|*|literal:userDef",2
doIfElse|{script}|doRepeat|removeClone,3
script|{doRepeat}|literal:userDef|script,23
script|doIfElse|{script}|doIf|*,1
changeScale|reportQuotient|{reportDifference}|getScale|*,6
script|{doIfElse}|reportEquals|script|script,27
script|doIfElse|{reportEquals}|var:userDef|*|*|*,13
script|{doBroadcastAndWait}|literal:userDef|*,3
"{reportAnd}|reportNot|*",6
reportJoinWords|{list}|reportListItem|reportListItem|*,1
doIfElse|{script}|setEffect|doRepeat,7
"{doIfElse}|*|*|reportEquals|script",23
stage:userDef|script|{doAddToList}|*|*|literal:userDef,52
stage:userDef|sprite:userDef|{script}|*|doWait,3
"{changeYPosition}|reportQuotient|*|*|*",2
script|{doBroadcastAndWait}|*|*|literal:userDef|*,4
"{customBlock:userDef}|script|varDec:userDef",5
customBlock:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,3
"{script}|*|*|*|receiveOnClone",2
doRepeat|script|{doIf}|reportNot|script,1
"{reportOr}|*|*|reportEquals|reportOr",1
script|doIfElse|{script}|clearEffects,3
"{script}|hide|*|*|*",26
"{doSetVar}|*|*|*|varMenu:userDef",7
doRepeat|script|{changeEffect}|*|*|literal:userDef,6
"{reportEquals}|*|literal:userDef|var:userDef",15
script|doIfElse|{script}|*|*|*|doIfElse,14
script|{doSetVar}|varMenu:userDef|literal:userDef|*,47
reportSum|{reportModulus}|*|var:userDef,1
"{reportSum}|reportProduct|var:userDef|*",1
"*|snapshot|{stage:userDef}|script|script|script",2
script|doIfElse|{script}|*|setYPosition|*,1
"{script}|clearEffects|setEffect",5
script|{gotoXY}|*|literal:userDef|literal:userDef,5
"{script}|evaluateCustomBlock:userDef|removeClone|*|*",7
stage:userDef|{sprite:userDef}|varDec:userDef|script|script|script,4
"{doIfElse}|*|reportEquals|script|script",15
script|setColor|{literal:userDef}|*|*|*|*,1
reportAnd|reportEquals|{reportRound}|*|*|xPosition,1
doIfElse|{script}|*|setPenHSVA|*|*,1
"{script}|doBroadcastAndWait",1
stage:userDef|sprite:userDef|{script}|*|hide|*|*,1
