PQGram,Count
"{script}|hide",1
"{script}|show",3
stage:userDef|{sprite:userDef}|*|script|*,4
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
snapshot|stage:userDef|{script}|doSwitchToCostume|doWait|doSwitchToCostume|doWait,3
snapshot|stage:userDef|{script}|receiveGo,1
"{doWait}|literal:userDef|*|*|*",39
"{receiveKey}|literal:userDef|*|*",4
stage:userDef|sprite:userDef|{script}|changeYPosition|*|*,2
"{doWait}|*|*|*|literal:userDef",10
"{script}|receiveGo|hide|doWait",15
"{script}|*|receiveKey|changeXPosition",5
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
script|{hide}|*|*|*,1
"{script}|*|receiveKey",5
"{doWait}|*|*|literal:userDef|*",28
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,1
sprite:userDef|{script}|*|*|receiveGo,2
stage:userDef|sprite:userDef|{script}|show|doWait|hide,7
sprite:userDef|{script}|doSayFor|doWait|doSayFor|doThinkFor,1
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
"{sprite:userDef}|script|*|*",7
script|{doWait}|literal:userDef|*|*|*,40
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
stage:userDef|sprite:userDef|{script}|hide|*|*,5
stage:userDef|sprite:userDef|{script}|show|doWait,12
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
stage:userDef|{script}|doSwitchToCostume|doWait|doSwitchToCostume|doWait,1
sprite:userDef|{script}|hide,12
"{receiveKey}|*|*|*|literal:userDef",5
snapshot|customBlock:userDef|{script}|*|*|*|*,1
sprite:userDef|script|{receiveKey}|*|literal:userDef|*,9
sprite:userDef|{script}|hide,22
stage:userDef|{sprite:userDef}|*|script|*|*,10
script|{changeYPosition}|*|literal:userDef|*,3
script|{doWait}|*|literal:userDef|*,9
sprite:userDef|script|{changeXPosition}|literal:userDef|*|*,6
"{changeXPosition}|literal:userDef|*",4
snapshot|stage:userDef|{sprite:userDef}|*|*|script,15
sprite:userDef|{script}|hide,32
"{doWait}|literal:userDef|*|*",24
"{script}|receiveGo|hide|doWait|show",5
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,11
"{sprite:userDef}|*|script|*",3
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
sprite:userDef|{script}|*|*|receiveGo|hide,15
sprite:userDef|script|{doSayFor}|*|literal:userDef|literal:userDef|*,9
script|{doSayFor}|*|literal:userDef,11
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
sprite:userDef|script|{receiveKey}|*|*|literal:userDef,5
"{script}|doSayFor",3
"{script}|*|*|*|receiveGo",5
sprite:userDef|{script}|doWait,5
sprite:userDef|script|{receiveKey}|*|literal:userDef|*|*,9
"*|snapshot|{stage:userDef}|sprite:userDef",17
sprite:userDef|{script}|doWait,15
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef|sprite:userDef,16
script|{doWait}|literal:userDef|*|*,21
script|{doWait}|*|*|*|literal:userDef,21
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
"{script}|doWait|show|doSayFor",2
"{script}|*|receiveGo",11
stage:userDef|sprite:userDef|{script}|*|receiveGo|hide|doWait,5
"{doWait}|*|literal:userDef|*",25
"{doSwitchToCostume}|literal:userDef|*|*|*",2
sprite:userDef|{script}|doWait,25
"{script}|doWait|show|doWait|hide",3
"{script}|doWait|hide|*",10
"{script}|*|*|evaluateCustomBlock:userDef",1
"{doSayFor}|*|*|literal:userDef|literal:userDef",5
"{doSayFor}|*|*|*|literal:userDef",12
"{sprite:userDef}|*|script",1
"{script}|changeXPosition",6
sprite:userDef|script|{changeYPosition}|literal:userDef|*|*|*,5
sprite:userDef|{script}|doWait|hide|*|*,15
sprite:userDef|{script}|*|*|*|receiveGo,14
script|{doSayFor}|literal:userDef|literal:userDef|*|*,6
"{doSayFor}|literal:userDef|*",12
sprite:userDef|{script}|hide|doWait|show|doWait,8
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,19
"{sprite:userDef}|script|script|*|*",3
stage:userDef|script|{changeEffect}|literal:userDef|literal:userDef,2
script|{doWait}|*|literal:userDef|*|*,20
"{doSayFor}|literal:userDef|literal:userDef|*|*",2
sprite:userDef|{script}|doWait,35
"{script}|receiveKey|changeXPosition|*|*",1
"{changeYPosition}|*|literal:userDef",2
script|{hide}|*|*,1
"{sprite:userDef}|*|*|script",10
"{reifyScript}|list",1
"{doSayFor}|*|literal:userDef",9
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef,18
"{script}|doWait|doSayFor|doSayFor|doSayFor",1
"{script}|show|doWait|hide",1
sprite:userDef|script|{doWait}|*|literal:userDef|*,18
stage:userDef|sprite:userDef|{script}|show,7
script|{changeXPosition}|literal:userDef|*|*,2
sprite:userDef|script|{doWait}|*|*|literal:userDef,14
script|{doWait}|literal:userDef|*,5
sprite:userDef|script|{receiveKey}|literal:userDef|*|*,4
stage:userDef|{sprite:userDef}|script,1
stage:userDef|sprite:userDef|{script}|doWait|hide,1
"{doSwitchToCostume}|*|literal:userDef|*|*",6
"{script}|receiveKey",6
sprite:userDef|script|{doWait}|literal:userDef|*,8
stage:userDef|{sprite:userDef}|script,11
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
stage:userDef|sprite:userDef|{script}|receiveGo|hide|doWait|show,18
"{doWait}|literal:userDef",17
"{receiveKey}|*|literal:userDef|*",5
"{changeYPosition}|*|*|literal:userDef",6
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
stage:userDef|sprite:userDef|{script}|hide|doWait,5
"{script}|hide|*|*",7
stage:userDef|sprite:userDef|{script}|hide,27
"{doWait}|*|literal:userDef|*|*",40
"{doWait}|literal:userDef|*|*",14
"{script}|doWait|show",10
"*|snapshot|{stage:userDef}|sprite:userDef",7
script|{changeYPosition}|*|literal:userDef|*,6
"{doSwitchToCostume}|literal:userDef|*|*",5
sprite:userDef|{script}|*|receiveGo|hide|doWait,18
stage:userDef|sprite:userDef|{script}|doWait|doSayFor|doThinkFor|doSayFor,1
"{script}|*|evaluateCustomBlock:userDef|goToLayer|*",1
sprite:userDef|script|{receiveKey}|literal:userDef|*|*|*,1
"{script}|receiveGo|hide|doWait|show",8
stage:userDef|sprite:userDef|{script}|doWait,16
stage:userDef|{sprite:userDef}|script|*|*|*,13
"{doSayFor}|literal:userDef|*|*",3
script|{changeYPosition}|*|*|*|literal:userDef,5
sprite:userDef|script|{changeYPosition}|literal:userDef|*,4
"{doSayFor}|literal:userDef|*",2
sprite:userDef|{script}|*|*|receiveGo|playSound,1
stage:userDef|sprite:userDef|{script}|receiveGo|hide|doWait,4
sprite:userDef|script|{doWait}|literal:userDef|*|*,13
stage:userDef|sprite:userDef|{script}|doWait|show|doWait,2
sprite:userDef|{script}|*|*|receiveGo,5
"{doWait}|literal:userDef|*|*|*",42
sprite:userDef|{script}|show|doWait,5
"{script}|receiveKey|changeXPosition",4
snapshot|stage:userDef|{script}|doSwitchToCostume|doWait|doSwitchToCostume,2
"*|*|{snapshot}|*|*|stage:userDef|customBlock:userDef",1
"{doWait}|literal:userDef|*",7
"{script}|*|*|*|receiveGo",2
"{script}|receiveKey|changeYPosition|*",3
"{doWait}|literal:userDef|*",17
stage:userDef|script|{doWait}|*|literal:userDef|*,3
stage:userDef|{sprite:userDef}|*|script|*,7
stage:userDef|{script}|doWait|doSwitchToCostume,4
"{script}|playSound|hide",1
"{script}|receiveGo|playSound|hide",1
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
doTellTo|{literal:userDef}|*|*,1
"{doSayFor}|*|*|literal:userDef|literal:userDef",8
sprite:userDef|script|{doWait}|*|*|*|literal:userDef,24
script|{doWait}|*|literal:userDef,37
sprite:userDef|{script}|receiveGo|hide,8
sprite:userDef|{script}|doSayFor|doThinkFor,1
"{script}|*|*|receiveGo",6
"{doWait}|literal:userDef|*",27
script|{doWait}|literal:userDef|*,15
stage:userDef|sprite:userDef|{script}|doTellTo|*|*|*,1
sprite:userDef|script|{doWait}|*|*|*|literal:userDef,14
sprite:userDef|script|{doWait}|literal:userDef|*,11
script|{receiveKey}|literal:userDef|*,3
"{goToLayer}|*|literal:userDef|*",1
stage:userDef|sprite:userDef|{script}|doWait|hide|*|*,7
stage:userDef|{sprite:userDef}|*|*|script|script,3
"{script}|receiveKey",5
"{sprite:userDef}|script|*|*",17
script|{receiveKey}|*|literal:userDef|*,3
"{script}|changeXPosition",5
snapshot|stage:userDef|{sprite:userDef}|script|script|*,1
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",1
"{doWait}|literal:userDef",16
"{receiveKey}|*|*|*|literal:userDef",8
"{changeXPosition}|*|*|literal:userDef|*",1
script|{doWait}|*|*|literal:userDef|*,2
"{script}|doSayFor",2
sprite:userDef|script|{receiveKey}|*|*|literal:userDef|*,12
"{changeYPosition}|literal:userDef|*|*",4
sprite:userDef|{script}|receiveGo|hide|doWait|show,14
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef,8
stage:userDef|{sprite:userDef}|script|*,7
"{script}|show|doWait|hide|*",1
"{sprite:userDef}|script",21
sprite:userDef|{script}|hide,2
"{script}|changeXPosition|*",6
"{doWait}|*|*|literal:userDef",16
"{script}|playSound",1
script|doTellTo|{list}|*,1
"{script}|hide|*",4
stage:userDef|sprite:userDef|{script}|*|receiveGo|hide|doWait,15
sprite:userDef|{script}|*|receiveKey|changeXPosition|*,4
"{snapshot}|stage:userDef|customBlock:userDef|varDec:userDef",1
"{changeEffect}|literal:userDef|*|*",1
"{script}|doSayFor|doWait|doSayFor",3
snapshot|stage:userDef|{script}|doWait,1
stage:userDef|{sprite:userDef}|*|*|script,2
stage:userDef|{sprite:userDef}|*|*|*|script,16
sprite:userDef|{script}|doWait|show,13
"{sprite:userDef}|*|*|script|*",2
sprite:userDef|{script}|hide|doWait,9
stage:userDef|sprite:userDef|{script}|hide|doWait,2
stage:userDef|{sprite:userDef}|script|script,6
"{script}|*|*|receiveKey",8
script|{doWait}|literal:userDef|*|*|*,17
"{script}|hide|*",14
"{sprite:userDef}|*|script|*",13
script|{changeXPosition}|*|*|literal:userDef|*,3
sprite:userDef|{script}|hide|*,15
stage:userDef|sprite:userDef|{script}|doWait|hide|*,11
stage:userDef|sprite:userDef|{script}|hide|*|*|*,5
sprite:userDef|{script}|doSayFor|doSayFor|doWait,2
script|{doSayFor}|*|literal:userDef,1
sprite:userDef|script|{doWait}|literal:userDef,6
sprite:userDef|script|{changeYPosition}|*|*|*|literal:userDef,2
script|{changeXPosition}|literal:userDef|*|*,5
"{script}|doWait|hide|*|*",13
"{snapshot}|stage:userDef",1
"{doWait}|*|*|literal:userDef",26
"{doWait}|literal:userDef|*|*",34
script|{doTellTo}|literal:userDef|reifyScript|list|*,1
sprite:userDef|{script}|show,12
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,9
script|doTellTo|{reifyScript}|*|*|list|script,1
"{doWait}|*|literal:userDef|*",35
"{stage:userDef}|sprite:userDef",2
sprite:userDef|{script}|receiveKey|changeXPosition|*|*,2
"{script}|doSayFor|*",3
sprite:userDef|script|{changeYPosition}|*|*|literal:userDef|*,6
"{doSayFor}|*|*|literal:userDef|literal:userDef",11
stage:userDef|sprite:userDef|{script}|show,17
"{doSayFor}|literal:userDef|literal:userDef|*|*",5
script|{doSayFor}|*|*|literal:userDef|literal:userDef,6
"{script}|*|*|*|receiveGo",8
stage:userDef|sprite:userDef|{script}|hide|*,15
"{stage:userDef}|sprite:userDef|sprite:userDef",15
script|{doWait}|*|*|literal:userDef|*,16
script|{doSayFor}|literal:userDef|*,10
"{changeXPosition}|*|literal:userDef",1
sprite:userDef|script|{doWait}|*|literal:userDef|*|*,35
sprite:userDef|script|{doSayFor}|*|*|literal:userDef|literal:userDef,5
snapshot|stage:userDef|{sprite:userDef}|*|*|script|*,1
script|{doWait}|*|literal:userDef|*|*,11
sprite:userDef|{script}|receiveGo,15
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,21
sprite:userDef|script|{doWait}|literal:userDef|*,14
snapshot|stage:userDef|{sprite:userDef}|script|script,6
sprite:userDef|script|{doWait}|literal:userDef|*|*|*,17
stage:userDef|sprite:userDef|{script}|*|receiveKey|changeXPosition,4
stage:userDef|{sprite:userDef}|*|*|*|script,2
stage:userDef|sprite:userDef|{script}|hide|*|*,14
script|{changeXPosition}|literal:userDef|*|*|*,4
sprite:userDef|{script}|show|doSayFor|doSayFor|doSayFor,1
sprite:userDef|{script}|evaluateCustomBlock:userDef|goToLayer|*,1
snapshot|stage:userDef|{sprite:userDef}|script,27
sprite:userDef|{script}|hide|doWait,19
"{changeXPosition}|*|*|literal:userDef|*",4
sprite:userDef|script|{doWait}|*|*|literal:userDef,23
script|{receiveKey}|*|literal:userDef|*|*,5
"{receiveKey}|*|*|literal:userDef",6
sprite:userDef|{script}|doWait|hide,2
sprite:userDef|{script}|show,2
stage:userDef|{sprite:userDef}|*|*|script,5
"{doWait}|literal:userDef|*",37
sprite:userDef|{script}|*|receiveGo|hide,13
"{script}|doSwitchToCostume|changeEffect|*|*",1
sprite:userDef|script|{doSayFor}|*|*|literal:userDef,9
stage:userDef|sprite:userDef|{script}|show|doWait,15
"{changeEffect}|*|literal:userDef|literal:userDef|*",1
sprite:userDef|script|{playSound}|literal:userDef|*|*,1
"{changeYPosition}|*|*|literal:userDef|*",3
"{script}|*|receiveKey|changeYPosition",1
snapshot|stage:userDef|{sprite:userDef}|script|*|*,9
"{script}|hide|doWait",2
stage:userDef|sprite:userDef|{script}|doWait,6
sprite:userDef|script|{doSayFor}|literal:userDef,11
stage:userDef|sprite:userDef|{script}|changeYPosition|*,2
sprite:userDef|script|{doWait}|literal:userDef|*|*|*,37
sprite:userDef|{script}|receiveGo,5
stage:userDef|sprite:userDef|{script}|show|doWait,6
"{doWait}|literal:userDef",15
script|{receiveKey}|*|literal:userDef|*,6
"{script}|doSwitchToCostume|doWait",3
sprite:userDef|script|{changeXPosition}|literal:userDef|*|*|*,6
script|{doWait}|*|*|literal:userDef,35
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef",12
sprite:userDef|{script}|hide|*|*|*,13
"{doWait}|*|*|*|literal:userDef",13
snapshot|stage:userDef|{sprite:userDef}|*|*|script,6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,8
sprite:userDef|{script}|show|doWait,15
sprite:userDef|{script}|*|receiveGo,16
"{script}|hide|doWait",12
"{changeYPosition}|literal:userDef|*",5
"{sprite:userDef}|script",20
snapshot|stage:userDef|{script}|doSwitchToCostume|changeEffect,1
"{doWait}|literal:userDef|*|*|*",36
stage:userDef|sprite:userDef|{script}|receiveGo,16
sprite:userDef|{script}|*|receiveGo|hide|doWait,4
"{stage:userDef}|sprite:userDef|sprite:userDef",5
"{script}|hide|doWait|show",8
"{script}|show",4
"{script}|receiveGo|hide|doWait",5
"{script}|hide",2
sprite:userDef|script|{changeXPosition}|literal:userDef|*,2
script|{doWait}|literal:userDef|*,36
"{script}|receiveKey|changeYPosition|*|*",3
"*|snapshot|{stage:userDef}|*|*|script|script",1
"{sprite:userDef}|*|*|*|script",6
"{script}|doSwitchToCostume|doWait|doSwitchToCostume",2
stage:userDef|sprite:userDef|{script}|show|doWait,9
"{script}|receiveKey|changeXPosition|*",4
stage:userDef|sprite:userDef|{script}|*|receiveGo,12
stage:userDef|sprite:userDef|{script}|receiveKey,7
script|{receiveKey}|*|*|literal:userDef|*,10
sprite:userDef|script|{doWait}|literal:userDef|*,17
stage:userDef|{sprite:userDef}|script,21
snapshot|stage:userDef|{sprite:userDef}|script|script,3
script|{doSwitchToCostume}|*|*|*|literal:userDef,1
sprite:userDef|script|{doSayFor}|literal:userDef|*|*|*,9
"{doWait}|*|literal:userDef",34
"{doWait}|*|literal:userDef",24
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,1
stage:userDef|script|{doSwitchToCostume}|literal:userDef|*|*,3
script|{changeYPosition}|literal:userDef,2
stage:userDef|{sprite:userDef}|script,31
sprite:userDef|script|{doWait}|*|literal:userDef,34
script|{receiveKey}|*|literal:userDef|*,9
"{doWait}|*|literal:userDef",14
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",7
sprite:userDef|script|{doSayFor}|literal:userDef,1
"{stage:userDef}|sprite:userDef",1
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,2
script|{doWait}|*|*|literal:userDef|*,25
"{script}|doSayFor",1
"{script}|hide|doWait|show|doWait",3
