PQGram,Count
sprite:userDef|{script}|receiveMessage|hide,2
"{script}|doIfElse",7
"{script}|show",3
"{script}|hide",1
script|doForever|{script}|*|*|doGlide|*,2
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
"{reportLessThan}|*|var:userDef",2
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
stage:userDef|sprite:userDef|{script}|receiveMessage,5
stage:userDef|sprite:userDef|{script}|*|goToLayer|*|*,2
sprite:userDef|script|{doShowVar}|var:userDef|*,2
"{script}|*|*|*|doStopThis",1
sprite:userDef|{script}|receiveGo|doForever|*|*,8
script|doIf|{script}|doBroadcast|doChangeVar|doWait|*,1
doForever|script|{doSetVar}|varMenu:userDef|reportRandom|*,1
"{reportTouchingObject}|*|*|*|literal:userDef",7
"{doWait}|*|*|*|literal:userDef",10
script|doForever|{script}|doFaceTowards|*|*,2
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
doForever|script|{doIf}|*|reportTouchingObject|script|*,6
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
reportLessThan|{var:userDef}|*|*|*,1
sprite:userDef|script|{doIfElse}|script,6
sprite:userDef|script|{receiveOnClone}|*,1
"{script}|gotoXY|doSwitchToCostume",1
sprite:userDef|script|{doForever}|*|script,1
doIf|{reportLessThan}|*|*|*|var:userDef,1
"{reportLessThan}|var:userDef|literal:userDef|*",1
"{script}|removeClone|*|*|*",3
"{sprite:userDef}|script|script",5
"{doIf}|*|reportTouchingObject|script|*",3
script|doIf|{script}|doBroadcast,8
sprite:userDef|{script}|doShowVar|doAddToList|*|*,1
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
stage:userDef|sprite:userDef|{script}|receiveGo|*,4
stage:userDef|sprite:userDef|{script}|doGotoObject|doForever,1
doForever|{script}|*|doFaceTowards|*|*,1
doForever|script|{forward}|literal:userDef,1
script|{doWait}|*|literal:userDef|*,9
script|{doForever}|script|*|*,18
doIf|script|{doChangeVar}|literal:userDef,2
"{doIfElse}|script|*|*",8
"{doGlide}|*|literal:userDef",1
doIfElse|script|{removeClone}|*|*,1
sprite:userDef|script|{doIfElse}|script|script,1
doForever|script|{forward}|*|*|*|literal:userDef,1
doIf|script|{createClone}|*|*|literal:userDef,1
doIfElse|{script}|doWait|removeClone,9
doIfElse|{script}|doWait,5
script|{doForever}|*|*|script|*,15
script|doForever|{script}|doIfElse|*|*,1
"{doIf}|*|reportTouchingObject|script",8
doForever|script|{doWait}|*|*|literal:userDef|*,1
"{doChangeVar}|literal:userDef|*",3
sprite:userDef|{script}|*|doGotoObject|*,1
"{gotoXY}|literal:userDef|*|*|*",4
script|{doChangeVar}|*|varMenu:userDef|literal:userDef|*,12
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
"{setEffect}|literal:userDef|literal:userDef|*|*",2
"{script}|*|*|*|doBroadcast",6
"{sprite:userDef}|script",22
doIf|{script}|removeClone|*|*,4
script|{goToLayer}|*|literal:userDef,3
sprite:userDef|script|{doForever}|*|*|*|script,6
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
"{script}|*|receiveGo",11
script|{doBroadcast}|literal:userDef|*|*|*,6
sprite:userDef|{script}|doShowVar|doAddToList|doIfElse,1
"{doForever}|*|script",5
script|doIf|{script}|doBroadcast|doChangeVar|removeClone|*,1
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIfElse|{reportTouchingObject}|*|literal:userDef|*|*,1
reportEquals|{literal:userDef}|*|*|*,1
doForever|{script}|doIf|*,7
"{doIfElse}|*|reportLessThan",3
script|receiveMessage|{literal:userDef}|*|*|*,1
"{script}|doGotoObject|forward|doFaceTowards|doWait",1
script|{doHideVar}|var:userDef|*,1
sprite:userDef|{script}|receiveGo|doHideVar|doSetVar|doShowVar,1
doIfElse|{reportLessThan}|var:userDef|literal:userDef|*|*,1
sprite:userDef|{script}|doIf|*|*|*,1
script|{doGlide}|var:userDef|var:userDef|*|*,2
script|{receiveMessage}|*|literal:userDef|*,4
"{script}|doDeleteFromList",1
"{sprite:userDef}|script|script|*|*",3
"{script}|removeClone|*|*",8
sprite:userDef|{script}|*|*|*|show,1
"{doBroadcast}|literal:userDef|*|*|*",2
script|{hide}|*|*,1
stage:userDef|sprite:userDef|{script}|doIfElse|*|*|*,5
sprite:userDef|{script}|*|*|receiveGo|show,6
"{script}|*|*|receiveGo|doForever",2
doForever|{script}|doIf|*|*,5
"{script}|doHideVar|doSetVar|doShowVar|doAddToList",1
script|{doWait}|literal:userDef|*,5
snapshot|stage:userDef|{sprite:userDef}|script,37
script|{setEffect}|*|*|literal:userDef,2
stage:userDef|{sprite:userDef}|script,1
script|doForever|{script}|*|doIf|*|*,4
stage:userDef|sprite:userDef|{script}|receiveGo|show|gotoXY|doBroadcast,2
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
doIfElse|{script}|removeClone|*,8
doRepeat|{script}|*|createClone,1
"{script}|receiveGo|doForever",1
"{doSetVar}|*|varMenu:userDef|reportRandom|*",2
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",4
"{script}|*|show|*",1
"{doDeleteFromList}|literal:userDef|var:userDef|*",1
stage:userDef|sprite:userDef|{script}|doGotoObject|*|*|*,1
script|{receiveMessage}|*|literal:userDef|*,7
"{doFaceTowards}|literal:userDef|*|*",3
script|doForever|{script}|*|doIfElse|*,1
sprite:userDef|{script}|goToLayer|*|*|*,2
sprite:userDef|script|{doForever}|*|*|script|*,15
"{script}|doGotoObject|*|*|*",2
"{reportTouchingObject}|*|literal:userDef|*",2
"{script}|doIfElse",8
"{reportLessThan}|literal:userDef",5
script|{doForever}|script|*|*,15
sprite:userDef|{script}|show|doSwitchToCostume|doSetVar,1
doForever|{script}|doIf,6
sprite:userDef|script|{doForever}|script,3
"{doWait}|*|var:userDef|*|*",6
sprite:userDef|{script}|receiveGo|*,2
script|doIfElse|{reportListContainsItem}|*|*|var:userDef,1
"{changeEffect}|var:userDef|*",1
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,22
doForever|{script}|*|*|forward|doFaceTowards,1
"{doChangeVar}|literal:userDef|*|*",8
doIf|{script}|*|doBroadcast|*|*,1
sprite:userDef|script|{doBroadcast}|literal:userDef,1
"*|*|{snapshot}|*|*|stage:userDef|customBlock:userDef",1
doIfElse|{reportEquals}|var:userDef|*|*,3
doIf|script|{doChangeVar}|*|varMenu:userDef|literal:userDef,5
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",2
"{snapshot}|varDec:userDef|varDec:userDef",4
doForever|script|{doIf}|*|reportLessThan|script|*,1
"{reportTouchingObject}|*|*|*|literal:userDef",10
"{script}|*|*|*|receiveOnClone",2
sprite:userDef|script|{receiveMessage}|literal:userDef|*,4
"{doShowVar}|*|*|*|var:userDef",3
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
doIf|{reportTouchingObject}|literal:userDef|*|*,3
sprite:userDef|{script}|doStopThis|*,2
"{doSetVar}|*|*|*|varMenu:userDef",7
script|{gotoXY}|literal:userDef,11
"{doForever}|*|script|*",10
"{script}|*|doBroadcast|doChangeVar",3
"{doFaceTowards}|*|*|literal:userDef",5
doForever|{script}|goToLayer|doFaceTowards,1
script|{gotoXY}|*|literal:userDef|literal:userDef,5
"{script}|*|*|receiveGo",6
script|doIf|{script}|removeClone|*,1
