PQGram,Count
doForever|script|{doGlide}|literal:userDef|literal:userDef|*,2
sprite:userDef|{script}|receiveMessage|hide,2
sprite:userDef|{script}|gotoXY,3
"{script}|hide",1
"{script}|show",3
sprite:userDef|script|{doForever}|*|script|*|*,7
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
"{doRepeat}|*|*|literal:userDef",12
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
script|{doRepeat}|literal:userDef|script|*,1
"{receiveKey}|literal:userDef|*|*",4
"{doForever}|*|*|script|*",8
doRepeat|script|{doWait}|*|*|literal:userDef|*,6
stage:userDef|sprite:userDef|{script}|receiveMessage,5
sprite:userDef|script|{forward}|*|literal:userDef,4
script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,2
script|doIf|{reportTouchingObject}|literal:userDef,4
"{doWait}|*|*|*|literal:userDef",10
"{doForever}|*|*|*|script",6
"{doStopThis}|*|literal:userDef",6
doRepeat|script|{doSwitchToCostume}|*|*|literal:userDef|*,4
doTellTo|{reifyScript}|*|*|list|script,1
"{forward}|literal:userDef",5
script|{hide}|*|*|*,1
doRepeat|{script}|doIf|doIf,1
"{script}|doRepeat|*|*|*",1
doIf|script|{doStopThis}|*|literal:userDef|*,3
script|doRepeat|{script}|*|*|doSwitchToCostume|doWait,1
doForever|script|{setHeading}|*|*|literal:userDef|*,2
doTellTo|reifyScript|{script}|*|*|doSwitchToCostume,5
"{doRepeat}|*|literal:userDef",7
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
sprite:userDef|script|{receiveOnClone}|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|hide|*,2
"{script}|*|receiveKey",5
sprite:userDef|script|{doForever}|*|script,1
"{createClone}|*|*|*|literal:userDef",4
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,1
sprite:userDef|{script}|*|*|receiveGo,2
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
sprite:userDef|{script}|hide|doRepeat|*|*,1
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
script|{gotoXY}|literal:userDef|*|*|*,12
"{setHeading}|*|*|*|literal:userDef",5
"{doBroadcast}|*|literal:userDef|*|*",6
"{script}|*|receiveKey",15
doForever|script|{setHeading}|*|*|literal:userDef,2
script|{gotoXY}|literal:userDef|*,6
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
sprite:userDef|{script}|hide|*|*|*,4
"{doIf}|*|reportTouchingObject|script|*",3
stage:userDef|sprite:userDef|{script}|hide|*|*,5
"{script}|*|receiveKey|doForever",2
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
"{receiveKey}|*|*|*|literal:userDef",5
doIf|script|{doTellTo}|*|*|literal:userDef,3
snapshot|customBlock:userDef|{script}|*|*|*|*,1
script|{gotoXY}|literal:userDef|literal:userDef,11
sprite:userDef|script|{receiveKey}|*|literal:userDef|*,9
"{sprite:userDef}|script|script",15
script|doIf|{script}|doBroadcastAndWait|doTellTo|doStopThis,1
doRepeat|{script}|doWait|doSwitchToCostume,2
script|doIf|{script}|doBroadcast|doTellTo|doStopThis,1
script|{doWait}|*|literal:userDef|*,9
"{script}|doTellTo|doStopThis|*",1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
stage:userDef|{sprite:userDef}|script|script,16
script|doRepeat|{script}|doRepeat|*|*|*,2
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
"{doGlide}|*|literal:userDef",1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
sprite:userDef|script|{receiveKey}|*|literal:userDef,17
doIf|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
sprite:userDef|script|{gotoXY}|literal:userDef,16
doForever|script|{doWait}|*|*|literal:userDef|*,1
script|doRepeat|{script}|createClone|*|*|*,1
sprite:userDef|script|{receiveKey}|*|*|literal:userDef,5
doIf|script|{doBroadcastAndWait}|literal:userDef,2
"{gotoXY}|literal:userDef|*|*|*",4
stage:userDef|sprite:userDef|{script}|receiveOnClone|doIf|*,2
"{script}|*|*|*|receiveGo",5
"{setHeading}|*|literal:userDef",4
"{script}|doSwitchToCostume|doWait|doSwitchToCostume|*",2
doIf|script|{doTellTo}|list,1
"{gotoXY}|literal:userDef",14
script|doRepeat|{script}|*|*|*|doRepeat,1
sprite:userDef|{script}|doSetVar|setHeading|*|*,1
sprite:userDef|script|{receiveKey}|*|literal:userDef|*|*,9
script|doRepeat|{script}|doIf|doIf,1
"{sprite:userDef}|script",22
sprite:userDef|script|{doForever}|*|*|*|script,6
script|{doTellTo}|list|*|*,3
script|{receiveKey}|literal:userDef|*|*,15
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
sprite:userDef|script|{receiveKey}|*|*|*|literal:userDef,15
sprite:userDef|{script}|receiveKey|doTellTo|show,1
sprite:userDef|{script}|*|receiveMessage|hide,3
"{doForever}|*|*|script",7
script|doForever|{script}|*|*|hide|*,1
script|{doBroadcast}|literal:userDef|*|*|*,6
"{doForever}|*|script",5
"{gotoXY}|literal:userDef|literal:userDef|*",6
doRepeat|{script}|doSwitchToCostume|*|*|*,2
"{doSwitchToCostume}|literal:userDef|*|*|*",2
"*|snapshot|{stage:userDef}|*|*|sprite:userDef",1
script|receiveMessage|{literal:userDef}|*|*|*,1
"{doForever}|*|script|*|*",1
"{turnLeft}|literal:userDef|*|*",2
"{script}|*|*|evaluateCustomBlock:userDef",1
doIf|{reportTouchingColor}|*|*|literal:userDef|*,4
script|{doIf}|script|*,3
"{doRepeat}|literal:userDef|script|*",12
"{script}|receiveKey|doRepeat",2
script|{doRepeat}|literal:userDef|script|*|*,7
"{doIf}|script|*|*",1
script|{doSwitchToCostume}|*|*|*|literal:userDef,10
doRepeat|{script}|forward|doWait|doSwitchToCostume,2
"{sprite:userDef}|*|script",1
"{doTellTo}|reifyScript|list",3
sprite:userDef|{script}|doIf|*|*|*,1
doTellTo|reifyScript|{script}|*|doSwitchToCostume|*|*,2
"{script}|*|doSwitchToCostume",6
doRepeat|script|{doIf}|*|reportTouchingObject,2
doRepeat|{script}|doWait,9
doForever|script|{gotoXY}|literal:userDef|*,2
createClone|{literal:userDef}|*|*|*|*,1
script|{receiveMessage}|*|literal:userDef|*,4
"{sprite:userDef}|script|script|*|*",3
doForever|{script}|*|*|*|doGlide,2
stage:userDef|sprite:userDef|{script}|show|gotoXY|doSetVar|setHeading,2
"{doBroadcast}|literal:userDef|*|*|*",2
script|doIf|{reportTouchingColor}|literal:userDef|*|*,2
"{gotoXY}|*|literal:userDef|literal:userDef|*",4
doIf|{script}|*|hide,1
sprite:userDef|{script}|setHeading|*|*,2
script|doIf|{reportTouchingColor}|*|*|literal:userDef,3
script|{hide}|*|*,1
"{script}|doSwitchToCostume|*|*",7
"{reifyScript}|list",1
doTellTo|{reifyScript}|*|list|script|*,2
stage:userDef|sprite:userDef|{script}|show,7
sprite:userDef|script|{doForever}|*|*|script|*,5
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|doStopThis|*,1
doRepeat|{script}|doWait|doSwitchToCostume|doWait,1
script|{doWait}|literal:userDef|*,5
"{script}|doBroadcastAndWait",2
"{script}|createClone|gotoXY|show",1
sprite:userDef|script|{receiveKey}|literal:userDef|*|*,4
doIf|{reportTouchingColor}|*|literal:userDef|*,2
stage:userDef|{sprite:userDef}|script,1
script|doIf|{reportTouchingColor}|literal:userDef,4
"{doSwitchToCostume}|*|literal:userDef|*|*",6
"{script}|*|doBroadcast|*",2
script|{doRepeat}|*|*|literal:userDef,1
doIf|script|{doTellTo}|reifyScript,2
"{script}|*|receiveKey|show|gotoXY",3
"{script}|receiveKey",6
stage:userDef|sprite:userDef|{script}|gotoXY|show,4
doSetVar|{varMenu:userDef}|*,1
doRepeat|script|{doWait}|*|*|literal:userDef,7
stage:userDef|sprite:userDef|{script}|forward,2
stage:userDef|{sprite:userDef}|script,11
sprite:userDef|script|{doForever}|script|*,3
"{receiveKey}|*|literal:userDef|*",5
"{doTellTo}|literal:userDef|reifyScript",6
script|{receiveKey}|*|literal:userDef|*|*,14
"{gotoXY}|*|literal:userDef|literal:userDef|*",1
sprite:userDef|{script}|*|receiveOnClone|doIf|*,2
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
reifyScript|{script}|*|doSwitchToCostume|*|*,3
doIf|{script}|doBroadcastAndWait|doTellTo|doStopThis|*,1
doRepeat|script|{doWait}|*|*|*|literal:userDef,9
"{script}|hide|*|*",7
sprite:userDef|script|{doForever}|script|*|*,4
doRepeat|script|{doSwitchToCostume}|*|literal:userDef,7
sprite:userDef|{script}|forward|setHeading|*|*,2
stage:userDef|sprite:userDef|{script}|*|receiveKey|doForever|*,2
"{doSwitchToCostume}|literal:userDef|*|*",5
doForever|script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,1
doRepeat|script|{doSwitchToCostume}|literal:userDef,3
doBroadcastAndWait|{literal:userDef}|*|*|*,1
sprite:userDef|script|{receiveKey}|literal:userDef|*|*|*,1
sprite:userDef|script|{setHeading}|*|literal:userDef|*,5
stage:userDef|sprite:userDef|{script}|show|gotoXY|doSetVar,1
"{reportTouchingObject}|*|literal:userDef|*",2
stage:userDef|sprite:userDef|{script}|setHeading|*,2
doIf|{script}|hide,3
sprite:userDef|{script}|*|receiveKey|setHeading,3
reifyScript|{script}|doSwitchToCostume|*,5
"{doStopThis}|literal:userDef|*|*|*",5
sprite:userDef|{script}|gotoXY|hide,2
sprite:userDef|script|{doForever}|script,3
script|{doIf}|script|*|*,7
sprite:userDef|script|{doForever}|script|*,6
stage:userDef|sprite:userDef|{script}|*|receiveMessage|hide,3
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,12
sprite:userDef|script|{setHeading}|*|*|literal:userDef|*,2
script|doRepeat|{script}|doRepeat|*|*,3
doIf|{script}|*|doBroadcast|*|*,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,4
sprite:userDef|{script}|doRepeat|*,1
"{forward}|literal:userDef",6
script|{gotoXY}|literal:userDef,21
sprite:userDef|{script}|*|*|receiveGo,5
script|doForever|{script}|doForever|*|*,2
"{gotoXY}|literal:userDef|*|*|*",7
"*|*|{snapshot}|*|*|stage:userDef|customBlock:userDef",1
stage:userDef|sprite:userDef|{script}|evaluateCustomBlock:userDef|doStopThis|*,1
"{script}|*|*|*|doRepeat",6
"{doWait}|literal:userDef|*",7
script|{doRepeat}|script|*,2
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",2
"{reifyScript}|script|*|*",4
"{script}|*|*|*|receiveGo",2
"{doRepeat}|*|*|literal:userDef|script",10
