PQGram,Count
doTellTo|{reifyScript}|*|*|list,7
"{script}|*|doChangeVar|*|*",1
stage:userDef|sprite:userDef|{script}|doSetVar|doTellTo|*,1
"{script}|hide",1
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
reifyScript|script|{doSwitchToCostume}|*|*|literal:userDef,1
doForever|script|{doIf}|script|*|*,6
snapshot|stage:userDef|{script}|receiveGo,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever,3
script|{doForever}|*|script|*|*,3
"{receiveKey}|literal:userDef|*|*",4
script|{doSetVar}|*|varMenu:userDef,1
"{doSetVar}|*|*|varMenu:userDef",3
doSetVar|{varMenu:userDef}|*|*,1
stage:userDef|{sprite:userDef}|script|script|script,4
"{sprite:userDef}|script|script|script|script",10
"{doSwitchToCostume}|*|literal:userDef|*",1
script|{doWait}|*|literal:userDef,1
script|{doIf}|reportKeyPressed|script|*|*,4
doTellTo|{reifyScript}|*|*|list|script,1
doTellTo|{reifyScript}|script|*|*,3
script|{hide}|*|*|*,1
doTellTo|reifyScript|{script}|*|*|doSwitchToCostume,5
"{script}|doIf|*|*|*",3
script|{doWait}|literal:userDef|*|*|*,1
script|{doTellTo}|*|*|*|literal:userDef,2
"{script}|*|receiveKey",5
"{script}|*|*|receiveGo",1
sprite:userDef|script|{doForever}|*|script,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,1
sprite:userDef|{script}|*|*|receiveGo,2
doForever|script|{doIf}|*|reportKeyPressed,4
"{doTellTo}|reifyScript|list|*|*",6
script|{doIf}|*|reportKeyPressed,4
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
script|{doSetVar}|*|*|*|varMenu:userDef,5
sprite:userDef|script|{doSetVar}|literal:userDef|*|*,6
script|doIf|{script}|*|doChangeVar|*|*,1
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*,1
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
"{changeYPosition}|*|*|literal:userDef",1
script|doTellTo|{reifyScript}|*|*|*|list,2
script|doTellTo|{reifyScript}|list,2
"{receiveKey}|*|*|*|literal:userDef",5
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
doForever|script|{doIf}|reportTouchingObject|script|*,2
sprite:userDef|script|{doTellTo}|list,7
"{doTellTo}|list|*|*|*",7
doIf|{reportEquals}|literal:userDef|var:userDef,2
stage:userDef|{script}|*|receiveGo|doIf|*,1
"{sprite:userDef}|script|script",10
"{reportRandom}|*|literal:userDef",1
"{sprite:userDef}|script|script",15
reifyScript|script|{doSwitchToCostume}|*|literal:userDef|*,5
"{doTellTo}|*|*|literal:userDef",4
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
"{doTellTo}|*|literal:userDef|reifyScript",6
"{script}|*|changeXPosition|*",1
script|{doIf}|*|reportEquals,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
sprite:userDef|script|{doTellTo}|*|*|*|literal:userDef,1
stage:userDef|{script}|receiveGo,1
script|{doIf}|script|*,8
stage:userDef|script|{doIf}|*|*|reportEquals,1
sprite:userDef|{script}|*|*|receiveKey|doSetVar,5
doForever|{script}|*|*|*|doIf,4
"{doTellTo}|literal:userDef",7
script|doForever|{script}|*|doIf|*,2
sprite:userDef|script|{receiveKey}|*|*|literal:userDef,5
"{script}|*|doSwitchToCostume",1
"{script}|*|*|*|receiveGo",5
"{script}|doSetVar|doTellTo|*",3
"{script}|*|*|doIf",2
doIf|script|{doTellTo}|list,1
script|{receiveKey}|*|*|literal:userDef|*,3
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever|*,3
"{script}|*|receiveGo",6
sprite:userDef|script|{doForever}|*|*|*|script,1
doForever|{script}|doIf|doIf|*,1
"{reportEquals}|var:userDef|*|*|*",2
stage:userDef|sprite:userDef|{script}|doTellTo|*|*|*,6
script|{doTellTo}|list|*|*,3
"{doTellTo}|*|*|literal:userDef|reifyScript",1
stage:userDef|sprite:userDef|{script}|*|*|receiveKey|doSetVar,1
"*|{snapshot}|varDec:userDef|*|*",1
stage:userDef|sprite:userDef|{script}|*|*|receiveKey|doSetVar,6
doChangeVar|{reportRandom}|literal:userDef|*|*,1
"*|snapshot|{stage:userDef}|sprite:userDef|*",1
sprite:userDef|{script}|*|receiveKey|doChangeVar,1
doIf|{script}|doWait,1
script|doIf|{reportKeyPressed}|*|literal:userDef|*|*,1
doTellTo|{reifyScript}|script|*,5
"{doSwitchToCostume}|literal:userDef|*|*|*",2
reportEquals|{literal:userDef}|*|*|*,1
doTellTo|reifyScript|{script}|*|doSwitchToCostume|*|*,7
"{doForever}|*|script|*|*",1
"{doTellTo}|reifyScript|list",8
sprite:userDef|script|{receiveKey}|*|*|literal:userDef|*,7
script|{doIf}|script|*,3
"{doIf}|script|*|*",1
"{script}|*|doSwitchToCostume|*",3
"{sprite:userDef}|*|script",1
"{doTellTo}|reifyScript|list",3
sprite:userDef|{script}|doIf|*|*|*,1
"{reifyScript}|*|list|script|*",5
script|{doIf}|*|*|reportKeyPressed,2
script|{receiveKey}|*|*|literal:userDef,7
doTellTo|reifyScript|{script}|*|doSwitchToCostume|*|*,2
"{script}|*|doSwitchToCostume",6
doIf|script|{doTellTo}|*|*|*|literal:userDef,1
"{script}|doChangeVar|*|*|*",3
stage:userDef|sprite:userDef|{script}|receiveGo|doIf,1
doIf|{script}|*|hide,1
"{script}|*|*|*|doSwitchToCostume",2
"{reportKeyPressed}|*|literal:userDef|*|*",1
"{changeYPosition}|*|literal:userDef",2
script|{hide}|*|*,1
doForever|{script}|doIf|doIf,2
"{script}|doSwitchToCostume|*|*",7
"{reifyScript}|list",1
doForever|{script}|*|*|doIf|*,1
"{script}|*|*|receiveGo|doForever",2
sprite:userDef|{script}|receiveKey|doSetVar,1
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef,1
script|{doIf}|reportKeyPressed|script,4
"{script}|*|*|doWearNextCostume|*",1
doTellTo|{reifyScript}|*|list|script|*,2
script|{changeXPosition}|literal:userDef|*|*,2
sprite:userDef|script|{receiveKey}|literal:userDef|*|*,4
stage:userDef|{sprite:userDef}|script,1
doIf|{reportKeyPressed}|*|literal:userDef|*,1
"{doSwitchToCostume}|*|literal:userDef|*|*",6
stage:userDef|sprite:userDef|{script}|doChangeVar,2
"{reportTouchingColor}|*|*|literal:userDef",1
"{script}|receiveKey",6
script|{doForever}|*|*|script,1
doSetVar|{varMenu:userDef}|*,1
doIf|script|{doWait}|*|literal:userDef|*,1
"{stage:userDef}|script|sprite:userDef|*|*",1
stage:userDef|{sprite:userDef}|script,11
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
script|{doIf}|*|reportKeyPressed|script|*,2
doIf|{script}|doWait|*,1
"{script}|receiveGo|doForever",1
sprite:userDef|script|{doForever}|script|*,3
"{doWearNextCostume}|*|*|*",1
script|doIf|{script}|*|*|doWait,1
stage:userDef|{sprite:userDef}|script,6
"{receiveKey}|*|literal:userDef|*",5
stage:userDef|script|{doIf}|script,1
