PQGram,Count
doRepeat|script|{show}|*,1
"{script}|hide",1
"{script}|show",3
"{script}|*|receiveKey|doBroadcast|doWait",1
"{reportOr}|*|reportOr|reportTouchingColor",6
script|doIf|{script}|doIfElse|*|*|*,1
"{reportOr}|*|reportEquals",2
script|doIf|{script}|hide|*|*,8
"{reportAttributeOf}|literal:userDef|literal:userDef|*|*",3
doIf|script|{doSwitchToCostume}|literal:userDef|*|*,15
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
script|{doIf}|*|reportOr|script|*,8
doRepeat|{script}|doIf|doIf,1
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
reportLessThan|{var:userDef}|*|*|*,1
"{doIf}|reportOr|script|*|*",6
sprite:userDef|script|{receiveOnClone}|*,1
"{doChangeVar}|varMenu:userDef|literal:userDef|*",20
sprite:userDef|script|{doForever}|*|script,1
script|{changeXPosition}|*|reportProduct|*,1
doForever|script|{doIf}|script|*|*|*,21
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
script|doIf|{script}|doChangeVar|doWait,8
doIf|{script}|*|doSwitchToCostume,15
reportOr|{reportTouchingColor}|literal:userDef|*,2
"{reportOr}|*|*|reportEquals",21
reportOr|{reportEquals}|var:userDef|*,22
"{script}|removeClone|*|*|*",3
"{reportTouchingColor}|*|literal:userDef|*|*",39
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
"{doIf}|*|reportTouchingObject|script|*",3
reportOr|{reportEquals}|var:userDef|*|*,8
"{reportLessThan}|literal:userDef",6
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{reportTouchingColor}|literal:userDef|*",20
"{reportTouchingColor}|literal:userDef|*|*",14
doIf|{reportOr}|*|*|*|reportOr,10
script|doIf|{reportOr}|reportLessThan|*|*,5
stage:userDef|{script}|doForever|*|*|*,1
"{doIf}|*|*|*|reportEquals",8
script|doIf|{reportOr}|*|reportEquals|reportLessThan|*,10
doIf|script|{doChangeVar}|literal:userDef,2
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
"{reportRandom}|literal:userDef",6
script|doForever|{script}|doGotoObject,5
doForever|{script}|*|*|doWait,5
"{script}|receiveMessage|hide|*|*",14
doIf|script|{createClone}|*|*|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
"{doSetVar}|varMenu:userDef|reportProduct|*|*",1
script|doIf|{reportOr}|reportTouchingColor|*|*|*,4
doIf|script|{doIf}|reportTouchingObject,1
script|{doForever}|*|*|script|*,15
"{doIf}|*|reportTouchingObject|script",8
doIf|{reportOr}|reportLessThan|*|*,18
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
script|{doChangeVar}|*|varMenu:userDef|literal:userDef|*,12
stage:userDef|sprite:userDef|{script}|receiveGo|doSetVar|doSwitchToCostume,1
script|{doIf}|*|*|*|reportOr,6
doIf|{script}|*|*|doRepeat|*,4
doForever|script|{doSwitchToCostume}|*|*|literal:userDef,2
"{sprite:userDef}|script",22
script|{doSwitchToCostume}|literal:userDef|*|*|*,29
"{reportOr}|reportEquals|reportLessThan",2
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
script|doRepeat|{script}|*|*|*|show,6
script|{changeYPosition}|reportDifference|*,1
"{script}|*|doSwitchToCostume",16
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|receiveMessage|{literal:userDef}|*|*|*,1
doIf|{script}|doWait,6
doRepeat|script|{changeXPosition}|literal:userDef,6
doIf|script|{doSwitchToCostume}|*|literal:userDef|*,20
sprite:userDef|{script}|doIf|*|*|*,1
"{script}|*|receiveOnClone|show|doGotoObject",1
script|{doIf}|reportOr|script,12
doIf|script|{doChangeVar}|*|*|*|varMenu:userDef,13
script|{doWait}|*|*|reportRandom|*,2
doIf|reportOr|{reportTouchingColor}|literal:userDef|*|*|*,5
script|{receiveMessage}|*|literal:userDef|*,4
script|doIf|{script}|*|doSwitchToCostume|*,4
"{sprite:userDef}|script|script|*|*",3
doRepeat|script|{changeXPosition}|*|*|literal:userDef|*,2
"{doIf}|*|*|*|reportOr",2
doIf|{script}|*|*|doSwitchToCostume,6
"{doIf}|script",57
doIf|reportOr|{reportLessThan}|*|*|var:userDef|literal:userDef,2
doWait|{reportRandom}|literal:userDef|literal:userDef|*,6
script|doIf|{reportTouchingColor}|*|*|literal:userDef,3
script|{hide}|*|*,1
"{doChangeVar}|literal:userDef|*",23
"{script}|*|*|receiveGo|doForever",2
script|doIf|{script}|doSwitchToCostume|*|*|*,21
stage:userDef|sprite:userDef|{script}|doWait|*|*|*,2
script|{doWait}|literal:userDef|*,5
snapshot|stage:userDef|{sprite:userDef}|script,37
"{script}|changeYPosition|doSetVar|*",2
doForever|script|{doIf}|*|*|*|reportEquals,5
doIf|{reportTouchingColor}|*|literal:userDef|*,2
stage:userDef|{sprite:userDef}|script,1
"{reportLessThan}|*|*|*|var:userDef",20
doIf|{script}|*|doSwitchToCostume|*,1
"{doIf}|*|reportOr",6
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
sprite:userDef|{script}|*|receiveMessage|hide|*,13
doIf|reportOr|{reportLessThan}|literal:userDef|*|*|*,7
"{script}|receiveGo|doForever",1
script|doRepeat|{script}|show,2
doForever|script|{changeYPosition}|*|*|literal:userDef,6
script|doIf|{script}|doSwitchToCostume,17
doIf|{reportOr}|reportEquals|reportLessThan|*|*,9
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
script|doIf|{reportOr}|reportTouchingColor,1
"{script}|hide|*|*",7
script|doIfElse|{script}|*|*|doSetVar|*,2
script|{receiveMessage}|*|literal:userDef|*,7
"{doIf}|*|*|*|reportOr",5
doIf|reportOr|{reportTouchingColor}|*|*|literal:userDef,7
reportOr|{reportEquals}|literal:userDef|var:userDef,2
doIf|{script}|doRepeat|*,5
"{reportTouchingObject}|*|literal:userDef|*",2
"{changeYPosition}|*|literal:userDef|*|*",12
"{reportLessThan}|literal:userDef",5
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
doIf|{script}|*|doChangeVar|hide,2
doForever|{script}|doRepeat|doWait|doSwitchToCostume,1
doIf|{reportOr}|*|reportEquals|reportLessThan|*,7
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,10
reportOr|reportOr|{reportTouchingColor}|*|*|literal:userDef|*,19
doForever|{script}|doIf,26
sprite:userDef|script|{doBroadcast}|literal:userDef,1
doForever|script|{changeYPosition}|*|*|literal:userDef|*,6
script|doIf|{script}|doRepeat|*|*|*,6
"{reportRandom}|literal:userDef",7
doForever|script|{doSwitchToCostume}|*|*|*|literal:userDef,2
"{snapshot}|varDec:userDef|varDec:userDef",4
doIf|reportOr|{reportEquals}|*|literal:userDef,9
"{reportTouchingObject}|*|*|*|literal:userDef",10
script|doRepeat|{script}|doIf|*|*|*,6
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
script|doForever|{script}|show,2
doIf|{reportTouchingObject}|literal:userDef|*|*,3
"{script}|hide|*|*|*",26
"{doRepeat}|reportRandom",1
"{doSetVar}|*|*|*|varMenu:userDef",7
script|doIf|{reportOr}|reportOr|reportTouchingColor|*|*,3
"{reportEquals}|*|literal:userDef|var:userDef",15
reportRandom|{reportRandom}|reportRandom|*|*|*,4
sprite:userDef|{script}|receiveMessage|hide|*|*,9
"*|snapshot|{stage:userDef}|script|script|script",2
script|{doIf}|*|*|*|reportOr,29
doIf|reportOr|{reportTouchingColor}|*|*|*|literal:userDef,2
"{script}|*|*|hide|removeClone",2
reportOr|{reportEquals}|*|*|literal:userDef,9
script|doForever|{script}|doIf|doIf|doIf,4
doIf|script|{changeYPosition}|*|literal:userDef|*,1
doIf|reportOr|{reportLessThan}|var:userDef|literal:userDef,19
reportOr|{reportEquals}|*|*|literal:userDef,12
"{script}|*|*|receiveGo|doForever",5
doIf|{script}|*|*|doSwitchToCostume,3
"{doRepeat}|*|*|literal:userDef",2
"{doSetVar}|*|*|*|varMenu:userDef",10
"{script}|*|hide",8
doIf|reportOr|{reportEquals}|*|literal:userDef,12
script|doIf|{script}|*|hide,4
script|doIf|{script}|createClone,1
doRepeat|{reportRandom}|literal:userDef,3
script|{doWait}|*|*|literal:userDef|*,2
"{reportLessThan}|*|*|*|var:userDef",17
doIf|{reportTouchingObject}|*|literal:userDef|*|*,2
doIf|{reportTouchingObject}|literal:userDef|*|*,6
