PQGram,Count
"*|snapshot|{stage:userDef}|script|sprite:userDef|*|*",1
script|{doForever}|script,1
"{doPlaySoundUntilDone}|literal:userDef|*|*",1
"{doSwitchToCostume}|*|*|literal:userDef",1
snapshot|stage:userDef|{script}|receiveGo,1
"{literal:userDef}|*|*|*",1
"{snapshot}|stage:userDef|varDec:userDef|*|*",1
stage:userDef|sprite:userDef|{script}|gotoXY|doSwitchToCostume,1
"*|{snapshot}|*|*|*|stage:userDef",1
snapshot|stage:userDef|{script}|receiveGo|doForever|*,1
"{doSwitchToCostume}|*|literal:userDef|*",1
stage:userDef|{sprite:userDef}|script|*,1
"*|*|{snapshot}|stage:userDef|varDec:userDef",1
"{sprite:userDef}|script",1
snapshot|stage:userDef|{sprite:userDef}|script|*,1
stage:userDef|{sprite:userDef}|script|*|*,1
snapshot|{stage:userDef}|script|sprite:userDef,1
doForever|{script}|doPlaySoundUntilDone,1
"{script}|gotoXY|doSwitchToCostume",1
"{script}|*|*|receiveGo",1
script|{doForever}|*|script|*|*,1
stage:userDef|{sprite:userDef}|*|script,1
script|doForever|{script}|doPlaySoundUntilDone,1
stage:userDef|{script}|*|*|receiveGo|doForever,1
script|{doSwitchToCostume}|*|*|literal:userDef,1
"*|snapshot|{varDec:userDef}|*|*|*|*",1
script|{gotoXY}|literal:userDef|*|*,1
sprite:userDef|{script}|gotoXY|doSwitchToCostume|*|*,1
"*|{snapshot}|*|stage:userDef|varDec:userDef",1
stage:userDef|{sprite:userDef}|*|*|*|script,1
script|{gotoXY}|*|*|literal:userDef|literal:userDef,1
sprite:userDef|{script}|*|receiveGo|gotoXY,1
snapshot|stage:userDef|{sprite:userDef}|*|script|*,1
sprite:userDef|script|{receiveGo}|*|*|*,1
sprite:userDef|script|{doSwitchToCostume}|literal:userDef|*|*,1
stage:userDef|{script}|*|receiveGo,1
"{script}|*|receiveGo",2
script|{doPlaySoundUntilDone}|*|*|literal:userDef|*,1
script|{doSwitchToCostume}|literal:userDef,1
doPlaySoundUntilDone|{literal:userDef}|*|*,1
stage:userDef|{sprite:userDef}|script|*|*|*,1
snapshot|stage:userDef|{sprite:userDef}|*|script,1
"{doForever}|script|*|*|*",1
sprite:userDef|{script}|receiveGo|gotoXY|doSwitchToCostume,1
stage:userDef|{script}|doForever|*|*|*,1
stage:userDef|script|{doForever}|*|script|*|*,1
doForever|{script}|doPlaySoundUntilDone|*|*|*,1
doForever|script|{doPlaySoundUntilDone}|literal:userDef,1
"{script}|doSwitchToCostume|*",1
"*|*|{snapshot}|*|stage:userDef|varDec:userDef",1
doSwitchToCostume|{literal:userDef}|*|*|*,1
"*|{snapshot}|stage:userDef|varDec:userDef",1
stage:userDef|{script}|receiveGo,1
"{sprite:userDef}|*|*|script",1
"{gotoXY}|literal:userDef|literal:userDef|*|*",1
stage:userDef|{script}|receiveGo|doForever|*|*,1
"{script}|doForever|*|*",1
"{script}|*|*|doPlaySoundUntilDone",1
"{script}|receiveGo|doForever|*",1
stage:userDef|sprite:userDef|{script}|*|receiveGo,1
snapshot|{varDec:userDef}|*,1
"{script}|doSwitchToCostume|*|*|*",1
"*|snapshot|{stage:userDef}|script|sprite:userDef|*",1
snapshot|{varDec:userDef}|*|*|*|*,1
"*|{snapshot}|varDec:userDef|*|*",1
sprite:userDef|{script}|*|*|*|receiveGo,1
"{snapshot}|*|stage:userDef|varDec:userDef",1
"*|snapshot|{stage:userDef}|sprite:userDef|*",1
"{gotoXY}|literal:userDef|*",1
stage:userDef|script|{doForever}|script,1
snapshot|stage:userDef|{script}|*|*|receiveGo,1
"{doForever}|*|script|*|*",1
"{snapshot}|varDec:userDef|*",1
"{script}|receiveGo",1
stage:userDef|{script}|*|receiveGo|doForever,1
"*|snapshot|{stage:userDef}|sprite:userDef",1
sprite:userDef|{script}|*|receiveGo,1
script|{doSwitchToCostume}|literal:userDef|*,1
"{sprite:userDef}|*|script",1
"*|*|{snapshot}|varDec:userDef",1
doForever|script|{doPlaySoundUntilDone}|*|literal:userDef|*,1
gotoXY|{literal:userDef}|*,1
"{gotoXY}|literal:userDef|*|*",1
stage:userDef|sprite:userDef|{script}|doSwitchToCostume|*|*,1
sprite:userDef|script|{receiveGo}|*,1
script|{gotoXY}|literal:userDef|literal:userDef|*,1
"{sprite:userDef}|script|*",1
"{stage:userDef}|script|sprite:userDef|*",1
stage:userDef|script|{doForever}|*|*|script|*,1
stage:userDef|sprite:userDef|{script}|doSwitchToCostume,1
snapshot|{stage:userDef}|*|*|*|script,1
stage:userDef|script|{doForever}|*|script,1
sprite:userDef|{script}|gotoXY|doSwitchToCostume|*,1
stage:userDef|sprite:userDef|{script}|gotoXY|doSwitchToCostume|*|*,1
sprite:userDef|script|{gotoXY}|*|literal:userDef|literal:userDef|*,1
sprite:userDef|script|{gotoXY}|*|literal:userDef|literal:userDef,1
snapshot|stage:userDef|{script}|doForever,1
sprite:userDef|script|{doSwitchToCostume}|literal:userDef|*,1
script|{doPlaySoundUntilDone}|literal:userDef|*|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|gotoXY|doSwitchToCostume,1
stage:userDef|{sprite:userDef}|script,1
gotoXY|{literal:userDef}|*|*|*|*,1
"{sprite:userDef}|*|script|*",1
script|{doForever}|*|*|script,1
sprite:userDef|script|{gotoXY}|literal:userDef|literal:userDef|*|*,1
script|doForever|{script}|*|doPlaySoundUntilDone|*,1
"*|{snapshot}|stage:userDef",1
"{stage:userDef}|script|sprite:userDef|*|*",1
"{doSwitchToCostume}|*|literal:userDef|*|*",1
"{snapshot}|*|stage:userDef",1
"{script}|receiveGo|doForever",1
snapshot|{stage:userDef}|*|*|script|sprite:userDef,1
stage:userDef|sprite:userDef|{script}|doSwitchToCostume|*,1
doForever|{script}|*|*|*|doPlaySoundUntilDone,1
"{sprite:userDef}|*|script|*|*",1
snapshot|stage:userDef|{sprite:userDef}|*|*|script,1
"{script}|doSwitchToCostume",1
script|{doSwitchToCostume}|*|literal:userDef|*,1
"{gotoXY}|*|literal:userDef|literal:userDef|*",1
sprite:userDef|script|{doSwitchToCostume}|*|literal:userDef|*|*,1
"*|*|{snapshot}|stage:userDef|varDec:userDef|*",1
script|doSwitchToCostume|{literal:userDef}|*,1
"*|*|{snapshot}|stage:userDef",1
"{doForever}|*|*|script",1
stage:userDef|{script}|doForever|*,1
sprite:userDef|script|{doSwitchToCostume}|*|*|*|literal:userDef,1
"*|*|{snapshot}|varDec:userDef|*",1
"{doPlaySoundUntilDone}|*|*|*|literal:userDef",1
"{receiveGo}|*|*",1
"{script}|doForever",1
"{receiveGo}|*",1
sprite:userDef|{script}|gotoXY|doSwitchToCostume,1
gotoXY|{literal:userDef}|*|*|*,1
snapshot|stage:userDef|{sprite:userDef}|script|*|*,1
"*|snapshot|{stage:userDef}|sprite:userDef|*|*|*",1
script|doForever|{script}|*|*|doPlaySoundUntilDone|*,1
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
script|doPlaySoundUntilDone|{literal:userDef}|*|*|*,1
script|gotoXY|{literal:userDef}|*|*,1
"{doSwitchToCostume}|*|literal:userDef",1
sprite:userDef|script|{receiveGo}|*|*|*|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|gotoXY,1
"*|*|{snapshot}|varDec:userDef|*|*|*",1
"{literal:userDef}|*",1
stage:userDef|{script}|*|*|*|receiveGo,1
snapshot|{stage:userDef}|script|sprite:userDef|*|*,1
doForever|{script}|*|doPlaySoundUntilDone|*|*,1
stage:userDef|{sprite:userDef}|*|script|*|*,1
sprite:userDef|{script}|doSwitchToCostume|*|*,1
sprite:userDef|script|{doSwitchToCostume}|literal:userDef,1
"*|*|{snapshot}|*|*|*|stage:userDef",1
snapshot|{stage:userDef}|sprite:userDef|*,1
snapshot|stage:userDef|{script}|*|*|*|receiveGo,1
"{snapshot}|varDec:userDef|*|*|*",1
sprite:userDef|script|{doSwitchToCostume}|*|literal:userDef,1
snapshot|{stage:userDef}|*|script,1
"{script}|*|*|*|receiveGo",2
"{script}|doForever|*|*|*",1
"{doPlaySoundUntilDone}|*|*|literal:userDef|*",1
script|{doForever}|*|script|*,1
snapshot|stage:userDef|{sprite:userDef}|*|script|*|*,1
"{varDec:userDef}|*|*|*",1
stage:userDef|sprite:userDef|{script}|*|receiveGo|gotoXY|doSwitchToCostume,1
"{doSwitchToCostume}|literal:userDef|*|*|*",1
"{stage:userDef}|script",1
stage:userDef|{script}|*|receiveGo|doForever|*,1
script|{doForever}|*|script,1
"{stage:userDef}|script|sprite:userDef",1
script|doForever|{script}|*|*|*|doPlaySoundUntilDone,1
script|{gotoXY}|literal:userDef,1
doForever|{script}|*|*|doPlaySoundUntilDone,1
"*|snapshot|{stage:userDef}|*|script",1
doForever|script|{doPlaySoundUntilDone}|literal:userDef|*,1
"{script}|doPlaySoundUntilDone",1
stage:userDef|script|{doForever}|script|*,1
"{script}|gotoXY",1
"{sprite:userDef}|script|*|*|*",1
doForever|{script}|*|doPlaySoundUntilDone|*,1
"{stage:userDef}|*|script|sprite:userDef|*",1
sprite:userDef|script|{receiveGo}|*|*,1
"*|snapshot|{stage:userDef}|script|sprite:userDef",1
"{sprite:userDef}|script|*|*",1
"{script}|receiveGo",2
script|{doForever}|script|*,1
"{stage:userDef}|sprite:userDef|*",1
script|{doPlaySoundUntilDone}|literal:userDef|*,1
script|{doForever}|*|*|*|script,1
script|gotoXY|{literal:userDef}|*,1
script|{gotoXY}|*|*|*|literal:userDef,1
"{script}|receiveGo|gotoXY|doSwitchToCostume|*",1
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,1
"{receiveGo}|*|*|*",1
"*|{snapshot}|stage:userDef|varDec:userDef|*|*",1
script|{gotoXY}|literal:userDef|*|*|*,1
"{literal:userDef}|*|*",1
"{doForever}|*|script|*",1
"*|*|{snapshot}|varDec:userDef|*|*",1
snapshot|stage:userDef|{script}|*|receiveGo,1
"*|*|{snapshot}|stage:userDef|varDec:userDef|*|*",1
"{snapshot}|varDec:userDef",1
doForever|script|{doPlaySoundUntilDone}|*|literal:userDef,1
doForever|{script}|*|doPlaySoundUntilDone,1
sprite:userDef|script|{doSwitchToCostume}|literal:userDef|*|*|*,1
sprite:userDef|script|{gotoXY}|*|*|literal:userDef,1
"{doPlaySoundUntilDone}|*|literal:userDef",1
sprite:userDef|script|{doSwitchToCostume}|*|*|literal:userDef|*,1
"{snapshot}|varDec:userDef|*|*",1
doPlaySoundUntilDone|{literal:userDef}|*|*|*|*,1
doSwitchToCostume|{literal:userDef}|*|*|*|*,1
stage:userDef|sprite:userDef|{script}|doSwitchToCostume|*|*|*,1
doForever|{script}|doPlaySoundUntilDone|*,1
"{gotoXY}|literal:userDef|literal:userDef|*",1
"{doForever}|*|script",1
snapshot|stage:userDef|{script}|doForever|*,1
script|{doForever}|*|*|script|*,1
stage:userDef|{sprite:userDef}|*|*|script|*,1
"*|{snapshot}|*|stage:userDef|varDec:userDef|*",1
script|{doSwitchToCostume}|*|literal:userDef,1
sprite:userDef|script|{doSwitchToCostume}|*|literal:userDef|*,1
sprite:userDef|{script}|receiveGo|gotoXY,1
sprite:userDef|{script}|receiveGo,1
"{doSwitchToCostume}|*|*|literal:userDef|*",1
script|doSwitchToCostume|{literal:userDef}|*|*|*,1
script|{doPlaySoundUntilDone}|*|*|literal:userDef,1
"{snapshot}|stage:userDef",1
snapshot|{stage:userDef}|*|script|sprite:userDef,1
"{receiveGo}|*|*|*|*",1
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,1
snapshot|{stage:userDef}|sprite:userDef|*|*|*,1
script|{doPlaySoundUntilDone}|*|literal:userDef|*,1
"*|*|{snapshot}|*|stage:userDef|varDec:userDef|*",1
"{literal:userDef}|*|*|*|*",1
"*|*|{snapshot}|*|stage:userDef",1
script|{doPlaySoundUntilDone}|literal:userDef,1
"{doSwitchToCostume}|*|*|*|literal:userDef",1
"{sprite:userDef}|*|*|*|script",1
"{stage:userDef}|*|*|script|sprite:userDef",1
"{doSwitchToCostume}|literal:userDef|*|*",1
sprite:userDef|script|{gotoXY}|literal:userDef|*,1
script|doPlaySoundUntilDone|{literal:userDef}|*,1
sprite:userDef|{script}|*|receiveGo|gotoXY|doSwitchToCostume,1
"{doPlaySoundUntilDone}|*|*|literal:userDef",1
"*|snapshot|{stage:userDef}|*|script|sprite:userDef",1
"{gotoXY}|literal:userDef|*|*|*",1
doSwitchToCostume|{literal:userDef}|*|*,1
"{gotoXY}|literal:userDef",2
"{gotoXY}|*|literal:userDef|literal:userDef",1
stage:userDef|sprite:userDef|{script}|gotoXY|doSwitchToCostume|*,1
sprite:userDef|script|{gotoXY}|*|literal:userDef,1
snapshot|stage:userDef|{sprite:userDef}|*|*|script|*,1
snapshot|{varDec:userDef}|*|*|*,1
"{doPlaySoundUntilDone}|literal:userDef|*",1
script|doForever|{script}|*|doPlaySoundUntilDone,1
sprite:userDef|{script}|*|*|receiveGo|gotoXY,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,1
doPlaySoundUntilDone|{literal:userDef}|*,1
"{doPlaySoundUntilDone}|literal:userDef|*|*|*",1
script|{gotoXY}|*|literal:userDef|literal:userDef|*,1
"{snapshot}|*|stage:userDef|varDec:userDef|*",1
script|{doForever}|script|*|*,1
script|gotoXY|{literal:userDef}|*|*|*|*,1
"{snapshot}|stage:userDef|varDec:userDef",1
stage:userDef|script|{doForever}|*|*|script,1
sprite:userDef|script|{gotoXY}|literal:userDef,1
"*|{snapshot}|*|*|stage:userDef|varDec:userDef",1
"*|snapshot|{varDec:userDef}|*|*|*",1
"{script}|*|*|receiveGo",2
script|{doSwitchToCostume}|literal:userDef|*|*,1
stage:userDef|{sprite:userDef}|*|*|script,1
"{script}|*|*|receiveGo|doForever",1
"{doPlaySoundUntilDone}|*|literal:userDef|*",1
"{doForever}|script|*",1
stage:userDef|{script}|doForever|*|*,1
"{doForever}|script|*|*",1
"*|{snapshot}|varDec:userDef|*",1
"{script}|doPlaySoundUntilDone|*|*|*",1
"{snapshot}|*|*|stage:userDef|varDec:userDef",1
"{stage:userDef}|*|*|*|script",1
script|doForever|{script}|*|*|doPlaySoundUntilDone,1
"*|snapshot|{stage:userDef}|sprite:userDef|*|*",1
snapshot|stage:userDef|{script}|doForever|*|*|*,1
stage:userDef|{script}|*|*|receiveGo,1
"{script}|*|*|*|receiveGo",1
script|{doPlaySoundUntilDone}|*|literal:userDef,1
sprite:userDef|{script}|doSwitchToCostume|*|*|*,1
"{script}|doPlaySoundUntilDone|*|*",1
sprite:userDef|{script}|gotoXY,1
sprite:userDef|script|{doSwitchToCostume}|*|*|literal:userDef,1
stage:userDef|script|{receiveGo}|*|*|*|*,1
script|gotoXY|{literal:userDef}|*|*|*,1
"{doForever}|script",1
script|{gotoXY}|literal:userDef,2
script|{receiveGo}|*|*|*,1
"{script}|receiveGo|doForever|*|*",1
"{stage:userDef}|*|script",1
script|{receiveGo}|*,1
sprite:userDef|script|{gotoXY}|literal:userDef|*|*,1
"{stage:userDef}|sprite:userDef|*|*",1
snapshot|stage:userDef|{script}|receiveGo|doForever|*|*,1
script|{receiveGo}|*|*,1
doForever|{script}|*|*|doPlaySoundUntilDone|*,1
script|{gotoXY}|*|*|literal:userDef,1
"{snapshot}|stage:userDef|varDec:userDef|*",1
sprite:userDef|script|{gotoXY}|*|*|*|literal:userDef,1
doForever|script|{doPlaySoundUntilDone}|literal:userDef|*|*,1
"*|snapshot|{varDec:userDef}|*",1
"{script}|*|receiveGo|gotoXY",1
stage:userDef|script|{receiveGo}|*|*|*,1
stage:userDef|script|{receiveGo}|*|*,1
"*|{snapshot}|*|stage:userDef",1
"*|{snapshot}|varDec:userDef|*|*|*",1
script|{doPlaySoundUntilDone}|*|literal:userDef|*|*,1
"{varDec:userDef}|*|*|*|*",1
stage:userDef|sprite:userDef|{script}|receiveGo|gotoXY|doSwitchToCostume|*,1
"{script}|doPlaySoundUntilDone|*",1
"{snapshot}|*|*|stage:userDef",1
stage:userDef|script|{doForever}|*|script|*,1
"*|{snapshot}|varDec:userDef",1
snapshot|{stage:userDef}|sprite:userDef,1
script|{doSwitchToCostume}|*|literal:userDef|*|*,1
"{doPlaySoundUntilDone}|*|literal:userDef|*|*",1
"*|*|{snapshot}|*|*|stage:userDef",1
stage:userDef|sprite:userDef|{script}|gotoXY,1
"{script}|receiveGo|gotoXY",1
snapshot|stage:userDef|{script}|doForever|*|*,1
doSwitchToCostume|{literal:userDef}|*,1
snapshot|{varDec:userDef}|*|*,1
"{script}|*|*|receiveGo|gotoXY",1
script|doPlaySoundUntilDone|{literal:userDef}|*|*|*|*,1
