PQGram,Count
sprite:userDef|{script}|gotoXY,3
script|{doForever}|script,1
"{script}|hide",1
script|doIf|{script}|*|*|*|doStopThis,1
"{changeXPosition}|*|literal:userDef|*|*",2
doUntil|reportOr|{reportEquals}|yPosition|*|*,1
script|{doForever}|*|script|*|*,3
sprite:userDef|{script}|gotoXY|hide|doForever,1
"*|snapshot|{stage:userDef}|*|sprite:userDef|sprite:userDef",1
doUntil|{reportOr}|*|reportEquals|reportTouchingObject,1
"*|{snapshot}|*|*|*|stage:userDef",1
"{script}|*|*|*|doStopThis",1
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
"{doSwitchToCostume}|*|literal:userDef|*",1
script|{doWait}|*|literal:userDef,1
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,2
script|{hide}|*|*|*,1
sprite:userDef|{script}|removeClone|*|*|*,1
script|{doIf}|*|reportTouchingObject|script|*,1
stage:userDef|sprite:userDef|{script}|doForever,2
script|{doWait}|literal:userDef|*|*|*,1
sprite:userDef|script|{receiveOnClone}|*,1
"{script}|gotoXY|doSwitchToCostume",1
sprite:userDef|{script}|*|receiveGo,3
"{script}|*|*|receiveGo",1
"{doStopThis}|*|literal:userDef",1
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|{sprite:userDef}|*|script,1
sprite:userDef|{script}|*|*|receiveGo,2
sprite:userDef|{script}|hide|doForever|*|*,1
doUntil|script|{doIf}|reportTouchingObject|script|*,1
"{gotoXY}|*|*|literal:userDef",2
script|doWait|{literal:userDef}|*|*|*,1
"{script}|*|*|*|doIf",1
"*|snapshot|{varDec:userDef}|*|*|*|*",1
script|gotoXY|{reportRandom}|literal:userDef|literal:userDef|*|*,1
reportEquals|{yPosition}|*|*|*|*,1
script|doIf|{reportTouchingObject}|literal:userDef|*,1
"{changeYPosition}|*|*|literal:userDef",1
"{script}|show|*",1
stage:userDef|{sprite:userDef}|*|*|*|script,1
"{script}|doUntil|removeClone|*",1
sprite:userDef|script|{doSwitchToCostume}|literal:userDef|*|*,1
sprite:userDef|script|{doForever}|*|script|*,1
"{script}|*|createClone|doWait",1
doForever|{script}|*|*|*|createClone,1
sprite:userDef|{script}|receiveOnClone|show|gotoXY,1
script|{doPlaySoundUntilDone}|*|*|literal:userDef|*,1
script|{doIf}|reportTouchingObject|script,1
doPlaySoundUntilDone|{literal:userDef}|*|*,1
"{reportRandom}|*|literal:userDef",1
"{script}|receiveGo|show",1
stage:userDef|sprite:userDef|{script}|gotoXY|doUntil|removeClone|*,1
"{doIf}|*|*|*|reportKeyPressed",2
script|doUntil|{reportOr}|reportEquals|reportTouchingObject|*|*,1
doUntil|{script}|doIf,1
"{script}|*|changeXPosition|*",1
sprite:userDef|{script}|doUntil|removeClone,1
"{doWait}|literal:userDef|*|*",1
"*|{snapshot}|stage:userDef|varDec:userDef",1
"{gotoXY}|literal:userDef|literal:userDef|*|*",1
doForever|script|{doWait}|*|*|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*,1
doForever|script|{doIf}|reportKeyPressed,2
"{script}|*|receiveOnClone|show|gotoXY",1
snapshot|{varDec:userDef}|*,1
sprite:userDef|script|{doForever}|*|*|*|script,1
doForever|{script}|doIf|doIf|*,1
"{script}|createClone|doWait",1
"*|{snapshot}|varDec:userDef|*|*",1
stage:userDef|{sprite:userDef}|*|*|script|script,2
doUntil|{reportOr}|*|*|reportEquals,1
script|{hide}|*|*|*|*,1
"*|snapshot|{stage:userDef}|sprite:userDef|*",1
script|doIf|{reportKeyPressed}|*|literal:userDef|*|*,1
script|doForever|{script}|*|doIf,1
script|{doIf}|script,1
"{doStopThis}|*|*|*|literal:userDef",1
"{script}|doForever",3
"*|snapshot|{stage:userDef}|*|*|sprite:userDef",1
reportEquals|{literal:userDef}|*|*|*,1
"{doForever}|*|script|*|*",1
reportOr|{reportTouchingObject}|literal:userDef|*,1
doWait|{literal:userDef}|*,1
script|{receiveOnClone}|*|*,1
script|{doIf}|script|*,3
"{doIf}|script|*|*",1
"{sprite:userDef}|*|script",1
