PQGram,Count
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef,77
"{script}|*|evaluateCustomBlock:userDef|doHideVar|doSetVar",6
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef,31
"{script}|hide",1
"{script}|show",3
evaluateCustomBlock:userDef|{reportLetter}|var:userDef|var:userDef,1
"{receiveMessage}|literal:userDef|*|*|*",28
sprite:userDef|{script}|hide,42
script|doGlide|{reportRandom}|*|*|*|literal:userDef,2
"{sprite:userDef}|*|*|script|script",17
reportOr|reportOr|{reportKeyPressed}|*|*|*|literal:userDef,2
"{reportStringSize}|var:userDef",6
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
"{script}|receiveMessage|doStopAllSounds",2
script|{gotoXY}|*|reportRandom|literal:userDef,5
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
"{script}|*|*|evaluateCustomBlock:userDef|show",12
"{script}|doSetVar",44
script|doIf|{script}|*|*|doRepeat|doSetVar,1
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
"{sprite:userDef}|script|script|script",90
script|{gotoXY}|reportRandom,2
customBlock:userDef|script|{doIf}|script|*|*|*,10
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|show|*,5
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
reportLessThan|{var:userDef}|*|*|*,1
script|{doGlide}|*|*|*|reportRandom,5
sprite:userDef|script|{receiveOnClone}|*,1
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|sprite:userDef|{script}|doSetVar|show|*|*,6
script|doIf|{reportLessThan}|var:userDef,2
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,46
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
sprite:userDef|script|{doHideVar}|varMenu:userDef|*,10
sprite:userDef|script|{doIf}|*|reportLessThan|script,1
script|{gotoXY}|literal:userDef|*|*|*,12
"{script}|*|receiveInteraction|doSetVar|doBroadcast",1
"{script}|evaluateCustomBlock:userDef",78
"{script}|removeClone|*|*|*",3
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
"{sprite:userDef}|script|script",5
"{doIf}|*|reportTouchingObject|script|*",3
stage:userDef|sprite:userDef|{script}|hide|*|*|*,69
"{script}|*|*|evaluateCustomBlock:userDef|hide",18
script|doIf|{script}|doBroadcast,8
"{script}|doSetVar|hide|*|*",19
"{script}|doShowVar|show",1
script|gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,2
script|{doIf}|*|reportLessThan|script|*,2
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{script}|hide|*",64
sprite:userDef|script|{doIf}|*|reportLessThan|script|*,1
snapshot|stage:userDef|{script}|*|*|*|receiveMessage,8
stage:userDef|{script}|*|*|receiveMessage,12
stage:userDef|{script}|doForever|*|*|*,1
"{doIf}|*|*|*|reportEquals",8
