PQGram,Count
script|doIf|{script}|show|*|*|*,2
"{reportLessThan}|var:userDef|literal:userDef",18
"{script}|hide",1
"{script}|show",3
stage:userDef|{sprite:userDef}|*|script|*,4
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
"{reportLessThan}|*|var:userDef",2
script|{doIf}|*|*|*|reportTouchingObject,16
snapshot|stage:userDef|{script}|receiveGo,1
script|{doForever}|*|script|*|*,3
"{doIf}|*|reportKeyPressed|script|*",6
snapshot|stage:userDef|{script}|doWaitUntil|doSwitchToCostume,3
script|doForever|{script}|*|doIf,12
script|{doWaitUntil}|reportLessThan,5
sprite:userDef|{script}|receiveGo|doForever|*|*,8
script|{doIf}|reportKeyPressed|script,9
"{doWaitUntil}|*|*|*|reportLessThan",7
"{reportTouchingObject}|*|*|*|literal:userDef",7
"{doWait}|*|*|*|literal:userDef",10
script|doForever|{script}|doFaceTowards|*|*,2
"{doForever}|*|*|*|script",6
doForever|script|{doIf}|*|reportTouchingObject|script|*,6
script|doIf|{script}|doWait,12
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
reportLessThan|{var:userDef}|*|*|*,1
sprite:userDef|{script}|receiveGo|doWaitUntil|hide,1
sprite:userDef|script|{doForever}|*|script,1
doIf|script|{doWait}|*|*|literal:userDef|*,11
doIf|{reportLessThan}|*|*|*|var:userDef,1
doForever|script|{doIf}|script|*|*|*,21
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,46
stage:userDef|sprite:userDef|{script}|show|doWait|hide,7
doForever|script|{doIf}|*|reportKeyPressed,4
script|doIf|{script}|doChangeVar|doWait,8
stage:userDef|{script}|receiveGo|doWaitUntil|doSwitchToCostume,1
"{reportLessThan}|var:userDef|literal:userDef|*",1
sprite:userDef|script|{doIf}|*|reportLessThan|script,1
doForever|script|{doIf}|reportKeyPressed|script|*|*,8
"{reportLessThan}|*|var:userDef",22
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
sprite:userDef|{script}|hide|*|*|*,4
"{doIf}|*|reportTouchingObject|script|*",3
doWaitUntil|{reportLessThan}|literal:userDef|*|*|*,16
"{reportLessThan}|literal:userDef",6
"{doIf}|script|*|*|*",22
stage:userDef|sprite:userDef|{script}|hide|doWaitUntil|show|doWait,1
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{script}|show|*",6
doWaitUntil|{reportLessThan}|literal:userDef|*|*,15
sprite:userDef|script|{doIf}|*|reportLessThan|script|*,1
sprite:userDef|{script}|hide,22
doIf|{script}|*|*|doChangeVar|doWait,5
stage:userDef|{script}|doForever|*|*|*,1
