PQGram,Count
sprite:userDef|script|{doWait}|*|literal:userDef,4
sprite:userDef|{script}|gotoXY,3
"{script}|doGlide|doWait",2
script|{doForever}|script,1
sprite:userDef|{script}|setScale,4
doForever|script|{doForever}|*|script|*|*,2
"{script}|*|receiveOnClone|setScale|doForever",2
"{script}|changeEffect|*|*|*",2
stage:userDef|sprite:userDef|{script}|receiveMessage|doGlide,1
script|{doGlide}|literal:userDef|literal:userDef|*,3
script|{doForever}|script,6
"{script}|doGlide|doWait",7
stage:userDef|sprite:userDef|{script}|doWait|doGlide|doWait,6
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
script|{doRepeat}|literal:userDef|script|*,1
sprite:userDef|{script}|setScale|doForever|*|*,1
"*|snapshot|{stage:userDef}|*|sprite:userDef|sprite:userDef",1
"*|{snapshot}|*|*|*|stage:userDef",1
"{script}|doWait|doGlide|doWait|*",1
sprite:userDef|{script}|setScale|doForever|*,2
script|{doWait}|*|*|literal:userDef,2
"{doBroadcast}|literal:userDef",1
stage:userDef|sprite:userDef|{script}|doForever|*,4
script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,2
stage:userDef|{sprite:userDef}|script|script|script,4
script|{changeEffect}|literal:userDef,3
script|{doWait}|*|literal:userDef,1
"{doWait}|*|*|*|literal:userDef",10
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,2
script|{changeEffect}|literal:userDef,8
"{script}|doRepeat|*|*|*",1
"{doWait}|*|literal:userDef|*",2
stage:userDef|sprite:userDef|{script}|doForever,2
script|{doWait}|literal:userDef|*|*|*,1
doForever|script|{createClone}|*|literal:userDef|*|*,2
sprite:userDef|script|{receiveOnClone}|*,1
"{changeEffect}|*|literal:userDef|literal:userDef",2
script|{doWait}|literal:userDef|*,10
sprite:userDef|{script}|*|receiveGo,3
"{script}|*|*|receiveGo",1
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|{sprite:userDef}|*|script,1
sprite:userDef|{script}|*|*|receiveGo,2
sprite:userDef|script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,1
"{script}|receiveGo|doWait|doGlide",1
doForever|script|{createClone}|literal:userDef|*|*,2
script|{changeEffect}|*|*|*|literal:userDef,1
"{gotoXY}|*|*|literal:userDef",2
script|doWait|{literal:userDef}|*|*|*,1
script|{doWait}|literal:userDef|*|*,10
script|{changeEffect}|literal:userDef|literal:userDef,4
"{script}|doWait|doGlide|doWait",4
"*|snapshot|{varDec:userDef}|*|*|*|*",1
"{script}|doWait|createClone",1
sprite:userDef|script|{setScale}|*|*|literal:userDef,4
"{doRepeat}|*|literal:userDef",2
script|changeEffect|{literal:userDef}|*,1
"{sprite:userDef}|script|script",5
