PQGram,Count
sprite:userDef|{script}|receiveMessage|hide,2
"{script}|doIfElse",7
"{script}|hide",1
"{script}|show",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
sprite:userDef|{script}|receiveMessage|show|setScale|doSetVar,1
snapshot|stage:userDef|{script}|receiveGo,1
"{reportTouchingColor}|*|*|*|literal:userDef",6
reportOr|reportOr|{reportKeyPressed}|*|*|*|literal:userDef,2
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
"{reportOr}|*|reportEquals",2
script|{doForever}|*|script|*|*,3
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
stage:userDef|sprite:userDef|{script}|receiveMessage,5
doIf|{reportAnd}|reportEquals|reportTouchingObject|*,2
"{reportProduct}|*|*|*|literal:userDef",3
script|doIf|{reportEquals}|*|literal:userDef|var:userDef,7
"{reportTouchingObject}|*|*|*|literal:userDef",7
script|{doIf}|*|*|reportEquals|script,3
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
doTellTo|{reifyScript}|*|*|list|script,1
doWaitUntil|{reportEquals}|*|*|literal:userDef|var:userDef,1
doIfElse|{script}|*|*|doSetVar|*,4
"{script}|*|changeYPosition",7
reportLessThan|{var:userDef}|*|*|*,1
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
"{doIf}|reportOr|script|*|*",6
sprite:userDef|script|{receiveOnClone}|*,1
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
doIf|{reportLessThan}|*|*|*|var:userDef,1
script|{changeXPosition}|*|reportProduct|*,1
sprite:userDef|script|{doIf}|*|reportLessThan|script,1
reportAnd|{reportEquals}|*|literal:userDef|reportAttributeOf,4
doRepeat|script|{doWearNextCostume}|*|*,1
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
script|{doIf}|reportMouseDown,1
reportOr|{reportEquals}|var:userDef|*|*,8
reportNot|{reportMouseDown}|*|*|*|*,1
"{doIf}|script|*|*|*",22
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
doIfElse|script|{evaluateCustomBlock:userDef}|literal:userDef|*,3
"{doIfElse}|script",16
sprite:userDef|script|{doIf}|*|reportLessThan|script|*,1
doIfElse|script|{doIf}|*|reportMouseDown,1
reportAnd|{reportTouchingObject}|literal:userDef|*|*|*,5
script|{doSetVar}|literal:userDef|*|*,24
doIf|{script}|*|*|*|doIf,2
sprite:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,2
stage:userDef|{script}|doForever|*|*|*,1
"{doIf}|*|*|*|reportEquals",8
script|{receiveMessage}|literal:userDef|*|*,19
doIf|script|{doChangeVar}|literal:userDef,2
"{doIfElse}|script|*|*",8
script|doWaitUntil|{reportNot}|*|reportMouseDown|*|*,1
doIf|script|{createClone}|*|*|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
"{doSetVar}|varMenu:userDef|reportProduct|*|*",1
script|doForever|{script}|doIfElse|*|*,1
doIf|{reportOr}|reportOr|*|*|*,1
"{script}|*|*|doSwitchToCostume|setScale",1
reportAnd|{reportTouchingObject}|*|literal:userDef,5
doForever|script|{doWait}|*|*|literal:userDef|*,1
doIf|{reportAnd}|reportTouchingObject,7
doIf|reportAnd|{reportTouchingObject}|*|*|literal:userDef,7
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
"{doSetVar}|*|varMenu:userDef|reportProduct",1
"{doChangeVar}|literal:userDef|*",3
stage:userDef|sprite:userDef|{script}|doSetVar|*|*|*,2
doIfElse|reportOr|{reportEquals}|literal:userDef|var:userDef,1
"{gotoXY}|literal:userDef|*|*|*",4
script|{doSetVar}|literal:userDef|*,23
"{gotoXY}|literal:userDef",14
"{customBlock:userDef}|script",3
script|{doIf}|*|*|*|reportOr,6
"{setEffect}|literal:userDef|literal:userDef|*|*",2
"{sprite:userDef}|script",22
script|{goToLayer}|*|literal:userDef,3
sprite:userDef|script|{doForever}|*|*|*|script,6
"*|{snapshot}|varDec:userDef|*|*",1
sprite:userDef|{customBlock:userDef}|varDec:userDef|varDec:userDef|*,3
sprite:userDef|{script}|doSetVar|doIf|*|*,1
sprite:userDef|{script}|receiveMessage|gotoXY|goToLayer|setEffect,1
script|{doBroadcast}|literal:userDef|*|*|*,6
sprite:userDef|{script}|doPlaySoundUntilDone|*,1
"{doForever}|*|script",5
"{gotoXY}|var:userDef",5
script|doIf|{script}|doIf|*,6
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIfElse|{reportTouchingObject}|*|literal:userDef|*|*,1
reportEquals|{literal:userDef}|*|*|*,1
"{reportOr}|*|*|reportOr",1
script|receiveMessage|{literal:userDef}|*|*|*,1
doIf|{reportTouchingColor}|literal:userDef|*,7
sprite:userDef|script|{doIf}|reportEquals|script,5
"{script}|*|*|evaluateCustomBlock:userDef",1
"{doIf}|reportAnd",2
customBlock:userDef|script|{doTellTo}|literal:userDef|reifyScript|list|*,1
"{doIf}|*|reportTouchingColor",7
script|doIf|{script}|*|turn|*,1
doIf|{script}|changeXPosition|changeXPosition,1
sprite:userDef|{script}|doIf|*|*|*,1
doIf|{script}|setHeading|doStopThis,1
"{setEffect}|*|*|literal:userDef|literal:userDef",8
reportEquals|reportAttributeOf|{reportObject}|*|*|literal:userDef,4
"{reportMouseDown}|*|*|*|*",1
script|doSetVar|{reportProduct}|*|literal:userDef|var:userDef|*,1
"{script}|*|*|receiveMessage|doSwitchToCostume",2
script|{receiveMessage}|*|literal:userDef|*,4
doIf|script|{changeYPosition}|literal:userDef|*|*|*,5
"{doIf}|*|*|*|reportOr",2
stage:userDef|sprite:userDef|{customBlock:userDef}|varDec:userDef|varDec:userDef|*|*,1
"{sprite:userDef}|customBlock:userDef|*",1
script|doIf|{script}|doRepeat|hide|*|*,1
"{reportEquals}|*|*|literal:userDef",23
"{doBroadcast}|literal:userDef|*|*|*",2
"{script}|doIfElse|doSetVar",1
script|doIf|{script}|*|changeYPosition|doIf|*,3
"{changeYPosition}|*|literal:userDef",2
script|doIf|{reportTouchingColor}|*|*|literal:userDef,3
script|{hide}|*|*,1
"{reifyScript}|list",1
"{script}|*|*|receiveGo|doForever",2
script|{setYPosition}|literal:userDef|*|*,1
"{evaluateCustomBlock:userDef}|*|var:userDef|var:userDef|var:userDef",1
"{reportEquals}|var:userDef|*|*",6
"{script}|*|*|doWearNextCostume|*",1
sprite:userDef|script|{doIf}|*|*|*|reportEquals,5
doForever|{script}|doIf|*|*,5
"{reportNot}|reportMouseDown",5
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage|doForever,3
script|{setEffect}|literal:userDef|literal:userDef|*|*,6
script|{doWait}|literal:userDef|*,5
doIf|{reportTouchingColor}|*|literal:userDef|*,2
script|{setEffect}|*|*|literal:userDef,2
stage:userDef|{sprite:userDef}|script,1
customBlock:userDef|script|{doTellTo}|*|literal:userDef,1
doIf|{script}|*|doSwitchToCostume|*,1
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
sprite:userDef|{script}|doSetVar|doForever|*,3
"{doIf}|*|reportOr",6
"{doSetVar}|literal:userDef|*|*|*",22
"{script}|doWaitUntil|doSetVar|*",2
script|doIfElse|{script}|*|evaluateCustomBlock:userDef|*,1
"{script}|receiveGo|doForever",1
doIfElse|{reportOr}|*|*|reportEquals|reportKeyPressed,1
"{sprite:userDef}|customBlock:userDef|customBlock:userDef",2
"{doSetVar}|literal:userDef|*|*",24
"{receiveMessage}|literal:userDef",15
