PQGram,Count
sprite:userDef|{script}|receiveMessage|hide,2
"{reportDifference}|*|var:userDef|literal:userDef",4
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
"{script}|hide",1
"{script}|show",3
doForever|script|{setYPosition}|reportSum|*|*|*,1
doIf|{reportLessThan}|literal:userDef,10
"{receiveMessage}|literal:userDef|*|*|*",28
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
"{reportLessThan}|*|var:userDef",2
script|{doIf}|*|reportLessThan,16
"{doSetVar}|*|*|varMenu:userDef|reportDifference",3
"{script}|*|setXPosition",4
script|setYPosition|{reportSum}|reportDifference|*|*,4
snapshot|stage:userDef|{script}|receiveGo,1
"{sprite:userDef}|*|*|script|script",17
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
"{reportModulus}|yPosition|literal:userDef",7
stage:userDef|sprite:userDef|{script}|*|receiveGo|setHeading,5
doForever|script|{setXPosition}|reportSum,7
script|{doForever}|*|script|*|*,3
sprite:userDef|{script}|receiveMessage|show|*|*,6
stage:userDef|sprite:userDef|{script}|receiveMessage,5
sprite:userDef|{script}|gotoXY,13
doIf|{reportLessThan}|*|yPosition|literal:userDef|*,6
sprite:userDef|{script}|receiveGo|doForever|*|*,8
script|doForever|{script}|*|*|*|setXPosition,1
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
stage:userDef|{sprite:userDef}|script|*,17
doIfElse|{script}|*|*|doSetVar|*,4
"{setYPosition}|literal:userDef|*|*",12
"{reportSum}|reportDifference|*|*|*",4
reportLessThan|{var:userDef}|*|*|*,1
reportSum|reportDifference|{reportModulus}|*|*|xPosition|literal:userDef,7
sprite:userDef|script|{doForever}|*|script,1
reportSum|reportDifference|{reportModulus}|*|*|*|xPosition,1
stage:userDef|{sprite:userDef}|*|script|script,19
doForever|script|{doIf}|script|*|*|*,21
"{doIf}|*|*|reportLessThan|script",25
"{reportLessThan}|var:userDef|literal:userDef|*",1
script|setXPosition|{reportSum}|*|*|literal:userDef|reportDifference,7
script|{gotoXY}|literal:userDef|*|*|*,12
"{setHeading}|*|*|*|literal:userDef",5
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
"{setYPosition}|*|*|reportSum|*",7
"{script}|*|receiveMessage|show",3
"{reportLessThan}|literal:userDef",6
"{doIf}|script|*|*|*",22
script|{doIf}|*|reportLessThan|script|*,2
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{script}|show|*",6
stage:userDef|sprite:userDef|{script}|receiveMessage|show|*|*,7
stage:userDef|sprite:userDef|{script}|receiveGo|*,4
reportSum|{reportDifference}|yPosition|reportModulus|*|*,4
setXPosition|{reportSum}|reportDifference|*|*,2
doForever|script|{doIf}|*|*|*|reportLessThan,27
sprite:userDef|{script}|hide,22
script|setYPosition|{reportSum}|*|literal:userDef|reportDifference|*,2
script|{receiveMessage}|literal:userDef|*|*,19
script|{doForever}|script|*|*,18
reportSum|reportDifference|{reportModulus}|*|yPosition,6
script|{setXPosition}|literal:userDef|*,5
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
sprite:userDef|{script}|receiveInteraction|*,1
snapshot|stage:userDef|{sprite:userDef}|*|*|script,15
script|{doIf}|*|reportLessThan|script|*,25
script|{doForever}|*|*|script|*,15
script|doForever|{script}|doIfElse|*|*,1
sprite:userDef|{script}|setHeading|hide|*|*,2
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
reportModulus|{yPosition}|*|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
"{script}|receiveInteraction|doBroadcast|*|*",3
"{gotoXY}|literal:userDef|*|*|*",4
"{reportDifference}|*|xPosition",2
stage:userDef|sprite:userDef|{script}|hide|*,18
"{doIf}|*|reportLessThan",4
"{gotoXY}|literal:userDef",14
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
"*|snapshot|{stage:userDef}|sprite:userDef",17
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
script|{goToLayer}|*|literal:userDef,3
"{reportDifference}|reportModulus|*",11
sprite:userDef|script|{doForever}|*|*|*|script,6
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef|sprite:userDef,16
stage:userDef|{sprite:userDef}|script|script,57
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
setXPosition|{reportSum}|literal:userDef,4
"{reportDifference}|reportModulus|*|*",3
reportSum|reportDifference|{xPosition}|*|*|*|*,1
"{script}|*|receiveGo",11
script|{doBroadcast}|literal:userDef|*|*|*,6
"{doForever}|*|script",5
"{doIf}|*|reportLessThan",24
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIf|{script}|setYPosition|*,13
script|setYPosition|{reportSum}|reportDifference,1
reportEquals|{literal:userDef}|*|*|*,1
doForever|{script}|doIf|*,7
"{doIfElse}|*|reportLessThan",3
script|receiveMessage|{literal:userDef}|*|*|*,1
setYPosition|reportSum|{reportDifference}|yPosition|reportModulus|*|*,1
"{script}|*|setYPosition|*|*",1
"{script}|*|receiveGo",31
"{doIf}|reportAnd",2
"{reportDifference}|*|yPosition",4
stage:userDef|sprite:userDef|{script}|*|receiveGo|setHeading|gotoXY,2
doIfElse|{reportLessThan}|var:userDef|literal:userDef|*|*,1
"{reportLessThan}|*|*|literal:userDef",4
"{script}|*|*|receiveMessage|doSwitchToCostume",2
"{reportLessThan}|*|yPosition|literal:userDef",7
script|{receiveMessage}|*|literal:userDef|*,4
"{doIf}|*|reportLessThan|script",18
"{sprite:userDef}|script|script|*|*",3
script|{setXPosition}|literal:userDef|*|*|*,11
"{script}|receiveMessage|show|*",10
doIf|script|{setYPosition}|*|*|literal:userDef|*,11
"{doBroadcast}|literal:userDef|*|*|*",2
script|{setYPosition}|*|literal:userDef,9
"{receiveInteraction}|*|*|*|literal:userDef",12
script|{hide}|*|*,1
"{sprite:userDef}|*|*|script",10
"{script}|*|*|receiveGo|doForever",2
script|{setYPosition}|literal:userDef|*|*,1
"{setXPosition}|*|*|reportSum|*",5
doForever|{script}|doIf|*|*,5
"{reportDifference}|*|yPosition|reportModulus|*",7
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage|doForever,3
snapshot|stage:userDef|{sprite:userDef}|script,37
stage:userDef|{sprite:userDef}|script,1
script|{doIf}|*|reportLessThan|script,14
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,5
"{reportLessThan}|*|*|yPosition|literal:userDef",4
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
stage:userDef|sprite:userDef|{script}|*|receiveGo|setHeading|hide,3
setYPosition|{reportSum}|reportDifference|*|*,1
setYPosition|{reportSum}|literal:userDef|reportDifference,2
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
"{setXPosition}|*|*|*|literal:userDef",8
script|{receiveMessage}|*|literal:userDef|*|*,28
"{script}|receiveGo|doForever",1
"{receiveMessage}|literal:userDef",15
