PQGram,Count
"{script}|doIfElse|*",10
"{script}|hide",1
"{script}|show",3
doForever|script|{doIfElse}|*|*|*|reportEquals,10
script|{doTellTo}|*|literal:userDef|reifyScript|list,16
doIfElse|{script}|*|*|show|*,12
sprite:userDef|script|{gotoXY}|var:userDef|literal:userDef|*|*,4
"{sprite:userDef}|*|*|script|script",17
sprite:userDef|script|{doForever}|script|*,53
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
reportNot|reportAnd|{reportEquals}|*|literal:userDef,7
"{reportAttributeOf}|literal:userDef|literal:userDef|*|*",3
"{reportAttributeOf}|literal:userDef|*|*",12
doIfElse|{script}|hide,2
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
script|{doIf}|*|*|reportEquals|script,3
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
script|{gotoXY}|var:userDef|literal:userDef|*,1
script|doTellTo|{reifyScript}|*|*|list|script,11
doIf|{script}|doUntil|*|*|*,2
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
reportLessThan|{var:userDef}|*|*|*,1
sprite:userDef|script|{receiveOnClone}|*,1
"{reportAttributeOf}|*|*|literal:userDef|literal:userDef",9
sprite:userDef|script|{doForever}|*|script,1
doForever|script|{doIf}|script|*|*|*,21
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,46
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
doForever|script|{doIf}|*|reportKeyPressed,4
"{doIfElse}|*|reportEquals|script|script",12
"{script}|*|forward|*|*",7
"{reportAttributeOf}|literal:userDef|literal:userDef|*",26
"{script}|removeClone|*|*|*",3
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
"{sprite:userDef}|script|script",5
"{doIf}|*|reportTouchingObject|script|*",3
reifyScript|{script}|*|doSwitchToCostume|*,15
reportAnd|{reportEquals}|*|*|literal:userDef,23
stage:userDef|sprite:userDef|{script}|doForever|*,40
doIf|script|{doTellTo}|*|*|literal:userDef,3
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
sprite:userDef|script|{doTellTo}|list,7
sprite:userDef|{script}|receiveOnClone|show|gotoXY,1
"{script}|*|receiveOnClone|show",3
reportEquals|{reportAttributeOf}|*|literal:userDef|literal:userDef,15
"{doTellTo}|reifyScript|list",13
script|doIfElse|{reportTouchingObject}|*|*|literal:userDef|*,4
stage:userDef|{script}|doForever|*|*|*,1
"{script}|receiveGo|doSetVar|doHideVar",2
doIf|script|{doChangeVar}|literal:userDef,2
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
doForever|script|{doIfElse}|script|*|*|*,26
reportNot|reportEquals|{reportAttributeOf}|*|*|literal:userDef,6
"{reportRandom}|literal:userDef",6
"{doIfElse}|script|*|*",8
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
doTellTo|reifyScript|{script}|*|*|*|doSwitchToCostume,14
doIf|script|{createClone}|*|*|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
script|{doForever}|*|*|script|*,15
script|doIfElse|{script}|*|show|*,17
"{doIf}|*|reportTouchingObject|script",8
doIfElse|{reportEquals}|*|*|literal:userDef,7
reportEquals|{reportAttributeOf}|*|*|*|literal:userDef,43
script|{doTellTo}|literal:userDef|reifyScript|list|*,10
doIfElse|{reportAnd}|*|reportEquals,5
"{script}|*|receiveOnClone|show|gotoXY",1
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
doUntil|reportNot|{reportAnd}|reportEquals,7
"*|snapshot|{stage:userDef}|sprite:userDef",17
script|{doTellTo}|*|literal:userDef,10
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
stage:userDef|{sprite:userDef}|script|script,57
"{script}|doForever|*|*|*",36
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
doUntil|{reportNot}|reportAnd|*,2
"{forward}|literal:userDef|*|*|*",10
"{script}|*|doSwitchToCostume",16
doForever|script|{doIfElse}|script,44
"{gotoXY}|var:userDef",5
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIfElse|{reportTouchingObject}|*|literal:userDef|*|*,1
stage:userDef|sprite:userDef|{script}|receiveOnClone|doGotoObject|setYPosition|doForever,1
"{script}|*|receiveGo",31
"{doIf}|reportAnd",2
reportNot|{reportAnd}|*|*|reportEquals|reportEquals,2
"{doIfElse}|*|*|reportEquals|script",20
"{script}|*|*|*|forward",3
"{reportNot}|*|reportEquals|*|*",3
reportAnd|{reportEquals}|literal:userDef|reportAttributeOf|*,9
sprite:userDef|{script}|doIf|*|*|*,1
script|{doForever}|script|*|*|*,29
script|{doForever}|*|script,60
script|{doWait}|*|*|reportRandom|*,2
"{sprite:userDef}|script|script|*|*",3
"{doIf}|*|*|*|reportOr",2
sprite:userDef|script|{doForever}|script|*|*,59
"{script}|removeClone|*|*",8
script|{hide}|*|*,1
"{sprite:userDef}|*|*|script",10
"{reifyScript}|list",1
"{script}|*|*|receiveGo|doForever",2
script|{setYPosition}|literal:userDef|*|*,1
doTellTo|{reifyScript}|*|list|script|*,2
sprite:userDef|script|{doForever}|*|*|*|script,43
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*,16
"{script}|*|*|doIfElse",29
script|{doWait}|literal:userDef|*,5
snapshot|stage:userDef|{sprite:userDef}|script,37
stage:userDef|{sprite:userDef}|script,1
"{script}|doForever|*|*",26
script|doForever|{script}|*|doIf|*|*,4
doIf|script|{doTellTo}|reifyScript,2
script|doUntil|{reportNot}|*|*|*|reportAnd,3
doIf|script|{forward}|*|literal:userDef|*|*,5
