PQGram,Count
"{script}|*|*|doSetVar",5
"{reportOr}|reportKeyPressed|reportKeyPressed",1
"{script}|hide",1
script|{changeYPosition}|var:userDef|*,1
sprite:userDef|script|{doForever}|*|script|*|*,7
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
"{reportLessThan}|*|var:userDef",2
"{customBlock:userDef}|*|script",12
reportOr|reportOr|{reportKeyPressed}|*|*|*|literal:userDef,2
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever,3
script|{doIf}|reportEquals|script|*,11
script|{doForever}|*|script|*|*,3
"{doForever}|*|*|script|*",8
sprite:userDef|{script}|receiveGo|doForever|*|*,8
script|doIf|{reportEquals}|*|literal:userDef|var:userDef,7
"{reportTouchingObject}|*|*|*|literal:userDef",7
script|doIf|{reportTouchingObject}|literal:userDef,4
script|{doIf}|*|*|reportEquals|script,3
"{script}|doIf|doIf|doIf|doIf",5
"{doForever}|*|*|*|script",6
script|{hide}|*|*|*,1
doIf|script|{doSwitchToCostume}|literal:userDef,1
customBlock:userDef|script|{doIf}|script|*|*|*,10
reportLessThan|{var:userDef}|*|*|*,1
"{changeXPosition}|*|var:userDef|*",2
"{customBlock:userDef}|*|*|*|script",15
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
doIf|{reportLessThan}|*|*|*|var:userDef,1
sprite:userDef|{script}|*|*|receiveGo,2
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*,9
doForever|{script}|*|evaluateCustomBlock:userDef|*,5
"{script}|*|doWarp",1
script|{doIf}|reportEquals|literal:userDef,1
script|doIf|{reportEquals}|literal:userDef|var:userDef|*|*,15
changeXPosition|{reportDifference}|*|*|literal:userDef,1
"{customBlock:userDef}|script|*|*|*",8
"{reportLessThan}|var:userDef|literal:userDef|*",1
script|{gotoXY}|literal:userDef|*|*|*,12
doIf|{script}|doIf|*,4
"{reportDifference}|var:userDef|*|*",1
doIf|script|{doWaitUntil}|*|reportTouchingObject,4
script|{gotoXY}|literal:userDef|*,6
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|doSwitchToCostume|*|*,7
script|doIf|{script}|*|hide,1
"{doIf}|*|reportTouchingObject|script|*",3
doIf|{reportEquals}|*|*|*|literal:userDef,14
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
"{doIf}|script|*|*|*",22
script|{doIf}|*|reportLessThan|script|*,2
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
snapshot|customBlock:userDef|{script}|*|*|*|*,1
sprite:userDef|customBlock:userDef|{script}|doIf|*|*,1
script|{gotoXY}|literal:userDef|literal:userDef,11
doPlaySoundUntilDone|{literal:userDef}|*|*,1
"{snapshot}|customBlock:userDef|customBlock:userDef",2
"{sprite:userDef}|script|script",15
customBlock:userDef|{script}|*|doIf|*,4
doIf|{script}|*|*|*|doIf,2
"{doPlaySoundUntilDone}|*|literal:userDef",4
"{doIf}|*|*|*|reportEquals",8
"{sprite:userDef}|script|customBlock:userDef",3
script|doForever|{script}|*|*|evaluateCustomBlock:userDef|*,4
sprite:userDef|{customBlock:userDef}|*|*|script,12
stage:userDef|{sprite:userDef}|script|script,16
"{script}|*|changeXPosition|*",1
doIf|script|{doIf}|script|*|*,4
script|{doIf}|*|reportEquals,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
"{reportEquals}|literal:userDef",16
doIf|script|{doIf}|reportTouchingObject,1
doIf|{script}|*|*|*|doSetVar,1
doIf|{reportOr}|reportOr|*|*|*,1
doIf|script|{gotoXY}|literal:userDef,10
doWaitUntil|{reportTouchingObject}|*|literal:userDef,5
stage:userDef|sprite:userDef|{customBlock:userDef}|script|*|*|*,8
doIf|{script}|gotoXY|doSetVar|doWaitUntil|doSetVar,1
doUntil|script|{changeYPosition}|*|var:userDef|*,1
doIf|{reportEquals}|var:userDef|*|*|*,13
script|{doIf}|*|*|*|reportEquals,15
"{gotoXY}|literal:userDef|*|*|*",4
"{reportTouchingObject}|literal:userDef",8
"{script}|*|*|*|receiveGo",5
stage:userDef|{sprite:userDef}|customBlock:userDef,9
customBlock:userDef|{script}|doIf|doIf|doIf,7
"{gotoXY}|literal:userDef",14
"{customBlock:userDef}|script",3
sprite:userDef|{script}|doForever|*|*,14
stage:userDef|sprite:userDef|{customBlock:userDef}|script|*,10
"{sprite:userDef}|script",22
script|doForever|{script}|*|evaluateCustomBlock:userDef|*|*,7
sprite:userDef|script|{doForever}|*|*|*|script,6
"{script}|evaluateCustomBlock:userDef",21
sprite:userDef|customBlock:userDef|{script}|*|doWarp|*|*,1
"*|{snapshot}|varDec:userDef|*|*",1
script|doForever|{script}|*|evaluateCustomBlock:userDef,5
"{doForever}|*|*|script",7
"{script}|*|receiveGo",11
sprite:userDef|{script}|doPlaySoundUntilDone|*,1
"{doForever}|*|script",5
"{script}|changeXPosition|doIf",1
"{gotoXY}|literal:userDef|literal:userDef|*",6
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIfElse|{reportTouchingObject}|*|literal:userDef|*|*,1
"*|snapshot|{stage:userDef}|*|*|sprite:userDef",1
reportEquals|{literal:userDef}|*|*|*,1
script|receiveMessage|{literal:userDef}|*|*|*,1
doIf|{script}|*|*|doSwitchToCostume|*,7
"{doForever}|*|script|*|*",1
"{script}|*|*|evaluateCustomBlock:userDef",1
doForever|script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,3
script|{doIf}|script|*,3
doIfElse|{reportLessThan}|var:userDef|literal:userDef|*|*,1
"{doIf}|script|*|*",1
doForever|{script}|goToLayer|evaluateCustomBlock:userDef|*|*,1
sprite:userDef|{script}|receiveGo|doResetTimer,1
"{sprite:userDef}|*|script",1
script|doIf|{reportEquals}|var:userDef,14
script|{doForever}|script|*,12
doIf|script|{changeXPosition}|*|var:userDef|*|*,2
"{script}|*|*|changeXPosition|doIf",2
doIfElse|{script}|*|*|doChangeVar,1
customBlock:userDef|script|{doIf}|reportEquals,7
sprite:userDef|{customBlock:userDef}|script|*|*,7
"{script}|*|doSwitchToCostume",6
doIf|{reportEquals}|*|literal:userDef|var:userDef,5
script|doSetVar|{reportJoinWords}|*|*|*|list,1
customBlock:userDef|{script}|*|*|doIf,2
doIf|{script}|doWaitUntil|gotoXY,1
sprite:userDef|{customBlock:userDef}|script|*,12
script|doIf|{script}|*|doSwitchToCostume|*,4
"{doIf}|*|*|*|reportOr",2
doIf|{script}|*|*|doSwitchToCostume,6
sprite:userDef|{script}|*|gotoXY|*|*,1
"{sprite:userDef}|customBlock:userDef|*",1
"{doBroadcast}|literal:userDef|*|*|*",2
doIf|{script}|gotoXY|*|*,4
"{gotoXY}|*|literal:userDef|literal:userDef|*",4
script|doIf|{script}|doWaitUntil|gotoXY,1
doIf|{script}|*|hide,1
"{doIf}|reportEquals",8
"{reportKeyPressed}|*|literal:userDef|*|*",1
"{changeYPosition}|*|literal:userDef",2
script|{hide}|*|*,1
"{script}|doSwitchToCostume|*|*",7
"{script}|receiveGo|doResetTimer|doSetVar",1
"{script}|*|*|receiveGo|doForever",2
"{reportEquals}|var:userDef|*|*",6
"{script}|evaluateCustomBlock:userDef|goToLayer|evaluateCustomBlock:userDef|*",1
sprite:userDef|script|{doForever}|*|*|script|*,5
doIf|script|{doIf}|*|reportLessThan|script|*,1
script|doForever|{script}|*|evaluateCustomBlock:userDef|*,7
list|{literal:userDef}|*|*|*,1
