PQGram,Count
sprite:userDef|{script}|receiveMessage|hide,2
"{script}|hide",1
"{script}|show",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
script|{receiveMessage}|*|*|literal:userDef,11
doForever|script|{doIf}|script|*|*,6
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage|hide,4
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever,3
script|{doForever}|*|script|*|*,3
"{receiveMessage}|*|literal:userDef|*|*",7
"{doIf}|*|reportKeyPressed|script|*",6
stage:userDef|sprite:userDef|{script}|receiveMessage,5
script|{doSetVar}|*|varMenu:userDef,1
doSetVar|{varMenu:userDef}|*|*,1
stage:userDef|{sprite:userDef}|script|script|script,4
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
script|{doIf}|reportKeyPressed|script|*|*,4
script|{hide}|*|*|*,1
script|doIf|{script}|*|*|doChangeVar|hide,1
"{script}|doIf|*|*|*",3
stage:userDef|sprite:userDef|{script}|show|*,3
stage:userDef|sprite:userDef|{script}|receiveGo|hide|*,2
"{script}|*|*|receiveGo",1
"{doStopThis}|*|literal:userDef",1
sprite:userDef|script|{doForever}|*|script,1
sprite:userDef|{script}|*|*|receiveGo,2
doForever|script|{doIf}|*|reportKeyPressed,4
script|{doIf}|*|reportKeyPressed,4
"{script}|*|*|doChangeVar|hide",1
doIf|script|{changeYPosition}|literal:userDef,3
"{sprite:userDef}|script|*|*",7
doForever|script|{doIf}|reportKeyPressed|script|*|*,8
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*,1
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
stage:userDef|sprite:userDef|{script}|hide|*|*,5
"{changeYPosition}|*|*|literal:userDef",1
"{script}|show|*",1
"{script}|*|receiveMessage|show",3
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
"{script}|show|*",6
doForever|script|{doIf}|reportTouchingObject|script|*,2
doForever|script|{doIf}|*|*|reportKeyPressed,7
"{sprite:userDef}|script|script",10
"{sprite:userDef}|script|script",15
script|{receiveMessage}|*|literal:userDef,5
script|{changeYPosition}|*|literal:userDef|*,3
stage:userDef|{sprite:userDef}|script|script,16
"{changeXPosition}|literal:userDef|*",4
"{script}|*|changeXPosition|*",1
"{script}|*|*|*|receiveMessage",8
script|{doIf}|script|*,8
sprite:userDef|{script}|*|*|receiveMessage,8
doForever|{script}|*|*|*|doIf,4
sprite:userDef|script|{receiveMessage}|*|literal:userDef,8
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
script|doForever|{script}|*|doIf|*,2
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
"{gotoXY}|literal:userDef|*|*|*",4
"{script}|*|*|*|receiveGo",5
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,6
"{script}|*|*|doIf",2
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever|*,3
"{sprite:userDef}|*|script",6
script|doIf|{reportKeyPressed}|*|*|*|literal:userDef,7
