PQGram,Count
doUntil|{script}|doChangeVar|*|*|*,1
sprite:userDef|{script}|receiveMessage|hide,2
sprite:userDef|{script}|gotoXY,3
"{script}|hide",1
"{script}|show",3
script|{changeYPosition}|var:userDef|*,1
"{receiveMessage}|literal:userDef|*|*|*",28
"{reportEquals}|literal:userDef|var:userDef|*",17
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
script|{doUntil}|reportTouchingObject|script|*,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
"{script}|gotoXY|hide|*",1
script|{doIf}|reportEquals|script|*,11
stage:userDef|script|{doIf}|*|reportEquals|script|*,3
stage:userDef|sprite:userDef|{script}|receiveMessage,5
"{receiveMessage}|*|*|literal:userDef|*",17
stage:userDef|sprite:userDef|{script}|gotoXY|show|*|*,3
script|doIf|{reportEquals}|*|literal:userDef|var:userDef,7
"{reportTouchingObject}|*|*|*|literal:userDef",7
script|{doChangeVar}|*|*|*|varMenu:userDef,4
script|{doIf}|*|*|reportEquals|script,3
"{script}|*|*|receiveMessage|hide",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
doWaitUntil|{reportEquals}|*|*|literal:userDef|var:userDef,1
doTellTo|{reifyScript}|*|*|list|script,1
script|{hide}|*|*|*,1
script|doIf|{script}|gotoXY|*,7
doIf|script|{doSwitchToCostume}|literal:userDef,1
sprite:userDef|script|{doIf}|*|reportEquals|script,11
reportLessThan|{var:userDef}|*|*|*,1
"{script}|gotoXY|*|*|*",9
"{changeXPosition}|*|var:userDef|*",2
"{script}|gotoXY|doSwitchToCostume",1
sprite:userDef|{script}|*|*|receiveGo,2
stage:userDef|sprite:userDef|{script}|*|receiveMessage|hide|*,12
"{script}|*|doWarp",1
script|doIf|{reportEquals}|literal:userDef|var:userDef|*|*,15
sprite:userDef|script|{playSound}|literal:userDef|*|*|*,2
changeXPosition|{reportDifference}|*|*|literal:userDef,1
"{reportLessThan}|var:userDef|literal:userDef|*",1
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
script|{gotoXY}|literal:userDef|*|*|*,12
"{sprite:userDef}|script|*|*",7
"{reportDifference}|var:userDef|*|*",1
script|{gotoXY}|literal:userDef|*,6
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
"{doIf}|*|reportTouchingObject|script|*",3
stage:userDef|sprite:userDef|{script}|hide|*|*,5
"{receiveMessage}|*|literal:userDef|*|*",32
doIf|{reportEquals}|*|*|*|literal:userDef,14
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
script|{doIf}|*|reportEquals|script|*,16
"{doIf}|script|*|*|*",22
sprite:userDef|{script}|hide,12
"{script}|hide|gotoXY|show|*",1
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{script}|show|*",6
stage:userDef|sprite:userDef|{script}|*|receiveMessage|doChangeVar,1
"{script}|*|gotoXY|*",7
sprite:userDef|customBlock:userDef|{script}|doIf|*|*,1
"*|*|{snapshot}|stage:userDef|varDec:userDef|varDec:userDef|varDec:userDef",1
script|doIf|{script}|*|gotoXY|*|*,10
script|{gotoXY}|literal:userDef|literal:userDef,11
doWaitUntil|{reportEquals}|var:userDef|*|*,2
"{sprite:userDef}|script|script",15
script|{receiveMessage}|*|*|*|literal:userDef,29
"{setEffect}|*|literal:userDef|literal:userDef",2
sprite:userDef|script|{doIf}|*|*|reportEquals|script,7
sprite:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,2
"{doIf}|reportEquals|script|*",18
"{doIf}|*|*|*|reportEquals",8
script|{receiveMessage}|literal:userDef|*|*,19
stage:userDef|{sprite:userDef}|script|script,16
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
"{script}|*|changeXPosition|*",1
"{script}|*|*|*|receiveMessage",8
script|{doIf}|*|reportEquals,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
"{reportEquals}|literal:userDef",16
doIf|script|{doIf}|reportTouchingObject,1
"{doWaitUntil}|*|*|reportEquals|*",1
doIf|{script}|*|*|*|doSetVar,1
sprite:userDef|{script}|*|*|receiveMessage,8
sprite:userDef|script|{doIf}|*|reportEquals,15
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
doIf|script|{gotoXY}|literal:userDef,10
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
doUntil|script|{changeYPosition}|*|var:userDef|*,1
doIf|{reportEquals}|var:userDef|*|*|*,13
"{doChangeVar}|literal:userDef|*",3
script|{doIf}|*|*|*|reportEquals,15
"{gotoXY}|literal:userDef|*|*|*",4
"{reportTouchingObject}|literal:userDef",8
stage:userDef|sprite:userDef|{script}|hide|doChangeVar,3
"{receiveMessage}|*|*|literal:userDef",13
"{script}|gotoXY|*|*",8
sprite:userDef|{script}|doIf|doIf,5
"{gotoXY}|literal:userDef",14
"{customBlock:userDef}|script",3
"{setEffect}|literal:userDef|literal:userDef|*|*",2
"{script}|receiveMessage|doChangeVar|doIf",3
"{sprite:userDef}|script",22
stage:userDef|sprite:userDef|{script}|doIf|doIf|doIf|show,1
sprite:userDef|customBlock:userDef|{script}|*|doWarp|*|*,1
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
"{script}|receiveMessage|doWaitUntil|hide",3
sprite:userDef|{script}|*|receiveMessage|hide,3
"{script}|doShowVar|doShowVar|*|*",1
"{script}|changeXPosition|doIf",1
"{gotoXY}|literal:userDef|literal:userDef|*",6
script|{setEffect}|*|literal:userDef,2
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIfElse|{reportTouchingObject}|*|literal:userDef|*|*,1
reportEquals|{literal:userDef}|*|*|*,1
script|receiveMessage|{literal:userDef}|*|*|*,1
sprite:userDef|script|{doIf}|reportEquals|script,5
"{script}|*|*|evaluateCustomBlock:userDef",1
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,11
"{script}|receiveMessage|gotoXY|hide|*",1
script|{doIf}|script|*,3
doIfElse|{reportLessThan}|var:userDef|literal:userDef|*|*,1
"{doIf}|script|*|*",1
stage:userDef|{script}|doIf,3
"{sprite:userDef}|*|script",1
script|doIf|{reportEquals}|var:userDef,14
sprite:userDef|{script}|doIf|*|*|*,1
doIf|script|{changeXPosition}|*|var:userDef|*|*,2
"{script}|*|*|changeXPosition|doIf",2
doIfElse|{script}|*|*|doChangeVar,1
doIf|{reportEquals}|*|literal:userDef|var:userDef,5
"{script}|*|*|receiveMessage|doSwitchToCostume",2
"{script}|gotoXY",18
customBlock:userDef|{script}|*|*|doIf,2
script|{receiveMessage}|*|literal:userDef|*,4
"{sprite:userDef}|script|script|*|*",3
"{sprite:userDef}|customBlock:userDef|*",1
"{doBroadcast}|literal:userDef|*|*|*",2
doIf|{script}|gotoXY|*|*,4
"{gotoXY}|*|literal:userDef|literal:userDef|*",4
"{doIf}|reportEquals",8
"{reportKeyPressed}|*|literal:userDef|*|*",1
"{script}|hide|doChangeVar",1
"{changeYPosition}|*|literal:userDef",2
script|{hide}|*|*,1
"{script}|doSwitchToCostume|*|*",7
"{reifyScript}|list",1
"{receiveMessage}|*|literal:userDef|*",32
"{reportEquals}|var:userDef|*|*",6
sprite:userDef|script|{doIf}|*|*|*|reportEquals,5
stage:userDef|sprite:userDef|{script}|show,7
"{script}|*|*|receiveMessage",16
"{script}|doBroadcastAndWait",2
script|doIf|{script}|*|gotoXY,6
sprite:userDef|customBlock:userDef|{script}|*|doIf,1
sprite:userDef|{script}|*|receiveMessage|doTellTo|gotoXY,1
doIf|{script}|doIf,3
doIf|{script}|*|*|gotoXY|*,2
"{gotoXY}|literal:userDef|literal:userDef|*|*",15
