PQGram,Count
doForever|script|{doGlide}|literal:userDef|literal:userDef|*,2
doTellTo|{reifyScript}|*|*|list,7
stage:userDef|sprite:userDef|{script}|doSayFor,2
stage:userDef|{sprite:userDef}|*|script|*,4
reifyScript|script|{doSwitchToCostume}|*|*|literal:userDef,1
doForever|script|{doIf}|script|*|*,6
"{script}|*|*|*|doGlide",3
snapshot|stage:userDef|{sprite:userDef}|*|script|*,5
script|{doForever}|*|script|*|*,3
script|{doSetVar}|*|varMenu:userDef,1
sprite:userDef|{script}|receiveGo|doWait|doForever,2
doSetVar|{varMenu:userDef}|*|*,1
"{script}|*|doTellTo",2
"{reportTouchingObject}|*|*|*|literal:userDef",7
script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,2
"{doSwitchToCostume}|*|literal:userDef|*",1
script|doIf|{reportTouchingObject}|literal:userDef,4
script|{doChangeVar}|*|*|*|varMenu:userDef,4
script|{doWait}|*|literal:userDef,1
"{script}|doIf|doIf|doIf|doIf",5
script|{doIf}|reportKeyPressed|script|*|*,4
"{script}|doChangeVar",4
doForever|script|{doIf}|*|reportTouchingObject|script|*,6
doTellTo|{reifyScript}|*|*|list|script,1
doTellTo|{reifyScript}|script|*|*,3
doTellTo|reifyScript|{script}|*|*|doSwitchToCostume,5
"{script}|doIf|*|*|*",3
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
script|{doWait}|literal:userDef|*|*|*,1
doForever|script|{doGlide}|literal:userDef,3
script|{doTellTo}|*|*|*|literal:userDef,2
"{script}|*|gotoXY|*|*",3
"{script}|*|*|receiveGo",1
doForever|script|{gotoXY}|*|*|literal:userDef,3
sprite:userDef|script|{doForever}|*|script,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,1
sprite:userDef|{script}|*|*|receiveGo,2
doForever|script|{doIf}|*|reportKeyPressed,4
sprite:userDef|{script}|*|*|receiveGo|doWait,3
"{doTellTo}|reifyScript|list|*|*",6
script|{doIf}|*|reportKeyPressed,4
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
"{sprite:userDef}|script|*|*",7
script|{gotoXY}|literal:userDef|*,6
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*,1
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
doIf|{script}|*|gotoXY|doChangeVar,4
"{doIf}|*|reportTouchingObject|script|*",3
"{changeYPosition}|*|*|literal:userDef",1
doIf|script|{gotoXY}|literal:userDef,5
script|doTellTo|{reifyScript}|*|*|*|list,2
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
script|doTellTo|{reifyScript}|list,2
doIf|{reportTouchingColor}|*|literal:userDef,3
doIf|script|{doTellTo}|*|*|literal:userDef,3
doForever|script|{doIf}|reportTouchingObject|script|*,2
"{doTellTo}|list|*|*|*",7
script|{gotoXY}|literal:userDef|literal:userDef,11
script|{doIf}|*|reportTouchingObject|script,8
sprite:userDef|script|{doSayFor}|literal:userDef|*|*|*,4
script|{gotoXY}|literal:userDef|literal:userDef|*,10
reifyScript|script|{doSwitchToCostume}|*|literal:userDef|*,5
doIf|script|{doChangeVar}|literal:userDef,2
"{doTellTo}|*|*|literal:userDef",4
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
"{doGlide}|*|literal:userDef",1
"{script}|receiveGo|doWait|doForever",1
"{doTellTo}|*|literal:userDef|reifyScript",6
"{script}|*|changeXPosition|*",1
"{script}|doWait|doSayFor|doWait|doSayFor",1
"{sprite:userDef}|*|script|*",3
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
sprite:userDef|script|{doTellTo}|*|*|*|literal:userDef,1
script|{doIf}|script|*,8
doIf|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
script|{doShowVar}|*|varMenu:userDef|*|*,1
"{doIf}|*|reportTouchingObject|script",8
"{doTellTo}|literal:userDef",7
doIf|script|{gotoXY}|literal:userDef,10
"{doChangeVar}|literal:userDef|*",3
"{script}|doSayFor",3
