PQGram,Count
sprite:userDef|{script}|receiveMessage|hide,2
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
"{script}|doIfElse",7
"{script}|hide",1
"{script}|show",3
"{script}|doBroadcast",30
doIfElse|reportOr|{reportEquals}|literal:userDef|*,2
stage:userDef|sprite:userDef|{script}|receiveMessage|doGlide,1
"{receiveMessage}|literal:userDef|*|*|*",28
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
sprite:userDef|{script}|hide,42
snapshot|stage:userDef|{script}|receiveGo,1
"{sprite:userDef}|*|*|script|script",17
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
"{reportOr}|*|reportEquals",2
sprite:userDef|{script}|receiveMessage|show|*|*,6
stage:userDef|sprite:userDef|{script}|receiveMessage,5
stage:userDef|{sprite:userDef}|*|script,24
"{script}|*|*|*|doStopThis",1
"{script}|*|*|*|receiveMessage",58
"{doWait}|*|*|*|literal:userDef",10
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
doIfElse|{script}|doBroadcast|doWait|doTellTo,1
"{script}|hide|*",44
sprite:userDef|script|{doIfElse}|script,6
"{doWait}|*|*|literal:userDef|*",28
stage:userDef|sprite:userDef|{script}|hide|*|*|*,32
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|{sprite:userDef}|*|script|script,19
sprite:userDef|script|{doSayFor}|*|*|literal:userDef|literal:userDef,15
sprite:userDef|script|{doHideVar}|varMenu:userDef|*,10
script|{receiveMessage}|literal:userDef|*|*|*,48
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
script|doIfElse|{reportOr}|reportEquals|*|*,3
"{script}|*|receiveMessage|show",3
script|doIfElse|{reportEquals}|*|getLastAnswer|literal:userDef,2
"{script}|show|*",6
stage:userDef|sprite:userDef|{script}|receiveMessage|show|*|*,7
doIfElse|{reportOr}|*|*|reportEquals|reportEquals,2
sprite:userDef|{script}|hide,22
sprite:userDef|{script}|hide|*|*|*,27
sprite:userDef|{script}|doSayFor|doBroadcast|doAsk|doIfElse,1
script|{doWait}|*|literal:userDef|*,9
script|{receiveMessage}|literal:userDef|*|*,19
sprite:userDef|{script}|receiveMessage|doWait,1
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
script|{receiveMessage}|*|*|literal:userDef|*,56
"{doGlide}|*|literal:userDef",1
snapshot|stage:userDef|{sprite:userDef}|*|*|script,15
"{script}|receiveMessage|hide|*|*",14
script|{receiveMessage}|literal:userDef|*|*|*,71
"{doWait}|literal:userDef|*|*",24
sprite:userDef|script|{doIfElse}|script|script,1
sprite:userDef|script|{doGlide}|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
sprite:userDef|script|{goToLayer}|literal:userDef|*,6
"{reportEquals}|*|*|getLastAnswer",11
"{script}|*|*|receiveMessage",57
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
sprite:userDef|script|{doSayFor}|*|literal:userDef|literal:userDef|*,9
stage:userDef|sprite:userDef|{script}|doWait|doGlide|doWaitUntil|doBroadcast,1
doForever|script|{doWait}|*|*|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
"{script}|receiveInteraction|doBroadcast|*|*",3
"{doChangeVar}|literal:userDef|*",3
"{script}|doSayFor",3
sprite:userDef|script|{receiveMessage}|*|*|literal:userDef,63
"{gotoXY}|literal:userDef|*|*|*",4
"{script}|doWait|doBroadcast",5
stage:userDef|sprite:userDef|{script}|hide|*,18
"{gotoXY}|literal:userDef",14
sprite:userDef|{script}|doWait,5
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
"*|snapshot|{stage:userDef}|sprite:userDef",17
sprite:userDef|{script}|*|receiveMessage,36
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
sprite:userDef|{script}|hide|*,25
script|{goToLayer}|*|literal:userDef,3
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef|sprite:userDef,16
script|{doWait}|literal:userDef|*|*,21
stage:userDef|{sprite:userDef}|script|script,57
script|{doSayFor}|*|*|literal:userDef|literal:userDef,15
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
sprite:userDef|script|{doGlide}|literal:userDef|*,2
"{script}|*|receiveGo",11
script|{doBroadcast}|literal:userDef|*|*|*,6
script|{receiveMessage}|literal:userDef|*,60
sprite:userDef|script|{doSayFor}|literal:userDef,32
sprite:userDef|{script}|*|*|doStopThis,1
"{doSwitchToCostume}|literal:userDef|*|*|*",2
reportEquals|{literal:userDef}|*|*|*,1
script|receiveMessage|{literal:userDef}|*|*|*,1
doIfElse|{reportOr}|reportEquals|reportEquals,5
"{script}|hide|*|*|*",29
sprite:userDef|{script}|doBroadcast,17
doIfElse|script|{doSayFor}|*|literal:userDef|literal:userDef,2
sprite:userDef|script|{doBroadcast}|*|literal:userDef,17
sprite:userDef|{script}|doIf|*|*|*,1
"{script}|*|*|receiveMessage|doSwitchToCostume",2
script|{receiveMessage}|*|literal:userDef|*,4
"{sprite:userDef}|script|script|*|*",3
sprite:userDef|{script}|doHideVar|*|*|*,3
"{doSayFor}|literal:userDef",45
script|{doWait}|*|literal:userDef|*|*,20
"{script}|receiveMessage|show|*",10
"{doBroadcast}|literal:userDef|*|*|*",2
sprite:userDef|script|{doSayFor}|*|literal:userDef|literal:userDef,20
script|{hide}|*|*,1
"{sprite:userDef}|*|*|script",10
"{doSayFor}|literal:userDef|*",22
"{reifyScript}|list",1
"{receiveMessage}|*|literal:userDef|*",32
"{doSayFor}|*|literal:userDef",9
sprite:userDef|script|{doWait}|*|literal:userDef|*,18
sprite:userDef|script|{doAsk}|*|literal:userDef|*,3
script|{doSayFor}|literal:userDef|*,30
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,28
script|{doWait}|literal:userDef|*,5
"{doBroadcast}|*|*|*|literal:userDef",23
snapshot|stage:userDef|{sprite:userDef}|script,37
stage:userDef|{sprite:userDef}|script,1
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,5
sprite:userDef|{script}|receiveGo|show|*|*,1
reportOr|{reportEquals}|getLastAnswer|literal:userDef,6
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
"{receiveMessage}|*|*|literal:userDef|*",67
stage:userDef|sprite:userDef|{script}|doHideVar|*|*,2
stage:userDef|sprite:userDef|{script}|doChangeVar,2
"{script}|receiveMessage",48
sprite:userDef|script|{doHideVar}|*|*|*|varMenu:userDef,7
"{script}|doWait|doSwitchToCostume|doWait|hide",1
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
"{reportOr}|*|*|reportEquals|reportEquals",4
stage:userDef|sprite:userDef|{script}|receiveGo|hide,20
sprite:userDef|{script}|*|receiveMessage|hide|*,13
"{receiveMessage}|*|*|*|literal:userDef",49
script|{receiveMessage}|*|literal:userDef|*|*,28
"{script}|show|goToLayer|gotoXY",1
sprite:userDef|script|{doSayFor}|literal:userDef|literal:userDef,14
"{receiveMessage}|literal:userDef",15
stage:userDef|sprite:userDef|{script}|gotoXY|doSayFor,1
sprite:userDef|script|{receiveMessage}|literal:userDef,57
stage:userDef|sprite:userDef|{script}|doIfElse|doSayFor|doWait,1
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
script|{doSayFor}|*|literal:userDef,21
"{receiveMessage}|*|*|literal:userDef",23
sprite:userDef|{script}|gotoXY|*|*|*,3
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",4
"{script}|hide|*|*",7
"{doBroadcast}|*|*|literal:userDef",19
script|{receiveMessage}|*|literal:userDef|*,7
sprite:userDef|script|{doGlide}|literal:userDef|literal:userDef|*,1
"{script}|doWait|goToLayer|doStopAllSounds",1
doIfElse|script|{doChangeVar}|varMenu:userDef,1
"{script}|doBroadcast|*|*",5
stage:userDef|sprite:userDef|{script}|gotoXY|doBroadcast|doBroadcast|doBroadcast,1
stage:userDef|sprite:userDef|{script}|receiveMessage|show,4
sprite:userDef|{script}|*|*|receiveMessage|doRepeat,1
stage:userDef|sprite:userDef|{script}|doWait,16
stage:userDef|{sprite:userDef}|script|*|*|*,13
sprite:userDef|{script}|doWait|doAsk,2
"{doSayFor}|literal:userDef|*|*",3
sprite:userDef|script|{doIfElse}|script|script,4
"{script}|doBroadcast",31
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
"{receiveMessage}|*|*|*|literal:userDef",46
"{doSayFor}|*|literal:userDef",29
"{sprite:userDef}|*|script|script",12
stage:userDef|{sprite:userDef}|*|script|script|script,15
"{script}|doSetVar|doShowVar|doShowVar",1
sprite:userDef|{script}|show|*,11
sprite:userDef|script|{receiveMessage}|*|literal:userDef|*,35
stage:userDef|{sprite:userDef}|*|*|*|script,25
"{reportEquals}|getLastAnswer",6
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,10
"{doSayFor}|literal:userDef|*",2
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,2
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,22
"{doChangeVar}|literal:userDef|*|*",8
doIf|{script}|*|doBroadcast|*|*,1
"{receiveMessage}|*|*|literal:userDef|*",64
doForever|script|{changeEffect}|literal:userDef|literal:userDef,1
sprite:userDef|script|{doBroadcast}|literal:userDef,1
sprite:userDef|script|{doWait}|literal:userDef|*|*,13
script|{receiveMessage}|*|literal:userDef,51
stage:userDef|sprite:userDef|{script}|receiveMessage,56
"{doSayFor}|literal:userDef|literal:userDef|*",17
"{gotoXY}|literal:userDef|*|*|*",7
"*|*|{snapshot}|*|*|stage:userDef|customBlock:userDef",1
sprite:userDef|{script}|receiveMessage|doBroadcast|gotoXY,1
doIfElse|script|{doSayFor}|literal:userDef|literal:userDef|*|*,8
sprite:userDef|{script}|hide|*,56
script|{doRepeat}|script|*,2
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",2
doIfElse|script|{doSayFor}|*|*|literal:userDef,14
"{snapshot}|varDec:userDef|varDec:userDef",4
"{receiveMessage}|literal:userDef|*|*",72
script|{doStopAllSounds}|*|*,1
script|{receiveMessage}|*|*|literal:userDef|*,33
"{doWait}|literal:userDef|*",17
doIfElse|{reportOr}|reportEquals|reportEquals|*,3
"{receiveMessage}|literal:userDef|*|*|*",31
sprite:userDef|script|{receiveMessage}|literal:userDef|*,4
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,75
doRepeat|{script}|*|doPlaySoundUntilDone,1
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
"{script}|hide|*|*|*",26
sprite:userDef|{script}|doStopThis|*,2
doTellTo|{literal:userDef}|*|*,1
script|{doShowVar}|varMenu:userDef|*|*,3
script|{gotoXY}|literal:userDef,11
"{script}|doHideVar|doHideVar|gotoXY",1
sprite:userDef|{script}|receiveMessage|hide|*|*,9
"{receiveMessage}|literal:userDef|*|*",21
"*|snapshot|{stage:userDef}|script|script|script",2
sprite:userDef|{script}|doGlide|doSwitchToCostume,1
"{sprite:userDef}|*|*|script|script",14
sprite:userDef|{script}|receiveGo|hide,8
script|{gotoXY}|*|literal:userDef|literal:userDef,5
"{script}|*|*|receiveGo",6
stage:userDef|{sprite:userDef}|*|script|script,16
"{sprite:userDef}|script|script|script",39
"{script}|receiveMessage|doWait|goToLayer|doStopAllSounds",1
script|{doSayFor}|literal:userDef|*|*|*,14
"{goToLayer}|*|literal:userDef|*",1
script|{doBroadcast}|literal:userDef,6
"{sprite:userDef}|script|*|*",17
sprite:userDef|script|{doStopThis}|literal:userDef,1
"{doBroadcast}|*|*|*|literal:userDef",26
"{doRepeat}|*|*|literal:userDef",2
"{doAsk}|*|literal:userDef|*",2
sprite:userDef|{script}|receiveMessage|playSound|*,1
stage:userDef|sprite:userDef|{script}|gotoXY|show,1
stage:userDef|sprite:userDef|{script}|doSayFor|doAsk|doIfElse|*,1
script|{gotoXY}|*|*|literal:userDef,9
"{gotoXY}|literal:userDef",13
stage:userDef|sprite:userDef|{script}|*|receiveMessage|hide|*,22
script|{doWait}|*|*|literal:userDef|*,2
"{script}|*|*|*|receiveMessage",61
"{receiveMessage}|*|literal:userDef|*|*",79
snapshot|stage:userDef|{sprite:userDef}|script|script|script,28
"{script}|doSayFor",2
script|{receiveMessage}|*|literal:userDef|*|*,51
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef,8
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,1
"{script}|goToLayer|doStopAllSounds",1
"{gotoXY}|literal:userDef|literal:userDef",9
"{sprite:userDef}|script",21
sprite:userDef|{script}|hide,2
doIfElse|reportOr|{reportEquals}|literal:userDef|*|*,8
sprite:userDef|{script}|*|receiveMessage|show|*,2
script|{gotoXY}|*|literal:userDef|literal:userDef,2
"{script}|doSwitchToCostume|*",5
doIfElse|script|{doSayFor}|literal:userDef|*|*|*,9
doIfElse|{script}|doSayFor|doChangeVar,4
sprite:userDef|script|{receiveMessage}|*|literal:userDef|*|*,66
stage:userDef|sprite:userDef|{script}|doAsk|doIfElse|doSayFor|doBroadcast,2
doIfElse|reportOr|{reportEquals}|literal:userDef|*|*|*,8
sprite:userDef|script|{doSayFor}|*|literal:userDef,18
"{script}|hide|*",4
stage:userDef|sprite:userDef|{script}|*|receiveMessage,12
"{snapshot}|stage:userDef|customBlock:userDef|varDec:userDef",1
"{changeEffect}|literal:userDef|*|*",1
sprite:userDef|script|{receiveMessage}|*|*|*|literal:userDef,35
"{script}|receiveMessage",49
snapshot|stage:userDef|{sprite:userDef}|script|script|*|*,19
stage:userDef|sprite:userDef|{script}|hide|*,21
sprite:userDef|script|{doIf}|script,3
"{receiveInteraction}|*|*|literal:userDef",2
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,45
sprite:userDef|{script}|show|*|*|*,12
"{reportEquals}|literal:userDef|*",9
"{receiveMessage}|literal:userDef",16
doIf|{script}|*|doWait|doBroadcast,1
stage:userDef|sprite:userDef|{script}|receiveInteraction,4
script|doIfElse|{script}|doTellTo|doWait|doBroadcast,1
stage:userDef|{sprite:userDef}|script|script,6
script|{doBroadcast}|literal:userDef,26
sprite:userDef|{script}|*|*|receiveMessage|hide,17
sprite:userDef|script|{receiveMessage}|*|*|literal:userDef,40
script|{doWait}|literal:userDef|*|*|*,17
stage:userDef|sprite:userDef|{script}|doWait|doSayFor|doBroadcast,1
"{doSayFor}|literal:userDef",46
doGotoObject|{literal:userDef}|*|*,1
stage:userDef|sprite:userDef|{script}|*|*|receiveInteraction,4
"{doHideVar}|*|varMenu:userDef",6
sprite:userDef|script|{receiveMessage}|literal:userDef,6
doIfElse|reportOr|{reportEquals}|literal:userDef|*,5
sprite:userDef|script|{doIf}|reportEquals|script,2
"{script}|hide|*",24
"{gotoXY}|literal:userDef|*|*",2
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage|goToLayer,5
"{doHideVar}|varMenu:userDef|*|*",11
script|{doSayFor}|*|literal:userDef,1
script|{doShowVar}|*|*|varMenu:userDef,1
script|setScale|{literal:userDef}|*|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage|hide|*,2
"{snapshot}|stage:userDef",1
sprite:userDef|script|{doChangeVar}|*|*|*|varMenu:userDef,3
sprite:userDef|script|{doHideVar}|varMenu:userDef,5
"{doWait}|*|*|literal:userDef",26
doIfElse|script|{doSayFor}|literal:userDef|*|*,4
script|{doHideVar}|*|*|*|varMenu:userDef,12
"{script}|doWait|doSayFor|doWait|doBroadcast",1
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,9
"{doIfElse}|script",14
sprite:userDef|script|{doBroadcast}|*|literal:userDef,11
"{gotoXY}|literal:userDef|*|*|*",10
script|doIfElse|{script}|*|*|doSayFor,11
"{doSayFor}|*|*|literal:userDef",16
sprite:userDef|{script}|*|*|*|receiveGo,23
"{gotoXY}|literal:userDef|*",4
"{script}|receiveMessage",50
script|{doChangeVar}|literal:userDef|*,3
stage:userDef|sprite:userDef|{script}|*|receiveMessage|hide,17
stage:userDef|sprite:userDef|{script}|doWaitUntil|doBroadcast|*|*,1
"{doSayFor}|*|literal:userDef|literal:userDef",30
"{script}|receiveMessage|show|doSayFor|doBroadcast",1
"{doSayFor}|literal:userDef",44
stage:userDef|sprite:userDef|{script}|*|receiveMessage,6
stage:userDef|sprite:userDef|{script}|show,17
stage:userDef|sprite:userDef|{script}|hide|*,15
"{doRepeat}|literal:userDef|script|*",2
"{script}|*|receiveMessage|goToLayer",4
script|{doSayFor}|literal:userDef|*,10
"{receiveMessage}|literal:userDef",17
script|{doIfElse}|reportEquals|script|script|*,2
stage:userDef|sprite:userDef|{script}|doBroadcast|doWait,3
"{script}|doIfElse",5
"{doRepeat}|literal:userDef|script",3
sprite:userDef|script|{receiveMessage}|*|*|literal:userDef,17
