PQGram,Count
script|doIf|{script}|doForever|*,6
sprite:userDef|{script}|receiveMessage|hide,2
doIf|reportNot|{reportTouchingObject}|*|literal:userDef|*|*,6
"{script}|hide",1
"{script}|show",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
snapshot|stage:userDef|{script}|receiveGo,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
"{reportOr}|*|reportEquals",2
script|{doIf}|reportEquals|script|*,11
script|{doForever}|*|script|*|*,3
stage:userDef|sprite:userDef|{script}|doIf|doIf,12
stage:userDef|sprite:userDef|{script}|receiveMessage,5
"{reportProduct}|*|*|*|literal:userDef",3
script|doIf|{reportEquals}|*|literal:userDef|var:userDef,7
"{reportTouchingObject}|*|*|*|literal:userDef",7
"{script}|receiveInteraction|doChangeVar|doChangeVar|*",1
"{doWait}|*|*|*|literal:userDef",10
script|{doIf}|*|*|reportEquals|script,3
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
"{doChangeVar}|*|varMenu:userDef|literal:userDef",24
doForever|script|{doIf}|*|reportTouchingObject|script|*,6
doTellTo|{reifyScript}|*|*|list|script,1
reportLessThan|{var:userDef}|*|*|*,1
sprite:userDef|script|{doIfElse}|script,6
"{doChangeVar}|varMenu:userDef|literal:userDef|*",20
sprite:userDef|script|{doForever}|*|script,1
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|doSwitchToCostume|*|*,7
sprite:userDef|{script}|hide|*|*|*,4
"{doIf}|*|reportTouchingObject|script|*",3
"{script}|*|receiveMessage|show",3
script|doIfElse|{script}|*|*|doChangeVar,4
doForever|script|{doChangeVar}|*|*|varMenu:userDef|literal:userDef,16
"{script}|doShowVar|show",1
"{doIf}|script|*|*|*",22
"{script}|doShowVar|doShowVar|doShowVar",1
"{script}|doWait|doChangeVar|*",4
sprite:userDef|{script}|hide,22
script|doIf|{reportEquals}|var:userDef|*|*|*,19
script|{changeEffect}|literal:userDef|literal:userDef|*,3
stage:userDef|{script}|doForever|*|*|*,1
"{doIf}|reportEquals|script|*",18
script|{doWait}|*|literal:userDef|*,9
"{doIf}|*|*|*|reportEquals",8
script|{doForever}|script|*|*,18
script|{receiveMessage}|literal:userDef|*|*,19
stage:userDef|script|{doSetVar}|literal:userDef|*|*|*,3
doForever|{script}|*|*|doWait,5
sprite:userDef|{script}|receiveInteraction|*,1
script|{doChangeVar}|*|varMenu:userDef|literal:userDef,24
sprite:userDef|script|{doIfElse}|script|script,1
snapshot|stage:userDef|{script}|doSetVar|doSetVar|doSetVar,1
doIf|script|{doForever}|*|*|script,2
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
script|{doForever}|*|*|script|*,15
script|doIf|{script}|*|*|doSwitchToCostume,10
stage:userDef|script|{doShowVar}|varMenu:userDef|*|*|*,4
doForever|script|{doWait}|*|*|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
"{doChangeVar}|literal:userDef|*",3
"{script}|doRepeat|doBroadcast|hide",1
doIfElse|reportOr|{reportEquals}|literal:userDef|var:userDef,1
script|{doChangeVar}|*|varMenu:userDef|literal:userDef|*,12
stage:userDef|sprite:userDef|{script}|hide|*,18
sprite:userDef|{script}|doIf|doIf,5
