PQGram,Count
"{script}|receiveGo|doSetVar|doSetVar",2
"{script}|hide",1
"{script}|show",3
sprite:userDef|script|{doForever}|*|script|*|*,7
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
script|doGlide|{reportRandom}|*|*|*|literal:userDef,2
stage:userDef|sprite:userDef|{script}|receiveGo|gotoXY|setHeading|doSetVar,1
script|{doUntil}|reportTouchingObject|script|*,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever,3
script|doIf|{script}|hide|*|*,8
script|{doForever}|*|script|*|*,3
"{receiveKey}|literal:userDef|*|*",4
stage:userDef|sprite:userDef|{script}|changeYPosition|*|*,2
"{doForever}|*|*|script|*",8
stage:userDef|sprite:userDef|{script}|receiveMessage,5
script|{gotoXY}|*|reportRandom|literal:userDef,5
"{reportTouchingObject}|*|*|*|literal:userDef",7
script|doIf|{reportTouchingObject}|literal:userDef,4
script|{doChangeVar}|*|*|*|varMenu:userDef,4
script|doForever|{script}|*|*|*|setXPosition,1
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
"{doPlaySoundUntilDone}|*|*|literal:userDef",9
doForever|script|{doIf}|*|reportTouchingObject|script|*,6
script|{hide}|*|*|*,1
script|doIf|{script}|*|*|doChangeVar|hide,1
doIf|script|{doStopThis}|*|literal:userDef|*,3
script|{gotoXY}|reportRandom,2
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
"{gotoXY}|reportRandom|literal:userDef|*|*",3
"{script}|show|gotoXY|doGlide",1
"{script}|*|receiveKey",5
sprite:userDef|script|{doForever}|*|script,1
sprite:userDef|{script}|*|*|receiveGo,2
doForever|{script}|doPlaySoundUntilDone|*|*,5
"{doIf}|evaluateCustomBlock:userDef",1
"{script}|doPlaySoundUntilDone|doBroadcast",3
script|{gotoXY}|literal:userDef|*,6
"{sprite:userDef}|script|script",5
"{doIf}|*|reportTouchingObject|script|*",3
"{doGlide}|reportRandom",4
script|{doPlaySoundUntilDone}|*|literal:userDef|*,11
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
script|gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,2
"{receiveKey}|*|*|*|literal:userDef",5
"{reportRandom}|*|literal:userDef",6
doIf|script|{doPlaySoundUntilDone}|*|literal:userDef|*,7
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{doPlaySoundUntilDone}|*|literal:userDef",14
snapshot|customBlock:userDef|{script}|*|*|*|*,1
doForever|script|{doPlaySoundUntilDone}|*|literal:userDef,5
doPlaySoundUntilDone|{literal:userDef}|*|*,1
"{sprite:userDef}|script|script",15
script|doIf|{script}|doGlide|hide|*|*,3
script|{doIf}|*|reportTouchingObject|script,8
gotoXY|{reportRandom}|literal:userDef|*|*|*,3
gotoXY|{reportRandom}|literal:userDef|literal:userDef,3
"{doPlaySoundUntilDone}|*|literal:userDef",4
script|{doForever}|script|*|*,18
doIf|script|{doChangeVar}|literal:userDef,2
script|doIf|{script}|gotoXY|doGlide|hide,2
doForever|{script}|*|*|*|doWait,6
stage:userDef|{sprite:userDef}|script|script,16
sprite:userDef|script|{doFaceTowards}|*|literal:userDef|*|*,2
"{reportRandom}|literal:userDef",6
doForever|{script}|*|*|doWait,5
"{doGlide}|*|literal:userDef",1
"{script}|*|*|*|receiveMessage",8
script|doIf|{script}|hide,13
sprite:userDef|script|{doFaceTowards}|literal:userDef,2
script|{doForever}|*|*|script|*,15
"{reportRandom}|*|*|*|literal:userDef",7
doIf|{script}|doChangeVar|hide|doPlaySoundUntilDone,3
sprite:userDef|{script}|*|*|receiveMessage,8
script|doForever|{script}|doIf|*|*,7
script|doGlide|{reportRandom}|*|literal:userDef,4
"{doIf}|*|reportTouchingObject|script",8
doForever|script|{doWait}|*|*|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
sprite:userDef|script|{receiveKey}|*|*|literal:userDef,5
"{doChangeVar}|literal:userDef|*",3
"{gotoXY}|literal:userDef|*|*|*",4
"{reportTouchingObject}|literal:userDef",8
doForever|script|{doIf}|*|*|evaluateCustomBlock:userDef|script,4
"{script}|*|*|*|receiveGo",5
sprite:userDef|script|{doForever}|*|*|script,19
sprite:userDef|{script}|doForever|*|*,14
"{sprite:userDef}|script",22
sprite:userDef|script|{doForever}|*|*|*|script,6
script|doForever|{script}|*|*|*|doWait,4
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
"{doForever}|*|*|script",7
"{script}|*|receiveGo",11
"{doForever}|*|script",5
"{script}|*|doWait|doPlaySoundUntilDone",1
"{doSwitchToCostume}|literal:userDef|*|*|*",2
"*|snapshot|{stage:userDef}|*|*|sprite:userDef",1
doForever|{script}|doIf|*,7
script|receiveMessage|{literal:userDef}|*|*|*,1
"{doForever}|*|script|*|*",1
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,11
doForever|script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,3
script|{doIf}|script|*,3
"{doIf}|script|*|*",1
"{sprite:userDef}|*|script",1
script|{doForever}|script|*,12
"{script}|*|doPlaySoundUntilDone|hide|*",1
"{script}|setHeading|doSetVar|doForever|*",2
script|{receiveMessage}|*|literal:userDef|*,4
"{sprite:userDef}|script|script|*|*",3
"{script}|doGlide",4
"{script}|*|receiveGo|doShowVar",1
"{doForever}|*|script",15
"{doBroadcast}|literal:userDef|*|*|*",2
doIf|script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,3
"{script}|receiveKey|changeXPosition|*|*",1
"{changeYPosition}|*|literal:userDef",2
script|{hide}|*|*,1
doForever|{script}|doIf|doIf,2
"{script}|*|*|receiveGo|doForever",2
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef,1
"{reportRandom}|literal:userDef|*|*",9
doForever|{script}|doIf|*|*,5
"{doGlide}|reportRandom|literal:userDef|*",5
sprite:userDef|script|{doForever}|*|*|script|*,5
script|{changeXPosition}|literal:userDef|*|*,2
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage|doForever,3
script|{doWait}|literal:userDef|*,5
sprite:userDef|script|{receiveKey}|literal:userDef|*|*,4
stage:userDef|{sprite:userDef}|script,1
script|doForever|{script}|*|doIf|*|*,4
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
"{script}|doChangeVar|hide|doPlaySoundUntilDone|doBroadcast",3
script|gotoXY|{reportRandom}|literal:userDef|literal:userDef|*,5
sprite:userDef|{script}|doSetVar|doForever|*,3
doSetVar|{varMenu:userDef}|*,1
stage:userDef|{sprite:userDef}|script,11
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
doIf|script|{gotoXY}|*|*|reportRandom|literal:userDef,3
"{script}|receiveGo|doForever",1
sprite:userDef|script|{doForever}|script|*,3
doForever|{script}|*|*|*|doPlaySoundUntilDone,1
"{receiveKey}|*|literal:userDef|*",5
script|{doChangeVar}|literal:userDef|*|*,8
"{gotoXY}|*|literal:userDef|literal:userDef|*",1
"{script}|*|doChangeVar|doPlaySoundUntilDone|hide",1
doIf|script|{gotoXY}|reportRandom,3
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
stage:userDef|sprite:userDef|{script}|receiveGo|doFaceTowards,1
doForever|{script}|doWearNextCostume|doIf|doIf|*,4
script|{receiveMessage}|*|literal:userDef,10
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",4
"{script}|hide|*|*",7
sprite:userDef|script|{doForever}|script|*|*,4
"{script}|setXPosition|*|*|*",2
script|{doGlide}|*|literal:userDef|reportRandom|literal:userDef,2
doIf|{script}|hide,13
script|{receiveMessage}|*|literal:userDef|*,7
stage:userDef|sprite:userDef|{script}|doFaceTowards,1
stage:userDef|sprite:userDef|{script}|setHeading|doSetVar,1
"{script}|*|*|doWearNextCostume",4
script|doIf|{script}|show,3
"{doIf}|*|*|evaluateCustomBlock:userDef",4
sprite:userDef|script|{doForever}|*|*|script|*,15
sprite:userDef|script|{receiveKey}|literal:userDef|*|*|*,1
script|doIf|{script}|doBroadcast|doStopThis|*,3
"{reportTouchingObject}|*|literal:userDef|*",2
stage:userDef|sprite:userDef|{script}|doFaceTowards|doForever|*|*,1
doIf|{script}|hide,3
script|{doForever}|script|*|*,15
doGlide|{reportRandom}|*|*|*|literal:userDef,4
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,13
"{script}|playSound|doUntil|hide|*",1
doForever|{script}|doIf,6
sprite:userDef|script|{doForever}|script,3
script|{doIf}|script|*|*,7
script|{doFaceTowards}|*|*|literal:userDef|*,1
sprite:userDef|script|{doForever}|script|*,6
doIf|{script}|*|doChangeVar|hide,2
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,12
sprite:userDef|script|{setHeading}|*|*|literal:userDef|*,2
sprite:userDef|script|{doShowVar}|*|varMenu:userDef|*,1
script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,6
doForever|{script}|doWait|doPlaySoundUntilDone|*,2
"{script}|*|*|*|receiveMessage",11
"{doChangeVar}|literal:userDef|*|*",8
"{script}|*|*|doChangeVar|doPlaySoundUntilDone",3
sprite:userDef|{script}|*|*|receiveGo,5
script|doForever|{script}|doWait|doPlaySoundUntilDone,2
doIf|script|{doPlaySoundUntilDone}|literal:userDef|*|*,2
"{gotoXY}|literal:userDef|*|*|*",7
sprite:userDef|{script}|doSwitchToCostume|doForever,1
"{reportRandom}|literal:userDef",7
"*|*|{snapshot}|*|*|stage:userDef|customBlock:userDef",1
doIf|script|{doChangeVar}|*|varMenu:userDef|literal:userDef,5
script|{doPlaySoundUntilDone}|*|*|literal:userDef|*,8
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",2
script|{doSetVar}|*|varMenu:userDef,6
"{script}|*|*|*|receiveGo",2
sprite:userDef|script|{receiveMessage}|literal:userDef|*,4
doUntil|{reportTouchingObject}|*|*|literal:userDef|*,1
"{doSetVar}|*|*|varMenu:userDef",8
"{doIf}|evaluateCustomBlock:userDef",2
script|{doSetVar}|*|*|varMenu:userDef,5
"{reportTouchingObject}|literal:userDef",7
doIf|{reportTouchingObject}|literal:userDef|*|*,3
"{doSetVar}|*|*|*|varMenu:userDef",7
"{doGlide}|reportRandom",5
doForever|script|{doPlaySoundUntilDone}|literal:userDef|*|*|*,6
"{doForever}|*|script|*",10
gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,4
script|{doIf}|*|*|reportTouchingObject|script,7
"{script}|*|doIf|*|*",2
script|doForever|{script}|*|*|*|doPlaySoundUntilDone,1
script|{gotoXY}|literal:userDef,1
doForever|script|{doWait}|*|*|*|literal:userDef,4
doIf|script|{doGlide}|literal:userDef,5
doForever|{script}|setXPosition,2
stage:userDef|sprite:userDef|{script}|*|receiveGo|doSwitchToCostume|doForever,1
"{script}|*|*|receiveGo",6
doIf|{reportTouchingObject}|*|*|*|literal:userDef,3
sprite:userDef|{script}|doForever|*,10
script|{receiveKey}|literal:userDef|*,3
"*|{snapshot}|stage:userDef|customBlock:userDef|varDec:userDef|varDec:userDef",1
stage:userDef|{sprite:userDef}|*|*|script|script,3
sprite:userDef|{script}|doForever,18
"{script}|receiveKey",5
script|{receiveKey}|*|literal:userDef|*,3
script|doForever|{script}|*|*|doPlaySoundUntilDone,2
doForever|{script}|doIf|*|*,8
script|{setHeading}|literal:userDef,2
snapshot|stage:userDef|{sprite:userDef}|script|script|*,1
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",1
sprite:userDef|{script}|receiveMessage|doSetVar|doForever,2
script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,4
"{changeXPosition}|*|*|literal:userDef|*",1
script|{doWait}|*|*|literal:userDef|*,2
"{doPlaySoundUntilDone}|literal:userDef|*",7
"{doForever}|*|*|script|*",5
doIf|{reportTouchingObject}|*|literal:userDef|*|*,2
"{doWearNextCostume}|*",1
"{reportRandom}|*|*|literal:userDef|literal:userDef",3
doIf|script|{doPlaySoundUntilDone}|*|*|literal:userDef,3
doForever|script|{doIf}|script|*|*,13
doIf|{reportTouchingObject}|literal:userDef|*|*,6
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,1
script|{doSetVar}|*|*|varMenu:userDef,8
doIf|script|{gotoXY}|reportRandom|literal:userDef,3
doIf|script|{doChangeVar}|literal:userDef|*|*,7
"{sprite:userDef}|script",21
sprite:userDef|{script}|hide,2
doIf|{script}|hide|doPlaySoundUntilDone,2
"{reportRandom}|*|*|*|literal:userDef",10
sprite:userDef|{script}|doSetVar|doSetVar|doForever,1
doForever|script|{doIf}|script|*|*|*,11
"{doPlaySoundUntilDone}|*|literal:userDef|*|*",4
script|{gotoXY}|*|literal:userDef|literal:userDef,2
doForever|script|{doWait}|literal:userDef,3
"{script}|*|*|doChangeVar",3
script|{setXPosition}|reportMouseX|*|*|*,2
"{script}|playSound",1
gotoXY|{reportRandom}|*|literal:userDef|literal:userDef|*,3
"{script}|hide|*",4
stage:userDef|sprite:userDef|{script}|*|receiveMessage,12
doForever|{script}|*|doWait,3
"{snapshot}|stage:userDef|customBlock:userDef|varDec:userDef",1
sprite:userDef|{script}|doForever|*|*,11
doSetVar|{literal:userDef}|*,1
stage:userDef|{sprite:userDef}|*|*|script,2
script|doGlide|{reportRandom}|literal:userDef|literal:userDef|*|*,4
"{script}|*|doPlaySoundUntilDone|*|*",2
script|{doForever}|*|script,19
sprite:userDef|script|{setHeading}|*|*|literal:userDef,1
"{setXPosition}|*|*|*|reportMouseX",1
"{reportRandom}|*|*|literal:userDef",1
script|doForever|{script}|doIf|doIf|*|*,2
stage:userDef|{sprite:userDef}|script|script,6
script|{doIf}|script|*|*,10
"{script}|*|receiveMessage|gotoXY|setHeading",1
doGotoObject|{literal:userDef}|*|*,1
script|doIf|{script}|doPlaySoundUntilDone|hide|*|*,2
doForever|{script}|doWearNextCostume,5
stage:userDef|sprite:userDef|{script}|*|receiveMessage|doSetVar,2
"{doIf}|evaluateCustomBlock:userDef|script|*|*",3
sprite:userDef|script|{setHeading}|*|literal:userDef,2
stage:userDef|sprite:userDef|{script}|doForever|*|*|*,3
"{doForever}|*|*|script",17
sprite:userDef|script|{receiveMessage}|literal:userDef,6
sprite:userDef|{script}|doForever,8
script|{doPlaySoundUntilDone}|*|literal:userDef|*|*,12
sprite:userDef|{script}|receiveGo|gotoXY,1
"{script}|*|*|*|doWait",2
script|doGlide|{reportRandom}|*|*|literal:userDef,1
"{script}|*|receiveMessage|doForever|*",4
"{gotoXY}|literal:userDef|*|*",2
doIf|{script}|*|show,1
sprite:userDef|script|{changeYPosition}|*|*|*|literal:userDef,2
script|{doShowVar}|*|*|varMenu:userDef,1
sprite:userDef|{script}|receiveMessage,8
script|doIf|{script}|doGlide|hide|*,5
"{snapshot}|stage:userDef",1
script|doSetVar|{varMenu:userDef}|*|*|*,1
script|doForever|{script}|doIf|*,8
script|doForever|{script}|doWearNextCostume|doIf|doIf|*,2
"*|{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef|varDec:userDef",1
sprite:userDef|script|{doForever}|script|*|*|*,8
doForever|script|{doWait}|*|*|literal:userDef,6
doIf|{script}|show|gotoXY|doGlide|hide,5
"{stage:userDef}|sprite:userDef",2
doForever|{script}|doPlaySoundUntilDone|*|*|*,6
doForever|{script}|doWait|doPlaySoundUntilDone|*|*,2
"{gotoXY}|literal:userDef|*",4
sprite:userDef|{script}|receiveKey|changeXPosition|*|*,2
script|{doChangeVar}|literal:userDef|*,3
script|{doSetVar}|varMenu:userDef,4
"{script}|doGlide",5
sprite:userDef|script|{doForever}|*|script|*|*,17
"{doSetVar}|varMenu:userDef",8
sprite:userDef|script|{doForever}|*|*|script,10
script|{doUntil}|script|*|*|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,6
"{script}|*|*|*|receiveGo",8
stage:userDef|sprite:userDef|{script}|doGotoObject|playSound|doUntil|hide,1
"{changeXPosition}|*|literal:userDef",1
doIf|script|{doBroadcast}|*|*|*|literal:userDef,2
sprite:userDef|script|{doForever}|script|*,9
"{doGlide}|reportRandom|literal:userDef|*|*",2
doIf|{script}|show|gotoXY,3
doIf|script|{doGlide}|*|*|literal:userDef|reportRandom,1
script|doForever|{script}|doWearNextCostume|doIf,1
"{script}|*|*|show|gotoXY",4
"{doGlide}|literal:userDef|*|*",4
"{script}|doStopThis|*",3
snapshot|stage:userDef|{sprite:userDef}|script|script,6
script|{doGlide}|literal:userDef,6
"{doSetVar}|varMenu:userDef|literal:userDef",8
"{script}|*|*|receiveGo|doSetVar",2
script|{doShowVar}|varMenu:userDef|*|*|*,1
stage:userDef|{sprite:userDef}|*|*|*|script,2
"{doStopThis}|literal:userDef|*|*|*",2
sprite:userDef|{script}|*|doChangeVar|*,1
"{script}|doForever|*|*",16
script|doForever|{script}|*|doWearNextCostume|doIf|doIf,4
script|doGlide|{reportRandom}|literal:userDef,5
snapshot|stage:userDef|{sprite:userDef}|script,27
script|{receiveMessage}|*|literal:userDef|*,10
"{doIf}|*|*|reportTouchingObject",8
stage:userDef|sprite:userDef|{script}|*|receiveMessage|doForever,2
script|{doSetVar}|literal:userDef|*|*|*,7
script|{doPlaySoundUntilDone}|*|literal:userDef|*,8
"{script}|doIf",1
"{setHeading}|*|*|*|literal:userDef",2
"{doChangeVar}|*|*|varMenu:userDef",2
"*|*|{snapshot}|varDec:userDef",2
