PQGram,Count
"{script}|doIfElse",7
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef,31
"{script}|hide",1
"{script}|show",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
sprite:userDef|{script}|hide,42
doIfElse|reportOr|{reportKeyPressed}|literal:userDef|*|*,2
"{script}|doSwitchToCostume",22
script|doIf|{script}|doIfElse|*|*|*,1
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef|doForever|*,8
snapshot|stage:userDef|{script}|receiveGo,1
"{reportTouchingColor}|*|*|*|literal:userDef",6
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
"{reportOr}|*|reportEquals",2
"{setScale}|*|literal:userDef|*|*",6
doIf|reportAnd|{reportTouchingColor}|literal:userDef|*|*|*,1
script|{doForever}|*|script|*|*,3
"{reportOr}|reportKeyPressed|reportKeyPressed",11
doIf|{script}|playSound|*|*,1
stage:userDef|sprite:userDef|{script}|receiveMessage,5
sprite:userDef|{script}|gotoXY,13
stage:userDef|sprite:userDef|{script}|gotoXY|show|*|*,3
"{reportProduct}|*|*|*|literal:userDef",3
sprite:userDef|{script}|receiveGo|doForever|*|*,8
"{reportTouchingObject}|*|*|*|literal:userDef",7
"{script}|evaluateCustomBlock:userDef|show",3
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
"{script}|*|*|evaluateCustomBlock:userDef|show",12
script|{doIf}|*|reportOr|script|*,8
doTellTo|{reifyScript}|*|*|list|script,1
"{script}|*|changeYPosition",7
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|show|*,5
reportLessThan|{var:userDef}|*|*|*,1
"{doIf}|reportOr|script|*|*",6
doIf|reportOr|{reportKeyPressed}|literal:userDef|*,11
"{reportOr}|reportKeyPressed|*|*|*",7
stage:userDef|sprite:userDef|{script}|hide|*|*|*,32
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
doIf|{reportLessThan}|*|*|*|var:userDef,1
script|{changeXPosition}|*|reportProduct|*,1
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
sprite:userDef|{script}|*|receiveGo|setVolume|doSwitchToCostume,1
doIf|{script}|*|*|changeYPosition,11
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
script|{gotoXY}|literal:userDef|*|*|*,12
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
"{doIf}|*|reportTouchingObject|script|*",3
sprite:userDef|{script}|*|*|*|evaluateCustomBlock:userDef,30
"{script}|*|*|evaluateCustomBlock:userDef|hide",18
"{doIf}|script|*|*|*",22
stage:userDef|sprite:userDef|{script}|receiveGo|goToLayer|gotoXY,1
"{script}|show|*",6
"{doIfElse}|script",16
sprite:userDef|{script}|hide,22
"{changeEffect}|*|literal:userDef|literal:userDef|*",4
script|{changeEffect}|literal:userDef|literal:userDef|*,3
doIfElse|{script}|*|doSwitchToCostume|*|*,10
sprite:userDef|{script}|hide|*|*|*,27
"{playSound}|literal:userDef|*|*",8
script|doIfElse|{reportTouchingObject}|*|*|literal:userDef|*,4
doIf|{reportOr}|reportKeyPressed|reportKeyPressed,10
doForever|script|{forward}|literal:userDef,1
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide|*,16
doIf|script|{doChangeVar}|literal:userDef,2
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
doIf|script|{playSound}|literal:userDef|*|*|*,2
"{doIfElse}|script|*|*",8
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
"{script}|*|changeXPosition|*",1
sprite:userDef|script|{doIfElse}|script|script,1
doForever|script|{forward}|*|*|*|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
"{doSetVar}|varMenu:userDef|reportProduct|*|*",1
script|{doForever}|*|*|script|*,15
script|doForever|{script}|doIfElse|*|*,1
doIf|{reportOr}|reportOr|*|*|*,1
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
sprite:userDef|{script}|setEffect|hide,1
