PQGram,Count
sprite:userDef|{script}|gotoXY,3
sprite:userDef|{script}|setScale,4
"{script}|hide",1
"{script}|show",3
stage:userDef|sprite:userDef|{script}|receiveMessage|doGlide,1
sprite:userDef|script|{doGlide}|literal:userDef|*|*,13
sprite:userDef|{script}|gotoXY,8
snapshot|stage:userDef|{script}|receiveGo,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doGlide}|literal:userDef|literal:userDef,31
sprite:userDef|{script}|setScale,9
"{setScale}|*|literal:userDef|*|*",6
sprite:userDef|{script}|gotoXY,13
sprite:userDef|script|{doGlide}|*|literal:userDef|literal:userDef,18
script|{doSwitchToCostume}|*|literal:userDef|*,10
script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,2
"{doSwitchToCostume}|*|literal:userDef|*",1
script|{doWait}|*|literal:userDef,1
"{doWait}|*|*|*|literal:userDef",10
sprite:userDef|script|{doGlide}|literal:userDef,47
script|{hide}|*|*|*,1
script|{doGlide}|literal:userDef|literal:userDef|*|*,17
script|{doWait}|literal:userDef|*|*|*,1
"{script}|show|gotoXY|doGlide",1
"{script}|doGlide|hide|doWait",5
script|{doWait}|literal:userDef|*,10
"{script}|gotoXY|doSwitchToCostume",1
"{script}|*|*|receiveGo",1
"{script}|setScale",7
"{doStopThis}|*|literal:userDef",1
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|sprite:userDef|{script}|setScale|doSwitchToCostume|show|gotoXY,5
sprite:userDef|{script}|*|*|receiveGo,2
sprite:userDef|script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,1
sprite:userDef|{script}|hide|doForever|*|*,1
script|{doGlide}|*|*|literal:userDef,13
script|{gotoXY}|literal:userDef|*|*|*,12
sprite:userDef|script|{setScale}|*|*|literal:userDef,4
sprite:userDef|script|{setScale}|*|literal:userDef|*,8
sprite:userDef|{script}|show|gotoXY|doGlide,2
script|{gotoXY}|literal:userDef|*,6
stage:userDef|sprite:userDef|{script}|doBroadcast|doGlide,1
"{bubble}|literal:userDef",1
sprite:userDef|{script}|hide,12
"{doGlide}|*|literal:userDef",16
"*|*|{snapshot}|varDec:userDef",17
"{script}|setScale|doSwitchToCostume|show|gotoXY",1
script|{doPlaySoundUntilDone}|*|*|literal:userDef|*,1
"{doGlide}|*|*|literal:userDef",6
"*|*|{snapshot}|stage:userDef|varDec:userDef|varDec:userDef|varDec:userDef",1
script|{gotoXY}|literal:userDef|literal:userDef,11
doPlaySoundUntilDone|{literal:userDef}|*|*,1
script|{gotoXY}|literal:userDef|literal:userDef|*,10
sprite:userDef|script|{doSwitchToCostume}|literal:userDef,12
"{doGlide}|*|literal:userDef",6
stage:userDef|sprite:userDef|{script}|doSwitchToCostume|show|gotoXY,4
stage:userDef|{script}|doForever|*|*|*,1
script|{doWait}|*|literal:userDef|*,9
sprite:userDef|script|{doGlide}|literal:userDef|literal:userDef,27
sprite:userDef|{script}|hide|doWait,4
"{script}|doGlide|*",3
doForever|{script}|doWearNextCostume|*,1
sprite:userDef|script|{doGlide}|literal:userDef|literal:userDef,2
"{script}|doSwitchToCostume|gotoXY|show|doGlide",2
"*|*|{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef|varDec:userDef",14
"{doGlide}|*|literal:userDef",1
script|{setHeading}|*|*|literal:userDef|*,3
"{doGlide}|literal:userDef",44
sprite:userDef|script|{setScale}|*|*|*|literal:userDef,12
"{doGlide}|*|literal:userDef",11
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,11
script|{doWait}|*|*|literal:userDef|*,9
sprite:userDef|script|{doGlide}|*|*|literal:userDef|literal:userDef,12
sprite:userDef|script|{doGlide}|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
stage:userDef|{script}|receiveGo,1
sprite:userDef|{script}|doWait|doSwitchToCostume,1
"{doGlide}|literal:userDef|literal:userDef|*|*",17
sprite:userDef|script|{doGlide}|literal:userDef|literal:userDef|*,17
sprite:userDef|script|{gotoXY}|literal:userDef,16
stage:userDef|sprite:userDef|{script}|*|receiveMessage|doGlide,1
stage:userDef|sprite:userDef|{script}|gotoXY|doGlide|hide|doBroadcast,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage|doGlide|hide,1
sprite:userDef|{script}|doWait,10
"{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef",12
"*|{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef",3
"{gotoXY}|literal:userDef|*|*|*",4
"{doGlide}|literal:userDef|*|*|*",9
"{script}|*|*|*|receiveGo",5
sprite:userDef|script|{doSwitchToCostume}|literal:userDef,7
"{setHeading}|*|literal:userDef",4
sprite:userDef|script|{setScale}|*|*|*|literal:userDef,7
script|{gotoXY}|literal:userDef|literal:userDef,6
"{snapshot}|varDec:userDef",7
sprite:userDef|{script}|doStopThis|doWait|setScale|setHeading,1
"{doGlide}|*|literal:userDef|literal:userDef|literal:userDef",6
"{gotoXY}|literal:userDef",14
script|{doSwitchToCostume}|literal:userDef|*,10
sprite:userDef|{script}|doWait,5
sprite:userDef|script|{doForever}|*|*|*|script,1
"*|{snapshot}|varDec:userDef|*|*",1
sprite:userDef|script|{doGlide}|literal:userDef|*|*|*,1
sprite:userDef|script|{doGlide}|literal:userDef|*,2
"*|snapshot|{stage:userDef}|sprite:userDef|*",1
stage:userDef|sprite:userDef|{script}|doGlide|hide,7
"{doGlide}|literal:userDef|literal:userDef|literal:userDef|*",13
"{script}|hide|doWait|setScale|doSwitchToCostume",4
"{doStopThis}|*|*|*|literal:userDef",1
"{gotoXY}|literal:userDef|literal:userDef|*",6
stage:userDef|script|{doForever}|script,1
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|receiveMessage|{literal:userDef}|*|*|*,1
"{setScale}|literal:userDef|*|*|*",2
"{doForever}|*|script|*|*",1
script|{doGlide}|literal:userDef|*|*|*,2
"{setScale}|literal:userDef|*|*",12
"*|*|{snapshot}|stage:userDef|varDec:userDef|varDec:userDef",1
script|{doSwitchToCostume}|*|*|*|literal:userDef,10
"{sprite:userDef}|*|script",1
"{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef|varDec:userDef",9
sprite:userDef|script|{doSwitchToCostume}|*|*|literal:userDef|*,9
sprite:userDef|script|{doBroadcast}|*|literal:userDef|*|*,1
stage:userDef|sprite:userDef|{script}|doGlide,7
sprite:userDef|script|{gotoXY}|*|*|literal:userDef|literal:userDef,8
script|{doGlide}|*|literal:userDef|literal:userDef,6
stage:userDef|sprite:userDef|{script}|gotoXY|show|doGlide,1
sprite:userDef|script|{doSwitchToCostume}|literal:userDef|*|*,9
"{doGlide}|*|*|*|literal:userDef",5
script|{receiveMessage}|*|literal:userDef|*,4
sprite:userDef|script|{gotoXY}|*|literal:userDef|literal:userDef|*,2
script|{doGlide}|literal:userDef|literal:userDef|*,17
"{sprite:userDef}|script|script|*|*",3
"{script}|doGlide",4
stage:userDef|sprite:userDef|{script}|gotoXY|doGlide,4
"{script}|doBroadcast",1
sprite:userDef|script|{setScale}|*|literal:userDef|*|*,1
"{doWait}|*|*|literal:userDef",11
"{doBroadcast}|literal:userDef|*|*|*",2
"{gotoXY}|*|literal:userDef|literal:userDef|*",4
"{script}|show|doGlide|hide",1
"{script}|hide|doWait|doSwitchToCostume|show",2
script|{setScale}|literal:userDef|*|*|*,6
script|{hide}|*|*,1
sprite:userDef|{script}|doStopThis|doWait|setScale,1
