PQGram,Count
stage:userDef|{sprite:userDef}|*|script|script,1
script|doForever|{script}|*|*|*|turnLeft,2
script|{doForever}|script,1
"{script}|hide",1
"{doSwitchToCostume}|*|*|literal:userDef",1
"{doGotoObject}|*|literal:userDef|*",1
reifyScript|script|{doSwitchToCostume}|*|*|literal:userDef,1
doTellTo|{reifyScript}|list|script,1
snapshot|stage:userDef|{script}|receiveGo,1
script|{doForever}|*|script|*|*,3
sprite:userDef|{script}|show|*|*|*,1
"*|{snapshot}|*|*|*|stage:userDef",1
snapshot|stage:userDef|{script}|receiveGo|doForever|*,1
"{doSwitchToCostume}|*|literal:userDef|*",1
"{script}|*|receiveGo|hide",2
script|{doTellTo}|literal:userDef|reifyScript|list|*,2
script|{doWait}|*|literal:userDef,1
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,2
"*|*|{snapshot}|stage:userDef|customBlock:userDef",1
script|{doWait}|literal:userDef|*,1
"{sprite:userDef}|script",1
doTellTo|{reifyScript}|*|*|list|script,1
script|{hide}|*|*|*,1
stage:userDef|sprite:userDef|{script}|doForever,2
stage:userDef|{sprite:userDef}|script|*|*,1
script|{doWait}|literal:userDef|*|*|*,1
snapshot|{stage:userDef}|script|sprite:userDef,1
reifyScript|{script}|doSwitchToCostume|*,1
stage:userDef|sprite:userDef|{script}|*|receiveGo|hide|*,1
"*|snapshot|{customBlock:userDef}|script",1
reifyScript|script|{doSwitchToCostume}|*|literal:userDef|*,1
sprite:userDef|{script}|hide|*,2
stage:userDef|sprite:userDef|{script}|receiveGo|hide|*,2
script|{doTellTo}|*|*|*|literal:userDef,2
sprite:userDef|{script}|*|receiveGo,3
"{script}|*|*|receiveGo",1
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|{sprite:userDef}|*|script,1
script|doForever|{script}|doPlaySoundUntilDone,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,1
sprite:userDef|{script}|*|*|receiveGo,2
sprite:userDef|script|{doTellTo}|literal:userDef|reifyScript|list|*,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,2
script|doWait|{literal:userDef}|*|*|*,1
"*|snapshot|{varDec:userDef}|*|*|*|*",1
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
"{script}|show|*",1
stage:userDef|{sprite:userDef}|*|*|*|script,1
doTellTo|{reifyScript}|script,2
script|doTellTo|{reifyScript}|*|*|*|list,2
script|doTellTo|{reifyScript}|list,2
sprite:userDef|script|{doForever}|*|*|script|*,2
sprite:userDef|{script}|*|receiveGo|hide,1
doForever|{script}|turnLeft|doGotoObject|*,2
stage:userDef|{script}|*|receiveGo,1
sprite:userDef|script|{doForever}|*|script|*,1
snapshot|customBlock:userDef|{script}|*|*|*|*,1
doForever|script|{doGotoObject}|*|*|literal:userDef|*,2
script|{doTellTo}|*|literal:userDef,1
script|{doPlaySoundUntilDone}|*|*|literal:userDef|*,1
script|{doSwitchToCostume}|literal:userDef,1
script|doForever|{script}|doGotoObject|*,1
doPlaySoundUntilDone|{literal:userDef}|*|*,1
doForever|{script}|turnLeft,1
stage:userDef|{sprite:userDef}|script|*|*|*,1
doTellTo|reifyScript|{script}|*|*|doSwitchToCostume,1
snapshot|stage:userDef|{sprite:userDef}|*|script,1
"{stage:userDef}|sprite:userDef|sprite:userDef|*|*",1
script|{turnLeft}|*|*|*|literal:userDef,2
"{doTellTo}|*|*|*|literal:userDef",2
"{doGotoObject}|literal:userDef",1
stage:userDef|{script}|doForever|*|*|*,1
doForever|{script}|doPlaySoundUntilDone|*|*|*,1
reifyScript|script|{doSwitchToCostume}|*|literal:userDef,1
reifyScript|{script}|*|*|*|doSwitchToCostume,2
doForever|script|{doPlaySoundUntilDone}|literal:userDef,1
customBlock:userDef|{script}|*|*,1
doForever|{script}|*|turnLeft|doGotoObject|*,2
"{customBlock:userDef}|script|*|*|*",1
"{doWait}|literal:userDef|*|*",1
sprite:userDef|script|{doTellTo}|*|*|*|literal:userDef,1
stage:userDef|{script}|receiveGo,1
"{doGotoObject}|*|*|*|literal:userDef",1
"{sprite:userDef}|*|*|script",1
"{doGotoObject}|*|*|literal:userDef",1
doForever|script|{doGotoObject}|literal:userDef|*|*|*,2
stage:userDef|{script}|receiveGo|doForever|*|*,1
"{script}|doForever|*",2
"{script}|*|doSwitchToCostume",1
"{script}|*|*|*|receiveGo",5
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*,1
reifyScript|{script}|*|doSwitchToCostume|*,1
"{script}|*|*|turnLeft",1
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef|show|*,1
sprite:userDef|script|{doTellTo}|list|*|*,1
script|{turnLeft}|*|literal:userDef|*|*,1
reifyScript|script|{doSwitchToCostume}|*|literal:userDef|*|*,2
snapshot|{varDec:userDef}|*,1
sprite:userDef|script|{doForever}|*|*|*|script,1
"{script}|*|*|receiveGo|hide",1
"{doTellTo}|*|*|literal:userDef|reifyScript",1
"*|{snapshot}|varDec:userDef|*|*",1
doForever|{script}|turnLeft|doGotoObject,1
stage:userDef|{sprite:userDef}|*|*|script|script,2
script|{hide}|*|*|*|*,1
"*|snapshot|{stage:userDef}|sprite:userDef|*",1
stage:userDef|sprite:userDef|{script}|doTellTo|doForever|*|*,1
stage:userDef|script|{doForever}|script,1
script|{doTellTo}|literal:userDef|reifyScript|list,2
"{script}|doForever",3
"{doSwitchToCostume}|literal:userDef|*|*|*",2
"{script}|turnLeft|doGotoObject|*|*",2
"{doForever}|*|script|*|*",1
"{turnLeft}|literal:userDef|*|*",2
snapshot|{stage:userDef}|script|sprite:userDef|sprite:userDef|*,1
"{script}|*|*|evaluateCustomBlock:userDef",1
doWait|{literal:userDef}|*,1
stage:userDef|sprite:userDef|{script}|*|*|*|evaluateCustomBlock:userDef,2
"{stage:userDef}|script|sprite:userDef|sprite:userDef",1
"{script}|receiveGo",1
script|{doSwitchToCostume}|literal:userDef|*,1
"{sprite:userDef}|*|script",1
"{turnLeft}|*|*|literal:userDef|*",2
doForever|script|{doPlaySoundUntilDone}|*|literal:userDef|*,1
doForever|script|{doGotoObject}|*|literal:userDef|*,2
doTellTo|reifyScript|{script}|*|doSwitchToCostume|*|*,2
script|doTellTo|{reifyScript}|list|script,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,2
reifyScript|{script}|*|*|doSwitchToCostume,2
snapshot|customBlock:userDef|{script}|*|*,1
