PQGram,Count
script|{doForever}|script,1
"{script}|doWait|doSwitchToCostume",2
"{script}|hide",1
"{script}|show",3
script|doForever|{script}|*|*|doGlide|*,2
reifyScript|script|{doSwitchToCostume}|*|*|literal:userDef,1
doTellTo|{reifyScript}|list|script,1
"{script}|show|doForever|*",1
script|{doForever}|*|script|*|*,3
sprite:userDef|script|{doWaitUntil}|*|*|*|reportEquals,2
"{script}|*|*|*|evaluateCustomBlock:userDef",5
"*|{snapshot}|*|*|*|stage:userDef",1
script|{doSetVar}|*|varMenu:userDef,1
doWaitUntil|{reportEquals}|var:userDef,3
doForever|script|{doChangeVar}|literal:userDef|*|*,1
doSetVar|{varMenu:userDef}|*|*,1
script|{doWait}|*|*|literal:userDef,2
stage:userDef|{sprite:userDef}|script|script|script,4
"{doSwitchToCostume}|*|literal:userDef|*",1
script|{doTellTo}|literal:userDef|reifyScript|list|*,2
script|{doWait}|*|literal:userDef,1
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,2
"*|*|{snapshot}|stage:userDef|customBlock:userDef",1
doWaitUntil|{reportEquals}|*|*|literal:userDef|var:userDef,1
doTellTo|{reifyScript}|*|*|list|script,1
doTellTo|{reifyScript}|script|*|*,3
sprite:userDef|script|{doWaitUntil}|*|*|reportEquals|*,2
script|{hide}|*|*|*,1
stage:userDef|sprite:userDef|{script}|show|doTellTo|doWaitUntil|doWait,1
"{doWait}|*|literal:userDef|*",2
stage:userDef|sprite:userDef|{script}|doForever,2
"{doWaitUntil}|*|*|*|reportEquals",1
stage:userDef|sprite:userDef|{script}|doWaitUntil|doWait|doTellTo,1
script|{doWait}|literal:userDef|*|*|*,1
sprite:userDef|{script}|hide|*,2
sprite:userDef|script|{doWaitUntil}|reportEquals,3
script|{doTellTo}|*|*|*|literal:userDef,2
sprite:userDef|{script}|*|receiveGo,3
"{reportEquals}|*|*|literal:userDef|var:userDef",3
"{script}|*|*|receiveGo",1
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|{sprite:userDef}|*|script,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,1
sprite:userDef|{script}|*|*|receiveGo,2
sprite:userDef|script|{doTellTo}|literal:userDef|reifyScript|list|*,1
script|doWait|{literal:userDef}|*|*|*,1
"*|snapshot|{varDec:userDef}|*|*|*|*",1
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
sprite:userDef|{script}|doWait|doTellTo|hide|*,1
"{script}|evaluateCustomBlock:userDef|hide|*",3
script|doTellTo|{reifyScript}|list|script|*,3
sprite:userDef|{script}|doTellTo|hide,3
"{script}|doGlide|*|*|*",2
stage:userDef|script|{doWait}|*|*|*|literal:userDef,1
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
stage:userDef|{script}|evaluateCustomBlock:userDef,1
stage:userDef|sprite:userDef|{script}|hide|*|*,5
"{reportEquals}|literal:userDef",2
stage:userDef|script|{doSwitchToCostume}|literal:userDef|*,1
stage:userDef|{sprite:userDef}|*|*|*|script,1
doWaitUntil|{reportEquals}|*|*|literal:userDef,3
"{sprite:userDef}|script",8
script|doTellTo|{reifyScript}|*|*|*|list,2
script|doTellTo|{reifyScript}|list,2
script|{doGlide}|*|literal:userDef|reportMouseX,2
sprite:userDef|script|{doForever}|*|script|*,1
script|doChangeVar|{varMenu:userDef}|*|*|*,1
snapshot|customBlock:userDef|{script}|*|*|*|*,1
script|{doWaitUntil}|*|reportEquals|*|*,3
doWaitUntil|{reportEquals}|var:userDef|*|*,2
sprite:userDef|{script}|hide|*|*,4
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,1
"{script}|receiveGo|show",1
script|{doGlide}|reportMouseX|reportMouseY|*,1
"{script}|doTellTo|doWaitUntil",1
"{doWait}|literal:userDef|*|*|*",3
"{script}|*|*|evaluateCustomBlock:userDef",6
doForever|script|{doGlide}|*|literal:userDef,1
script|{doWaitUntil}|reportEquals|*|*,2
"{playSound}|literal:userDef|*|*|*",1
doForever|{script}|playSound|doGotoObject|doChangeVar|*,1
"{script}|show|doSayFor|doForever|*",1
"{doGotoObject}|literal:userDef",1
"{script}|doWaitUntil|doWait|doTellTo",3
"{varMenu:userDef}|*|*|*|*",1
"{doTellTo}|*|*|literal:userDef",4
stage:userDef|sprite:userDef|{script}|doWait,3
sprite:userDef|{script}|*|receiveGo|show,2
"{doSwitchToCostume}|*|literal:userDef",5
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
customBlock:userDef|{script}|*|*,1
"{doGlide}|*|literal:userDef",1
"{script}|*|evaluateCustomBlock:userDef|doWait|doSwitchToCostume",1
"{doWait}|literal:userDef|*|*",1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
sprite:userDef|script|{doTellTo}|*|*|*|literal:userDef,1
"{doWaitUntil}|*|*|reportEquals|*",1
"{doGotoObject}|*|*|literal:userDef",1
"*|{snapshot}|customBlock:userDef|varDec:userDef|varDec:userDef|varDec:userDef",1
"{script}|doWaitUntil|doWait|doTellTo|hide",1
"{script}|*|*|receiveGo|show",2
stage:userDef|script|{evaluateCustomBlock:userDef}|*|*|*|*,1
"{script}|*|doSwitchToCostume",1
reifyScript|{script}|*|doSwitchToCostume|*,1
stage:userDef|sprite:userDef|{script}|hide|doWaitUntil|doWait,1
sprite:userDef|script|{doTellTo}|list|*|*,1
doForever|script|{playSound}|*|*|literal:userDef,1
script|{doSwitchToCostume}|*|*|literal:userDef|*,6
"{doWait}|*|literal:userDef",5
script|doForever|{script}|*|doGlide|*|*,2
reifyScript|script|{doSwitchToCostume}|*|literal:userDef|*|*,2
script|{doSwitchToCostume}|*|*|literal:userDef,3
snapshot|{varDec:userDef}|*,1
"{script}|doSetVar",1
sprite:userDef|script|{doForever}|*|*|*|script,1
stage:userDef|sprite:userDef|{script}|doTellTo|hide|*|*,1
"{reportEquals}|var:userDef|*|*|*",2
