PQGram,Count
sprite:userDef|{script}|gotoXY,3
"{script}|*|doChangeVar|*|*",1
"{script}|hide",1
"{script}|show",3
script|{changeYPosition}|var:userDef|*,1
doForever|script|{doIf}|script|*|*,6
doIf|{reportLessThan}|xPosition|*|*|*,1
script|doIf|{script}|doIfElse|*|*|*,1
snapshot|stage:userDef|{script}|receiveGo,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever,3
script|{doForever}|*|script|*|*,3
script|{doRepeat}|literal:userDef|script|*,1
stage:userDef|sprite:userDef|{script}|hide|doWait|show|*,2
script|{doSetVar}|*|varMenu:userDef,1
"{doSetVar}|*|*|varMenu:userDef",3
"{reportProduct}|*|*|*|literal:userDef",3
doSetVar|{varMenu:userDef}|*|*,1
"{reportTouchingObject}|*|*|*|literal:userDef",7
"{doSwitchToCostume}|*|literal:userDef|*",1
script|doSwitchToCostume|{var:userDef}|*|*|*,1
script|doIf|{reportTouchingObject}|literal:userDef,4
script|{doChangeVar}|*|*|*|varMenu:userDef,4
script|{doWait}|*|literal:userDef,1
script|{changeYPosition}|literal:userDef|*|*|*,8
"{script}|doChangeVar",4
script|{hide}|*|*|*,1
"{script}|doIf|*|*|*",3
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
reportLessThan|{var:userDef}|*|*|*,1
stage:userDef|sprite:userDef|{script}|show|*,3
script|{doWait}|literal:userDef|*|*|*,1
"{changeYPosition}|*|literal:userDef",7
stage:userDef|script|{doSetVar}|literal:userDef|*,1
"{script}|*|*|receiveGo",1
sprite:userDef|script|{doForever}|*|script,1
sprite:userDef|{script}|*|*|receiveGo,2
script|{changeXPosition}|*|reportProduct|*,1
doForever|script|{changeYPosition}|*|*|*|var:userDef,1
"{script}|doWait|show|*",1
doIf|script|{changeYPosition}|literal:userDef,3
script|{doSetVar}|*|*|*|varMenu:userDef,5
doIf|{script}|doIf|*,4
script|{gotoXY}|literal:userDef|*,6
script|doIf|{script}|*|doChangeVar|*|*,1
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*,1
stage:userDef|script|{doWait}|*|*|*|literal:userDef,1
"{sprite:userDef}|script|script",5
"{doIf}|*|reportTouchingObject|script|*",3
"{changeYPosition}|*|*|literal:userDef",1
"{script}|show|*",1
doIf|script|{gotoXY}|literal:userDef,5
stage:userDef|script|{doSetVar}|varMenu:userDef|literal:userDef|*,1
script|{doIf}|*|reportLessThan|script|*,2
doForever|script|{doIf}|reportTouchingObject|script|*,2
doIfElse|script|{doSetVar}|literal:userDef|*|*,4
sprite:userDef|{script}|*|receiveGo|show|setScale,1
script|doHideVar|{varMenu:userDef}|*|*|*|*,1
"*|*|{snapshot}|stage:userDef|varDec:userDef|varDec:userDef|varDec:userDef",1
script|doIf|{script}|*|changeYPosition|doIf,5
doIf|script|{doSetVar}|literal:userDef|*,1
script|{doIf}|*|reportTouchingObject|script,8
script|{changeYPosition}|*|literal:userDef|*,3
script|doForever|{script}|*|doSwitchToCostume,2
doIfElse|script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,3
script|{doIf}|*|*|*|reportLessThan,1
sprite:userDef|{script}|hide|doWait,4
doIf|script|{doChangeVar}|literal:userDef,2
doIf|{reportLessThan}|yPosition|literal:userDef|*,1
"{script}|doIfElse|*|*|*",1
doForever|script|{changeYPosition}|*|var:userDef|*|*,1
"{script}|doIf|doSetVar|changeXPosition|doIf",1
script|doForever|{script}|doSwitchToCostume|*|*|*,1
doForever|script|{doSetVar}|varMenu:userDef|reportProduct,1
doIf|script|{doIf}|script|*|*,4
sprite:userDef|{script}|doSetVar|gotoXY|doForever|*,1
stage:userDef|{script}|receiveGo,1
"{doSetVar}|varMenu:userDef|reportProduct|*|*",1
doIf|script|{doIf}|reportTouchingObject,1
sprite:userDef|{script}|doWait|show|gotoXY,1
script|{doIf}|script|*,8
stage:userDef|{script}|doHideVar|doHideVar|doSetVar|doSetVar,1
doIf|{script}|*|*|*|doSetVar,1
"{doIf}|*|reportTouchingObject|script",8
script|doForever|{script}|*|doIf|*,2
"{doSetVar}|*|varMenu:userDef|reportProduct",1
"{doChangeVar}|literal:userDef|*",3
"*|{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef",3
script|doIf|{script}|changeYPosition|doIf|*,2
"{gotoXY}|literal:userDef|*|*|*",4
"{script}|*|doSwitchToCostume",1
"{reportTouchingObject}|literal:userDef",8
"{script}|*|*|*|receiveGo",5
"{script}|*|*|doIf",2
script|{gotoXY}|literal:userDef|literal:userDef,6
"{snapshot}|varDec:userDef",7
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever|*,3
reportProduct|{literal:userDef}|*,1
"{script}|*|receiveGo",6
script|doIfElse|{reportKeyPressed}|literal:userDef,1
sprite:userDef|script|{doForever}|*|*|*|script,1
doIfElse|{reportLessThan}|literal:userDef|var:userDef|*,1
"*|{snapshot}|varDec:userDef|*|*",1
script|{changeYPosition}|reportProduct,1
"*|snapshot|{stage:userDef}|sprite:userDef|*",1
doIf|{script}|doWait,1
"{script}|doSetVar",15
script|doIf|{reportKeyPressed}|*|literal:userDef|*|*,1
"{script}|changeXPosition|doIf",1
"{doForever}|*|script",5
"{gotoXY}|literal:userDef|literal:userDef|*",6
script|doIf|{script}|doIf|*,6
"{doSwitchToCostume}|literal:userDef|*|*|*",2
"{doForever}|*|script|*|*",1
"{doSetVar}|*|*|varMenu:userDef|literal:userDef",14
"{doForever}|*|script|*",5
"{doIf}|reportTouchingObject|script",5
script|{doSetVar}|*|varMenu:userDef|literal:userDef,12
"{doIf}|reportLessThan|script|*|*",2
script|{doIf}|*|reportTouchingObject|script|*,9
script|{doIf}|script|*,3
"{doIf}|script|*|*",1
"*|*|{snapshot}|stage:userDef|varDec:userDef|varDec:userDef",1
"{sprite:userDef}|*|script",1
script|{doIf}|*|*|reportKeyPressed,2
sprite:userDef|{script}|setScale|gotoXY|doSetVar|doSetVar,1
script|doSetVar|{reportProduct}|*|literal:userDef|var:userDef|*,1
"{setEffect}|literal:userDef|*|*",1
doIf|script|{gotoXY}|*|literal:userDef|literal:userDef|*,2
doIf|script|{changeYPosition}|literal:userDef|*|*|*,5
sprite:userDef|script|{gotoXY}|*|literal:userDef|literal:userDef|*,2
"{sprite:userDef}|script|script|*|*",3
doIf|script|{doRepeat}|*|literal:userDef|script,1
doIf|{script}|*|doRepeat,1
doIf|{script}|doIf|*|*,3
"{script}|doBroadcast",1
sprite:userDef|script|{setScale}|*|literal:userDef|*|*,1
"{script}|doIfElse|doSetVar",1
"{gotoXY}|*|literal:userDef|literal:userDef|*",4
"{reportKeyPressed}|*|literal:userDef|*|*",1
"{script}|*|*|*|doSwitchToCostume",2
script|doIf|{script}|*|changeYPosition|doIf|*,3
doIf|script|{doRepeat}|literal:userDef|script,1
"{changeYPosition}|*|literal:userDef",2
script|{hide}|*|*,1
doForever|{script}|*|*|doIf|*,1
"{script}|*|*|receiveGo|doForever",2
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef,1
stage:userDef|script|{doSetVar}|*|*|*|varMenu:userDef,1
sprite:userDef|script|{doForever}|*|*|script|*,5
script|{doWait}|literal:userDef|*,5
stage:userDef|script|{doHideVar}|*|*|varMenu:userDef|*,2
doIf|{script}|gotoXY|doBroadcast|*,1
doIf|{script}|doIf,3
script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,13
stage:userDef|{sprite:userDef}|script,1
doIf|{reportKeyPressed}|*|literal:userDef|*,1
doIf|{script}|doIfElse|*|*,1
script|{doRepeat}|*|*|literal:userDef,1
doIf|script|{doSetVar}|varMenu:userDef,4
script|{doForever}|*|*|script,1
doSetVar|{varMenu:userDef}|*,1
doIf|script|{doWait}|*|literal:userDef|*,1
script|{doIfElse}|*|*|reportLessThan,1
changeYPosition|reportProduct|{var:userDef}|*|*,1
script|{doHideVar}|*|varMenu:userDef|*,2
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
script|{doIf}|*|reportKeyPressed|script|*,2
snapshot|stage:userDef|{script}|doSwitchToCostume,1
