PQGram,Count
"{script}|hide",1
"{script}|show",3
reportProduct|reportQuotient|{reportMonadic}|*|*|*|literal:userDef,2
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
script|doGlide|{reportRandom}|*|*|*|literal:userDef,2
snapshot|stage:userDef|{script}|receiveGo,1
reportOr|reportOr|{reportKeyPressed}|*|*|*|literal:userDef,2
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
"{reportProduct}|*|*|*|literal:userDef",3
sprite:userDef|{script}|receiveGo|doForever|*|*,8
"{script}|*|changeYPosition|doChangeVar",1
"{script}|*|setHeading|*|*",2
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
script|{doIf}|*|*|reportEquals|script,3
"{doForever}|*|*|*|script",6
doSetVar|reportProduct|{reportSum}|var:userDef|*|*,1
script|setScale|{reportRandom}|literal:userDef|literal:userDef,2
reportNot|{reportEquals}|*|literal:userDef|var:userDef,3
reportProduct|{reportOr}|*|reportAnd|reportOr|*,1
script|{gotoXY}|reportRandom,2
reportOr|{reportOr}|reportKeyPressed|reportKeyPressed,5
sprite:userDef|script|{receiveOnClone}|*,1
sprite:userDef|script|{doForever}|*|script,1
script|{changeXPosition}|*|reportProduct|*,1
"{reportProduct}|*|reportOr|var:userDef",1
"{reportLessThan}|reportMouseX|xPosition|*|*",2
script|doIf|{script}|*|doChangeVar|*|*,1
doIf|{reportAnd}|reportNot|*|*|*,1
sprite:userDef|{script}|*|*|receiveGo|goToLayer,2
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
reportQuotient|reportMonadic|{literal:userDef}|*,1
script|gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,2
"{doSwitchToCostume}|var:userDef|*|*|*",3
reportEquals|reportQuotient|{var:userDef}|*|*|*|*,1
doSetVar|reportProduct|{reportSum}|*|reportSum|var:userDef,1
doForever|script|{gotoXY}|reportRandom|*,2
script|doForever|{script}|*|doSwitchToCostume,2
"{reportLessThan}|reportMouseX|*|*",1
"{script}|*|setEffect|*|*",3
sprite:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,2
stage:userDef|{script}|doForever|*|*|*,1
script|{doForever}|script|*|*,18
script|doIf|{reportAnd}|reportEquals|reportLessThan|*|*,1
doIf|script|{doChangeVar}|literal:userDef,2
"{reportRandom}|literal:userDef",6
script|doForever|{script}|doSwitchToCostume|*|*|*,1
"{script}|*|changeXPosition|*",1
"{evaluateCustomBlock:userDef}|literal:userDef|literal:userDef|literal:userDef",2
script|doWait|{reportRandom}|literal:userDef,4
doIf|script|{createClone}|*|*|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
"{doSetVar}|varMenu:userDef|reportProduct|*|*",1
script|{doForever}|*|*|script|*,15
"{setScale}|*|*|reportRandom",2
script|doForever|{script}|doIfElse|*|*,1
stage:userDef|sprite:userDef|{script}|hide|setEffect|goToLayer,1
doIf|{reportOr}|reportOr|*|*|*,1
"{doSetVar}|*|varMenu:userDef|reportProduct",1
"{doChangeVar}|literal:userDef|*",3
"{gotoXY}|literal:userDef|*|*|*",4
"{reportSum}|*|reportSum|var:userDef|*",1
"{script}|receiveOnClone|setEffect|doRepeat|removeClone",1
"{gotoXY}|literal:userDef",14
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
reportQuotient|{reportMonadic}|literal:userDef,2
"{setEffect}|literal:userDef|literal:userDef|*|*",2
"{sprite:userDef}|script",22
script|{goToLayer}|*|literal:userDef,3
sprite:userDef|script|{doForever}|*|*|*|script,6
sprite:userDef|customBlock:userDef|{script}|*|doWarp|*|*,1
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
reportProduct|reportAnd|{reportOr}|*|*|reportAnd,1
doUntil|{reportOr}|*|*|reportEquals,1
"{script}|*|receiveGo",11
sprite:userDef|{script}|*|*|receiveGo|doForever,14
"{doForever}|*|script",5
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIfElse|{reportTouchingObject}|*|literal:userDef|*|*,1
reportEquals|{literal:userDef}|*|*|*,1
doForever|{script}|doIf|*,7
script|receiveMessage|{literal:userDef}|*|*|*,1
reportProduct|reportQuotient|{reportMonadic}|*|*|literal:userDef,2
"{script}|*|*|evaluateCustomBlock:userDef",1
"{doIf}|reportAnd",2
reportLessThan|{reportMouseY}|*,1
"{reportNot}|*|reportEquals|*|*",3
sprite:userDef|{script}|doIf|*|*|*,1
"{setEffect}|*|*|literal:userDef|literal:userDef",8
"{reportOr}|*|reportAnd",5
reportLessThan|{reportMouseX}|*,1
"{reportMouseDown}|*|*|*|*",1
script|{doWait}|*|*|reportRandom|*,2
reportQuotient|{reportMonadic}|*|*|*|literal:userDef,3
stage:userDef|sprite:userDef|{script}|goToLayer|doRepeat|*|*,2
"{sprite:userDef}|script|script|*|*",3
"{doIf}|*|*|*|reportOr",2
"{reportAnd}|reportMouseDown|*|*",3
"{gotoXY}|*|literal:userDef|reportRandom",1
sprite:userDef|{script}|*|*|*|show,1
stage:userDef|sprite:userDef|{customBlock:userDef}|varDec:userDef|varDec:userDef|*|*,1
"{sprite:userDef}|customBlock:userDef|*",1
"{reportAnd}|reportLessThan|reportMouseDown",2
"{doBroadcast}|literal:userDef|*|*|*",2
script|{hide}|*|*,1
"{script}|*|*|receiveGo|doForever",2
reportEquals|{reportProduct}|literal:userDef|var:userDef,1
"{reportEquals}|var:userDef|*|*",6
"{script}|show|doWait|hide",1
doForever|{script}|doIf|*|*,5
reportQuotient|{reportMonadic}|var:userDef|*|*|*,2
script|{setEffect}|literal:userDef|literal:userDef|*|*,6
script|{setEffect}|*|*|literal:userDef,2
stage:userDef|{sprite:userDef}|script,1
script|doForever|{script}|*|doIf|*|*,4
doIf|{script}|*|doSwitchToCostume|*,1
reportOr|{reportAnd}|reportMouseDown|*|*,3
"{doIf}|reportNot|script",1
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
"{script}|changeXPosition|doSetVar|doUntil",1
doRepeat|{script}|*|createClone,1
"{script}|receiveGo|doForever",1
reportSum|reportProduct|{reportOr}|*|*|reportAnd|reportOr,2
doIf|reportOr|{reportAnd}|reportMouseDown|*,1
script|{setEffect}|literal:userDef|literal:userDef,6
reportOr|{reportKeyPressed}|*|*|literal:userDef,4
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
script|doSetVar|{reportProduct}|*|*|reportAnd,1
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",4
script|doForever|{script}|*|doIfElse|*,1
sprite:userDef|script|{doForever}|*|*|script|*,15
"{reportTouchingObject}|*|literal:userDef|*",2
reportAnd|{reportLessThan}|*|*|literal:userDef|xPosition,1
script|{doForever}|script|*|*,15
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
doForever|{script}|doIf,6
"{reportNot}|*|*|reportTouchingObject|*",2
sprite:userDef|script|{doForever}|script,3
sprite:userDef|{script}|receiveGo|*,2
doWarp|script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,1
reportProduct|reportQuotient|{var:userDef}|*|*|*,1
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,2
script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,6
"{script}|*|*|setEffect|*",2
doIf|{script}|*|doBroadcast|*|*,1
reportOr|reportOr|{reportOr}|reportKeyPressed,2
"{reportLessThan}|reportMouseY|*|*",1
"{setEffect}|literal:userDef|literal:userDef|*|*",5
"{gotoXY}|literal:userDef|*|*|*",7
script|{doIf}|reportNot,1
"{reportRandom}|literal:userDef",7
script|{doRepeat}|script|*,2
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",2
script|{doUntil}|reportNot|script|*|*,2
"{snapshot}|varDec:userDef|varDec:userDef",4
doSetVar|{reportProduct}|reportAnd|var:userDef|*|*,1
"{script}|*|*|*|receiveOnClone",2
"{doIf}|*|reportNot|script",1
"{doSetVar}|*|*|varMenu:userDef",8
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
"{doSetVar}|*|*|*|varMenu:userDef",7
reportOr|{reportOr}|reportKeyPressed,10
script|{gotoXY}|literal:userDef,11
"{doForever}|*|script|*",10
script|doForever|{script}|*|*|*|doPlaySoundUntilDone,1
script|doUntil|{reportNot}|*|reportTouchingObject,2
reportOr|{reportKeyPressed}|literal:userDef,8
reportProduct|reportOr|{reportAnd}|*|*|*|reportLessThan,1
script|{gotoXY}|*|literal:userDef|literal:userDef,5
"{script}|*|*|receiveGo",6
"{script}|*|*|clearEffects|*",4
doForever|script|{doSwitchToCostume}|var:userDef,2
"{goToLayer}|*|literal:userDef|*",1
reportAnd|{reportLessThan}|reportMouseX|*,1
"{script}|*|*|receiveGo|doForever",5
"{doRepeat}|*|*|literal:userDef",2
doForever|{script}|doIf|*|*,8
script|doForever|{script}|*|*|*|doSetVar,1
reportProduct|reportOr|{reportAnd}|*|*|reportLessThan|reportMouseDown,1
script|doIf|{script}|createClone,1
script|{gotoXY}|*|*|literal:userDef,9
"{gotoXY}|literal:userDef",13
script|{doWait}|*|*|literal:userDef|*,2
"{reportSum}|*|*|reportSum",1
stage:userDef|sprite:userDef|{script}|setHeading|doForever,1
doIf|{reportTouchingObject}|*|literal:userDef|*|*,2
sprite:userDef|{script}|*|*|receiveOnClone,2
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever|*,8
script|{setEffect}|*|*|literal:userDef,5
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef,8
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,1
stage:userDef|sprite:userDef|{script}|setEffect|goToLayer,1
"{gotoXY}|literal:userDef|literal:userDef",9
"{sprite:userDef}|script",21
sprite:userDef|{script}|hide,2
"{script}|*|*|setHeading|*",1
doIf|reportOr|{reportLessThan}|*|yPosition|literal:userDef|*,1
sprite:userDef|{script}|doSetVar|doSetVar|doForever,1
reportAnd|{reportLessThan}|reportMouseY|*,1
script|{gotoXY}|*|literal:userDef|literal:userDef,2
"{script}|doSwitchToCostume|*",5
doForever|script|{doIf}|reportAnd|script|*,1
"{script}|*|*|doChangeVar",3
"{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef",7
doForever|script|{clearEffects}|*|*|*|*,1
doIf|reportOr|{reportAnd}|reportLessThan|reportMouseDown|*,2
reportOr|{reportKeyPressed}|*|*|literal:userDef,7
"{changeEffect}|literal:userDef|*|*",1
"{doUntil}|*|reportNot",1
"{receiveInteraction}|*|*|literal:userDef",2
reportNot|{reportTouchingObject}|literal:userDef|*,1
reportOr|reportNot|{reportTouchingObject}|literal:userDef|*|*|*,1
sprite:userDef|{script}|receiveGo|doForever,6
"{reportRandom}|*|*|literal:userDef",1
stage:userDef|{sprite:userDef}|script|script,6
doIf|script|{setHeading}|literal:userDef|*|*|*,1
script|doForever|{script}|*|*|*|doIf,7
reportSum|reportProduct|{reportProduct}|*|literal:userDef,1
"{script}|setEffect|*|*|*",2
"{script}|doRepeat|removeClone|*",1
"{doForever}|*|*|script",17
sprite:userDef|{script}|doForever,8
script|doWarp|{script}|doSetVar,2
doIf|script|{createClone}|*|literal:userDef|*|*,1
script|doGlide|{reportRandom}|*|*|literal:userDef,1
"{gotoXY}|literal:userDef|*|*",2
"{reportOr}|reportKeyPressed|*|*",5
"{reportLessThan}|literal:userDef",4
script|setScale|{literal:userDef}|*|*,1
"{snapshot}|stage:userDef",1
"*|{snapshot}|varDec:userDef|varDec:userDef",13
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,9
reportOr|reportAnd|{reportLessThan}|*|*|yPosition|reportMouseY,1
sprite:userDef|script|{doForever}|script|*|*|*,8
setScale|reportRandom|{literal:userDef}|*|*,1
doIf|script|{setHeading}|literal:userDef|*,2
sprite:userDef|{script}|*|*|*|receiveGo,23
doSetVar|{reportProduct}|*|*|*|reportAnd,1
"{script}|receiveGo|hide|setEffect|goToLayer",2
"{gotoXY}|literal:userDef|*",4
script|{doChangeVar}|literal:userDef|*,3
doUntil|script|{changeYPosition}|*|reportProduct|*,1
"{reportProduct}|reportSum|var:userDef",1
sprite:userDef|script|{doForever}|*|script|*|*,17
script|{createClone}|*|*|*|literal:userDef,3
"{reportQuotient}|*|reportMonadic|var:userDef|*",3
sprite:userDef|{script}|gotoXY|setHeading|doForever,1
sprite:userDef|script|{doForever}|*|*|script,10
stage:userDef|sprite:userDef|{script}|*|*|show,1
doForever|script|{gotoXY}|*|*|*|literal:userDef,1
reportOr|reportAnd|{reportLessThan}|*|*|*|reportMouseX,2
"{setEffect}|literal:userDef|literal:userDef|*|*",8
"{doRepeat}|literal:userDef|script|*",2
doSetVar|reportProduct|{reportSum}|var:userDef|*|*|*,1
script|doChangeVar|{var:userDef}|*|*|*,1
doWarp|script|{doIf}|reportTouchingObject|script,2
script|doUntil|{script}|*|*|*|changeYPosition,2
"{reportAnd}|reportMouseDown|*",5
doIf|script|{changeYPosition}|*|var:userDef|*|*,1
doUntil|{reportNot}|*|reportTouchingObject|*|*,1
"{doRepeat}|literal:userDef|script",3
snapshot|stage:userDef|{sprite:userDef}|*|*|script|*,1
script|{gotoXY}|*|literal:userDef|literal:userDef,8
"{goToLayer}|*|literal:userDef",3
script|doIfElse|{script}|*|setEffect|*,1
script|doIf|{reportAnd}|reportLessThan|*,1
script|{changeYPosition}|*|*|var:userDef|*,1
reportOr|reportOr|{reportKeyPressed}|literal:userDef|*|*|*,5
script|{goToLayer}|*|literal:userDef|*,4
script|{changeYPosition}|reportProduct|*,1
script|createClone|{literal:userDef}|*|*|*|*,1
stage:userDef|{sprite:userDef}|*|*|*|script,2
reportProduct|{reportQuotient}|*|*|reportMonadic|var:userDef,1
"{script}|gotoXY|doForever|*|*",2
script|doIfElse|{script}|setEffect,3
script|{doForever}|script|*|*,21
doUntil|{script}|*|changeYPosition|doChangeVar|*,1
"{snapshot}|stage:userDef|varDec:userDef",1
sprite:userDef|{script}|receiveGo,25
doForever|{script}|*|*|doSwitchToCostume|*,2
"{reportAnd}|reportLessThan|reportMouseDown|*",5
script|{doSetVar}|literal:userDef|*|*|*,7
"{setHeading}|*|*|*|literal:userDef",2
"*|*|{snapshot}|varDec:userDef",2
sprite:userDef|{script}|show,2
"{reportLessThan}|literal:userDef|*",2
reportProduct|{var:userDef}|*|*|*|*,1
"{snapshot}|*|*|stage:userDef|varDec:userDef",1
sprite:userDef|script|{doForever}|script|*|*,13
reportNot|reportEquals|{var:userDef}|*|*,1
"{receiveMessage}|*|literal:userDef|*",1
reportOr|{reportKeyPressed}|literal:userDef|*|*|*,10
"{changeEffect}|*|literal:userDef|literal:userDef|*",1
"{reportNot}|*|reportTouchingObject|*",2
"{createClone}|*|literal:userDef|*",3
doIf|{script}|*|createClone|doSetVar|doSetVar,1
"{reportKeyPressed}|literal:userDef|*|*|*",3
"{doForever}|*|*|*|script",9
"{reportOr}|reportOr|*|*",3
"{doForever}|script|*|*|*",2
script|doForever|{script}|doSwitchToCostume|*,3
reportProduct|{reportSum}|*|*|*|reportSum,1
doIf|{script}|doBroadcast|*|*,2
script|doGlide|{literal:userDef}|*|*|*|*,1
doForever|script|{doGlide}|reportRandom|literal:userDef|yPosition,2
sprite:userDef|script|{doRepeat}|literal:userDef|script,3
script|doWarp|{script}|changeYPosition|doIf|doSetVar,1
sprite:userDef|{script}|receiveGo,5
snapshot|stage:userDef|{script}|receiveGo|doForever|*|*,2
script|{gotoXY}|*|literal:userDef,7
"{script}|gotoXY|*|*|*",3
script|doForever|{script}|*|doIf,6
doForever|{script}|*|doSetVar,1
sprite:userDef|script|{doForever}|*|script|*,2
reportProduct|reportOr|{reportAnd}|reportMouseDown|*|*|*,1
script|{doGlide}|yPosition|*|*,1
"{script}|doForever|*",19
script|doWarp|{script}|changeYPosition,1
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,8
sprite:userDef|{script}|*|receiveGo,16
"{sprite:userDef}|script",20
script|doForever|{script}|*|doSwitchToCostume|*,3
"{reportOr}|reportAnd|reportOr",1
script|{setEffect}|literal:userDef|*,1
"{script}|*|receiveGo|gotoXY",1
stage:userDef|sprite:userDef|{script}|receiveGo,16
"{script}|*|*|changeYPosition|*",1
script|doBroadcast|{literal:userDef}|*|*,1
"{stage:userDef}|sprite:userDef|sprite:userDef",5
doRepeat|script|{doWait}|*|reportRandom|*,2
reportSum|{reportSum}|reportProduct,2
"{script}|show",4
"{script}|hide",2
"{yPosition}|*|*",1
doIf|reportEquals|{var:userDef}|*,1
"{receiveInteraction}|*|literal:userDef",1
doIf|{reportOr}|*|reportAnd|reportOr,1
stage:userDef|sprite:userDef|{script}|doForever|*|*|*,13
