PQGram,Count
sprite:userDef|{script}|*|evaluateCustomBlock:userDef,113
sprite:userDef|{script}|*|receiveGo,67
"{script}|doChangeVar|*|*|*",28
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef,31
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide|*,218
"{script}|show",3
sprite:userDef|{script}|evaluateCustomBlock:userDef|hide,247
sprite:userDef|{script}|hide,42
doIf|{script}|gotoXY|*,21
"{script}|doChangeVar|*",32
"{script}|*|evaluateCustomBlock:userDef|hide",53
sprite:userDef|script|{doForever}|script|*,53
script|{doForever}|script|*|*,115
"{script}|*|*|evaluateCustomBlock:userDef|show",12
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide|*,141
doForever|script|{doIf}|*|*|*|reportTouchingObject,48
"{sprite:userDef}|script|script|script",90
script|{doIf}|*|reportTouchingObject|script,58
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
"{gotoXY}|*|*|*|literal:userDef",25
stage:userDef|{sprite:userDef}|script|script,272
"{doChangeVar}|varMenu:userDef|literal:userDef|*",20
doIf|{reportTouchingObject}|*|*|literal:userDef,70
sprite:userDef|script|{doForever}|*|script,1
doForever|script|{doIf}|script|*|*|*,21
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide,212
stage:userDef|sprite:userDef|{script}|doForever,66
stage:userDef|sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|doForever,10
"{sprite:userDef}|script|script",5
"{doGlide}|*|literal:userDef",21
stage:userDef|sprite:userDef|{script}|hide|*|*|*,69
script|doForever|{script}|doGlide|*|*,12
sprite:userDef|{script}|evaluateCustomBlock:userDef,300
stage:userDef|sprite:userDef|{script}|doForever|*,40
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
snapshot|stage:userDef|{sprite:userDef}|script|*,35
"{doIf}|*|*|reportTouchingObject",59
"{script}|receiveGo|hide|*",31
sprite:userDef|{script}|*|*|*|evaluateCustomBlock:userDef,232
script|doForever|{script}|*|doIf|*|*,78
script|doForever|{script}|doIf|*,61
"{script}|receiveGo|hide|*|*",26
"{script}|*|evaluateCustomBlock:userDef",146
"{script}|*|receiveGo|hide|*",39
"{script}|*|receiveGo",111
doIf|script|{doChangeVar}|literal:userDef,2
sprite:userDef|{script}|receiveGo|hide|*,39
"{script}|doGlide|*",13
doForever|script|{doIf}|*|reportKeyPressed|script,23
script|{doIf}|*|reportTouchingObject,75
script|{doForever}|*|*|script|*,15
"{script}|evaluateCustomBlock:userDef",305
script|{doGlide}|*|*|*|literal:userDef,22
sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|doForever,34
sprite:userDef|{script}|evaluateCustomBlock:userDef|hide,32
script|doIf|{script}|doChangeVar|*|*|*,10
sprite:userDef|{script}|*|evaluateCustomBlock:userDef,328
"{script}|*|evaluateCustomBlock:userDef|hide",268
"{script}|*|doIf",98
doIf|{script}|*|doChangeVar|*|*,10
"{script}|evaluateCustomBlock:userDef|hide|*|*",166
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
"{doIf}|*|*|reportTouchingObject|script",69
sprite:userDef|{script}|show|*|*,42
script|{doIf}|reportTouchingObject|script,24
"{doIf}|reportTouchingObject|script|*|*",30
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
sprite:userDef|{script}|hide|*,25
stage:userDef|{sprite:userDef}|script|script,57
"{script}|*|*|*|receiveGo",52
"{script}|hide|*|*|*",223
snapshot|stage:userDef|{sprite:userDef}|script|script|script,230
doForever|script|{doGlide}|*|*|literal:userDef,38
stage:userDef|sprite:userDef|{script}|evaluateCustomBlock:userDef,82
script|doIf|{script}|gotoXY|*|*|*,32
"{script}|doIf|*|*",68
stage:userDef|sprite:userDef|{script}|hide|*,312
snapshot|stage:userDef|{sprite:userDef}|script|script,441
"{script}|doIf|*|*|*",75
"{script}|*|receiveGo",31
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide|*,67
script|{gotoXY}|literal:userDef|*|*,42
doForever|{script}|doIf,66
script|doIf|{script}|*|doChangeVar|*,32
sprite:userDef|{script}|doForever,108
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide,15
script|{doForever}|*|script,60
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef,35
stage:userDef|{sprite:userDef}|script|script|script|script,200
doIf|script|{doChangeVar}|*|*|*|varMenu:userDef,13
stage:userDef|{sprite:userDef}|script|script|script,76
sprite:userDef|{script}|evaluateCustomBlock:userDef|hide|*,230
"{sprite:userDef}|script|script|*|*",3
"{script}|doGlide",4
script|doIf|{reportKeyPressed}|*|literal:userDef,22
sprite:userDef|{script}|hide,122
"{script}|evaluateCustomBlock:userDef|show",23
stage:userDef|{sprite:userDef}|script|*|*|*,36
"{doIf}|script",57
doIf|{reportTouchingObject}|literal:userDef|*,29
stage:userDef|sprite:userDef|{script}|evaluateCustomBlock:userDef|hide|*,172
doIf|{script}|gotoXY|*|*,4
sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|hide,90
sprite:userDef|{script}|hide|*|*|*,206
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef,228
script|doIf|{reportTouchingColor}|*|*|literal:userDef,3
"{script}|*|*|receiveGo|doForever",2
script|{doGlide}|literal:userDef|*,26
doTellTo|{reifyScript}|*|list|script|*,2
snapshot|stage:userDef|{sprite:userDef}|script,416
stage:userDef|{sprite:userDef}|script|script|script|script,154
stage:userDef|sprite:userDef|{script}|evaluateCustomBlock:userDef,297
"{script}|hide",227
"{script}|doForever|*|*",26
script|doForever|{script}|*|doIf|*|*,4
"{reportTouchingObject}|*|*|literal:userDef",75
"{script}|evaluateCustomBlock:userDef|show|*|*",18
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,69
stage:userDef|sprite:userDef|{script}|hide|*,118
script|{doIf}|reportTouchingObject|script|*|*,54
"{script}|receiveGo|doForever",1
stage:userDef|sprite:userDef|{script}|hide|*|*,308
script|{doForever}|*|script|*,25
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*,87
doForever|script|{doIf}|reportTouchingColor,5
stage:userDef|sprite:userDef|{script}|show|*|*,34
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
sprite:userDef|{script}|gotoXY|*|*|*,3
"{sprite:userDef}|script",475
"{script}|*|*|evaluateCustomBlock:userDef|hide",15
"{script}|*|*|*|doIf",40
"{script}|hide|*|*",7
"{doIf}|*|reportTouchingObject|script",59
sprite:userDef|{script}|doForever|*|*,64
doForever|script|{doIf}|reportTouchingObject,45
sprite:userDef|{script}|receiveGo,145
doForever|script|{doIf}|script|*|*|*,95
doIf|script|{gotoXY}|literal:userDef|*,25
doForever|script|{doIf}|script,72
"{script}|evaluateCustomBlock:userDef",304
"{reportTouchingObject}|*|literal:userDef|*",2
"{changeYPosition}|*|literal:userDef|*|*",12
script|doForever|{script}|*|*|*|doIf,98
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
doIf|script|{gotoXY}|*|literal:userDef|literal:userDef|*,7
"{sprite:userDef}|*|script|script",12
sprite:userDef|{script}|hide|*,240
"{script}|*|*|doIf",48
snapshot|stage:userDef|{sprite:userDef}|script|script,244
"{doIf}|*|*|*|reportTouchingObject",75
sprite:userDef|{script}|evaluateCustomBlock:userDef|hide|*,33
"{script}|evaluateCustomBlock:userDef|hide|*",144
"{doGlide}|literal:userDef|*|*",24
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef|doForever,34
"{script}|*|evaluateCustomBlock:userDef|hide|*",230
stage:userDef|sprite:userDef|{script}|hide|*|*|*,308
"{reportTouchingObject}|*|*|literal:userDef|*",28
script|{doPlaySoundUntilDone}|*|*|literal:userDef|*,8
script|{doIf}|*|*|reportTouchingObject,58
"{reifyScript}|script|*|*",4
"{doIf}|reportTouchingObject|script|*",74
doForever|script|{doIf}|script|*,91
"{reportTouchingObject}|*|*|*|literal:userDef",10
"{script}|hide|*",104
script|{doForever}|script|*,84
"{doForever}|*|script",65
"{script}|hide|*|*|*",26
doIf|{script}|doChangeVar|*|*|*,7
doTellTo|reifyScript|{script}|doSwitchToCostume|*,7
sprite:userDef|script|{doForever}|*|*|script,97
"{script}|*|*|evaluateCustomBlock:userDef",83
"{sprite:userDef}|*|*|script|script",14
doForever|script|{doIf}|*|*|reportTouchingObject|script,48
script|doIf|{script}|changeYPosition|*,12
doIf|{script}|doChangeVar|*,23
script|{doGlide}|literal:userDef|*|*,18
script|{gotoXY}|*|literal:userDef|literal:userDef,5
"{script}|evaluateCustomBlock:userDef|hide",143
stage:userDef|sprite:userDef|{script}|show|*,25
stage:userDef|sprite:userDef|{script}|doTellTo|*|*|*,1
stage:userDef|sprite:userDef|{script}|evaluateCustomBlock:userDef|hide|*,218
"{script}|receiveGo|doForever|*",57
stage:userDef|sprite:userDef|{script}|*|*|receiveGo|doForever,18
snapshot|stage:userDef|{sprite:userDef}|script,303
sprite:userDef|{script}|doForever,28
"{sprite:userDef}|script|script|script",305
"{sprite:userDef}|script|script|script",418
doForever|script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,28
"{doPlaySoundUntilDone}|literal:userDef|*",7
stage:userDef|sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef,186
sprite:userDef|script|{doForever}|script|*|*,82
sprite:userDef|{script}|*|*|receiveGo,52
doIf|{reportTouchingObject}|*|literal:userDef|*|*,2
sprite:userDef|{script}|*|*|*|receiveGo,115
sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef,277
doIf|{reportTouchingObject}|literal:userDef|*|*,6
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*|*,19
snapshot|stage:userDef|{sprite:userDef}|script|script|script,184
script|doForever|{script}|*|*|*|doIf,24
"{sprite:userDef}|script",21
sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef,74
sprite:userDef|{script}|*|*|*|evaluateCustomBlock:userDef,278
"{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef|sprite:userDef",33
stage:userDef|{sprite:userDef}|script|script|script,273
"{script}|evaluateCustomBlock:userDef|hide",223
script|doIf|{reportTouchingObject}|literal:userDef|*|*|*,36
script|doIf|{script}|*|*|gotoXY|*,7
"{script}|evaluateCustomBlock:userDef|doForever|*|*",40
"{script}|doForever|*|*|*",33
"{script}|hide",228
doIf|script|{gotoXY}|*|literal:userDef,4
sprite:userDef|{script}|doForever|*,51
script|doIf|{script}|changeYPosition|*|*,5
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|show,12
"{script}|*|*|receiveGo",139
"{script}|evaluateCustomBlock:userDef|doForever|*",6
stage:userDef|sprite:userDef|{script}|evaluateCustomBlock:userDef|hide,169
sprite:userDef|{script}|show|*|*|*,12
"{doIf}|script",56
doForever|script|{doGlide}|*|*|*|literal:userDef,10
reifyScript|script|{doSwitchToCostume}|literal:userDef,4
script|{doForever}|script|*|*|*,52
doIf|{reportTouchingObject}|literal:userDef|*|*|*,22
script|{gotoXY}|literal:userDef|*|*|*,35
"{script}|*|evaluateCustomBlock:userDef",66
stage:userDef|{sprite:userDef}|script|script|script|*,26
sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|hide,113
"{sprite:userDef}|script|script|script|script",276
doIf|script|{gotoXY}|*|*|literal:userDef,33
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide|*,172
"{script}|hide|*",24
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide,90
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|show|*,28
"{sprite:userDef}|script|script|script",203
"{gotoXY}|literal:userDef|*|*",2
doIf|{script}|doChangeVar|*|*|*,30
script|{gotoXY}|literal:userDef|*|*,36
"{sprite:userDef}|script|script|script|script",79
"{script}|*|doPlaySoundUntilDone|*|*",5
"{script}|evaluateCustomBlock:userDef|gotoXY|*",2
snapshot|stage:userDef|{sprite:userDef}|script|script,447
"{script}|*|*|*|evaluateCustomBlock:userDef",74
sprite:userDef|script|{doForever}|script|*|*|*,8
snapshot|stage:userDef|{sprite:userDef}|script|script|script,138
sprite:userDef|{script}|*|*|*|receiveGo,23
"{script}|doIf|*|*|*",81
sprite:userDef|{script}|hide|*|*,184
"{gotoXY}|literal:userDef|literal:userDef|*",16
"{script}|doGlide",5
script|{doIf}|script|*|*|*,94
stage:userDef|{sprite:userDef}|script|script|script,82
"{sprite:userDef}|script",474
doForever|script|{doGlide}|literal:userDef,59
script|{doIf}|*|reportKeyPressed|script,24
"{doIf}|reportTouchingObject|script|*|*",36
sprite:userDef|{script}|receiveGo,65
"{script}|evaluateCustomBlock:userDef",303
stage:userDef|sprite:userDef|{script}|hide|*,318
stage:userDef|sprite:userDef|{script}|evaluateCustomBlock:userDef|doForever,5
"{script}|*|*|doChangeVar|*",4
snapshot|stage:userDef|{sprite:userDef}|script|script|script|*,42
stage:userDef|sprite:userDef|{script}|hide,263
script|{doGlide}|literal:userDef,6
reifyScript|{script}|doSwitchToCostume,6
doIf|{script}|changeXPosition|*,5
doIf|script|{gotoXY}|*|literal:userDef,10
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|hide,21
"{doIf}|*|*|reportTouchingObject|script",75
"{doForever}|*|*|*|script",100
stage:userDef|{sprite:userDef}|script|script|script|script,246
stage:userDef|sprite:userDef|{script}|hide|*,112
script|{doForever}|*|script|*,31
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef,29
"{script}|doForever|*",79
script|{changeXPosition}|literal:userDef|*|*|*,4
script|{doIf}|reportTouchingObject,48
stage:userDef|sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef,232
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*,41
sprite:userDef|{script}|evaluateCustomBlock:userDef|hide,134
sprite:userDef|{script}|*|*|*|evaluateCustomBlock:userDef,140
snapshot|stage:userDef|{sprite:userDef}|script,518
sprite:userDef|{script}|hide,282
"{script}|doIf|*",99
sprite:userDef|{script}|evaluateCustomBlock:userDef,60
doForever|script|{doGlide}|literal:userDef|literal:userDef,39
sprite:userDef|{script}|show,2
doForever|script|{doGlide}|literal:userDef|literal:userDef|*|*,32
"{doIf}|script",59
script|{doForever}|*|script|*|*,113
stage:userDef|sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef,117
sprite:userDef|script|{gotoXY}|literal:userDef|*|*|*,7
"{doIf}|*|reportKeyPressed|script",24
doIf|{script}|*|doPlaySoundUntilDone|*,3
sprite:userDef|{script}|hide|*|*|*,275
script|{doForever}|script,87
"{script}|*|evaluateCustomBlock:userDef|hide|*",33
stage:userDef|sprite:userDef|{script}|hide,37
"{doIf}|*|reportTouchingObject|script|*",6
script|{doGlide}|literal:userDef|*|*,24
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever|*,62
"{script}|hide|*",184
sprite:userDef|script|{doForever}|*|*|script,51
"{script}|doChangeVar|*|*|*",22
"{script}|*|evaluateCustomBlock:userDef|hide|*",236
sprite:userDef|{script}|evaluateCustomBlock:userDef,140
"{script}|evaluateCustomBlock:userDef|hide|*",246
"{sprite:userDef}|script|script",432
"{script}|hide|*|*",109
"{script}|hide",229
"{doForever}|*|*|script",68
script|doGlide|{literal:userDef}|*|*|*|*,1
snapshot|stage:userDef|{sprite:userDef}|script|script,53
doForever|script|{doIf}|*|reportKeyPressed|script|*,6
doIf|script|{gotoXY}|literal:userDef|*,19
sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|hide,205
script|doIf|{script}|*|*|doChangeVar|*,33
stage:userDef|sprite:userDef|{script}|hide|*|*|*,291
sprite:userDef|{script}|hide|*|*|*,160
script|{doForever}|script|*|*,121
script|{doIf}|*|reportTouchingObject|script,64
sprite:userDef|{script}|evaluateCustomBlock:userDef|hide|*|*,249
"{doIf}|*|*|*|reportTouchingObject",69
"{doGlide}|literal:userDef|literal:userDef",19
snapshot|stage:userDef|{sprite:userDef}|script|script,47
doIf|script|{changeXPosition}|literal:userDef|*|*|*,6
script|{doChangeVar}|varMenu:userDef|literal:userDef,8
script|{gotoXY}|literal:userDef,71
"{gotoXY}|*|*|*|literal:userDef",19
"{sprite:userDef}|script",20
"{doChangeVar}|*|*|*|varMenu:userDef",12
stage:userDef|sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|hide,107
doForever|script|{doIf}|*|*|*|reportKeyPressed,9
script|{doChangeVar}|varMenu:userDef,26
"{stage:userDef}|sprite:userDef|sprite:userDef",5
stage:userDef|sprite:userDef|{script}|doForever|*,46
sprite:userDef|{script}|doForever|*|*,58
"{doGlide}|literal:userDef|literal:userDef|*",38
stage:userDef|sprite:userDef|{script}|receiveGo|doSetVar,6
"{script}|show",4
doIf|{script}|doPlaySoundUntilDone|*|*|*,2
snapshot|stage:userDef|{sprite:userDef}|script|script|script,276
