PQGram,Count
stage:userDef|sprite:userDef|{script}|*|*|receiveKey|*,2
"{script}|*|doChangeVar|*|*",1
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
doForever|script|{doIf}|script|*|*,6
doIf|{script}|playSound|*|*|*,7
script|doIf|{reportLessThan}|literal:userDef|var:userDef|*,4
"{reportLessThan}|*|*|literal:userDef",9
stage:userDef|sprite:userDef|{script}|receiveGo|doForever,3
script|{doIf}|reportEquals|script|*,11
script|{doForever}|*|script|*|*,3
"{receiveKey}|literal:userDef|*|*",4
script|doIf|{reportEquals}|var:userDef,9
"{script}|*|*|*|evaluateCustomBlock:userDef",5
doIf|{script}|playSound|*|*,1
script|{doSetVar}|*|varMenu:userDef,1
doSetVar|{varMenu:userDef}|*|*,1
script|doIf|{reportEquals}|*|literal:userDef|var:userDef,7
stage:userDef|{sprite:userDef}|script|script|script,4
"{doSwitchToCostume}|*|literal:userDef|*",1
script|{doChangeVar}|*|*|*|varMenu:userDef,4
script|{doIf}|*|*|reportEquals|script,3
"{script}|doIf|doIf|doIf|doIf",5
"{script}|doChangeVar",4
"{reportLessThan}|*|literal:userDef|var:userDef",6
doIf|script|{doSwitchToCostume}|literal:userDef,1
doIf|{reportLessThan}|*|*|literal:userDef|var:userDef,5
"{script}|doIf|*|*|*",3
reportLessThan|{var:userDef}|*|*|*,1
doForever|{script}|*|*|doSetVar,1
"{script}|*|*|receiveGo",1
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
sprite:userDef|{script}|*|*|receiveGo,2
doIf|script|{playSound}|literal:userDef|*|*,14
"{doSetVar}|reportListItem|*|*",1
doIf|{script}|evaluateCustomBlock:userDef|playSound|*,9
doIf|{script}|doIf|*,4
script|doIf|{script}|*|doChangeVar|*|*,1
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*,1
script|doIf|{script}|playSound|*,3
"{sprite:userDef}|script|script",5
"{playSound}|literal:userDef",6
"{reportLessThan}|literal:userDef",6
"{doIf}|script|*|*|*",22
"{playSound}|*|literal:userDef|*",9
script|{doIf}|*|reportLessThan|script|*,2
script|doSetVar|{reportListItem}|*|*|*|var:userDef,1
script|doIf|{script}|*|evaluateCustomBlock:userDef|playSound,1
script|{doIf}|reportEquals|script|*|*,10
snapshot|customBlock:userDef|{script}|*|*|*|*,1
doIf|{reportEquals}|*|literal:userDef|var:userDef|*,9
doIf|{reportEquals}|literal:userDef|var:userDef,2
script|doIf|{reportLessThan}|*|literal:userDef|var:userDef|*,4
script|doIf|{script}|*|doIf,4
script|doIf|{script}|doSwitchToCostume|evaluateCustomBlock:userDef|playSound,1
"{script}|*|*|evaluateCustomBlock:userDef",6
doIf|script|{doIf}|*|reportLessThan|script|*,6
doIf|{script}|*|*|*|doIf,2
"{playSound}|literal:userDef|*|*|*",1
"{playSound}|literal:userDef|*|*",8
"{doIf}|*|*|*|reportEquals",8
script|{doIf}|*|*|*|reportLessThan,1
doIf|script|{doChangeVar}|literal:userDef,2
"{playSound}|*|literal:userDef|*|*",5
