PQGram,Count
script|doIf|{script}|show|*|*|*,2
"{script}|doIfElse|*",10
sprite:userDef|script|{doBroadcast}|literal:userDef|*|*,5
doIfElse|{script}|doWait,25
"{script}|hide",1
"{script}|show",3
"{script}|doBroadcast",30
"{receiveMessage}|literal:userDef|*|*|*",28
sprite:userDef|{script}|hide,42
snapshot|stage:userDef|{script}|doSwitchToCostume|doWait|doSwitchToCostume|doWait,3
"{sprite:userDef}|*|*|script|script",17
"{doBroadcast}|*|*|literal:userDef|*",41
"{setScale}|*|literal:userDef|*|*",6
script|{doIf}|*|*|*|reportListContainsItem,4
"{script}|*|*|*|receiveMessage",58
doIfElse|{script}|hide,2
"{reportTouchingObject}|*|*|*|literal:userDef",7
doIfElse|script|{doBroadcast}|*|*|literal:userDef|*,9
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
stage:userDef|{sprite:userDef}|script|*,17
stage:userDef|sprite:userDef|{script}|hide|doBroadcast|*|*,4
"{doAddToList}|var:userDef|*|*",5
stage:userDef|sprite:userDef|{script}|show|*,28
sprite:userDef|script|{doForever}|*|script,1
script|{doAddToList}|var:userDef|*|*|*,5
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
sprite:userDef|{script}|doDeleteFromList,2
script|{doDeleteFromList}|literal:userDef,4
script|{doWait}|literal:userDef|*|*|*,40
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
"{script}|*|receiveMessage|show",3
script|doIf|{script}|doBroadcast,8
"{doIf}|*|reportListContainsItem|script|*",1
doIfElse|script|{doBroadcast}|literal:userDef,12
snapshot|stage:userDef|{script}|*|*|*|receiveMessage,8
stage:userDef|{script}|*|*|receiveMessage,12
script|doIfElse|{reportTouchingObject}|*|*|literal:userDef|*,4
stage:userDef|{script}|doForever|*|*|*,1
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
"{doIfElse}|script|*|*",8
"{script}|receiveMessage|hide|*|*",14
"{doWait}|literal:userDef|*|*",24
sprite:userDef|script|{doGlide}|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
"{script}|hide|*|*",58
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
stage:userDef|sprite:userDef|{script}|receiveInteraction|hide|doBroadcast|*,5
doIfElse|script|{doAddToList}|*|literal:userDef|var:userDef,4
sprite:userDef|script|{receiveMessage}|*|*|literal:userDef,63
"{script}|hide|doSwitchToCostume|doBroadcast|*",1
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
stage:userDef|script|{doWait}|literal:userDef|*|*|*,9
"*|snapshot|{stage:userDef}|sprite:userDef",17
"{script}|*|*|*|doBroadcast",6
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
script|{doSwitchToCostume}|literal:userDef|*|*|*,29
sprite:userDef|{script}|hide|*,25
script|{doWait}|literal:userDef|*|*,21
stage:userDef|{sprite:userDef}|script|script,57
doIfElse|script|{doSwitchToCostume}|literal:userDef|*,12
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
"{doAddToList}|*|*|*|literal:userDef",2
stage:userDef|sprite:userDef|{script}|doWaitUntil|doAsk|doIfElse|*,1
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIfElse|{reportTouchingObject}|*|literal:userDef|*|*,1
script|receiveMessage|{literal:userDef}|*|*|*,1
stage:userDef|sprite:userDef|{script}|receiveMessage|*|*|*,3
"{script}|*|receiveGo",31
script|doIfElse|{script}|doWait|doSwitchToCostume|doWait,6
doForever|script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,3
"{script}|hide|*|*|*",29
sprite:userDef|{script}|doIf|*|*|*,1
script|doIfElse|{script}|hide|doBroadcast|doBroadcast|doSwitchToCostume,1
script|{doSwitchToCostume}|*|*|literal:userDef,67
script|{receiveMessage}|*|literal:userDef|*,4
"{script}|doDeleteFromList",1
"{sprite:userDef}|script|script|*|*",3
sprite:userDef|{script}|*|*|*|show,1
script|{doWait}|*|literal:userDef|*|*,20
stage:userDef|script|{doSwitchToCostume}|literal:userDef|*,12
script|doIfElse|{script}|doSwitchToCostume|doWait,21
"{receiveInteraction}|*|*|*|literal:userDef",12
sprite:userDef|{script}|doSwitchToCostume|hide|*|*,2
script|{hide}|*|*,1
"{sprite:userDef}|*|*|script",10
"{script}|*|*|receiveGo|doForever",2
"{script}|doWait|forward",5
script|doIfElse|{script}|*|doSwitchToCostume|doBroadcast|*,1
stage:userDef|script|{doSwitchToCostume}|literal:userDef|*|*|*,7
script|{doWait}|literal:userDef|*,5
"{doBroadcast}|*|*|*|literal:userDef",23
snapshot|stage:userDef|{sprite:userDef}|script,37
stage:userDef|{sprite:userDef}|script,1
sprite:userDef|{script}|receiveGo|show|*|*,1
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
