PQGram,Count
"{reportListItem}|reportSum|var:userDef|*|*",8
sprite:userDef|{script}|receiveMessage|hide,2
sprite:userDef|{script}|gotoXY,3
"{reportSum}|*|*|literal:userDef",18
"{script}|*|*|doSetVar",5
sprite:userDef|{script}|doPlaySoundUntilDone|doPlaySoundUntilDone|doPlaySoundUntilDone,1
"{evaluateCustomBlock:userDef}|*|literal:userDef",1
"{script}|hide",1
"{script}|show",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
script|doReplaceInList|{reportDifference}|*|var:userDef,1
sprite:userDef|script|{doInsertInList}|*|*|var:userDef|literal:userDef,1
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doRepeat}|*|*|reportListLength,4
script|{doRepeat}|literal:userDef|script|*,1
script|evaluateCustomBlock:userDef|{reportListItem}|*|*|literal:userDef,3
stage:userDef|sprite:userDef|{script}|receiveMessage,5
"{script}|*|*|*|doStopThis",1
reportLessThan|{reportListItem}|reportSum|var:userDef|*,2
doRepeat|{reportListLength}|*|var:userDef,1
script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,2
reportDifference|reportListItem|{var:userDef}|*|*,1
script|{doChangeVar}|*|*|*|varMenu:userDef,4
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
"{evaluateCustomBlock:userDef}|reportListItem|*|*",1
reportNot|{reportEquals}|*|*|reportListItem|reportSum,1
evaluateCustomBlock:userDef|{reportListItem}|*|literal:userDef|var:userDef,4
script|{hide}|*|*|*,1
doIf|{reportNot}|*|*|reportEquals,1
reportListItem|{reportSum}|var:userDef|*,3
"{script}|doRepeat|*|*|*",1
doIf|script|{doStopThis}|*|literal:userDef|*,3
doIf|script|{doSwitchToCostume}|literal:userDef,1
reportLessThan|{var:userDef}|*|*|*,1
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
sprite:userDef|script|{receiveOnClone}|*,1
doRepeat|script|{evaluateCustomBlock:userDef}|literal:userDef|*|*,6
script|doIf|{reportLessThan}|var:userDef,2
doIf|{reportLessThan}|*|*|*|var:userDef,1
sprite:userDef|{script}|*|*|receiveGo,2
sprite:userDef|{script}|doDeleteFromList,2
sprite:userDef|script|{doGlide}|*|literal:userDef|literal:userDef|literal:userDef,1
script|{doInsertInList}|var:userDef|literal:userDef|var:userDef,1
"{script}|*|doWarp",1
doRepeat|script|{evaluateCustomBlock:userDef}|literal:userDef|*|*|*,6
sprite:userDef|script|{doInsertInList}|*|var:userDef|literal:userDef,1
sprite:userDef|script|{doIf}|*|reportLessThan|script,1
doWarp|script|{doSetVar}|varMenu:userDef|literal:userDef,1
"{doBroadcast}|*|literal:userDef|*|*",6
doInsertInList|{literal:userDef}|*|*|*|*,1
doReplaceInList|{reportSum}|*|literal:userDef|reportListItem|*,1
doRepeat|script|{doWearNextCostume}|*|*,1
"{sprite:userDef}|script|script",5
stage:userDef|sprite:userDef|{script}|doIfElse|doPlayNote,1
sprite:userDef|{script}|hide|*|*|*,4
"{script}|setColor",1
"{reportSum}|literal:userDef|var:userDef|*",12
doIf|script|{doReplaceInList}|reportSum|*|*|*,2
script|doIf|{script}|doReplaceInList,4
script|{doIf}|*|reportLessThan|script|*,2
stage:userDef|sprite:userDef|{script}|doChangeVar|evaluateCustomBlock:userDef|evaluateCustomBlock:userDef,1
"{reportListItem}|*|*|*|reportSum",9
stage:userDef|sprite:userDef|{script}|*|receiveMessage|doChangeVar,1
customBlock:userDef|{script}|doRepeat|doIf|*,3
sprite:userDef|{script}|doSwitchToCostume|doPlaySoundUntilDone,1
sprite:userDef|customBlock:userDef|{script}|doIf|*|*,1
doWarp|script|{doRepeat}|reportListLength|script,1
"{reportLessThan}|reportListItem|literal:userDef|*",3
"{doGlide}|*|*|literal:userDef",6
"*|*|{snapshot}|stage:userDef|varDec:userDef|varDec:userDef|varDec:userDef",1
sprite:userDef|script|{doIf}|*|reportLessThan|script|*,1
doPlaySoundUntilDone|{literal:userDef}|*|*,1
script|{doIfElse}|*|*|reportListContainsItem,2
"{script}|*|*|receiveMessage|clear",1
"{reportSum}|literal:userDef",15
"{doPlaySoundUntilDone}|*|literal:userDef",4
sprite:userDef|{script}|*|receiveMessage|clear,1
"{script}|doIf|doSwitchToCostume|gotoXY",1
"{doGlide}|*|literal:userDef",1
stage:userDef|sprite:userDef|{script}|doPlayNote,1
customBlock:userDef|script|{doIf}|*|*|reportLessThan,3
sprite:userDef|script|{doIfElse}|script|script,1
script|{doReplaceInList}|reportDifference,1
sprite:userDef|script|{evaluateCustomBlock:userDef}|*|reportListItem,3
"{script}|*|*|*|receiveMessage",8
script|doRepeat|{reportListLength}|var:userDef|*|*,4
script|{doIf}|*|reportEquals,1
sprite:userDef|script|{doGlide}|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
doIf|{script}|*|*|*|doSetVar,1
sprite:userDef|{script}|*|*|receiveMessage,8
"{reportSum}|var:userDef|*|*|*",13
reportEquals|{reportListItem}|reportSum|var:userDef|*,3
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
"{reportSum}|var:userDef|*|*",1
"{doChangeVar}|literal:userDef|*",3
"{reportSum}|reportListItem|*",1
doReplaceInList|{reportDifference}|*|var:userDef,1
"{doIfElse}|reportListContainsItem",2
"{doIf}|*|reportLessThan",4
"{customBlock:userDef}|script",3
reportProduct|{literal:userDef}|*,1
doRepeat|script|{doIf}|reportNot|script,4
doRepeat|script|{evaluateCustomBlock:userDef}|*|literal:userDef,1
script|{up}|*|*|*|*,1
reportSum|reportListItem|{reportSum}|*|*|literal:userDef,2
sprite:userDef|customBlock:userDef|{script}|*|doWarp|*|*,1
"*|{snapshot}|varDec:userDef|*|*",1
script|evaluateCustomBlock:userDef|{reportListItem}|*|literal:userDef|var:userDef,4
"{reportListItem}|literal:userDef|var:userDef|*",4
sprite:userDef|script|{doGlide}|literal:userDef|*,2
script|{doBroadcast}|literal:userDef|*|*|*,6
sprite:userDef|{script}|doPlaySoundUntilDone|*,1
"{reportDifference}|literal:userDef|*",1
"{doSwitchToCostume}|literal:userDef|*|*|*",2
"*|snapshot|{stage:userDef}|*|*|sprite:userDef",1
reportEquals|{literal:userDef}|*|*|*,1
script|receiveMessage|{literal:userDef}|*|*|*,1
"{script}|*|*|evaluateCustomBlock:userDef",1
"{reportSum}|*|*|literal:userDef|var:userDef",3
script|{doIf}|script|*,3
reportSum|reportListItem|{reportSum}|literal:userDef|var:userDef,2
"{reportNot}|*|reportEquals|*|*",3
customBlock:userDef|script|{doRepeat}|reportListLength|script|*|*,2
script|{down}|*|*|*|*,1
"{doIf}|script|*|*",1
customBlock:userDef|script|{doSetVar}|*|*|*|varMenu:userDef,3
script|{doSwitchToCostume}|*|*|*|literal:userDef,10
doIf|{script}|*|doReplaceInList,2
"{sprite:userDef}|*|script",1
sprite:userDef|{script}|doIf|*|*|*,1
"{reportListItem}|*|literal:userDef|var:userDef",2
script|evaluateCustomBlock:userDef|{literal:userDef}|*|*|*,1
"{script}|*|doSwitchToCostume",6
"{reportSum}|var:userDef",6
createClone|{literal:userDef}|*|*|*|*,1
script|{receiveMessage}|*|literal:userDef|*,4
"{script}|doDeleteFromList",1
"{script}|doGlide",4
script|doRepeat|{script}|evaluateCustomBlock:userDef|evaluateCustomBlock:userDef,1
sprite:userDef|{script}|clear,1
"{reportLessThan}|*|*|reportListItem|literal:userDef",1
"{sprite:userDef}|customBlock:userDef|*",1
sprite:userDef|{script}|receiveGo|setColor|up|clear,1
"{doBroadcast}|literal:userDef|*|*|*",2
script|doIf|{script}|*|*|*|doReplaceInList,3
script|{hide}|*|*,1
"{doReplaceInList}|*|*|*|reportSum",1
sprite:userDef|script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,3
script|{evaluateCustomBlock:userDef}|*|reportListItem|*|*,4
"{reportListItem}|*|*|reportSum|var:userDef",9
doRepeat|{reportListLength}|var:userDef|*|*,4
sprite:userDef|customBlock:userDef|{script}|*|doIf,1
stage:userDef|{sprite:userDef}|script,1
doIf|{script}|*|doSwitchToCostume|*,1
reportEquals|{reportSum}|var:userDef,2
"{doSwitchToCostume}|*|literal:userDef|*|*",6
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
script|{doRepeat}|*|*|literal:userDef,1
sprite:userDef|script|{doGlide}|*|literal:userDef|literal:userDef,2
stage:userDef|sprite:userDef|{script}|doChangeVar,2
"{evaluateCustomBlock:userDef}|*|literal:userDef",11
reportListItem|{reportSum}|*|literal:userDef|var:userDef,1
doSetVar|{varMenu:userDef}|*,1
"{script}|*|doReplaceInList|doSwitchToCostume|doBroadcast",1
stage:userDef|{sprite:userDef}|script,11
"{doIf}|reportNot|script",1
script|{receiveInteraction}|*|*|literal:userDef,1
"{customBlock:userDef}|*|script",2
script|doReplaceInList|{reportDifference}|*|*|var:userDef,1
reportNot|{reportEquals}|reportListItem,3
"{sprite:userDef}|customBlock:userDef|customBlock:userDef",2
"{setColor}|literal:userDef",1
"{reportListItem}|literal:userDef",2
sprite:userDef|customBlock:userDef|{script}|doIf|*,3
script|{doChangeVar}|literal:userDef|*|*,8
doIf|{reportEquals}|*|literal:userDef|var:userDef,2
"{gotoXY}|*|literal:userDef|literal:userDef|*",1
doReplaceInList|{reportSum}|reportListItem|*,1
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
"{reportSum}|var:userDef|*|*|*",16
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",4
"{script}|doPlaySoundUntilDone|doWait",1
"{doDeleteFromList}|literal:userDef|var:userDef|*",1
reportSum|{reportListItem}|reportSum,2
script|doIf|{reportLessThan}|*|*|*|reportListItem,2
script|doIf|{reportLessThan}|literal:userDef|*|*,1
script|{receiveMessage}|*|literal:userDef|*,7
sprite:userDef|script|{doGlide}|literal:userDef|literal:userDef|*,1
"{doSwitchToCostume}|literal:userDef|*|*",5
"{reportLessThan}|*|reportListItem",1
"{script}|doBroadcast|*|*",5
reportSum|reportListItem|{reportSum}|*|literal:userDef|var:userDef,3
"{doReplaceInList}|reportSum|*",3
"{sprite:userDef}|*|varDec:userDef|varDec:userDef|varDec:userDef",1
"{reportSum}|*|*|literal:userDef|reportListItem",1
sprite:userDef|script|{receiveKey}|literal:userDef|*|*|*,1
stage:userDef|sprite:userDef|{script}|receiveInteraction|doIfElse|doPlayNote,1
stage:userDef|sprite:userDef|{script}|*|receiveGo|setColor,1
reportSum|reportListItem|{reportDifference}|literal:userDef|*|*,1
doRepeat|{reportListLength}|var:userDef|*,4
script|doIf|{script}|*|doReplaceInList|doSwitchToCostume,2
