PQGram,Count
"{script}|hide",1
"{script}|show",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
script|doIf|{script}|doIfElse|*|*|*,1
snapshot|stage:userDef|{script}|receiveGo,1
reportOr|reportOr|{reportKeyPressed}|*|*|*|literal:userDef,2
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
reportOr|{reportAnd}|*|reportLessThan,8
script|{doForever}|*|script|*|*,3
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
stage:userDef|sprite:userDef|{script}|receiveMessage,5
"{reportAttributeOf}|literal:userDef|literal:userDef|*|*",3
"{script}|*|*|changeEffect",9
"{reportProduct}|*|*|*|literal:userDef",3
"{reportTouchingObject}|*|*|*|literal:userDef",7
script|doIf|{script}|*|doRepeat|*,1
"{doWait}|*|*|*|literal:userDef",10
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
doForever|script|{doIf}|*|reportTouchingObject|script|*,6
doIfElse|{script}|*|*|doSetVar|*,4
reportOr|{reportOr}|reportKeyPressed|reportKeyPressed,5
doIf|{reportTouchingObject}|*|*|literal:userDef|*,7
reportLessThan|{var:userDef}|*|*|*,1
stage:userDef|sprite:userDef|{script}|doSetVar|gotoXY|clearEffects,1
"{doIf}|reportOr|script|*|*",6
doRepeat|{script}|changeEffect|*|*|*,14
"{reportOr}|reportKeyPressed|*|*|*",7
"{script}|gotoXY|doSwitchToCostume",1
sprite:userDef|script|{doForever}|*|script,1
script|{changeXPosition}|*|reportProduct|*,1
"{reportLessThan}|reportMouseX|xPosition|*|*",2
customBlock:userDef|{script}|doWait,6
doIf|{reportOr}|*|reportAnd|reportOr,4
script|doIf|{script}|*|doChangeVar|*|*,1
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
"{doIf}|*|reportTouchingObject|script|*",3
doRepeat|{script}|*|changeEffect|*,6
script|{doSwitchToCostume}|reportAttributeOf|*|*,2
stage:userDef|script|{doRepeat}|*|*|*|literal:userDef,2
script|{doIf}|*|reportLessThan|script|*,2
stage:userDef|script|{doRepeat}|*|literal:userDef|script|*,2
reportOr|{reportAnd}|reportLessThan|reportMouseDown,8
"{changeEffect}|literal:userDef",34
"{changeEffect}|*|literal:userDef|literal:userDef|*",4
script|{changeEffect}|literal:userDef|literal:userDef|*,3
"{reportLessThan}|reportMouseX|*|*",1
sprite:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,2
stage:userDef|{script}|doForever|*|*|*,1
script|{doWait}|*|literal:userDef|*,9
snapshot|stage:userDef|{script}|doRepeat|*,2
doIf|script|{doChangeVar}|literal:userDef,2
sprite:userDef|{script}|receiveMessage|doWait,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
sprite:userDef|script|{goToLayer}|literal:userDef|*,6
"{doSetVar}|varMenu:userDef|reportProduct|*|*",1
doIf|script|{doIf}|reportTouchingObject,1
reportOr|{reportAnd}|*|*|*|reportLessThan,9
script|doForever|{script}|doIfElse|*|*,1
doIf|{reportOr}|reportOr|*|*|*,1
"{doIf}|*|reportTouchingObject|script",8
script|{changeEffect}|literal:userDef|*|*,10
"{reportAnd}|*|literal:userDef",2
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
"{doSetVar}|*|varMenu:userDef|reportProduct",1
"{doChangeVar}|literal:userDef|*",3
"{gotoXY}|literal:userDef|*|*|*",4
script|{changeEffect}|literal:userDef|literal:userDef|*|*,4
"{script}|changeEffect",9
"{gotoXY}|literal:userDef",14
"{customBlock:userDef}|script",3
script|{doIf}|*|*|*|reportOr,6
"{setEffect}|literal:userDef|literal:userDef|*|*",2
"{sprite:userDef}|script",22
script|{goToLayer}|*|literal:userDef,3
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
"{goToLayer}|literal:userDef|*|*|*",9
"{script}|*|receiveGo",11
sprite:userDef|{script}|doPlaySoundUntilDone|*,1
"{doForever}|*|script",5
script|doIf|{script}|doIf|*,6
script|doRepeat|{script}|changeEffect|*|*,8
"{doSwitchToCostume}|literal:userDef|*|*|*",2
script|doIfElse|{reportTouchingObject}|*|literal:userDef|*|*,1
reportEquals|{literal:userDef}|*|*|*,1
"{reportOr}|*|*|reportOr",1
script|receiveMessage|{literal:userDef}|*|*|*,1
"{script}|*|*|evaluateCustomBlock:userDef",1
reportLessThan|{reportMouseY}|*,1
doRepeat|{script}|*|changeEffect|*|*,7
sprite:userDef|{script}|doIf|*|*|*,1
"{reportOr}|*|reportAnd",5
doIf|reportOr|{reportAnd}|reportMouseDown|*,4
reportLessThan|{reportMouseX}|*,1
"{reportMouseDown}|*|*|*|*",1
stage:userDef|sprite:userDef|{script}|doRepeat,12
script|doSetVar|{reportProduct}|*|literal:userDef|var:userDef|*,1
doIf|{script}|*|doSetVar|doChangeVar,2
doRepeat|script|{changeEffect}|literal:userDef|literal:userDef|*,2
stage:userDef|{script}|doRepeat|doWearNextCostume,1
script|{receiveMessage}|*|literal:userDef|*,4
doIf|script|{changeYPosition}|literal:userDef|*|*|*,5
"{sprite:userDef}|script|script|*|*",3
reportOr|{reportAnd}|reportMouseDown|*|*|*,9
"{doIf}|*|*|*|reportOr",2
"{reportAnd}|reportMouseDown|*|*",3
sprite:userDef|{script}|*|*|*|show,1
"{sprite:userDef}|customBlock:userDef|*",1
"{reportAnd}|reportLessThan|reportMouseDown",2
"{script}|doSetVar|changeYPosition",1
"{doBroadcast}|literal:userDef|*|*|*",2
"{script}|doIfElse|doSetVar",1
script|{goToLayer}|*|literal:userDef|*,10
doRepeat|script|{doSetVar}|varMenu:userDef,1
script|doIf|{script}|*|changeYPosition|doIf|*,3
"{changeYPosition}|*|literal:userDef",2
script|{hide}|*|*,1
script|{doWait}|literal:userDef|*,5
snapshot|stage:userDef|{sprite:userDef}|script,37
script|{setEffect}|*|*|literal:userDef,2
stage:userDef|{sprite:userDef}|script,1
"{doRepeat}|script|*|*",13
"{snapshot}|stage:userDef|customBlock:userDef|customBlock:userDef|varDec:userDef",1
reportOr|{reportAnd}|reportMouseDown|*|*,3
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
"{doIf}|*|reportOr",6
"{script}|changeEffect|*|*",6
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
script|doIfElse|{script}|*|evaluateCustomBlock:userDef|*,1
"{sprite:userDef}|customBlock:userDef|customBlock:userDef",2
"{receiveMessage}|literal:userDef",15
doIf|reportOr|{reportAnd}|reportMouseDown|*,1
sprite:userDef|script|{doRepeat}|*|literal:userDef|script,11
reportOr|{reportKeyPressed}|*|*|literal:userDef,4
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
sprite:userDef|{script}|gotoXY|*|*|*,3
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",4
"{script}|*|show|*",1
script|{changeEffect}|literal:userDef|literal:userDef|*,6
script|doIfElse|{script}|*|*|doSetVar|*,2
script|{receiveMessage}|*|literal:userDef|*,7
"{doIf}|*|*|*|reportOr",5
doRepeat|script|{changeEffect}|literal:userDef|literal:userDef|*|*,8
doRepeat|{script}|*|changeEffect|*,9
sprite:userDef|{script}|*|*|receiveMessage|doRepeat,1
"{reportTouchingObject}|*|literal:userDef|*",2
"{script}|*|*|evaluateCustomBlock:userDef|*",2
script|{changeYPosition}|*|*|*|literal:userDef,5
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
stage:userDef|sprite:userDef|{varDec:userDef}|*,1
doForever|{script}|doIf,6
script|doIfElse|{script}|doIf|*,1
sprite:userDef|script|{doForever}|script,3
"{changeEffect}|literal:userDef",33
sprite:userDef|script|{setHeading}|*|*|literal:userDef|*,2
sprite:userDef|script|{receiveInteraction}|literal:userDef|*,2
script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,6
doIf|reportOr|{reportOr}|reportKeyPressed,7
sprite:userDef|script|{doBroadcast}|literal:userDef,1
reportOr|reportOr|{reportOr}|reportKeyPressed,2
"{reportLessThan}|reportMouseY|*|*",1
script|doIf|{reportOr}|*|*|*|reportOr,1
"{gotoXY}|literal:userDef|*|*|*",7
sprite:userDef|{script}|setHeading|setScale|doUntil|doRepeat,1
"*|*|{snapshot}|*|*|stage:userDef|customBlock:userDef",1
script|{doRepeat}|script|*,2
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",2
"{snapshot}|varDec:userDef|varDec:userDef",4
doForever|script|{doIf}|*|reportLessThan|script|*,1
"{doSwitchToCostume}|*|reportAttributeOf|*",2
"{changeEffect}|literal:userDef|literal:userDef|*",15
"{reportTouchingObject}|*|*|*|literal:userDef",10
"{goToLayer}|literal:userDef|*|*|*",12
sprite:userDef|script|{receiveMessage}|literal:userDef|*,4
"{script}|doSetVar|doIf|doIf|doSetVar",1
"{doSetVar}|*|*|varMenu:userDef",8
sprite:userDef|script|{doSwitchToCostume}|*|*|*|reportAttributeOf,5
stage:userDef|sprite:userDef|{script}|*|receiveGo|hide|doForever,2
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
doIf|{reportTouchingObject}|literal:userDef|*|*,3
sprite:userDef|{script}|doStopThis|*,2
"{doSetVar}|*|*|*|varMenu:userDef",7
reportOr|{reportOr}|reportKeyPressed,10
doRepeat|script|{changeEffect}|*|*|literal:userDef,6
script|{gotoXY}|literal:userDef,11
"{changeEffect}|*|literal:userDef|literal:userDef|*",7
script|doForever|{script}|*|*|*|doPlaySoundUntilDone,1
doIf|script|{doIf}|reportTouchingObject|script,5
reportOr|{reportKeyPressed}|literal:userDef,8
script|{gotoXY}|*|literal:userDef|literal:userDef,5
"{script}|*|*|receiveGo",6
"{script}|changeYPosition|doIf",4
"{goToLayer}|*|literal:userDef|*",1
reportAnd|{reportLessThan}|reportMouseX|*,1
script|{doSwitchToCostume}|reportAttributeOf|*,1
doIf|script|{changeYPosition}|*|literal:userDef|*,1
snapshot|stage:userDef|{sprite:userDef}|varDec:userDef|script|script,1
doRepeat|{script}|*|changeEffect|changeEffect,1
sprite:userDef|script|{doStopThis}|literal:userDef,1
doIf|{script}|*|*|doSetVar|doChangeVar,1
reportOr|{reportAnd}|*|*|reportLessThan|reportMouseDown,9
doIfElse|{script}|doIfElse|doSetVar|*|*,1
"{doRepeat}|*|*|literal:userDef",2
"{doSetVar}|*|*|*|varMenu:userDef",10
stage:userDef|sprite:userDef|{script}|gotoXY|show,1
doRepeat|{script}|*|*|changeEffect|*,9
script|{gotoXY}|*|*|literal:userDef,9
"{gotoXY}|literal:userDef",13
sprite:userDef|{script}|goToLayer|doResetTimer|*|*,1
script|{goToLayer}|*|literal:userDef|*,13
script|{doWait}|*|*|literal:userDef|*,2
sprite:userDef|script|{doRepeat}|script|*|*,8
script|{changeEffect}|*|literal:userDef|literal:userDef|*,12
stage:userDef|sprite:userDef|{script}|setHeading|doForever,1
reportAnd|{reportLessThan}|*|reportMouseY|yPosition,1
doIf|{reportTouchingObject}|*|literal:userDef|*|*,2
script|doSwitchToCostume|{reportAttributeOf}|*|*|*|literal:userDef,4
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef,8
"{script}|changeEffect",10
doIf|{reportTouchingObject}|literal:userDef|*|*,6
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,1
doIf|reportOr|{reportKeyPressed}|literal:userDef,1
"{customBlock:userDef}|*|*|script",2
"{script}|*|evaluateCustomBlock:userDef|hide",2
"{gotoXY}|literal:userDef|literal:userDef",9
"{sprite:userDef}|script",21
sprite:userDef|{script}|hide,2
reportAnd|{reportLessThan}|reportMouseY|*,1
script|{gotoXY}|*|literal:userDef|literal:userDef,2
sprite:userDef|script|{doIf}|literal:userDef|script|*|*,1
"{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef",7
script|doSwitchToCostume|{reportAttributeOf}|*|literal:userDef,2
doIf|reportOr|{reportAnd}|reportLessThan|reportMouseDown|*,2
"{script}|hide|*",4
stage:userDef|sprite:userDef|{script}|*|receiveMessage,12
reportOr|{reportKeyPressed}|*|*|literal:userDef,7
"{changeEffect}|literal:userDef|*|*",1
"{receiveInteraction}|*|*|literal:userDef",2
script|{changeEffect}|literal:userDef|*|*,13
doRepeat|{script}|changeEffect|*,16
"{receiveMessage}|literal:userDef",16
stage:userDef|{sprite:userDef}|script|script,6
doIf|script|{setHeading}|literal:userDef|*|*|*,1
"{script}|gotoXY|*|*|*",6
stage:userDef|{script}|*|receiveMessage|doRepeat|doWearNextCostume,2
doRepeat|script|{changeEffect}|*|literal:userDef|literal:userDef|*,2
"{doSwitchToCostume}|*|*|reportAttributeOf|*",1
script|doRepeat|{script}|*|changeEffect|*,10
script|doIf|{script}|doIf|*,3
sprite:userDef|script|{doUntil}|*|literal:userDef|script|*,1
"{customBlock:userDef}|script",2
script|{doSwitchToCostume}|reportAttributeOf|*|*|*,3
sprite:userDef|script|{setHeading}|*|literal:userDef,2
sprite:userDef|script|{receiveMessage}|literal:userDef,6
"{reportOr}|*|reportAnd|reportOr",8
"{doRepeat}|*|literal:userDef|script",20
script|doIf|{script}|changeYPosition|doIfElse|*,1
"{gotoXY}|literal:userDef|*|*",2
"{reportOr}|reportKeyPressed|*|*",5
script|setScale|{literal:userDef}|*|*,1
"{changeEffect}|*|literal:userDef",4
"{snapshot}|stage:userDef",1
script|{changeEffect}|*|*|literal:userDef|literal:userDef,4
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,9
reportOr|reportAnd|{reportLessThan}|*|*|yPosition|reportMouseY,1
script|doIf|{reportOr}|*|*|*|reportAnd,5
reportOr|{reportKeyPressed}|*|literal:userDef|*|*,13
script|{doSetVar}|varMenu:userDef,14
"{gotoXY}|literal:userDef|*|*|*",10
doIf|script|{setHeading}|literal:userDef|*,2
"{changeEffect}|literal:userDef",32
"{gotoXY}|literal:userDef|*",4
sprite:userDef|customBlock:userDef|{script}|doWait|*|*,1
script|{goToLayer}|*|*|*|literal:userDef,8
script|{doChangeVar}|literal:userDef|*,3
stage:userDef|script|{doRepeat}|script,2
"{script}|doSetVar|changeXPosition|doIf|changeYPosition",1
doIf|reportOr|{reportAnd}|reportMouseDown|*|*|*,6
script|doSwitchToCostume|{reportAttributeOf}|literal:userDef|literal:userDef,1
customBlock:userDef|script|{doWait}|*|literal:userDef|*|*,7
stage:userDef|sprite:userDef|{script}|*|*|show,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,6
reportOr|reportAnd|{reportLessThan}|*|*|*|reportMouseX,2
script|{doSetVar}|*|varMenu:userDef,16
reportOr|reportAnd|{reportLessThan}|*|*|*|reportMouseY,2
doRepeat|script|{changeEffect}|literal:userDef|*|*,14
"{doRepeat}|literal:userDef|script|*",2
script|doIf|{script}|*|doBroadcast|evaluateCustomBlock:userDef,1
"{reportAnd}|reportMouseDown|*",5
"{doRepeat}|literal:userDef|script",3
"{changeEffect}|*|*|literal:userDef",3
script|{gotoXY}|*|literal:userDef|literal:userDef,8
doRepeat|script|{changeScale}|*|literal:userDef|*,2
"{goToLayer}|*|literal:userDef",3
doForever|{script}|*,1
"{doSetVar}|varMenu:userDef|literal:userDef",8
script|{changeYPosition}|*|*|var:userDef|*,1
script|{changeEffect}|literal:userDef|*,14
reportOr|reportOr|{reportKeyPressed}|literal:userDef|*|*|*,5
"{customBlock:userDef}|script",5
"{reportLessThan}|*|reportMouseY|yPosition|*",2
script|{goToLayer}|*|literal:userDef|*,4
script|{changeYPosition}|reportProduct|*,1
stage:userDef|{sprite:userDef}|*|*|*|script,2
script|{doRepeat}|literal:userDef,6
customBlock:userDef|script|{doSwitchToCostume}|*|literal:userDef|*|*,5
sprite:userDef|{customBlock:userDef}|script|*,2
stage:userDef|sprite:userDef|{script}|doWait|show|evaluateCustomBlock:userDef|*,1
reportOr|{reportAnd}|reportMouseDown|*,7
script|{receiveMessage}|*|literal:userDef|*,10
"{doIf}|*|*|reportTouchingObject",8
"{script}|changeEffect",8
"{reportLessThan}|*|*|yPosition|reportMouseY",3
"{reportAnd}|reportLessThan|reportMouseDown|*",5
script|{doSetVar}|literal:userDef|*|*|*,7
"{setHeading}|*|*|*|literal:userDef",2
"*|*|{snapshot}|varDec:userDef",2
sprite:userDef|{script}|receiveMessage|show,2
sprite:userDef|{script}|show,2
doForever|script|{doSetVar}|*|varMenu:userDef,2
script|doIfElse|{reportOr}|reportOr|*,1
sprite:userDef|script|{gotoXY}|literal:userDef|*|*|*,7
reportProduct|{var:userDef}|*|*|*|*,1
script|doIf|{reportTouchingObject}|*|literal:userDef|*|*,7
"{script}|doStopThis|*|*",2
script|{doChangeVar}|varMenu:userDef,6
"{receiveMessage}|*|literal:userDef|*",1
reportOr|{reportKeyPressed}|literal:userDef|*|*|*,10
