PQGram,Count
script|doIf|{script}|doForever|*,6
"{script}|hide",1
"{script}|show",3
script|doGlide|{reportRandom}|*|*|*|literal:userDef,2
"{list}|*|var:userDef",19
"{reportAttributeOf}|literal:userDef|literal:userDef|*|*",3
script|{doRepeat}|script|*|*|*,21
"{reportTouchingObject}|*|*|*|literal:userDef",7
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
sprite:userDef|{script}|receiveMessage|doForever|*,7
script|{gotoXY}|var:userDef|literal:userDef|*,1
script|{gotoXY}|reportRandom,2
doIf|{script}|doUntil|*|*|*,2
reportLessThan|{var:userDef}|*|*|*,1
sprite:userDef|script|{receiveOnClone}|*,1
reportJoinWords|{list}|literal:userDef|*|*,7
reportJoinWords|{list}|var:userDef,2
sprite:userDef|script|{doForever}|*|script,1
script|doIf|{reportLessThan}|var:userDef,2
doForever|script|{doIf}|script|*|*|*,21
doForever|script|{doIf}|*|reportKeyPressed,4
"{script}|doWait|doGotoObject",1
changeXPosition|{reportJoinWords}|list,2
"{setHeading}|*|*|*|literal:userDef",5
"{script}|removeClone|*|*|*",3
"{sprite:userDef}|script|script",5
"{doIf}|*|reportTouchingObject|script|*",3
sprite:userDef|{script}|doSetVar|doWait|doRepeat|*,1
list|{reportQuotient}|*|var:userDef,1
script|gotoXY|{reportRandom}|*|*|literal:userDef|literal:userDef,2
script|{doIf}|*|reportLessThan|script|*,2
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
doSwitchToCostume|reportJoinWords|{list}|*|*|var:userDef,12
doSwitchToCostume|{reportJoinWords}|*|list,3
"{script}|*|receiveOnClone|show",3
stage:userDef|sprite:userDef|{script}|doGotoObject|doForever,1
script|doIf|{reportEquals}|var:userDef|*|*|*,19
script|doForever|{script}|*|doSwitchToCostume,2
doForever|script|{doSwitchToCostume}|var:userDef|*|*|*,6
"{changeEffect}|literal:userDef|reportRandom|*|*",1
script|doForever|{script}|*|doSwitchToCostume|doIf,1
"{doIf}|*|*|*|reportEquals",8
"{reportRandom}|literal:userDef",6
doForever|{script}|*|*|doWait,5
script|doForever|{script}|doSwitchToCostume|*|*|*,1
"{script}|*|changeXPosition|*",1
