PQGram,Count
script|doIf|{script}|doForever|*,6
sprite:userDef|{script}|receiveMessage|hide,2
doForever|{script}|doWearNextCostume|*|*,15
"{script}|hide",1
"{script}|show",3
sprite:userDef|script|{doIf}|*|reportTouchingColor,14
"{receiveMessage}|literal:userDef|*|*|*",28
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
snapshot|stage:userDef|{script}|receiveGo,1
"{reportTouchingColor}|*|*|*|literal:userDef",6
"{sprite:userDef}|*|*|script|script",17
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
sprite:userDef|{script}|receiveMessage|show|*|*,6
doForever|{script}|show|*,18
stage:userDef|sprite:userDef|{script}|receiveMessage,5
sprite:userDef|{script}|gotoXY,13
"{script}|*|*|*|receiveMessage",58
"{doForever}|*|*|*|script",6
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
stage:userDef|{sprite:userDef}|script|*,17
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|{sprite:userDef}|*|script|script,19
script|doForever|{script}|*|doWearNextCostume,7
script|{gotoXY}|literal:userDef|*|*|*,12
script|{receiveMessage}|literal:userDef|*|*|*,48
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
sprite:userDef|{script}|hide|*|*|*,4
"{script}|*|doWearNextCostume",7
"{script}|*|receiveMessage|show",3
"{script}|show|*",6
stage:userDef|sprite:userDef|{script}|receiveMessage|show|*|*,7
"{reportTouchingColor}|literal:userDef|*|*",14
sprite:userDef|{script}|hide,22
script|{doIf}|reportTouchingColor|script|*,13
stage:userDef|{script}|doForever|*|*|*,1
script|{receiveMessage}|literal:userDef|*|*,19
script|{doForever}|script|*|*,18
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
script|{receiveMessage}|*|*|literal:userDef|*,56
snapshot|stage:userDef|{sprite:userDef}|*|*|script,15
"{script}|receiveMessage|hide|*|*",14
doIf|script|{doForever}|*|*|script,2
stage:userDef|sprite:userDef|{script}|*|receiveMessage|show,17
script|{doForever}|*|*|script|*,15
doIf|{reportTouchingColor}|literal:userDef|*|*,17
"{script}|*|*|receiveMessage",57
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
doForever|script|{doWait}|*|*|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
"{gotoXY}|literal:userDef|*|*|*",4
stage:userDef|sprite:userDef|{script}|hide|*,18
"{gotoXY}|literal:userDef",14
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,23
sprite:userDef|script|{gotoXY}|literal:userDef|literal:userDef,18
"*|snapshot|{stage:userDef}|sprite:userDef",17
sprite:userDef|{script}|*|receiveMessage,36
sprite:userDef|{script}|receiveMessage|doIf|*,7
"{sprite:userDef}|*|script",11
"{sprite:userDef}|script",22
sprite:userDef|script|{doForever}|*|*|*|script,6
script|doForever|{script}|show|*|*|*,19
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef|sprite:userDef,16
stage:userDef|{sprite:userDef}|script|script,57
"{script}|doForever|*|*|*",36
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
"{script}|*|receiveGo",11
"{doForever}|*|script",5
script|doForever|{script}|*|doWearNextCostume|*|*,2
script|{receiveMessage}|literal:userDef|*,60
script|receiveMessage|{literal:userDef}|*|*|*,1
