PQGram,Count
script|doIf|{script}|show|*|*|*,2
doIf|{reportListContainsItem}|literal:userDef,12
"{script}|hide",1
"{script}|show",3
"{script}|doBroadcast",30
doIf|script|{doTellTo}|*|literal:userDef|reifyScript|list,21
"{receiveMessage}|literal:userDef|*|*|*",28
script|{doTellTo}|*|literal:userDef|reifyScript|list,16
sprite:userDef|{script}|hide,42
doTellTo|reifyScript|{script}|doSwitchToCostume,24
sprite:userDef|{script}|receiveGo|hide|doSwitchToCostume,1
"{sprite:userDef}|*|*|script|script",17
"{reportEquals}|*|literal:userDef|var:userDef|*",34
"{reportOr}|*|reportEquals",2
stage:userDef|sprite:userDef|{script}|doIf|doIf,12
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
script|{doIf}|*|*|*|reportListContainsItem,4
"{script}|*|*|*|receiveMessage",58
sprite:userDef|script|{doIf}|reportEquals|script|*,24
stage:userDef|sprite:userDef|{script}|receiveOnClone|show,1
snapshot|stage:userDef|{script}|doSwitchToCostume|doSetVar|*|*,4
script|{doIf}|*|*|reportEquals|script,3
stage:userDef|sprite:userDef|{script}|*|*|*|receiveMessage,8
"{script}|doSetVar",44
doTellTo|{reifyScript}|*|*|list|script,1
stage:userDef|{sprite:userDef}|script|*,17
script|doTellTo|{reifyScript}|*|*|list|script,11
"{sprite:userDef}|script|script|script",90
sprite:userDef|script|{receiveMessage}|*|*|literal:userDef,86
"{doAddToList}|var:userDef|*|*",5
reportLessThan|{var:userDef}|*|*|*,1
doIf|script|{doStopThis}|*|*|*|literal:userDef,2
sprite:userDef|script|{receiveOnClone}|*,1
"{reportEquals}|literal:userDef|var:userDef|*|*",50
"{script}|doSwitchToCostume|doSetVar",16
sprite:userDef|script|{doForever}|*|script,1
script|{doAddToList}|var:userDef|*|*|*,5
doForever|script|{doIf}|script|*|*|*,21
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
sprite:userDef|{script}|doDeleteFromList,2
script|{doDeleteFromList}|literal:userDef,4
doIf|script|{doStopThis}|literal:userDef|*,6
script|{gotoXY}|literal:userDef|*|*|*,12
"{setHeading}|*|*|*|literal:userDef",5
"{script}|doSwitchToCostume|*",65
sprite:userDef|script|{doTellTo}|*|*|literal:userDef|reifyScript,2
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
script|doIf|{script}|*|hide,1
"{script}|receiveMessage|doSetVar|gotoXY",1
"{script}|*|receiveMessage|show",3
script|doIf|{script}|doBroadcast,8
reifyScript|{script}|*|doSwitchToCostume|*,15
stage:userDef|sprite:userDef|{script}|doDeleteFromList|doAddToList|doSetVar|doSetVar,3
"{script}|receiveMessage|doTellTo|doDeleteFromList|doAddToList",4
doIf|script|{doTellTo}|*|*|literal:userDef,3
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{doIf}|*|reportListContainsItem|script|*",1
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,26
"{doTellTo}|*|*|literal:userDef|reifyScript",26
snapshot|stage:userDef|{script}|*|*|*|receiveMessage,8
script|doIf|{reportEquals}|var:userDef|*|*|*,19
"{doTellTo}|reifyScript|list",13
script|doIf|{reportEquals}|*|literal:userDef,41
script|{doIf}|reportListContainsItem,6
stage:userDef|{script}|*|*|receiveMessage,12
stage:userDef|{script}|doForever|*|*|*,1
"{doIf}|*|*|*|reportEquals",8
doIf|script|{doChangeVar}|literal:userDef,2
reifyScript|script|{doSwitchToCostume}|literal:userDef|*|*|*,5
stage:userDef|sprite:userDef|{script}|receiveMessage|hide,7
"{reportRandom}|literal:userDef",6
doTellTo|reifyScript|{script}|doSwitchToCostume|*|*,3
doUntil|{script}|doIf,1
"{script}|receiveMessage|hide|*|*",14
"{doTellTo}|reifyScript",26
doTellTo|reifyScript|{script}|*|*|*|doSwitchToCostume,14
reifyScript|{script}|*|*|doSwitchToCostume,20
sprite:userDef|script|{doSwitchToCostume}|literal:userDef|*|*|*,25
sprite:userDef|script|{doGlide}|literal:userDef,1
script|{doSwitchToCostume}|literal:userDef|*|*|*,6
script|{doForever}|*|*|script|*,15
stage:userDef|sprite:userDef|{script}|show|*|*|*,6
