PQGram,Count
"{script}|doWait|doIf|show",1
"{script}|doIfElse|*",10
script|{doRepeat}|*|*|*|literal:userDef,123
"{script}|show",3
turn|{reportQuotient}|*|reportDifference,3
"{receiveMessage}|literal:userDef|*|*|*",28
sprite:userDef|{script}|hide,42
script|doRepeat|{script}|*|changeXPosition,9
changeXPosition|reportQuotient|{reportDifference}|xPosition,5
sprite:userDef|{script}|receiveGo|hide|doSwitchToCostume,1
"{setScale}|*|literal:userDef|*|*",6
sprite:userDef|script|{doWaitUntil}|*|*|*|reportEquals,2
"{reportAttributeOf}|literal:userDef|literal:userDef|*|*",3
"{reportAttributeOf}|literal:userDef|*|*",12
script|doRepeat|{script}|*|changeEffect,50
sprite:userDef|script|{setScale}|*|*|literal:userDef,43
doRepeat|{script}|doIf|doIf,1
script|doRepeat|{script}|*|goToLayer|changeXPosition,1
changeXPosition|{reportQuotient}|reportDifference,11
"{gotoXY}|*|*|*|literal:userDef",25
"{script}|*|receiveMessage|doUntil|*",4
sprite:userDef|script|{receiveOnClone}|*,1
script|{doWaitUntil}|*|reportEquals,5
"{reportAttributeOf}|*|*|literal:userDef|literal:userDef",9
sprite:userDef|script|{doWaitUntil}|reportEquals,3
sprite:userDef|script|{doForever}|*|script,1
script|{changeScale}|reportQuotient|*,13
doRepeat|script|{changeEffect}|literal:userDef|*|*,83
script|{doSwitchToCostume}|*|*|literal:userDef|*,14
stage:userDef|sprite:userDef|{script}|setScale|setEffect|gotoXY|setHeading,11
doWaitUntil|{reportNot}|reportTouchingObject|*,5
doIfElse|script|{doRepeat}|*|literal:userDef,15
"{setHeading}|*|*|*|literal:userDef",5
changeYPosition|reportQuotient|{reportDifference}|literal:userDef|yPosition|*|*,3
"{doRepeat}|*|*|literal:userDef",53
sprite:userDef|{script}|*|*|*|receiveMessage,23
"{sprite:userDef}|script|script",5
doUntil|script|{doIf}|*|reportAnd|script|*,1
script|doIf|{script}|*|hide,1
script|{doIf}|reportMouseDown,1
doIfElse|{script}|doRepeat|doSwitchToCostume,1
script|{doIf}|*|reportLessThan|script|*,2
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
sprite:userDef|script|{doSwitchToCostume}|*|*|literal:userDef,33
"{doRepeat}|literal:userDef",40
"{setHeading}|*|*|reportSum|*",2
script|doRepeat|{script}|*|*|doWearNextCostume|changeEffect,3
sprite:userDef|script|{setEffect}|literal:userDef|reportRandom,1
doIfElse|script|{doIf}|*|reportMouseDown,1
script|{setHeading}|literal:userDef,32
"{doRepeat}|literal:userDef|script|*|*",66
script|gotoXY|{reportSum}|reportAttributeOf|*|*|*,1
sprite:userDef|{script}|doWaitUntil|doUntil|doRepeat,1
"{script}|*|setEffect|*|*",3
"{playSound}|literal:userDef|*|*",8
sprite:userDef|script|{gotoXY}|literal:userDef|literal:userDef|*,37
"{doIf}|*|*|*|reportEquals",8
snapshot|stage:userDef|{script}|doRepeat|*,2
doIf|script|{doChangeVar}|literal:userDef,2
doIf|script|{playSound}|literal:userDef|*|*|*,2
"{doIfElse}|script|*|*",8
doIf|reportNot|{reportEquals}|literal:userDef|var:userDef|*|*,4
script|changeScale|{reportQuotient}|literal:userDef|*,11
doUntil|{script}|doIf,1
sprite:userDef|{script}|doUntil|removeClone,1
gotoXY|{reportSum}|*|literal:userDef|reportAttributeOf|*,2
sprite:userDef|script|{setHeading}|literal:userDef|*|*|*,28
sprite:userDef|script|{goToLayer}|literal:userDef|*,6
"{script}|changeXPosition|*|*",18
sprite:userDef|script|{doRepeat}|script|*,53
"{script}|*|*|doSwitchToCostume|setScale",1
doIf|script|{createClone}|literal:userDef|*|*|*,10
script|{doSetVar}|varMenu:userDef|literal:userDef,79
stage:userDef|sprite:userDef|{script}|*|receiveMessage,9
"{setEffect}|*|*|literal:userDef",29
stage:userDef|sprite:userDef|{script}|receiveOnClone|doIf|*,2
stage:userDef|{sprite:userDef}|*|*|*|varDec:userDef,10
stage:userDef|sprite:userDef|{script}|receiveMessage|doWaitUntil|doRepeat,1
script|{setEffect}|literal:userDef|*|*|*,69
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|doHideVar,1
"{setHeading}|*|*|reportSum",1
sprite:userDef|{script}|doIf|doIf,5
"{doIf}|*|reportLessThan",4
"{reportLetter}|var:userDef|*|*|*",1
sprite:userDef|script|{setScale}|literal:userDef|*,32
"{sprite:userDef}|script",22
script|{doSwitchToCostume}|literal:userDef|*|*|*,29
script|{goToLayer}|*|literal:userDef,3
setHeading|{reportRandom}|literal:userDef|*,1
script|{doWait}|literal:userDef|*|*,21
stage:userDef|{sprite:userDef}|script|script,57
script|changeYPosition|{reportQuotient}|*|reportDifference,7
sprite:userDef|script|{doUntil}|reportNot|script,21
sprite:userDef|script|{doSetVar}|*|*|varMenu:userDef,15
script|{doRepeat}|*|literal:userDef|script|*,123
sprite:userDef|script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,27
"{turn}|*|reportQuotient|*|*",1
"{setScale}|*|literal:userDef",47
script|{changeYPosition}|reportQuotient|*|*|*,6
"{doRepeat}|literal:userDef|script|*",104
sprite:userDef|script|{setHeading}|literal:userDef,19
script|{doUntil}|script|*|*,22
"{setEffect}|*|literal:userDef|literal:userDef",43
script|doRepeat|{script}|changeEffect|*|*,8
"{doRepeat}|*|literal:userDef|script",71
script|receiveMessage|{literal:userDef}|*|*|*,1
changeXPosition|reportQuotient|{reportDifference}|xPosition|*|*,4
doRepeat|script|{changeEffect}|literal:userDef,128
doRepeat|{script}|changeEffect|changeYPosition|*,2
"{doIf}|reportAnd",2
script|{gotoXY}|literal:userDef|*|*,42
"{reportNot}|*|reportEquals|*",44
doRepeat|{script}|*|changeEffect|*|*,7
script|{changeEffect}|literal:userDef|literal:userDef|*,103
"{setEffect}|*|*|*|literal:userDef",15
changeYPosition|reportQuotient|{reportDifference}|yPosition|*|*,13
doRepeat|script|{changeXPosition}|literal:userDef,6
"{doRepeat}|*|literal:userDef|script|*",30
"{script}|doRepeat|doRepeat",3
"{reportQuotient}|reportDifference|literal:userDef|*",27
script|{receiveMessage}|*|literal:userDef|*,4
reportSum|reportAttributeOf|{literal:userDef}|*|*|*,1
stage:userDef|sprite:userDef|{script}|setScale,13
"{sprite:userDef}|script|script|*|*",3
doRepeat|script|{changeXPosition}|*|*|literal:userDef|*,2
doIf|{script}|goToLayer|doWait|show|doRepeat,1
"{script}|removeClone|*|*",8
script|doIfElse|{script}|doRepeat,15
sprite:userDef|script|{doRepeat}|*|literal:userDef,61
script|{changeEffect}|literal:userDef|literal:userDef|*|*,50
script|{goToLayer}|*|literal:userDef|*,10
"{setEffect}|*|literal:userDef|literal:userDef|*",41
doRepeat|script|{doSetVar}|varMenu:userDef,1
doRepeat|{script}|changeYPosition|doChangeVar|*,1
stage:userDef|{sprite:userDef}|varDec:userDef|script|script,8
"{reportDifference}|literal:userDef",22
script|{doRepeat}|*|*|literal:userDef|script,21
"{doRepeat}|script|*|*",44
gotoXY|reportSum|{reportAttributeOf}|*|*|literal:userDef,2
script|changeXPosition|{reportQuotient}|literal:userDef|*|*,23
reportNot|{reportEquals}|literal:userDef|var:userDef|*,23
