PQGram,Count
"{script}|doIfElse",7
"{script}|hide",1
"{script}|show",3
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
script|doIf|{script}|doIfElse|*|*|*,1
snapshot|stage:userDef|{script}|receiveGo,1
"{reportTouchingColor}|*|*|*|literal:userDef",6
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
script|{doForever}|*|script|*|*,3
script|doRepeat|{script}|doWait|*|*|*,4
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
"{doIf}|*|reportKeyPressed|script|*",6
"{receiveKey}|literal:userDef|*|*",4
sprite:userDef|{script}|gotoXY,13
"{reportProduct}|*|*|*|literal:userDef",3
"{script}|*|*|*|doStopThis",1
"{doForever}|*|*|*|script",6
doForever|{script}|doIf|changeYPosition|doIf,4
doTellTo|{reifyScript}|*|*|list|script,1
doIfElse|{script}|*|*|doSetVar|*,4
doIfElse|{script}|doTellTo|*,1
"{script}|*|changeYPosition",7
reportLessThan|{var:userDef}|*|*|*,1
"{script}|gotoXY|*|*|*",9
"{changeXPosition}|*|var:userDef|*",2
"{script}|*|*|doIfElse|doSetVar",2
"{script}|*|receiveKey",5
sprite:userDef|script|{doForever}|*|script,1
script|{changeXPosition}|*|reportProduct|*,1
"{script}|evaluateCustomBlock:userDef|gotoXY|*|*",4
doForever|script|{doIf}|*|reportKeyPressed,4
stage:userDef|sprite:userDef|{script}|*|*|doRepeat,3
"{script}|receiveKey|*|*",5
doIf|{script}|*|*|changeYPosition,11
sprite:userDef|script|{doTellTo}|reifyScript|list|*|*,1
script|{gotoXY}|literal:userDef|*|*|*,12
script|doIf|{script}|*|doChangeVar|*|*,1
"{sprite:userDef}|script|script",5
"{doIf}|*|reportTouchingObject|script|*",3
changeXPosition|{reportProduct}|var:userDef|*|*,2
"{doIf}|script|*|*|*",22
"{receiveKey}|*|*|*|literal:userDef",5
script|{doIf}|*|reportLessThan|script|*,2
doIf|script|{doTellTo}|*|*|literal:userDef,3
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
"{reportTouchingColor}|literal:userDef|*",20
stage:userDef|sprite:userDef|{script}|*|changeXPosition|*|*,4
"{script}|*|evaluateCustomBlock:userDef|gotoXY|*",9
script|doIfElse|{reportAnd}|reportKeyPressed|reportTouchingObject|*|*,1
"{reportTouchingColor}|literal:userDef|*|*",14
script|doIfElse|{reportAnd}|*|*|reportKeyPressed,2
script|{doSetVar}|literal:userDef|*|*,24
script|{doIf}|reportTouchingColor|script|*,13
doIf|{script}|*|*|*|doIf,2
sprite:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,2
doIf|script|{doChangeVar}|literal:userDef,2
"{script}|*|changeXPosition|*",1
sprite:userDef|script|{doIfElse}|script|script,1
"{doSetVar}|varMenu:userDef|reportProduct|*|*",1
doIf|script|{doIf}|reportTouchingObject,1
script|doForever|{script}|doIfElse|*|*,1
doIf|{reportTouchingColor}|literal:userDef|*|*,17
"{changeYPosition}|*|*|*|reportProduct",2
"{doSetVar}|*|varMenu:userDef|reportProduct",1
sprite:userDef|script|{receiveKey}|*|*|literal:userDef,5
"{doChangeVar}|literal:userDef|*",3
"{gotoXY}|literal:userDef|*|*|*",4
script|{doSetVar}|literal:userDef|*,23
"{script}|gotoXY|*|*",8
doIf|script|{doTellTo}|list,1
"{gotoXY}|literal:userDef",14
"{setEffect}|literal:userDef|literal:userDef|*|*",2
sprite:userDef|{script}|evaluateCustomBlock:userDef|gotoXY|*,9
"{sprite:userDef}|script",22
sprite:userDef|script|{doForever}|*|*|*|script,6
script|{doTellTo}|list|*|*,3
stage:userDef|{sprite:userDef}|script|script|script|*,3
"*|{snapshot}|varDec:userDef|*|*",1
