PQGram,Count
"{script}|hide",1
stage:userDef|{sprite:userDef}|*|script|*,4
snapshot|stage:userDef|{sprite:userDef}|script|*,10
snapshot|stage:userDef|{sprite:userDef}|*|script|*,5
script|{doRepeat}|literal:userDef|script|*,1
"{receiveKey}|literal:userDef|*|*",4
stage:userDef|sprite:userDef|{script}|changeYPosition|*|*,2
"{reportTouchingObject}|*|*|*|literal:userDef",7
script|{doWait}|*|literal:userDef,1
"{doPlaySoundUntilDone}|*|*|literal:userDef",9
sprite:userDef|{script}|evaluateCustomBlock:userDef|doWait|doRepeat|*,1
script|{hide}|*|*|*,1
"{script}|doRepeat|*|*|*",1
sprite:userDef|{script}|doPlaySoundUntilDone,8
stage:userDef|sprite:userDef|{script}|receiveKey|changeYPosition|*,1
script|{doWait}|literal:userDef|*|*|*,1
sprite:userDef|{script}|doPlaySoundUntilDone,3
"{script}|*|*|receiveGo",1
"{script}|*|receiveGo|doWaitUntil|doRepeat",1
sprite:userDef|script|{doWaitUntil}|reportTouchingObject|*|*|*,4
sprite:userDef|{script}|*|*|receiveGo,2
"{doWaitUntil}|*|*|reportTouchingObject",8
"{sprite:userDef}|script|*|*",7
"{doRepeat}|*|literal:userDef",2
doWaitUntil|{reportTouchingObject}|*|literal:userDef,10
sprite:userDef|{script}|hide|*|*|*,4
stage:userDef|sprite:userDef|{script}|hide|*|*,5
"{changeYPosition}|*|*|literal:userDef",1
script|{doPlaySoundUntilDone}|*|literal:userDef|*,11
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef",4
snapshot|customBlock:userDef|{script}|*|*|*|*,1
sprite:userDef|script|{doWaitUntil}|*|reportTouchingObject|*|*,2
script|{doPlaySoundUntilDone}|*|*|literal:userDef|*,1
doPlaySoundUntilDone|{literal:userDef}|*|*,1
"{doPlaySoundUntilDone}|*|literal:userDef",9
script|{doWaitUntil}|*|*|reportTouchingObject,8
"{script}|*|receiveGo|doWaitUntil|doPlaySoundUntilDone",6
"{doPlaySoundUntilDone}|*|literal:userDef",4
sprite:userDef|script|{doWaitUntil}|*|reportTouchingObject|*,4
sprite:userDef|{script}|receiveGo|doWaitUntil|doPlaySoundUntilDone,6
script|doWaitUntil|{reportTouchingObject}|*|literal:userDef|*|*,2
script|{doWaitUntil}|*|*|*|reportTouchingObject,4
"{sprite:userDef}|*|script|*",3
stage:userDef|sprite:userDef|{script}|receiveGo|doPlaySoundUntilDone|doWaitUntil|hide,1
doWaitUntil|{reportTouchingObject}|*|literal:userDef,5
snapshot|stage:userDef|{sprite:userDef}|script|*|*|*,11
doRepeat|script|{doPlaySoundUntilDone}|*|literal:userDef|*,1
"{script}|*|receiveGo|doWaitUntil",6
"{reportTouchingObject}|literal:userDef",8
doWaitUntil|{reportTouchingObject}|*|literal:userDef|*,9
"{script}|*|*|*|receiveGo",5
script|{receiveKey}|*|*|literal:userDef|*,3
"{sprite:userDef}|*|script",6
"{script}|*|receiveGo",6
snapshot|{customBlock:userDef}|*|*|script|*,2
"{sprite:userDef}|*|script",11
sprite:userDef|script|{doWaitUntil}|reportTouchingObject|*|*,7
"*|{snapshot}|varDec:userDef|*|*",1
sprite:userDef|{script}|*|*|receiveGo|doWaitUntil,7
"*|snapshot|{stage:userDef}|sprite:userDef|*",1
"{script}|*|receiveGo",11
sprite:userDef|script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,8
sprite:userDef|{script}|*|*|receiveKey|changeXPosition,2
"*|snapshot|{stage:userDef}|*|*|sprite:userDef",1
"{script}|*|*|receiveGo|doWaitUntil",8
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef",5
doRepeat|{script}|doPlaySoundUntilDone,2
sprite:userDef|script|{doWaitUntil}|*|*|reportTouchingObject,8
doWaitUntil|{reportTouchingObject}|literal:userDef|*|*|*,8
"{sprite:userDef}|*|script",1
"{sprite:userDef}|*|script|*",8
script|doWaitUntil|{reportTouchingObject}|*|*|*|literal:userDef,8
stage:userDef|sprite:userDef|{script}|doPlaySoundUntilDone|hide|*|*,1
"{doPlaySoundUntilDone}|literal:userDef|*|*",12
sprite:userDef|script|{doWaitUntil}|reportTouchingObject|*,7
"{script}|hide|*|*|*",4
stage:userDef|sprite:userDef|{script}|changeXPosition|*|*|*,2
sprite:userDef|{script}|*|receiveGo|doWaitUntil,5
"{script}|doRepeat|hide|*|*",1
doRepeat|{script}|doPlaySoundUntilDone|*,2
"{script}|receiveKey|changeXPosition|*|*",1
sprite:userDef|{script}|doWaitUntil|hide|*|*,1
"{changeYPosition}|*|literal:userDef",2
script|{hide}|*|*,1
"{sprite:userDef}|*|*|script",10
sprite:userDef|script|{doWaitUntil}|*|*|*|reportTouchingObject,8
sprite:userDef|script|{doPlaySoundUntilDone}|*|*|*|literal:userDef,3
script|{changeXPosition}|literal:userDef|*|*,2
"{script}|doRepeat",2
sprite:userDef|{script}|receiveGo|doWaitUntil|*|*,1
script|{doPlaySoundUntilDone}|literal:userDef|*|*,1
stage:userDef|sprite:userDef|{script}|doWait|doRepeat,1
sprite:userDef|script|{receiveKey}|literal:userDef|*|*,4
stage:userDef|{sprite:userDef}|script,1
"{snapshot}|stage:userDef|customBlock:userDef|customBlock:userDef|varDec:userDef",1
snapshot|{customBlock:userDef}|script|*,2
script|{doRepeat}|*|*|literal:userDef,1
stage:userDef|{sprite:userDef}|script,11
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
"{customBlock:userDef}|*|script",2
"{evaluateCustomBlock:userDef}|*|*",1
sprite:userDef|{script}|doPlaySoundUntilDone|hide|*|*,5
stage:userDef|{sprite:userDef}|script,6
script|doWaitUntil|{reportTouchingObject}|*|*|literal:userDef,6
"{reportTouchingObject}|*|*|literal:userDef|*",3
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
"{script}|hide|*|*",7
stage:userDef|sprite:userDef|{script}|*|receiveKey,1
"*|snapshot|{stage:userDef}|sprite:userDef",7
"{receiveGo}|*|*",1
sprite:userDef|script|{receiveKey}|literal:userDef|*|*|*,1
sprite:userDef|script|{doPlaySoundUntilDone}|*|literal:userDef|*,8
"{reportTouchingObject}|*|literal:userDef|*",2
"{script}|*|*|receiveKey",3
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
script|doPlaySoundUntilDone|{literal:userDef}|*|*|*,1
doRepeat|script|{doPlaySoundUntilDone}|*|literal:userDef|*|*,2
"{receiveKey}|*|*|literal:userDef",1
sprite:userDef|script|{changeYPosition}|*|literal:userDef|*,2
sprite:userDef|{script}|doRepeat|*,1
sprite:userDef|{script}|*|*|receiveGo,5
doWaitUntil|{reportTouchingObject}|*|literal:userDef|*|*,4
sprite:userDef|script|{doWait}|literal:userDef,1
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef,7
"{doWaitUntil}|*|reportTouchingObject|*|*",4
"*|*|{snapshot}|*|*|stage:userDef|customBlock:userDef",1
script|{doPlaySoundUntilDone}|*|*|literal:userDef|*,8
script|{doRepeat}|script|*,2
"{doPlaySoundUntilDone}|literal:userDef|*",12
"{script}|*|*|*|receiveGo",2
"{reportTouchingObject}|*|*|*|literal:userDef",10
"{doPlaySoundUntilDone}|*|*|literal:userDef|*",11
stage:userDef|{sprite:userDef}|*|script|*,7
doRepeat|{script}|*|doPlaySoundUntilDone,1
sprite:userDef|script|{doWait}|*|*|literal:userDef|*,1
"{reportTouchingObject}|literal:userDef",7
