PQGram,Count
doUntil|{script}|doChangeVar|*|*|*,1
sprite:userDef|{script}|gotoXY,3
"{reportOr}|reportKeyPressed|reportKeyPressed",1
"{script}|hide",1
"{reportTouchingColor}|literal:userDef",7
script|{changeYPosition}|var:userDef|*,1
snapshot|stage:userDef|{sprite:userDef}|script|script|script,5
doIfElse|reportOr|{reportKeyPressed}|literal:userDef|*|*,2
script|doIf|{script}|doIfElse|*|*|*,1
snapshot|stage:userDef|{script}|receiveGo,1
"{reportTouchingColor}|*|*|*|literal:userDef",6
sprite:userDef|script|{receiveMessage}|literal:userDef|*,1
doIfElse|script|{setHeading}|literal:userDef|*|*|*,1
doIf|reportAnd|{reportTouchingColor}|literal:userDef|*|*|*,1
script|{doForever}|*|script|*|*,3
script|{doRepeat}|literal:userDef|script|*,1
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,17
stage:userDef|sprite:userDef|{script}|changeYPosition|*|*,2
"{script}|doSetVar|gotoXY|*|*",4
doForever|script|{doIfElse}|*|reportOr|script|script,2
"{reportProduct}|*|*|*|literal:userDef",3
doIfElse|reportOr|{reportKeyPressed}|*|*|literal:userDef,3
sprite:userDef|{script}|*|*|changeYPosition|*,2
"{doIf}|reportTouchingColor|script|*",11
script|{doChangeVar}|*|*|*|varMenu:userDef,4
"{doIf}|*|*|*|reportTouchingColor",7
"{script}|doIf|doIf|doIf|doIf",5
doTellTo|{reifyScript}|*|*|list|script,1
script|{hide}|*|*|*,1
"{changeYPosition}|literal:userDef|*|*|*",11
"{doIfElse}|script|script|*|*",4
sprite:userDef|{script}|*|setEffect|*,2
"{script}|*|changeYPosition",7
doForever|script|{doIfElse}|script,3
reportLessThan|{var:userDef}|*|*|*,1
"{script}|gotoXY|*|*|*",9
sprite:userDef|script|{receiveOnClone}|*,1
sprite:userDef|script|{doForever}|*|script,1
reifyScript|script|{doSwitchToCostume}|literal:userDef|*,1
script|{changeXPosition}|*|reportProduct|*,1
sprite:userDef|{script}|*|*|receiveGo,2
doIf|script|{changeYPosition}|literal:userDef,3
doIf|{script}|doIf|*,4
"{changeYPosition}|*|literal:userDef",12
sprite:userDef|{script}|*|changeEffect|setEffect,1
"{sprite:userDef}|script|script",5
"{reportTouchingColor}|*|literal:userDef|*",15
"{bubble}|literal:userDef",1
sprite:userDef|script|{doSetVar}|varMenu:userDef,5
doIfElse|script|{doSetVar}|literal:userDef|*|*,4
snapshot|customBlock:userDef|{script}|*|*|*|*,1
doForever|{script}|*|*|*|createClone,1
sprite:userDef|script|{setEffect}|literal:userDef|reportRandom,1
"{reportTouchingColor}|literal:userDef|*|*",14
"{sprite:userDef}|script|script",15
"{reportTouchingColor}|literal:userDef|*",10
"{changeEffect}|*|literal:userDef|literal:userDef|*",4
"{setEffect}|*|literal:userDef|literal:userDef",2
script|{changeYPosition}|*|literal:userDef|*,3
script|{doSetVar}|literal:userDef|*|*,24
script|{changeEffect}|literal:userDef|literal:userDef|*,3
stage:userDef|sprite:userDef|{script}|*|evaluateCustomBlock:userDef|doUntil,1
script|{doIf}|reportTouchingColor|script|*,13
"{changeEffect}|literal:userDef|reportRandom|*|*",1
"{script}|*|setEffect|*|*",3
sprite:userDef|script|{setEffect}|literal:userDef|literal:userDef|*,2
sprite:userDef|{script}|setEffect|*|*,3
"{gotoXY}|var:userDef|*",5
stage:userDef|{sprite:userDef}|script|script,16
doForever|script|{changeYPosition}|*|var:userDef|*|*,1
doForever|script|{doSetVar}|varMenu:userDef|reportProduct,1
"{script}|*|changeXPosition|*",1
sprite:userDef|script|{doIfElse}|script|script,1
