PQGram,Count
stage:userDef|sprite:userDef|{script}|*|*|evaluateCustomBlock:userDef|doWearNextCostume,2
script|doForever|{script}|*|*|*|forward,1
stage:userDef|{script}|*|*|receiveKey,1
script|{doForever}|script,1
"{script}|receiveGo|doSetVar|*|*",1
script|doIf|{script}|*|*|*|doStopThis,1
snapshot|stage:userDef|{sprite:userDef}|*|*|*|script,3
"{script}|*|evaluateCustomBlock:userDef|doWearNextCostume",1
script|{forward}|*|literal:userDef,1
script|{doForever}|*|script|*|*,3
turn|{reportRandom}|literal:userDef|*|*,1
"*|{snapshot}|*|*|*|stage:userDef",1
script|{doSetVar}|*|varMenu:userDef,1
"{script}|*|*|*|doStopThis",1
doSetVar|{varMenu:userDef}|*|*,1
script|doForever|{script}|*|*|*|setXPosition,1
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,2
"*|*|{snapshot}|stage:userDef|customBlock:userDef",1
script|{doIf}|*|reportTouchingObject|script|*,1
stage:userDef|sprite:userDef|{script}|doForever,2
turn|{reportRandom}|literal:userDef,1
sprite:userDef|{script}|*|receiveGo,3
"{script}|*|*|receiveGo",1
"{doStopThis}|*|literal:userDef",1
sprite:userDef|script|{doForever}|*|script,1
stage:userDef|{sprite:userDef}|*|script,1
sprite:userDef|{script}|*|*|receiveGo,2
doIf|{reportTouchingObject}|*|literal:userDef|*,2
"{gotoXY}|*|*|literal:userDef",2
"*|snapshot|{varDec:userDef}|*|*|*|*",1
doIf|script|{doChangeVar}|varMenu:userDef|literal:userDef|*,1
script|doIf|{reportTouchingObject}|literal:userDef|*,1
stage:userDef|{sprite:userDef}|*|*|*|script,1
doForever|{script}|forward|bounceOffEdge|doIf|*,1
doForever|script|{doIf}|reportTouchingObject|script|*,2
sprite:userDef|script|{doForever}|*|script|*,1
script|doChangeVar|{varMenu:userDef}|*|*|*,1
snapshot|customBlock:userDef|{script}|*|*|*|*,1
script|receiveKey|{literal:userDef}|*|*,1
sprite:userDef|{script}|*|evaluateCustomBlock:userDef|doWearNextCostume,2
script|{doIf}|reportTouchingObject|script,1
stage:userDef|sprite:userDef|{script}|doWearNextCostume|*,2
"{reportRandom}|*|literal:userDef",1
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,1
stage:userDef|sprite:userDef|{script}|*|receiveGo|doSetVar|*,1
stage:userDef|sprite:userDef|{script}|evaluateCustomBlock:userDef|doWearNextCostume|*,3
doForever|script|{forward}|literal:userDef,1
"{varMenu:userDef}|*|*|*|*",1
sprite:userDef|script|{setHeading}|literal:userDef,1
customBlock:userDef|{script}|*|*,1
doForever|script|{forward}|*|*|*|literal:userDef,1
doForever|{script}|gotoXY|doIf,1
setXPosition|{reportMouseX}|*,1
doForever|{script}|*|setXPosition|*,1
script|turn|{reportRandom}|*|literal:userDef|literal:userDef,1
"{gotoXY}|literal:userDef|literal:userDef|*|*",1
doForever|{script}|bounceOffEdge|doIf,1
doForever|{script}|*|*|*|gotoXY,1
"{script}|forward|doChangeVar|doWearNextCostume",1
