name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.11: [{getCostumeIdx}, *]",0,0.1111111111111111,0.23076923076923078,-1.0,-1.0,-1.0
"0.17: [{literal:color}, *]",1,0.16666666666666666,0.1908831908831909,-1.0,-1.0,-1.0
"0.39: [{literal:down arrow}, *]",2,0.3888888888888889,0.31054131054131057,-1.0,-1.0,-1.0
"0.56: [{literal:left arrow}, *]",3,0.5555555555555556,0.47863247863247865,-1.0,-1.0,-1.0
"0.50: [{literal:mouse-pointer}, *]",4,0.5,0.301994301994302,-1.0,-1.0,-1.0
"0.50: [{literal:right arrow}, *]",5,0.5,0.4843304843304843,-1.0,-1.0,-1.0
"0.39: [{literal:up arrow}, *]",6,0.3888888888888889,0.4415954415954416,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",7,1.0,0.9943019943019943,-1.0,-1.0,-1.0
"0.44: [{script}, *]",8,0.4444444444444444,0.4928774928774929,-1.0,-1.0,-1.0
"0.44: [{var:userDef}, *]",9,0.4444444444444444,0.6296296296296297,-1.0,-1.0,-1.0
"0.17: [{xPosition}, *]",10,0.16666666666666666,0.3076923076923077,-1.0,-1.0,-1.0
"0.22: [{yPosition}, *]",11,0.2222222222222222,0.2962962962962963,-1.0,-1.0,-1.0
"0.11: [script, {doStopAllSounds}, *]",12,0.1111111111111111,0.20512820512820512,-1.0,-1.0,-1.0
"0.22: [script, {doWearNextCostume}, *]",13,0.2222222222222222,0.47863247863247865,-1.0,-1.0,-1.0
"0.39: [script, {evaluateCustomBlock:userDef}, *]",14,0.3888888888888889,0.5014245014245015,-1.0,-1.0,-1.0
"0.11: [reportTouchingObject, {literal:mouse-pointer}, *]",15,0.1111111111111111,0.22792022792022792,-1.0,-1.0,-1.0
"0.78: [reportTouchingObject, {literal:userDef}, *]",16,0.7777777777777778,0.5441595441595442,-1.0,-1.0,-1.0
"0.17: [reportProduct, {literal:userDef}, *]",17,0.16666666666666666,0.33903133903133903,-1.0,-1.0,-1.0
"0.33: [reportEquals, {literal:userDef}, *]",18,0.3333333333333333,0.5669515669515669,-1.0,-1.0,-1.0
"0.17: [reportLessThan, {var:userDef}, *]",19,0.16666666666666666,0.46438746438746437,-1.0,-1.0,-1.0
"0.22: [reportEquals, {var:userDef}, *]",20,0.2222222222222222,0.48148148148148145,-1.0,-1.0,-1.0
"0.17: [reportProduct, {var:userDef}, *]",21,0.16666666666666666,0.2934472934472934,-1.0,-1.0,-1.0
"0.11: [doForever, script, {doWearNextCostume}, *]",22,0.1111111111111111,0.11965811965811966,-1.0,-1.0,-1.0
"0.72: [sprite:userDef, script, {hide}, *]",23,0.7222222222222222,0.7492877492877493,-1.0,-1.0,-1.0
"0.33: [doIf, script, {hide}, *]",24,0.3333333333333333,0.3475783475783476,-1.0,-1.0,-1.0
"0.56: [script, doTellTo, {list}, *]",25,0.5555555555555556,0.3789173789173789,-1.0,-1.0,-1.0
"0.56: [doTellTo, reifyScript, {list}, *]",26,0.5555555555555556,0.3789173789173789,-1.0,-1.0,-1.0
"0.56: [script, doTellTo, {literal:Stage}, *]",27,0.5555555555555556,0.3789173789173789,-1.0,-1.0,-1.0
"0.11: [doIf, reportTouchingObject, {literal:edge}, *]",28,0.1111111111111111,0,-1.0,-1.0,-1.0
"0.17: [script, goToLayer, {literal:front}, *]",29,0.16666666666666666,0.4301994301994302,-1.0,-1.0,-1.0
"0.17: [script, receiveKey, {literal:left arrow}, *]",30,0.16666666666666666,0,-1.0,-1.0,-1.0
"0.17: [script, receiveKey, {literal:right arrow}, *]",31,0.16666666666666666,0.10256410256410256,-1.0,-1.0,-1.0
"0.17: [script, receiveKey, {literal:space}, *]",32,0.16666666666666666,0.20797720797720798,-1.0,-1.0,-1.0
"0.78: [script, gotoXY, {literal:userDef}, *]",33,0.7777777777777778,0.7863247863247863,-1.0,-1.0,-1.0
"0.17: [doIf, reportKeyPressed, {literal:userDef}, *]",34,0.16666666666666666,0.14814814814814814,-1.0,-1.0,-1.0
"0.11: [changeXPosition, reportProduct, {literal:userDef}, *]",35,0.1111111111111111,0.1452991452991453,-1.0,-1.0,-1.0
"0.50: [script, receiveMessage, {literal:userDef}, *]",36,0.5,0.6353276353276354,-1.0,-1.0,-1.0
"0.72: [doIf, reportTouchingObject, {literal:userDef}, *]",37,0.7222222222222222,0.4472934472934473,-1.0,-1.0,-1.0
"0.61: [script, forward, {literal:userDef}, *]",38,0.6111111111111112,0.38461538461538464,-1.0,-1.0,-1.0
"0.11: [reportOr, reportTouchingColor, {literal:userDef}, *]",39,0.1111111111111111,0,-1.0,-1.0,-1.0
"0.28: [script, doGotoObject, {literal:userDef}, *]",40,0.2777777777777778,0.19658119658119658,-1.0,-1.0,-1.0
"0.11: [reportOr, reportEquals, {literal:userDef}, *]",41,0.1111111111111111,0.21937321937321938,-1.0,-1.0,-1.0
"0.17: [reportOr, reportTouchingObject, {literal:userDef}, *]",42,0.16666666666666666,0.1908831908831909,-1.0,-1.0,-1.0
"0.83: [script, doSwitchToCostume, {literal:userDef}, *]",43,0.8333333333333334,0.8262108262108262,-1.0,-1.0,-1.0
"0.50: [script, doPlaySoundUntilDone, {literal:userDef}, *]",44,0.5,0.5783475783475783,-1.0,-1.0,-1.0
"0.11: [script, setEffect, {literal:userDef}, *]",45,0.1111111111111111,0.38461538461538464,-1.0,-1.0,-1.0
"0.44: [script, changeYPosition, {literal:userDef}, *]",46,0.4444444444444444,0.4700854700854701,-1.0,-1.0,-1.0
"0.17: [script, doSayFor, {literal:userDef}, *]",47,0.16666666666666666,0.2792022792022792,-1.0,-1.0,-1.0
"0.11: [doIf, reportEquals, {literal:userDef}, *]",48,0.1111111111111111,0.47293447293447294,-1.0,-1.0,-1.0
"0.11: [changeYPosition, reportProduct, {literal:userDef}, *]",49,0.1111111111111111,0.1396011396011396,-1.0,-1.0,-1.0
"0.72: [script, doChangeVar, {literal:userDef}, *]",50,0.7222222222222222,0.6809116809116809,-1.0,-1.0,-1.0
"0.56: [script, setHeading, {literal:userDef}, *]",51,0.5555555555555556,0.4672364672364672,-1.0,-1.0,-1.0
"0.39: [script, changeXPosition, {literal:userDef}, *]",52,0.3888888888888889,0.41595441595441596,-1.0,-1.0,-1.0
"0.83: [script, doSetVar, {literal:userDef}, *]",53,0.8333333333333334,0.7094017094017094,-1.0,-1.0,-1.0
"0.50: [script, doBroadcast, {literal:userDef}, *]",54,0.5,0.6381766381766382,-1.0,-1.0,-1.0
"0.94: [script, doWait, {literal:userDef}, *]",55,0.9444444444444444,0.7834757834757835,-1.0,-1.0,-1.0
"1.00: [sprite:userDef, script, {receiveGo}, *]",56,1.0,0.9601139601139601,-1.0,-1.0,-1.0
"0.17: [sprite:userDef, script, {removeClone}, *]",57,0.16666666666666666,0.31339031339031337,-1.0,-1.0,-1.0
"0.17: [script, doIfElse, {script}, *]",58,0.16666666666666666,0.1282051282051282,-1.0,-1.0,-1.0
"0.11: [script, doForever, {script}, *]",59,0.1111111111111111,0,-1.0,-1.0,-1.0
"0.67: [sprite:userDef, script, {show}, *]",60,0.6666666666666666,0.7635327635327636,-1.0,-1.0,-1.0
"0.11: [doIf, reportEquals, {var:userDef}, *]",61,0.1111111111111111,0.39316239316239315,-1.0,-1.0,-1.0
"0.11: [doIf, reportLessThan, {var:userDef}, *]",62,0.1111111111111111,0.2905982905982906,-1.0,-1.0,-1.0
"0.11: [script, changeYPosition, {var:userDef}, *]",63,0.1111111111111111,0.26495726495726496,-1.0,-1.0,-1.0
"0.11: [changeXPosition, reportProduct, {var:userDef}, *]",64,0.1111111111111111,0.12535612535612536,-1.0,-1.0,-1.0
"0.11: [changeYPosition, reportProduct, {var:userDef}, *]",65,0.1111111111111111,0.1168091168091168,-1.0,-1.0,-1.0
"0.11: [script, doSetVar, {var:userDef}, *]",66,0.1111111111111111,0.20797720797720798,-1.0,-1.0,-1.0
"0.11: [script, changeXPosition, {var:userDef}, *]",67,0.1111111111111111,0.245014245014245,-1.0,-1.0,-1.0
"0.72: [script, doChangeVar, {varMenu:userDef}, *]",68,0.7222222222222222,0.6923076923076923,-1.0,-1.0,-1.0
"0.11: [script, doHideVar, {varMenu:userDef}, *]",69,0.1111111111111111,0.2962962962962963,-1.0,-1.0,-1.0
"0.83: [script, doSetVar, {varMenu:userDef}, *]",70,0.8333333333333334,0.7065527065527065,-1.0,-1.0,-1.0
"0.11: [{script}, doWaitUntil]",71,0.1111111111111111,0,-1.0,-1.0,-1.0
"0.44: [{script}, doGotoObject]",72,0.4444444444444444,0,-1.0,-1.0,-1.0
"0.22: [{script}, setXPosition]",73,0.2222222222222222,0,-1.0,-1.0,-1.0
"0.11: [{script}, setYPosition]",74,0.1111111111111111,0,-1.0,-1.0,-1.0
