name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.20: [{direction}, *]",0,0.2,0,-1.0,-1.0,-1.0
"0.49: [{evaluateCustomBlock:userDef}, *]",1,0.4888888888888889,0.5216049382716049,-1.0,-1.0,-1.0
"0.20: [{getCostumeIdx}, *]",2,0.2,0.20987654320987653,-1.0,-1.0,-1.0
"0.13: [{getTimer}, *]",3,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.33: [{literal:Stage}, *]",4,0.3333333333333333,0.45987654320987653,-1.0,-1.0,-1.0
"0.49: [{literal:all}, *]",5,0.4888888888888889,0.3395061728395062,-1.0,-1.0,-1.0
"0.22: [{literal:back}, *]",6,0.2222222222222222,0.21604938271604937,-1.0,-1.0,-1.0
"0.33: [{literal:color}, *]",7,0.3333333333333333,0.19753086419753085,-1.0,-1.0,-1.0
"0.44: [{literal:ghost}, *]",8,0.4444444444444444,0.36419753086419754,-1.0,-1.0,-1.0
"0.18: [{literal:left arrow}, *]",9,0.17777777777777778,0.5277777777777778,-1.0,-1.0,-1.0
"0.78: [{literal:mouse-pointer}, *]",10,0.7777777777777778,0.24691358024691357,-1.0,-1.0,-1.0
"0.56: [{literal:myself}, *]",11,0.5555555555555556,0.3395061728395062,-1.0,-1.0,-1.0
"0.18: [{literal:right arrow}, *]",12,0.17777777777777778,0.5339506172839507,-1.0,-1.0,-1.0
"0.38: [{literal:space}, *]",13,0.37777777777777777,0.43209876543209874,-1.0,-1.0,-1.0
"0.16: [{literal:up arrow}, *]",14,0.15555555555555556,0.4783950617283951,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",15,1.0,0.9938271604938271,-1.0,-1.0,-1.0
"0.27: [{reportMouseDown}, *]",16,0.26666666666666666,0.16666666666666666,-1.0,-1.0,-1.0
"0.40: [{reportMouseX}, *]",17,0.4,0.10493827160493827,-1.0,-1.0,-1.0
"0.27: [{reportMouseY}, *]",18,0.26666666666666666,0,-1.0,-1.0,-1.0
"0.49: [{script}, *]",19,0.4888888888888889,0.49382716049382713,-1.0,-1.0,-1.0
"0.62: [{var:userDef}, *]",20,0.6222222222222222,0.6358024691358025,-1.0,-1.0,-1.0
"0.29: [{xPosition}, *]",21,0.28888888888888886,0.30246913580246915,-1.0,-1.0,-1.0
"0.24: [{yPosition}, *]",22,0.24444444444444444,0.30246913580246915,-1.0,-1.0,-1.0
"0.20: [script, {clear}, *]",23,0.2,0,-1.0,-1.0,-1.0
"0.22: [script, {clearEffects}, *]",24,0.2222222222222222,0.17592592592592593,-1.0,-1.0,-1.0
"0.16: [script, {doStamp}, *]",25,0.15555555555555556,0,-1.0,-1.0,-1.0
"0.16: [script, {doStopAllSounds}, *]",26,0.15555555555555556,0.21296296296296297,-1.0,-1.0,-1.0
"0.29: [script, {doWearNextCostume}, *]",27,0.28888888888888886,0.49382716049382713,-1.0,-1.0,-1.0
"0.44: [script, {evaluateCustomBlock:userDef}, *]",28,0.4444444444444444,0.4876543209876543,-1.0,-1.0,-1.0
"0.16: [reportEquals, {getCostumeIdx}, *]",29,0.15555555555555556,0.17592592592592593,-1.0,-1.0,-1.0
"0.73: [script, {hide}, *]",30,0.7333333333333333,0.7808641975308642,-1.0,-1.0,-1.0
"0.16: [reportMonadic, {literal:abs}, *]",31,0.15555555555555556,0,-1.0,-1.0,-1.0
"0.18: [reportTouchingObject, {literal:edge}, *]",32,0.17777777777777778,0.21604938271604937,-1.0,-1.0,-1.0
"0.11: [reportMonadic, {literal:floor}, *]",33,0.1111111111111111,0,-1.0,-1.0,-1.0
"0.31: [reportTouchingObject, {literal:mouse-pointer}, *]",34,0.3111111111111111,0.2006172839506173,-1.0,-1.0,-1.0
"0.18: [reportKeyPressed, {literal:space}, *]",35,0.17777777777777778,0.25617283950617287,-1.0,-1.0,-1.0
"0.13: [reportMonadic, {literal:sqrt}, *]",36,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.11: [reportKeyPressed, {literal:up arrow}, *]",37,0.1111111111111111,0.37962962962962965,-1.0,-1.0,-1.0
"0.31: [reportTouchingColor, {literal:userDef}, *]",38,0.3111111111111111,0.2777777777777778,-1.0,-1.0,-1.0
"0.13: [reportOr, {literal:userDef}, *]",39,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.33: [reportProduct, {literal:userDef}, *]",40,0.3333333333333333,0.3271604938271605,-1.0,-1.0,-1.0
"0.27: [reportAttributeOf, {literal:userDef}, *]",41,0.26666666666666666,0.27469135802469136,-1.0,-1.0,-1.0
"0.31: [reportDifference, {literal:userDef}, *]",42,0.3111111111111111,0.2345679012345679,-1.0,-1.0,-1.0
"0.13: [reportListItem, {literal:userDef}, *]",43,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.11: [reportModulus, {literal:userDef}, *]",44,0.1111111111111111,0,-1.0,-1.0,-1.0
"0.11: [reportKeyPressed, {literal:userDef}, *]",45,0.1111111111111111,0.2839506172839506,-1.0,-1.0,-1.0
"0.76: [reportTouchingObject, {literal:userDef}, *]",46,0.7555555555555555,0.5246913580246914,-1.0,-1.0,-1.0
"0.22: [reportSum, {literal:userDef}, *]",47,0.2222222222222222,0.19444444444444445,-1.0,-1.0,-1.0
"0.67: [reportRandom, {literal:userDef}, *]",48,0.6666666666666666,0.4660493827160494,-1.0,-1.0,-1.0
"0.47: [reportLessThan, {literal:userDef}, *]",49,0.4666666666666667,0.49074074074074076,-1.0,-1.0,-1.0
"0.47: [reportEquals, {literal:userDef}, *]",50,0.4666666666666667,0.5555555555555556,-1.0,-1.0,-1.0
"0.36: [reportQuotient, {literal:userDef}, *]",51,0.35555555555555557,0.16666666666666666,-1.0,-1.0,-1.0
"1.00: [script, {receiveGo}, *]",52,1.0,0.9691358024691358,-1.0,-1.0,-1.0
"0.53: [script, {removeClone}, *]",53,0.5333333333333333,0.3271604938271605,-1.0,-1.0,-1.0
"0.16: [reportAnd, {reportMouseDown}, *]",54,0.15555555555555556,0.11728395061728394,-1.0,-1.0,-1.0
"0.11: [reportListContainsItem, {var:userDef}, *]",55,0.1111111111111111,0,-1.0,-1.0,-1.0
"0.16: [reportListItem, {var:userDef}, *]",56,0.15555555555555556,0,-1.0,-1.0,-1.0
"0.18: [reportSum, {var:userDef}, *]",57,0.17777777777777778,0.14506172839506173,-1.0,-1.0,-1.0
"0.13: [reportMonadic, {var:userDef}, *]",58,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.13: [reportListLength, {var:userDef}, *]",59,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.44: [reportEquals, {var:userDef}, *]",60,0.4444444444444444,0.4783950617283951,-1.0,-1.0,-1.0
"0.11: [reportModulus, {var:userDef}, *]",61,0.1111111111111111,0,-1.0,-1.0,-1.0
