name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.36: [{evaluateCustomBlock:userDef}, *]",0,0.36363636363636365,0.5043227665706052,-1.0,-1.0,-1.0
"0.23: [{literal:color}, *]",1,0.22727272727272727,0.207492795389049,-1.0,-1.0,-1.0
"0.36: [{literal:down arrow}, *]",2,0.36363636363636365,0.30835734870317005,-1.0,-1.0,-1.0
"0.59: [{literal:left arrow}, *]",3,0.5909090909090909,0.4783861671469741,-1.0,-1.0,-1.0
"0.45: [{literal:mouse-pointer}, *]",4,0.45454545454545453,0.2968299711815562,-1.0,-1.0,-1.0
"0.55: [{literal:right arrow}, *]",5,0.5454545454545454,0.48703170028818443,-1.0,-1.0,-1.0
"0.18: [{literal:space}, *]",6,0.18181818181818182,0.42363112391930835,-1.0,-1.0,-1.0
"0.45: [{literal:up arrow}, *]",7,0.45454545454545453,0.4322766570605187,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",8,1.0,0.9942363112391931,-1.0,-1.0,-1.0
"0.41: [{script}, *]",9,0.4090909090909091,0.48703170028818443,-1.0,-1.0,-1.0
"0.55: [{var:userDef}, *]",10,0.5454545454545454,0.6397694524495677,-1.0,-1.0,-1.0
"0.23: [{xPosition}, *]",11,0.22727272727272727,0.2968299711815562,-1.0,-1.0,-1.0
"0.27: [{yPosition}, *]",12,0.2727272727272727,0.29394812680115273,-1.0,-1.0,-1.0
"0.18: [script, {doStopAllSounds}, *]",13,0.18181818181818182,0.1930835734870317,-1.0,-1.0,-1.0
"0.32: [script, {doWearNextCostume}, *]",14,0.3181818181818182,0.4697406340057637,-1.0,-1.0,-1.0
"0.32: [script, {evaluateCustomBlock:userDef}, *]",15,0.3181818181818182,0.4697406340057637,-1.0,-1.0,-1.0
"0.27: [reportTouchingObject, {literal:edge}, *]",16,0.2727272727272727,0.207492795389049,-1.0,-1.0,-1.0
"0.36: [reportTouchingColor, {literal:userDef}, *]",17,0.36363636363636365,0.2680115273775216,-1.0,-1.0,-1.0
"0.82: [reportTouchingObject, {literal:userDef}, *]",18,0.8181818181818182,0.5389048991354467,-1.0,-1.0,-1.0
"0.23: [reportProduct, {literal:userDef}, *]",19,0.22727272727272727,0.3256484149855908,-1.0,-1.0,-1.0
"0.27: [reportLessThan, {literal:userDef}, *]",20,0.2727272727272727,0.5043227665706052,-1.0,-1.0,-1.0
"0.36: [reportEquals, {literal:userDef}, *]",21,0.36363636363636365,0.5504322766570605,-1.0,-1.0,-1.0
"0.23: [script, {removeClone}, *]",22,0.22727272727272727,0.3688760806916426,-1.0,-1.0,-1.0
