name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.30: [{evaluateCustomBlock:userDef}, *]",0,0.3,0.5386819484240688,-1.0,-1.0,-1.0
"0.25: [{literal:color}, *]",1,0.25,0.21203438395415472,-1.0,-1.0,-1.0
"0.30: [{literal:down arrow}, *]",2,0.3,0.3008595988538682,-1.0,-1.0,-1.0
"0.55: [{literal:left arrow}, *]",3,0.55,0.498567335243553,-1.0,-1.0,-1.0
"0.50: [{literal:mouse-pointer}, *]",4,0.5,0.3008595988538682,-1.0,-1.0,-1.0
"0.50: [{literal:right arrow}, *]",5,0.5,0.501432664756447,-1.0,-1.0,-1.0
"0.20: [{literal:space}, *]",6,0.2,0.44412607449856734,-1.0,-1.0,-1.0
"0.40: [{literal:up arrow}, *]",7,0.4,0.44126074498567336,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",8,1.0,0.994269340974212,-1.0,-1.0,-1.0
"0.40: [{script}, *]",9,0.4,0.5128939828080229,-1.0,-1.0,-1.0
"0.55: [{var:userDef}, *]",10,0.55,0.6446991404011462,-1.0,-1.0,-1.0
"0.25: [{xPosition}, *]",11,0.25,0.30945558739255014,-1.0,-1.0,-1.0
"0.30: [{yPosition}, *]",12,0.3,0.3123209169054441,-1.0,-1.0,-1.0
"0.20: [script, {doStopAllSounds}, *]",13,0.2,0.2148997134670487,-1.0,-1.0,-1.0
"0.30: [script, {doWearNextCostume}, *]",14,0.3,0.49283667621776506,-1.0,-1.0,-1.0
"0.10: [reportTouchingObject, {literal:mouse-pointer}, *]",15,0.1,0.2177650429799427,-1.0,-1.0,-1.0
"0.80: [reportTouchingObject, {literal:userDef}, *]",16,0.8,0.5558739255014327,-1.0,-1.0,-1.0
"0.25: [reportProduct, {literal:userDef}, *]",17,0.25,0.3495702005730659,-1.0,-1.0,-1.0
"0.35: [reportEquals, {literal:userDef}, *]",18,0.35,0.5673352435530086,-1.0,-1.0,-1.0
"0.25: [reportLessThan, {var:userDef}, *]",19,0.25,0.46131805157593125,-1.0,-1.0,-1.0
"0.25: [reportEquals, {var:userDef}, *]",20,0.25,0.4899713467048711,-1.0,-1.0,-1.0
"0.25: [reportProduct, {var:userDef}, *]",21,0.25,0.30659025787965616,-1.0,-1.0,-1.0
"0.10: [sprite:userDef, script, {doStopAllSounds}, *]",22,0.1,0.1346704871060172,-1.0,-1.0,-1.0
"0.25: [doForever, script, {doWearNextCostume}, *]",23,0.25,0.12034383954154727,-1.0,-1.0,-1.0
"0.70: [sprite:userDef, script, {hide}, *]",24,0.7,0.7650429799426934,-1.0,-1.0,-1.0
"0.35: [doIf, script, {hide}, *]",25,0.35,0.36962750716332377,-1.0,-1.0,-1.0
"0.45: [script, doTellTo, {list}, *]",26,0.45,0.4154727793696275,-1.0,-1.0,-1.0
"0.45: [doTellTo, reifyScript, {list}, *]",27,0.45,0.4154727793696275,-1.0,-1.0,-1.0
"0.45: [script, doTellTo, {literal:Stage}, *]",28,0.45,0.4154727793696275,-1.0,-1.0,-1.0
"0.10: [script, setEffect, {literal:color}, *]",29,0.1,0.10315186246418338,-1.0,-1.0,-1.0
"0.20: [doIf, reportTouchingObject, {literal:edge}, *]",30,0.2,0,-1.0,-1.0,-1.0
"0.20: [script, goToLayer, {literal:front}, *]",31,0.2,0.4498567335243553,-1.0,-1.0,-1.0
"0.10: [script, setEffect, {literal:ghost}, *]",32,0.1,0.3524355300859599,-1.0,-1.0,-1.0
"0.15: [script, receiveKey, {literal:left arrow}, *]",33,0.15,0.10601719197707736,-1.0,-1.0,-1.0
"0.15: [script, receiveKey, {literal:right arrow}, *]",34,0.15,0.10888252148997135,-1.0,-1.0,-1.0
"0.15: [script, receiveKey, {literal:space}, *]",35,0.15,0.2177650429799427,-1.0,-1.0,-1.0
"0.75: [script, gotoXY, {literal:userDef}, *]",36,0.75,0.7965616045845272,-1.0,-1.0,-1.0
"0.15: [doIf, reportKeyPressed, {literal:userDef}, *]",37,0.15,0.14326647564469913,-1.0,-1.0,-1.0
"0.15: [changeXPosition, reportProduct, {literal:userDef}, *]",38,0.15,0.14613180515759314,-1.0,-1.0,-1.0
"0.45: [script, receiveMessage, {literal:userDef}, *]",39,0.45,0.6504297994269341,-1.0,-1.0,-1.0
"0.75: [doIf, reportTouchingObject, {literal:userDef}, *]",40,0.75,0.4584527220630373,-1.0,-1.0,-1.0
"0.70: [script, forward, {literal:userDef}, *]",41,0.7,0.38108882521489973,-1.0,-1.0,-1.0
"0.10: [reportOr, reportTouchingColor, {literal:userDef}, *]",42,0.1,0,-1.0,-1.0,-1.0
"0.20: [script, doGotoObject, {literal:userDef}, *]",43,0.2,0.20057306590257878,-1.0,-1.0,-1.0
"0.10: [doIfElse, reportLessThan, {literal:userDef}, *]",44,0.1,0.2836676217765043,-1.0,-1.0,-1.0
"0.15: [reportOr, reportEquals, {literal:userDef}, *]",45,0.15,0.22636103151862463,-1.0,-1.0,-1.0
"0.25: [reportOr, reportTouchingObject, {literal:userDef}, *]",46,0.25,0.18624641833810887,-1.0,-1.0,-1.0
"0.75: [script, doSwitchToCostume, {literal:userDef}, *]",47,0.75,0.8424068767908309,-1.0,-1.0,-1.0
"0.50: [script, doPlaySoundUntilDone, {literal:userDef}, *]",48,0.5,0.5787965616045845,-1.0,-1.0,-1.0
"0.10: [doUntil, reportEquals, {literal:userDef}, *]",49,0.1,0.24641833810888253,-1.0,-1.0,-1.0
"0.20: [gotoXY, reportRandom, {literal:userDef}, *]",50,0.2,0.2148997134670487,-1.0,-1.0,-1.0
"0.15: [script, setEffect, {literal:userDef}, *]",51,0.15,0.3954154727793696,-1.0,-1.0,-1.0
"0.40: [script, changeYPosition, {literal:userDef}, *]",52,0.4,0.47564469914040114,-1.0,-1.0,-1.0
"0.10: [script, doSayFor, {literal:userDef}, *]",53,0.1,0.28653295128939826,-1.0,-1.0,-1.0
"0.15: [doIf, reportEquals, {literal:userDef}, *]",54,0.15,0.4670487106017192,-1.0,-1.0,-1.0
"0.15: [changeYPosition, reportProduct, {literal:userDef}, *]",55,0.15,0.13753581661891118,-1.0,-1.0,-1.0
"0.75: [script, doChangeVar, {literal:userDef}, *]",56,0.75,0.6876790830945558,-1.0,-1.0,-1.0
"0.65: [script, setHeading, {literal:userDef}, *]",57,0.65,0.4670487106017192,-1.0,-1.0,-1.0
"0.10: [reportAnd, reportEquals, {literal:userDef}, *]",58,0.1,0.2148997134670487,-1.0,-1.0,-1.0
"0.30: [script, changeXPosition, {literal:userDef}, *]",59,0.3,0.42120343839541546,-1.0,-1.0,-1.0
"0.85: [script, doSetVar, {literal:userDef}, *]",60,0.85,0.7106017191977078,-1.0,-1.0,-1.0
"0.15: [script, receiveKey, {literal:userDef}, *]",61,0.15,0.18911174785100288,-1.0,-1.0,-1.0
"0.45: [script, doBroadcast, {literal:userDef}, *]",62,0.45,0.6504297994269341,-1.0,-1.0,-1.0
"0.95: [script, doWait, {literal:userDef}, *]",63,0.95,0.7994269340974212,-1.0,-1.0,-1.0
"1.00: [sprite:userDef, script, {receiveGo}, *]",64,1.0,0.9656160458452722,-1.0,-1.0,-1.0
"0.10: [sprite:userDef, script, {removeClone}, *]",65,0.1,0.3037249283667622,-1.0,-1.0,-1.0
"0.15: [script, doIfElse, {script}, *]",66,0.15,0.13753581661891118,-1.0,-1.0,-1.0
"0.10: [script, doForever, {script}, *]",67,0.1,0,-1.0,-1.0,-1.0
"0.10: [script, doIf, {script}, *]",68,0.1,0,-1.0,-1.0,-1.0
"0.65: [sprite:userDef, script, {show}, *]",69,0.65,0.7765042979942693,-1.0,-1.0,-1.0
"0.10: [doIf, script, {show}, *]",70,0.1,0.2492836676217765,-1.0,-1.0,-1.0
