name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.13: [{direction}, *]",0,0.12857142857142856,0,-1.0,-1.0,-1.0
"0.76: [{evaluateCustomBlock:userDef}, *]",1,0.7571428571428571,0.47157190635451507,-1.0,-1.0,-1.0
"0.44: [{getCostumeIdx}, *]",2,0.44285714285714284,0.17391304347826086,-1.0,-1.0,-1.0
"0.11: [{getScale}, *]",3,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.11: [{getTimer}, *]",4,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.59: [{literal:Stage}, *]",5,0.5857142857142857,0.4280936454849498,-1.0,-1.0,-1.0
"0.36: [{literal:all}, *]",6,0.35714285714285715,0.3879598662207358,-1.0,-1.0,-1.0
"0.36: [{literal:back}, *]",7,0.35714285714285715,0.18394648829431437,-1.0,-1.0,-1.0
"0.31: [{literal:brightness}, *]",8,0.3142857142857143,0.13712374581939799,-1.0,-1.0,-1.0
"0.29: [{literal:color}, *]",9,0.2857142857142857,0.20066889632107024,-1.0,-1.0,-1.0
"0.39: [{literal:down arrow}, *]",10,0.38571428571428573,0.3076923076923077,-1.0,-1.0,-1.0
"0.67: [{literal:ghost}, *]",11,0.6714285714285714,0.30434782608695654,-1.0,-1.0,-1.0
"0.93: [{literal:left arrow}, *]",12,0.9285714285714286,0.40468227424749165,-1.0,-1.0,-1.0
"0.43: [{literal:mouse-pointer}, *]",13,0.42857142857142855,0.2842809364548495,-1.0,-1.0,-1.0
"0.50: [{literal:myself}, *]",14,0.5,0.34448160535117056,-1.0,-1.0,-1.0
"0.93: [{literal:right arrow}, *]",15,0.9285714285714286,0.411371237458194,-1.0,-1.0,-1.0
"0.51: [{literal:space}, *]",16,0.5142857142857142,0.391304347826087,-1.0,-1.0,-1.0
"0.91: [{literal:up arrow}, *]",17,0.9142857142857143,0.3411371237458194,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",18,1.0,0.9966555183946488,-1.0,-1.0,-1.0
"0.40: [{reportMouseDown}, *]",19,0.4,0.13712374581939799,-1.0,-1.0,-1.0
"0.27: [{reportMouseX}, *]",20,0.2714285714285714,0.11705685618729098,-1.0,-1.0,-1.0
"0.26: [{reportMouseY}, *]",21,0.2571428571428571,0,-1.0,-1.0,-1.0
"0.60: [{script}, *]",22,0.6,0.4816053511705686,-1.0,-1.0,-1.0
"0.93: [{var:userDef}, *]",23,0.9285714285714286,0.568561872909699,-1.0,-1.0,-1.0
"0.99: [{varDec:userDef}, *]",24,0.9857142857142858,0.9163879598662207,-1.0,-1.0,-1.0
"0.63: [{xPosition}, *]",25,0.6285714285714286,0.23076923076923078,-1.0,-1.0,-1.0
"0.70: [{yPosition}, *]",26,0.7,0.2140468227424749,-1.0,-1.0,-1.0
"0.10: [script, {bounceOffEdge}, *]",27,0.1,0.1806020066889632,-1.0,-1.0,-1.0
"0.14: [script, {clear}, *]",28,0.14285714285714285,0,-1.0,-1.0,-1.0
"0.24: [script, {clearEffects}, *]",29,0.24285714285714285,0.1505016722408027,-1.0,-1.0,-1.0
"0.33: [script, {doStopAllSounds}, *]",30,0.32857142857142857,0.18729096989966554,-1.0,-1.0,-1.0
"0.69: [script, {doWearNextCostume}, *]",31,0.6857142857142857,0.411371237458194,-1.0,-1.0,-1.0
"0.71: [script, {evaluateCustomBlock:userDef}, *]",32,0.7142857142857143,0.43812709030100333,-1.0,-1.0,-1.0
"0.11: [reportEquals, {evaluateCustomBlock:userDef}, *]",33,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.37: [reportEquals, {getCostumeIdx}, *]",34,0.37142857142857144,0.13377926421404682,-1.0,-1.0,-1.0
"0.96: [script, {hide}, *]",35,0.9571428571428572,0.7591973244147158,-1.0,-1.0,-1.0
"0.20: [reportAttributeOf, {literal:Stage}, *]",36,0.2,0.13712374581939799,-1.0,-1.0,-1.0
"0.21: [reportMonadic, {literal:abs}, *]",37,0.21428571428571427,0,-1.0,-1.0,-1.0
"0.31: [reportKeyPressed, {literal:down arrow}, *]",38,0.3142857142857143,0.22408026755852842,-1.0,-1.0,-1.0
"0.29: [reportTouchingObject, {literal:edge}, *]",39,0.2857142857142857,0.2040133779264214,-1.0,-1.0,-1.0
"0.84: [reportKeyPressed, {literal:left arrow}, *]",40,0.8428571428571429,0.3010033444816054,-1.0,-1.0,-1.0
"0.37: [reportTouchingObject, {literal:mouse-pointer}, *]",41,0.37142857142857144,0.1806020066889632,-1.0,-1.0,-1.0
"0.84: [reportKeyPressed, {literal:right arrow}, *]",42,0.8428571428571429,0.30434782608695654,-1.0,-1.0,-1.0
"0.41: [reportKeyPressed, {literal:space}, *]",43,0.4142857142857143,0.1939799331103679,-1.0,-1.0,-1.0
"0.81: [reportKeyPressed, {literal:up arrow}, *]",44,0.8142857142857143,0.24749163879598662,-1.0,-1.0,-1.0
"0.73: [reportProduct, {literal:userDef}, *]",45,0.7285714285714285,0.22408026755852842,-1.0,-1.0,-1.0
"0.41: [reportAttributeOf, {literal:userDef}, *]",46,0.4142857142857143,0.25418060200668896,-1.0,-1.0,-1.0
"0.46: [reportDifference, {literal:userDef}, *]",47,0.45714285714285713,0.19063545150501673,-1.0,-1.0,-1.0
"0.86: [reportTouchingObject, {literal:userDef}, *]",48,0.8571428571428571,0.4916387959866221,-1.0,-1.0,-1.0
"0.56: [reportRandom, {literal:userDef}, *]",49,0.5571428571428572,0.4882943143812709,-1.0,-1.0,-1.0
"0.81: [reportLessThan, {literal:userDef}, *]",50,0.8142857142857143,0.42474916387959866,-1.0,-1.0,-1.0
"0.87: [reportEquals, {literal:userDef}, *]",51,0.8714285714285714,0.4882943143812709,-1.0,-1.0,-1.0
"0.44: [reportTouchingColor, {literal:userDef}, *]",52,0.44285714285714284,0.24414715719063546,-1.0,-1.0,-1.0
"0.11: [reportOr, {literal:userDef}, *]",53,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.13: [reportListItem, {literal:userDef}, *]",54,0.12857142857142856,0,-1.0,-1.0,-1.0
"0.57: [reportKeyPressed, {literal:userDef}, *]",55,0.5714285714285714,0.22073578595317725,-1.0,-1.0,-1.0
"0.36: [reportSum, {literal:userDef}, *]",56,0.35714285714285715,0.15719063545150502,-1.0,-1.0,-1.0
"0.39: [reportQuotient, {literal:userDef}, *]",57,0.38571428571428573,0.13377926421404682,-1.0,-1.0,-1.0
"0.49: [script, {removeClone}, *]",58,0.4857142857142857,0.3311036789297659,-1.0,-1.0,-1.0
"0.11: [reportNot, {reportMouseDown}, *]",59,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.10: [reportOr, {reportMouseDown}, *]",60,0.1,0,-1.0,-1.0,-1.0
"0.33: [reportAnd, {reportMouseDown}, *]",61,0.32857142857142857,0,-1.0,-1.0,-1.0
"0.23: [reportLessThan, {reportMouseX}, *]",62,0.22857142857142856,0,-1.0,-1.0,-1.0
"0.17: [reportLessThan, {reportMouseY}, *]",63,0.17142857142857143,0,-1.0,-1.0,-1.0
"0.96: [script, {show}, *]",64,0.9571428571428572,0.7424749163879598,-1.0,-1.0,-1.0
"0.10: [script, {up}, *]",65,0.1,0,-1.0,-1.0,-1.0
"0.19: [reportMonadic, {var:userDef}, *]",66,0.18571428571428572,0,-1.0,-1.0,-1.0
"0.11: [reportListLength, {var:userDef}, *]",67,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.80: [reportEquals, {var:userDef}, *]",68,0.8,0.41471571906354515,-1.0,-1.0,-1.0
"0.31: [reportDifference, {var:userDef}, *]",69,0.3142857142857143,0.11371237458193979,-1.0,-1.0,-1.0
"0.10: [reportRound, {var:userDef}, *]",70,0.1,0,-1.0,-1.0,-1.0
"0.20: [reportLetter, {var:userDef}, *]",71,0.2,0,-1.0,-1.0,-1.0
"0.10: [reportListContainsItem, {var:userDef}, *]",72,0.1,0,-1.0,-1.0,-1.0
"0.16: [reportListItem, {var:userDef}, *]",73,0.15714285714285714,0,-1.0,-1.0,-1.0
"0.31: [reportSum, {var:userDef}, *]",74,0.3142857142857143,0.10367892976588629,-1.0,-1.0,-1.0
"0.36: [reportQuotient, {var:userDef}, *]",75,0.35714285714285715,0,-1.0,-1.0,-1.0
"0.14: [reportStringSize, {var:userDef}, *]",76,0.14285714285714285,0,-1.0,-1.0,-1.0
"0.86: [reportLessThan, {var:userDef}, *]",77,0.8571428571428571,0.3511705685618729,-1.0,-1.0,-1.0
"0.73: [reportProduct, {var:userDef}, *]",78,0.7285714285714285,0.17391304347826086,-1.0,-1.0,-1.0
"0.53: [reportLessThan, {xPosition}, *]",79,0.5285714285714286,0.11705685618729098,-1.0,-1.0,-1.0
"0.11: [reportEquals, {xPosition}, *]",80,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.16: [reportDifference, {yPosition}, *]",81,0.15714285714285714,0,-1.0,-1.0,-1.0
"0.10: [reportEquals, {yPosition}, *]",82,0.1,0,-1.0,-1.0,-1.0
"0.51: [reportLessThan, {yPosition}, *]",83,0.5142857142857142,0.14381270903010032,-1.0,-1.0,-1.0
"0.21: [sprite:userDef, script, {clearEffects}, *]",84,0.21428571428571427,0.13712374581939799,-1.0,-1.0,-1.0
"0.10: [stage:Stage, script, {doStopAllSounds}, *]",85,0.1,0,-1.0,-1.0,-1.0
"0.11: [sprite:userDef, script, {doStopAllSounds}, *]",86,0.11428571428571428,0.13712374581939799,-1.0,-1.0,-1.0
"0.14: [doIf, script, {doStopAllSounds}, *]",87,0.14285714285714285,0,-1.0,-1.0,-1.0
"0.14: [doForever, script, {doWearNextCostume}, *]",88,0.14285714285714285,0.13043478260869565,-1.0,-1.0,-1.0
"0.27: [doRepeat, script, {doWearNextCostume}, *]",89,0.2714285714285714,0.17391304347826086,-1.0,-1.0,-1.0
"0.24: [reifyScript, script, {doWearNextCostume}, *]",90,0.24285714285714285,0,-1.0,-1.0,-1.0
"0.13: [doIfElse, script, {doWearNextCostume}, *]",91,0.12857142857142856,0,-1.0,-1.0,-1.0
"0.29: [sprite:userDef, script, {doWearNextCostume}, *]",92,0.2857142857142857,0.14381270903010032,-1.0,-1.0,-1.0
"0.16: [doIf, script, {doWearNextCostume}, *]",93,0.15714285714285714,0,-1.0,-1.0,-1.0
"0.53: [sprite:userDef, script, {evaluateCustomBlock:userDef}, *]",94,0.5285714285714286,0.3612040133779264,-1.0,-1.0,-1.0
"0.17: [stage:Stage, script, {evaluateCustomBlock:userDef}, *]",95,0.17142857142857143,0.10367892976588629,-1.0,-1.0,-1.0
"0.10: [doRepeat, script, {evaluateCustomBlock:userDef}, *]",96,0.1,0,-1.0,-1.0,-1.0
"0.23: [doForever, script, {evaluateCustomBlock:userDef}, *]",97,0.22857142857142856,0,-1.0,-1.0,-1.0
"0.27: [doIf, script, {evaluateCustomBlock:userDef}, *]",98,0.2714285714285714,0,-1.0,-1.0,-1.0
"0.20: [doIfElse, script, {evaluateCustomBlock:userDef}, *]",99,0.2,0,-1.0,-1.0,-1.0
