name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.16: [{direction}, *]",0,0.15555555555555556,0,-1.0,-1.0,-1.0
"0.44: [{evaluateCustomBlock:userDef}, *]",1,0.4444444444444444,0.5154320987654321,-1.0,-1.0,-1.0
"0.16: [{getCostumeIdx}, *]",2,0.15555555555555556,0.22839506172839505,-1.0,-1.0,-1.0
"0.13: [{getTimer}, *]",3,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.29: [{literal:Stage}, *]",4,0.28888888888888886,0.4506172839506173,-1.0,-1.0,-1.0
"0.51: [{literal:all}, *]",5,0.5111111111111111,0.36419753086419754,-1.0,-1.0,-1.0
"0.20: [{literal:back}, *]",6,0.2,0.2345679012345679,-1.0,-1.0,-1.0
"0.31: [{literal:color}, *]",7,0.3111111111111111,0.17901234567901234,-1.0,-1.0,-1.0
"0.38: [{literal:ghost}, *]",8,0.37777777777777777,0.37962962962962965,-1.0,-1.0,-1.0
"0.13: [{literal:left arrow}, *]",9,0.13333333333333333,0.5370370370370371,-1.0,-1.0,-1.0
"0.71: [{literal:mouse-pointer}, *]",10,0.7111111111111111,0.25617283950617287,-1.0,-1.0,-1.0
"0.49: [{literal:myself}, *]",11,0.4888888888888889,0.36419753086419754,-1.0,-1.0,-1.0
"0.13: [{literal:right arrow}, *]",12,0.13333333333333333,0.5462962962962963,-1.0,-1.0,-1.0
"0.36: [{literal:space}, *]",13,0.35555555555555557,0.41358024691358025,-1.0,-1.0,-1.0
"0.16: [{literal:up arrow}, *]",14,0.15555555555555556,0.4783950617283951,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",15,1.0,0.9938271604938271,-1.0,-1.0,-1.0
"0.22: [{reportMouseDown}, *]",16,0.2222222222222222,0.18209876543209877,-1.0,-1.0,-1.0
"0.42: [{reportMouseX}, *]",17,0.4222222222222222,0.12037037037037036,-1.0,-1.0,-1.0
"0.24: [{reportMouseY}, *]",18,0.24444444444444444,0.1111111111111111,-1.0,-1.0,-1.0
